arrestee_id,weapon_id,nibrs_arrestee_weapon_id
8034618,1,8055644
8028174,1,8055219
8028171,1,8055216
8028164,1,8055209
8028146,1,8055191
8028143,1,8055188
8043216,1,8055121
8043214,1,8055119
8043182,1,8055087
8043177,1,8055082
8043168,1,8055073
8043163,1,8055068
8042151,1,8055053
8042146,1,8055048
8042145,1,8055047
8042139,1,8055041
8042136,1,8055038
8042135,1,8055037
8042134,1,8055036
8042127,1,8055029
8035648,1,8054608
8028139,1,8054197
8028132,1,8054190
8028117,1,8054175
8028107,1,8054165
8028081,1,8054139
8044164,1,8054083
8044149,1,8054068
8035607,1,8053578
8035594,1,8053565
8035586,1,8053557
8029114,1,8053178
8029105,1,8053169
8029104,1,8053168
8029102,1,8053166
8029099,1,8053163
8028074,1,8053142
8028047,1,8053115
8028029,1,8053097
8028028,1,8053096
8028027,1,8053095
8028023,1,8053091
8028017,1,8053085
8044139,1,8053068
8044138,1,8053067
8044134,1,8053063
8044133,1,8053062
8044132,1,8053061
8044131,1,8053060
8044129,1,8053058
8044125,1,8053054
8044121,1,8053050
8044105,1,8053034
8044101,1,8053030
8044100,1,8053029
8044099,1,8053028
8044097,1,8053026
8043067,1,8052990
8043066,1,8052989
8043062,1,8052985
8036630,1,8052601
8036623,1,8052594
8036622,1,8052593
8036596,1,8052567
8036583,1,8052554
8036578,1,8052549
8035551,1,8052531
8035532,1,8052512
8035521,1,8052501
8035516,1,8052496
8035509,1,8052489
8029079,1,8052148
8029060,1,8052129
8029051,1,8052120
8029015,1,8052084
8044063,1,8051997
8044050,1,8051984
8044036,1,8051970
8044019,1,8051953
8044018,1,8051952
8044017,1,8051951
7389738,1,7397899
7389734,1,7397895
7389725,1,7397886
7389713,1,7397874
7389700,1,7397663
7389691,1,7397654
7390649,1,7397404
7390648,1,7397403
7389582,1,7397345
7390633,1,7397188
7390621,1,7397176
7390610,1,7397165
7390607,1,7397162
7390592,1,7397147
7390585,1,7397140
7389562,1,7397126
7390571,1,7396927
7390553,1,7396909
7390541,1,7396897
7390540,1,7396896
7390539,1,7396895
7391618,1,7396700
7391592,1,7396674
7396792,1,7396592
7396787,1,7396587
7396786,1,7396586
7396740,1,7396540
7397730,1,7396141
7397697,1,7396108
7397688,1,7396099
7397683,1,7396094
7397660,1,7395873
7397651,1,7395864
7397636,1,7395849
7397627,1,7395840
7397625,1,7395838
7324548,1,7331324
7324487,1,7331067
7324461,1,7331041
7325463,1,7330849
7325462,1,7330848
7325461,1,7330847
7325397,1,7330588
7325371,1,7330562
7327362,1,7330031
7327335,1,7330004
7327330,1,7329999
7327318,1,7329987
7327317,1,7329986
7326278,1,7329947
7328258,1,7329803
7328257,1,7329802
7328252,1,7329797
7328232,1,7329777
7327290,1,7329764
7327271,1,7329745
7327259,1,7329733
7327254,1,7329728
7328218,1,7329567
7328216,1,7329565
7328215,1,7329564
7328213,1,7329562
7328211,1,7329560
7328201,1,7329550
7328198,1,7329547
7327214,1,7329493
7327200,1,7329479
7327197,1,7329476
7329211,1,7329370
7329209,1,7329368
7329201,1,7329360
7328156,1,7329311
7328125,1,7329280
7328124,1,7329279
7328122,1,7329277
7330121,1,7328898
7329064,1,7328837
7329058,1,7328831
7330040,1,7328624
7330033,1,7328617
7330020,1,7328409
7330003,1,7328392
7395201,1,7394422
7395182,1,7394403
7395168,1,7394389
7395140,1,7394162
7395136,1,7394158
7395123,1,7394145
7395122,1,7394144
7395117,1,7394139
7395100,1,7394122
7395099,1,7394121
7395096,1,7394118
7395095,1,7394117
7396112,1,7393938
7396093,1,7393919
7396081,1,7393907
7395078,1,7393902
7395060,1,7393884
7395059,1,7393883
7395045,1,7393869
7395036,1,7393860
7395034,1,7393858
7396065,1,7393694
7396060,1,7393689
7396046,1,7393675
7364713,1,7373753
7299331,1,7306280
8047607,1,8468027
7364719,1,8467469
7367590,1,8467449
7367523,1,8467446
7371122,1,8466710
7305900,1,8466631
7359114,1,8465211
7363851,1,8465189
7298447,1,8464384
7351702,1,8462927
7398727,1,8462248
7352648,1,7351267
7351700,1,7351258
7351684,1,7351242
7351676,1,7351234
7337529,1,7337356
7338563,1,7337197
7338562,1,7337196
7338556,1,7337190
7338541,1,7337175
7338540,1,7337174
7338533,1,7337167
7338523,1,7337157
7338522,1,7337156
7338521,1,7337155
7338519,1,7337153
7337494,1,7337128
7338493,1,7336932
