weapon_id,offense_id,nibrs_weapon_id
9,77855098,15614975
12,77872024,15618301
12,77870286,15616687
9,77865597,15616251
20,77870287,15616688
20,77853722,15614198
12,77873391,15618944
12,77873392,15618945
12,77869679,15618093
3,77873393,15618946
12,77869681,15618094
3,77875615,15618977
12,77870290,15616689
3,77870291,15616690
20,77872029,15618302
12,77873395,15618947
3,77873396,15618948
12,77856539,15615744
12,77856540,15615745
12,77875616,15618978
2,77865600,15616252
12,77873398,15618949
12,77872030,15618303
12,77853723,15614199
20,77873400,15618950
20,77870294,15616691
18,77875617,15618979
20,77856543,15615746
20,77853725,15614200
12,77865602,15616253
20,77870295,15616692
12,77856546,15615747
20,77856548,15615748
12,77856549,15615749
12,77870581,15617443
20,77873405,15618951
20,77870582,15617444
9,77865604,15616254
20,77853729,15614201
20,77865605,15616255
12,77856550,15615750
20,77856551,15615751
12,77865607,15616256
12,77870297,15616693
3,77873411,15619166
12,77853730,15614202
12,77853731,15614203
12,77865608,15616257
12,77873415,15619167
12,77870583,15617445
12,77856552,15615752
12,77875620,15618980
12,77870584,15617446
12,77870298,15616694
12,77872038,15618304
2,77873422,15619168
12,77875621,15618981
9,77856553,15615753
9,77870585,15617447
18,77872043,15618306
12,77856558,15615755
12,77875624,15618983
12,77856559,15615756
3,77865617,15616260
3,77875625,15618984
12,77870590,15617451
12,77854638,15613608
3,77872047,15618307
12,77872048,15618308
20,77853735,15614391
20,77870586,15617448
12,77865612,15616258
12,77873425,15619169
12,77853737,15614392
12,77873427,15619170
12,77853738,15614393
12,77853739,15614394
12,77856556,15615754
12,77870588,15617449
12,77870589,15617450
9,77853740,15614395
12,77853741,15614396
12,77870301,15616695
12,77875623,15618982
12,77853742,15614397
20,77853743,15614398
20,77865616,15616259
3,77865621,15616261
9,77870303,15616696
12,77865622,15616262
19,77872051,15618309
9,77865624,15616263
12,77856563,15615917
12,77875631,15618985
12,77872052,15618310
3,77875632,15618986
20,77870305,15616697
20,77875633,15618987
20,77875634,15618988
20,77870306,15616698
12,77873431,15619171
12,77854642,15613609
12,77875635,15618989
3,77873433,15619172
12,77865625,15616264
9,77870307,15616699
3,77854643,15613610
12,77854644,15613611
20,77873436,15619173
12,77870595,15617452
20,77875637,15618990
9,77856567,15615918
20,77856568,15615919
20,77865626,15616265
12,77856569,15615920
20,77873465,15619187
20,77875203,15617718
20,77879071,15619264
20,77872042,15618305
20,77870602,15617661
9,77875649,15618994
12,77873443,15619176
3,77854656,15613815
12,77857481,15615382
12,77854657,15613816
12,77871214,15619390
12,77871215,15619391
12,77865633,15616269
3,77872065,15618314
12,77857482,15615383
12,77870604,15617662
9,77870605,15617663
20,77875183,15617708
12,77857484,15615384
18,77875184,15617709
20,77875650,15618995
9,77873447,15619177
12,77857487,15615385
18,77875185,15617710
20,77871220,15619392
3,77872067,15618315
20,77875653,15618996
12,77865634,15616270
20,77875654,15618997
20,77872068,15618316
9,77865635,15616271
20,77873449,15619178
12,77871223,15619393
20,77873450,15619179
9,77857492,15615386
3,77857493,15615387
12,77871224,15619394
12,77873451,15619180
20,77871225,15619395
9,77875655,15619205
12,77871226,15619396
12,77873453,15619181
18,77875190,15617711
12,77872072,15618317
20,77871229,15619397
20,77879067,15619262
12,77875191,15617712
12,77875192,15617713
20,77879068,15619263
20,77875194,15617714
3,77871235,15616098
20,77865637,15616272
20,77865638,15616273
20,77865639,15616274
12,77865641,15616275
20,77873457,15619182
20,77875664,15619206
20,77875665,15619207
18,77873458,15619183
9,77872074,15618524
18,77875196,15617715
3,77865643,15616276
3,77865644,15616277
18,77872076,15618525
3,77872077,15618526
12,77865645,15616278
20,77865646,15616279
12,77875668,15619208
20,77865648,15616280
20,77871242,15616099
