suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
10,82363059,1,11,5709311
5,82363067,1,1,5709312
2,82363068,1,1,5709313
5,82375188,1,1,5709371
5,82375190,1,11,5709372
16,82375193,1,1,5709373
16,82375194,1,1,5709374
10,82375196,4,1,5709375
5,82375217,3,1,5709376
5,82375219,1.005,1,5709377
5,82375221,1,11,5709378
5,82375234,1,11,5709379
16,82375239,1,11,5709380
16,82375241,1,1,5709381
5,82375253,1,1,5709382
5,82380019,1.549,1,5709411
1,82380036,4,1,5709412
16,82380042,4,1,5709413
5,82364235,6.005,1,5709424
5,82364236,8,1,5709425
5,82364237,2,1,5709426
16,82369147,1,1,5709438
5,82375254,3.005,1,5709453
5,82375259,1,1,5709454
5,82375260,1,1,5709455
5,82380058,1,1,5709483
5,82380066,5,1,5709484
16,82380075,4,1,5709485
5,82380077,17.005,1,5709486
5,82380096,14,1,5709487
5,82380100,1,1,5709488
5,82365548,2,1,5709503
5,82365560,1,1,5709504
5,82365561,1,11,5709505
5,82364418,1,1,5709613
10,82364423,1,1,5709614
5,82364430,3,3,5709615
5,82364438,1,1,5709616
5,82364450,3,1,5709617
5,82364451,1,11,5709685
5,82364458,2.899,1,5709686
5,82364477,5,1,5709687
5,82364497,8,1,5709688
5,82364502,3,1,5709689
16,82364507,1.005,1,5709690
5,82364517,1,1,5709691
5,82368117,3,1,5709709
5,82368131,10,1,5709710
5,82368147,1,1,5709711
5,82368150,14,1,5709712
5,82368154,2.999,1,5709713
5,82368161,1.399,1,5709714
5,82364535,1,1,5709764
5,82364542,1,1,5709765
5,82364546,1,1,5709766
2,82365965,1,1,5709943
5,82365971,1,1,5709944
8,82365975,1,1,5709945
2,82365976,6,1,5709946
5,82365978,1,1,5709947
5,82365988,7,1,5710048
5,82365990,4,1,5710049
16,82365997,1,11,5710050
2,82366003,1,1,5710051
16,82366005,13.005,1,5710052
5,82366007,1,1,5710053
5,82366019,2,1,5710054
16,82366027,4,1,5710055
16,82366031,4,1,5710056
5,82366052,8.959,1,5710057
16,82366056,1,1,5710058
5,82366060,6,1,5710059
5,82374628,2,1,5710089
8,82374630,1,9,5710090
17,82374631,4,1,5710091
5,82374633,33,1,5710092
5,82364895,1,11,5710187
16,82364896,1,11,5710188
16,82366076,1,1,5710189
16,82366077,4,1,5710190
5,82366080,1,1,5710191
2,82366083,1,1,5710192
10,82366106,5,1,5710193
5,82366107,1,11,5710194
5,82366119,4,1,5710195
8,82366125,1,1,5710196
5,82366129,1,11,5710197
5,82374642,15.99,1,5710272
5,82374644,5,1,5710273
5,82374649,4.9,1,5710274
5,82374659,4,1,5710275
10,82374668,1,11,5710276
5,82374672,14,1,5710277
8,82374677,1,9,5710278
5,82374683,1,1,5710279
5,82374684,8,1,5710280
2,82374685,2,1,5710281
5,82374693,4.3,1,5710282
5,82364943,1,11,5710336
16,82364959,8,9,5710337
10,82366145,1,11,5710340
16,82366151,1,1,5710341
16,82366153,4,1,5710342
5,82366163,2.005,1,5710343
16,82366164,3.005,1,5710344
5,82366168,8,1,5710345
16,82366173,1,9,5710346
16,82366180,2,1,5710347
16,82366210,4,1,5710348
16,82368598,2,1,5710358
5,82368604,1,1,5710359
5,82368605,6,1,5710360
5,82368612,21.299,1,5710361
16,82365029,2,1,5710460
5,82365035,1,1,5710461
5,82365053,2.005,1,5710462
16,82365054,1,1,5710463
10,82366216,1,1,5710464
5,82366217,1.2,1,5710465
5,82366225,1,1,5710466
16,82365067,8,1,5710596
5,82365082,1,1,5710597
16,82365088,3.005,1,5710598
5,82365095,1,1,5710599
5,82377304,1,11,5710668
5,82377305,1,1,5710669
8,82377306,1,1,5710670
5,82377311,1,1,5710671
5,82377319,2,1,5710672
10,82377321,1,1,5710673
16,82377322,4,1,5710674
2,82377324,3,1,5710675
13,82377331,3.005,1,5710676
5,82380958,8,1,5710702
16,82380961,3.005,3,5710703
5,82380970,2,1,5710704
5,82380979,1,11,5710705
16,82380981,5,1,5710777
5,82381001,1.399,1,5710778
5,82381002,1,11,5710779
8,82381005,1,1,5710780
16,82381021,1,1,5710781
5,82381029,2,1,5710782
10,82381030,1,1,5710783
5,82381033,2,1,5710784
16,82381051,3,1,5710785
5,82381056,1,1,5710849
5,82381073,5.005,1,5710850
5,82381074,0.86,1,5710851
16,82381081,2,9,5710852
5,82381082,3,1,5710853
4,82381086,1,1,5710854
5,82381089,2,1,5710855
16,82381090,3.005,1,5710856
5,82381107,1,1,5710857
16,82381117,4,1,5710858
16,82381118,1,9,5710859
16,82364143,4,1,5710863
5,82375134,5.4,1,5710897
5,82375170,4,1,5710898
5,82379905,4,1,5710916
5,82379906,2,1,5710917
5,82379914,1,1,5710918
5,82379918,1,11,5710919
16,82379923,1,9,5710920
2,82379936,1,1,5710921
5,82379947,7,1,5710922
