arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
20147665,71260014,1,20130982900,2013-03-04 00:00:00,2,N,35,5,24,M,1,2,R,,,,,
20148724,71262734,1,20132064000,2013-05-03 00:00:00,2,N,39,5,35,M,2,2,N,,,,,
20147600,71258296,1,20130499100,2013-02-01 00:00:00,1,N,39,5,20,M,2,2,R,,,,,
20147593,71258277,1,20130442200,2013-01-29 00:00:00,1,N,39,5,43,M,2,2,R,,,,,
20147554,71257399,1,20130193600,2013-01-13 00:00:00,1,N,39,5,14,M,2,2,R,R,,,,
20152124,71275858,1,20135943900,2013-12-04 00:00:00,1,N,39,5,22,M,2,2,N,,,,,
20152116,71275828,1,20135877500,2013-11-30 00:00:00,1,N,39,5,69,M,2,2,N,,,,,
20152082,71274962,1,20135682400,2013-11-20 00:00:00,1,N,39,5,19,M,2,2,N,,,,,
20151031,71272227,1,20134892900,2013-10-10 00:00:00,1,N,39,5,19,M,2,2,R,,,,,
20151020,71272177,1,20134790800,2013-10-04 00:00:00,1,N,39,5,14,M,2,2,R,R,,,,
20153126,71276801,1,20136385400,2013-12-29 00:00:00,1,N,39,5,20,M,2,2,R,,,,,
20152068,71274894,1,20135569000,2013-11-14 00:00:00,1,N,39,5,21,M,2,2,R,,,,,
20152065,71274885,1,20135559300,2013-11-14 00:00:00,1,N,39,5,18,M,2,2,R,,,,,
20152062,71274880,1,20135545600,2013-11-13 00:00:00,1,N,39,5,18,M,2,2,R,,,,,
20152041,71274083,1,20135457500,2013-11-08 00:00:00,1,N,39,5,14,F,2,2,R,R,,,,
20152035,71274065,1,20135413600,2013-11-06 00:00:00,1,N,39,5,17,M,2,2,R,H,,,,
20152023,71274027,1,20135335100,2013-11-02 00:00:00,1,N,39,5,19,M,2,2,R,,,,,
20152021,71274013,1,20135303800,2013-10-31 00:00:00,1,N,39,5,15,M,2,2,R,R,,,,
20152020,71274012,1,20135303700,2013-10-31 00:00:00,1,N,39,5,17,M,2,2,R,H,,,,
20152019,71274009,1,20135302300,2013-10-31 00:00:00,1,N,39,5,15,M,2,2,R,R,,,,
20152018,71274008,1,20135301700,2013-10-31 00:00:00,1,N,39,5,14,M,2,2,R,R,,,,
20152015,71273994,1,20135273400,2013-10-30 00:00:00,1,N,39,5,31,M,2,2,R,,,,,
20150993,71272072,1,20134658800,2013-09-28 00:00:00,1,N,39,5,15,M,2,2,R,H,,,,
20150985,71271262,1,20134592500,2013-09-24 00:00:00,1,N,39,5,17,M,2,2,R,R,,,,
20150962,71271203,1,20134510200,2013-09-19 00:00:00,1,N,39,5,14,M,2,2,R,R,,,,
20149919,71268486,1,20133870100,2013-08-14 00:00:00,1,N,39,5,16,M,2,2,N,R,,,,
20153123,71276792,1,20136374700,2013-12-28 00:00:00,1,N,39,5,18,M,2,2,R,,,,,
20153122,71276791,1,20136374600,2013-12-28 00:00:00,1,N,39,5,23,M,2,2,R,,,,,
20153100,71276716,2,20136189700,2013-12-17 00:00:00,1,N,39,5,20,F,2,2,R,,,,,
20153072,71276652,1,20136032600,2013-12-09 00:00:00,1,N,39,5,19,M,2,2,R,,,,,
20152002,71273932,1,20135182700,2013-10-25 00:00:00,1,N,39,5,36,M,2,2,R,,,,,
20151999,71273150,1,20135161300,2013-10-24 00:00:00,1,N,39,5,46,M,2,2,R,,,,,
20151974,71273074,1,20135028600,2013-10-17 00:00:00,1,N,39,5,17,M,2,2,R,R,,,,
20151964,71273020,1,20134927400,2013-10-12 00:00:00,1,N,39,5,18,M,2,2,N,,,,,
20150945,71270343,1,20134392000,2013-09-12 00:00:00,1,N,39,5,18,M,2,2,R,,,,,
20150940,71270326,1,20134372300,2013-09-11 00:00:00,1,N,39,5,19,M,2,2,R,,,,,
20150931,71270308,1,20134328700,2013-09-09 00:00:00,1,N,39,5,16,M,2,2,N,R,,,,
20150922,71270283,1,20134292500,2013-09-24 00:00:00,1,N,39,5,17,M,2,2,R,H,,,,
20150905,71270230,1,20134236100,2013-09-04 00:00:00,1,N,39,5,21,M,2,2,R,,,,,
20149882,71268394,1,20133731800,2013-08-07 00:00:00,1,N,39,5,19,M,2,2,R,,,,,
20149868,71268326,1,20133625000,2013-07-31 00:00:00,1,N,39,5,16,M,2,2,R,H,,,,
20149866,71267544,1,20133619500,2013-07-31 00:00:00,1,N,39,5,15,M,2,2,R,R,,,,
20149850,71267465,1,20133510500,2013-07-25 00:00:00,1,N,39,5,15,M,2,2,N,R,,,,
20148766,71263668,1,20132332500,2013-05-17 00:00:00,1,N,39,5,31,M,2,2,R,,,,,
20150883,71269380,1,20134102100,2013-08-27 00:00:00,1,N,39,5,45,M,2,2,R,,,,,
20150875,71269344,1,20134047100,2013-08-24 00:00:00,1,N,39,5,18,M,2,2,R,,,,,
20150865,71269316,1,20133998800,2013-08-22 00:00:00,1,N,39,5,16,M,2,2,N,R,,,,
20149813,71266546,1,20133270000,2013-07-11 00:00:00,1,N,39,5,23,M,2,2,R,,,,,
20149800,71266490,1,20133178000,2013-07-06 00:00:00,1,N,39,5,33,M,2,2,N,,,,,
20149794,71266473,1,20133154300,2013-07-05 00:00:00,1,N,39,5,14,F,2,2,R,R,,,,
20149788,71265659,1,20133063400,2013-06-29 00:00:00,1,N,39,5,31,M,2,2,R,,,,,
20149766,71265523,1,20132823300,2013-06-16 00:00:00,1,N,39,5,24,M,2,2,N,,,,,
20148755,71262861,1,20132289200,2013-05-15 00:00:00,1,N,39,5,16,M,2,2,N,H,,,,
20148748,71262831,1,20132229900,2013-05-11 00:00:00,1,N,39,5,15,M,2,2,R,R,,,,
20148740,71262804,1,20132190300,2013-05-10 00:00:00,1,N,39,5,32,M,2,2,N,,,,,
20148709,71261855,1,20131853700,2013-04-23 00:00:00,1,N,39,5,16,M,2,2,R,H,,,,
20148702,71261828,1,20131784600,2013-04-19 00:00:00,1,N,39,5,21,M,2,2,N,,,,,
20147675,71260042,1,20131061800,2013-03-08 00:00:00,1,N,39,5,16,M,2,2,R,R,,,,
20147670,71260030,1,20131039700,2013-03-07 00:00:00,1,N,39,5,16,M,2,2,R,R,,,,
20147668,71260027,1,20131034900,2013-03-07 00:00:00,1,N,39,5,18,M,2,2,R,,,,,
20147659,71259996,1,20130936500,2013-03-01 00:00:00,1,N,39,5,21,M,2,2,R,,,,,
20152011,71273970,1,20135234500,2013-10-28 00:00:00,1,N,39,5,19,M,2,3,R,,,,,
20147642,71259208,1,20130818500,2013-02-22 00:00:00,1,N,29,5,30,M,2,2,R,,,,,
20149846,71267418,1,20133438700,2013-07-21 00:00:00,1,N,39,5,18,M,2,1,R,,,,,
20148797,71263803,1,20132532600,2013-06-19 00:00:00,1,N,45,5,54,M,1,2,N,,,,,
20152098,71275758,1,20135756700,2013-11-23 00:00:00,1,N,39,5,16,M,1,1,R,R,,,,
20148721,71261922,1,20131985200,2013-04-29 00:00:00,1,N,39,5,28,M,1,1,N,,,,,
20149885,71268395,3,20133737300,2013-08-07 00:00:00,1,N,30,5,20,F,2,2,R,,,,,
20149884,71268395,2,20133737300,2013-08-07 00:00:00,1,N,30,5,20,F,2,2,N,,,,,
20152141,71275890,1,20136009700,2013-12-07 00:00:00,2,N,48,5,22,M,2,2,N,,,,,
20148708,71261849,1,20131830200,2013-04-22 00:00:00,2,N,48,5,32,M,2,2,R,,,,,
20152123,71275846,1,20135923500,2013-12-03 00:00:00,3,N,51,5,22,M,2,2,R,,,,,
20150859,71269297,1,20133958700,2013-08-19 00:00:00,1,N,51,5,20,M,2,2,N,,,,,
20149821,71266570,1,20133316000,2013-07-14 00:00:00,1,N,51,5,20,M,2,2,R,,,,,
20149820,71266569,1,20133314900,2013-07-13 00:00:00,1,N,51,5,23,M,2,2,N,,,,,
20149817,71266552,1,20133281200,2013-07-12 00:00:00,1,N,51,5,17,F,2,2,N,R,,,,
20149804,71266507,1,20133206400,2013-07-08 00:00:00,1,N,51,5,21,M,2,2,R,,,,,
20149799,71266486,1,20133170800,2013-07-05 00:00:00,1,N,51,5,26,M,2,2,R,,,,,
20149795,71266473,2,20133154300,2013-07-05 00:00:00,1,N,51,5,15,M,2,2,R,R,,,,
20149789,71265670,1,20133094500,2013-07-01 00:00:00,1,N,51,5,20,M,2,2,N,,,,,
20149787,71265654,1,20133055800,2013-06-29 00:00:00,1,N,51,5,19,M,2,2,N,,,,,
20149779,71265624,1,20133012000,2013-06-26 00:00:00,1,N,51,5,30,M,2,2,N,,,,,
20149778,71265623,1,20133010600,2013-06-26 00:00:00,1,N,51,5,19,F,2,2,R,,,,,
20149776,71265598,1,20132957600,2013-06-23 00:00:00,1,N,51,5,22,M,2,2,N,,,,,
20149769,71265551,1,20132891500,2013-06-19 00:00:00,1,N,51,5,15,M,2,2,N,H,,,,
20149767,71265525,1,20132824400,2013-06-16 00:00:00,1,N,51,5,21,M,2,2,R,,,,,
20149763,71264743,1,20132807100,2013-06-14 00:00:00,1,N,51,5,18,M,2,2,R,,,,,
20149760,71264729,1,20132781500,2013-06-13 00:00:00,1,N,51,5,17,F,2,2,R,R,,,,
20149757,71264704,1,20132739900,2013-06-12 00:00:00,1,N,51,5,17,F,2,2,R,H,,,,
20148747,71262827,1,20132219200,2013-05-11 00:00:00,1,N,51,5,24,F,2,2,R,,,,,
20148745,71262821,1,20132210300,2013-05-10 00:00:00,1,N,51,5,42,M,2,2,N,,,,,
20148738,71262800,1,20132184000,2013-05-09 00:00:00,1,N,51,5,41,M,2,2,R,,,,,
20148735,71262792,1,20132163600,2013-05-08 00:00:00,1,N,51,5,60,M,2,2,N,,,,,
20148730,71262750,2,20132093400,2013-05-05 00:00:00,1,N,51,5,17,M,2,2,R,H,,,,
20148729,71262750,1,20132093400,2013-05-05 00:00:00,1,N,51,5,13,M,2,2,R,H,,,,
20148726,71262740,1,20132075200,2013-05-03 00:00:00,1,N,51,5,63,M,2,2,N,,,,,
20148720,71261905,1,20131954100,2013-04-27 00:00:00,1,N,51,5,26,M,2,2,N,,,,,
20148716,71261889,1,20131927900,2013-04-26 00:00:00,1,N,51,5,20,F,2,2,R,,,,,
20148715,71261882,1,20131913100,2013-04-25 00:00:00,1,N,51,5,30,M,2,2,N,,,,,
20148713,71261878,1,20131907500,2013-04-25 00:00:00,1,N,51,5,20,F,2,2,N,,,,,
20148712,71261868,1,20131879700,2013-04-24 00:00:00,1,N,51,5,75,M,2,2,N,,,,,
20148711,71261866,1,20131878300,2013-04-24 00:00:00,1,N,51,5,25,M,2,2,N,,,,,
20148707,71261846,1,20131827800,2013-04-22 00:00:00,1,N,51,5,18,M,2,2,R,,,,,
20148705,71261833,1,20131789100,2013-04-19 00:00:00,1,N,51,5,20,M,2,2,N,,,,,
20147706,71260109,1,20131195100,2013-03-17 00:00:00,1,N,51,5,16,F,2,2,R,R,,,,
20147704,71260103,1,20131188400,2013-03-16 00:00:00,1,N,51,5,18,M,2,2,R,,,,,
