victim_id,circumstances_id,justifiable_force_id
22254027,9,
22254041,1,
22254056,9,
22254057,6,
22254825,1,
22254841,9,
22255614,9,
22255623,2,
22255637,9,
22254857,9,
22254870,9,
22254877,1,
22257269,1,
22257275,10,
22254154,1,
22254906,9,
22254919,2,
22257320,1,
22257321,1,
22258076,1,
22258078,1,
22254199,9,
22254954,1,
22254982,10,
22254985,9,
22255747,1,
22255748,1,
22255749,1,
22255762,9,
22256551,3,
22255026,2,
22255808,2,
22255809,2,
22255816,9,
22255822,9,
22255823,9,
22255825,9,
22256622,10,
22257399,1,
22257400,1,
22255054,9,
22255055,9,
22255056,9,
22255071,2,
22255075,9,
22255076,9,
22255095,1,
22255861,6,
22256666,6,
22257437,9,
22255123,1,
22255135,1,
22255910,6,
22255150,1,
22255967,1,
22256752,1,
22257538,1,
22254429,9,
22254431,9,
22255196,1,
22255227,9,
22255228,9,
22255232,2,
22255233,2,
22254453,9,
22254462,1,
22254478,9,
22254480,9,
22255267,1,
22255268,9,
22256077,1,
22256868,9,
22254504,6,
22254541,9,
22254543,9,
22254544,9,
22254545,9,
22255311,9,
22255312,1,
22255313,1,
22255319,1,
22255322,9,
22255323,9,
22255338,9,
22256932,1,
22257699,10,
22254591,9,
22257729,1,
22257748,10,
22253854,6,
22255403,9,
22256215,1,
22257798,9,
22253876,1,
22255489,1,
22256239,9,
22257051,6,
22257056,1,
22257070,1,
22257871,1,
22253919,1,
22253923,1,
22253924,1,
22253929,6,
22254736,9,
22255534,1,
22256327,9,
22253970,9,
22253971,9,
22253976,10,
22254783,9,
22254790,9,
22254791,9,
22254792,9,
22254794,6,
22254795,10,
22255562,9,
22257927,9,
22271380,1,
22271403,1,
22271429,1,
22271457,9,
22271465,1,
22271481,9,
22271482,9,
22271485,1,
22271486,1,
22271498,6,
22271523,1,
22271525,9,
22271529,6,
22271537,6,
22271541,1,
22271552,1,
22271563,1,
22271565,1,
22271570,1,
22258117,9,
22271574,1,
22271585,9,
22271588,1,
22270887,1,
22271623,1,
22270890,1,
22270891,1,
22270948,1,
22270949,1,
22270967,1,
22270975,1,
22270977,10,
22270985,1,
22270991,10,
22271000,1,
22271024,1,
22271067,1,
22271082,1,
22271096,1,
22271105,1,
22271118,1,
22271134,1,
22271140,10,
22271143,1,
22271151,6,
22271163,1,
22271176,1,
22271193,1,
22271197,2,
22271204,1,
22271205,1,
22271261,1,
22271300,1,
22271308,1,
22271319,9,
22271367,1,
22263534,10,
22263535,10,
22263536,10,
22263542,1,
22264325,10,
22265923,1,
22265937,9,
22266714,1,
22269128,9,
22269928,1,
22269930,1,
22258776,9,
22258787,1,
22258788,1,
22261185,1,
22262742,9,
22262788,10,
22263621,9,
22263622,9,
22263623,9,
22264394,10,
22264403,10,
22265185,9,
22265197,10,
22266001,9,
22266757,1,
22268349,10,
22269181,1,
22270758,2,
22259617,1,
22259623,9,
22261210,1,
22261211,1,
22261240,1,
22262789,10,
22262817,10,
22263646,10,
22264425,10,
22264426,10,
22264427,10,
22264428,10,
22264430,6,
22264435,10,
22264436,10,
22264446,9,
22264453,10,
22264461,9,
22266030,10,
22266031,10,
22266032,10,
22266035,9,
22266046,10,
22266047,10,
22266845,9,
22269993,1,
22258857,1,
22258863,1,
22258869,1,
22258880,1,
22259682,1,
22259691,9,
22261260,6,
22261291,6,
22261297,2,
22262077,8,
22263682,6,
22264489,9,
22264505,10,
22265301,9,
22265303,9,
22265304,9,
22267674,1,
22269247,10,
22269248,10,
22270054,1,
22258928,1,
22258943,9,
22259702,1,
22259729,8,
22261305,10,
22261314,10,
22261322,6,
22261323,10,
22261346,6,
22262106,1,
22262899,9,
22262900,9,
22263746,9,
22263749,6,
22263772,9,
22264521,9,
22264551,9,
22264552,9,
22264553,9,
22265355,10,
22266928,10,
22266949,9,
22267737,10,
22270131,1,
22258953,6,
22258967,1,
22258981,9,
22258988,9,
22259773,2,
22259774,2,
22259778,1,
22259792,1,
22261362,6,
22262981,6,
22263773,10,
22263807,10,
22263819,10,
22263820,10,
22263821,10,
22264571,9,
22265384,9,
22266196,1,
22269348,1,
22270148,9,
22258248,1,
22258257,9,
22259003,1,
22259014,1,
22259029,10,
22259048,9,
22259818,1,
22261403,6,
22261443,2,
22262226,9,
22262994,9,
22262995,9,
22262996,9,
22262998,9,
22263012,10,
22263026,1,
22263027,6,
22263822,10,
22263827,10,
22263866,1,
22263867,1,
22264650,9,
22264657,9,
22265452,9,
22267014,6,
22267016,1,
22268618,9,
22268619,9,
22270210,2,
22258266,1,
22258268,9,
22258270,9,
22258280,1,
22259056,1,
22259066,1,
22259067,9,
22259068,9,
22259069,9,
22259070,9,
22259853,1,
22259862,8,
22259877,1,
22259878,1,
22259894,1,
22262276,1,
22262291,10,
22262292,10,
22263077,10,
22263078,1,
22263079,10,
22263900,9,
22263901,9,
22263911,9,
22264691,9,
22264700,9,
22265490,6,
22267085,10,
22267851,1,
22258322,9,
22259895,1,
22259915,9,
22261532,2,
22262311,9,
22262328,10,
22262342,6,
22263087,10,
22263088,10,
22263934,10,
22263969,9,
22264723,6,
22264734,9,
22264758,10,
22266308,1,
22258375,2,
22258389,2,
22258390,2,
22259185,1,
22259193,1,
22261555,10,
22261587,6,
22262378,10,
22262392,6,
22263970,9,
22264783,10,
22265571,8,
22265578,10,
22269563,1,
22259206,9,
22259238,8,
22261601,9,
22262393,6,
22262394,6,
22262396,9,
22262441,10,
22263201,1,
22264041,1,
22264042,1,
22264055,10,
22265644,6,
22266403,1,
22266407,1,
22266408,1,
22266409,1,
22266414,9,
22269609,8,
22269630,1,
22269636,6,
22259252,9,
22259255,10,
22261668,1,
22262491,10,
22263253,10,
22263256,10,
22263257,10,
22263261,9,
22264088,10,
22264110,9,
22264118,1,
22264883,10,
22264884,10,
22264892,9,
22264895,10,
22264896,10,
22264897,10,
22265670,9,
22266454,1,
22269662,1,
22270450,8,
22270475,2,
22270483,2,
22258508,8,
22258509,8,
22258531,5,
22259311,9,
22259342,1,
22260903,6,
22261703,2,
22261721,1,
22262492,10,
22262493,10,
22262494,10,
22262495,10,
22262496,10,
22262497,10,
22262503,10,
22263284,10,
22263295,9,
22263307,1,
22264119,1,
22264120,1,
22264152,6,
22264153,6,
22264157,10,
22264158,10,
22266516,9,
22268919,1,
22269711,1,
22270489,9,
22259346,9,
22259355,9,
22261778,1,
22262554,10,
22263332,10,
22263341,6,
22264193,10,
22264203,10,
22264204,6,
22264989,9,
22266585,10,
22267362,1,
22267365,2,
22268985,10,
22269772,6,
22269789,1,
22270548,1,
