property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
25071334,20,6013,,25065409
25062060,19,207,,25068547
25073037,63,200,,25053511
25065751,11,10,,25069969
25073038,8,95,,25053512
25065752,9,0,,25069970
25065753,25,5,,25069971
25073039,8,261,,25053513
25065754,19,20,2003-01-01 00:00:00,25069972
25065755,19,20,,25069973
25062061,8,120,,25068548
25065756,19,100,2003-01-05 00:00:00,25069974
25065757,19,100,,25069975
25062062,19,4,2003-01-02 00:00:00,25068549
25062063,19,4,,25068550
25065758,36,466,,25069976
25065759,63,600,,25069977
25067040,19,65,,25054337
25067041,19,153,2003-01-02 00:00:00,25054338
25067042,19,153,,25054339
25067043,63,50,,25054340
25062064,36,129,,25068551
25062065,19,13,2003-01-02 00:00:00,25068552
25062066,19,14,,25068553
25062067,20,20,,25068554
25062068,25,40,,25068555
25062069,63,260,,25068556
25059688,63,40,,25069583
25067044,3,500,,25054341
25062070,63,30,,25068557
25065760,10,0,,25069978
25065761,11,5,,25069979
25067045,19,9,2003-01-03 00:00:00,25054342
25067046,19,9,,25054343
25059689,19,146,2003-01-03 00:00:00,25069584
25059690,19,146,,25069585
25062071,10,0,,25068558
25062072,11,3,,25068559
25073040,10,0,,25053514
25073041,11,2,,25053515
25073042,21,308,,25053516
25073043,9,0,2003-02-19 00:00:00,25053517
25073044,22,0,2003-01-04 00:00:00,25053518
25073045,25,20,2003-01-04 00:00:00,25053519
25073046,9,0,,25053520
25073047,22,0,,25053521
25073048,25,20,,25053522
25067047,19,10,2003-01-03 00:00:00,25054344
25067048,19,10,,25054345
25067049,63,998,,25054346
25067050,63,100,,25054347
25067051,20,80,,25054348
25073049,10,0,,25053523
25065762,10,0,,25069980
25065763,63,200,,25069981
25073050,3,200,,25053524
25067052,3,200,,25054349
25065764,36,600,,25069982
25062073,19,14,2003-01-05 00:00:00,25068560
25062074,19,14,,25068561
25073051,63,100,,25053525
25073052,63,1,2003-01-06 00:00:00,25053526
25073053,63,600,,25053527
25062075,63,150,,25068562
25059691,36,1660,,25069586
25065765,36,580,,25069983
25067053,19,196,2003-01-06 00:00:00,25054350
25067054,19,196,,25054351
25062076,3,400,,25068563
25063942,19,9,,25079454
25059692,19,9,2003-01-06 00:00:00,25069587
25071305,38,50,,25064250
25063943,63,50,,25079455
25062077,10,0,,25068564
25073054,10,160,,25053528
25073055,20,40,,25053529
25073056,25,10,,25053530
25073057,63,1,,25053531
25071306,20,244,,25064251
25071307,25,30,,25064252
25063944,63,25,,25079456
25071308,20,30,,25064253
25071309,25,50,,25064254
25062078,36,350,,25068565
25071310,36,8400,,25064255
25063945,13,150,,25079457
25071311,3,2000,2003-01-22 00:00:00,25064256
25071312,3,2000,,25064257
25071313,17,400,,25064258
25071314,20,40,,25064259
25063946,3,299,,25079458
25071315,63,200,,25064260
25062079,25,5,,25068566
25062080,26,100,,25068567
25062081,27,260,,25068568
25062082,63,10,,25068569
25073058,21,3,,25053532
25073059,26,90,,25053533
25073060,27,720,,25053534
25073061,63,125,,25053535
25065766,68,,,25069984
25063947,3,1000,,25079459
25063948,25,25,,25079460
25062083,63,33,,25068570
25062084,22,0,,25068571
25062085,63,110,,25069705
25073062,10,0,,25053536
25073063,11,3,,25053537
25071316,10,0,,25064261
25071870,11,15,,25054614
25062086,63,50,,25069706
25063949,21,557,,25079461
25063950,22,0,,25079462
25065767,10,0,,25069985
25065768,11,14,,25069986
25062087,27,150,,25069707
25062088,63,240,,25069708
25063951,63,239,,25079463
25065769,15,1800,,25069987
25063952,16,160,,25079464
25063953,26,115,,25079465
25063954,27,200,,25079466
25063955,63,50,,25079467
25071871,20,320,,25054615
25071872,25,10,,25054616
25065770,20,600,,25069988
25065771,63,25,,25069989
25063956,63,90,,25079468
25063957,27,45,,25079469
25063958,38,280,,25079470
25062089,38,15,,25069709
25073064,63,1000,,25053538
25073065,25,40,2003-01-20 00:00:00,25053539
25073066,9,0,,25053540
25073067,20,600,,25054678
25073068,22,0,,25054679
25073069,25,90,,25054680
25073070,63,202,,25054681
25062090,9,0,,25069710
25062091,22,0,,25069711
25062092,25,50,,25069712
25062093,63,20,,25069713
25065772,21,878,,25069990
25073071,20,61,2003-01-13 00:00:00,25054682
25073072,63,10,2003-01-13 00:00:00,25054683
25073073,20,61,,25054684
25073074,63,10,,25054685
25063959,8,268,2003-01-13 00:00:00,25079471
25063960,8,268,,25079472
25071873,20,8,2003-01-13 00:00:00,25054617
25071874,20,8,,25054618
25063961,10,40,,25079473
25063962,17,1250,,25079474
25063963,20,175,,25079475
25062094,63,35,,25069714
25073075,10,0,,25054686
25071875,21,400,,25054619
25071876,22,0,2003-01-17 00:00:00,25054620
25071877,22,0,,25054621
25065773,3,100,,25069991
25071878,20,100,,25054622
25071879,27,180,,25054623
25071880,63,300,,25054624
25073076,10,0,,25054687
25062095,19,36,2003-01-14 00:00:00,25069715
25062096,19,36,,25069716
25073077,19,33,2003-01-14 00:00:00,25054688
25073078,19,33,,25054689
25071881,19,15,2003-01-21 00:00:00,25054625
25071882,19,15,,25054626
25065774,10,0,,25069992
25065775,11,2,,25069993
25071883,37,1500,,25054627
25062097,3,500,,25069717
25064504,63,500,,25069859
25073079,19,28,2003-01-15 00:00:00,25054690
25073080,19,28,,25054691
25064505,63,150,,25069860
25064506,63,125,,25069861
25065776,19,107,2003-01-16 00:00:00,25069994
25065777,19,107,,25069995
25062098,19,27,2003-01-16 00:00:00,25069718
25062099,19,27,,25069719
25065778,68,,,25069996
25065779,63,100,,25069997
25073081,63,300,,25054692
25073082,20,15,,25054693
25073083,25,20,,25054694
25071884,26,200,,25054628
25065780,63,550,,25069998
25062100,10,0,,25069720
25062101,11,5,,25069721
25064507,19,14,2003-01-17 00:00:00,25069862
25064508,19,14,,25069863
25064509,10,0,,25069864
25064510,11,7,,25069865
25062102,37,150,,25069722
25065781,3,400,,25069999
25062103,8,20,,25069723
25062104,3,500,,25069724
25071885,38,500,,25054629
25073084,6,1058,,25054695
25073085,17,250,,25054696
25071886,33,350,,25054630
25071887,63,25,,25054631
25071888,6,1000,,25054632
25071889,7,1800,,25054633
25071890,63,125,,25054634
25062105,16,200,,25069725
25062106,20,2200,,25069726
25065782,21,1044,,25070000
25073086,10,0,,25054697
25073087,11,1,,25054698
