offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
7101012,6647245,45,C,18,,,
7101013,6647245,5,C,18,,,
7101014,6647246,11,C,13,,,
7101015,6647246,46,C,13,,,
7101016,6647246,28,C,18,,,
7101017,6647247,23,C,8,,,
7101018,6647248,23,C,8,,,
7101019,6647249,14,C,13,,,
7101020,6647249,21,C,18,,,
7101021,6647250,23,C,8,,,
7101022,6647251,23,C,8,,,
7101023,6647251,16,C,11,,,
7101024,6647251,35,C,11,,,
7101025,6647252,23,C,8,,,
7101026,6647253,23,C,8,,,
7101027,6647254,23,C,8,,,
7101028,6647255,23,C,8,,,
7101029,6647256,23,C,8,,,
7101030,6647257,51,C,20,,,
7101031,6647258,27,C,20,,,
7101032,6647259,23,C,13,,,
7101033,6647260,51,C,5,,,
7101034,6647261,51,C,22,,,
7101035,6647262,16,C,22,,,
7101036,6647262,35,C,22,,,
7101037,6647263,5,C,18,,,
7101038,6647264,23,C,8,,,
7101039,6647265,51,C,5,,,
7101040,6647266,23,C,8,,,
7101041,6647266,39,C,18,,,
7101042,6647267,51,C,22,,,
7101043,6647268,16,C,22,,,
7101044,6647268,35,C,22,,,
7101045,6647269,21,C,20,,,
7101046,6647270,51,C,20,,,
7101047,6647271,16,C,20,,,
7101048,6647271,35,C,20,,,
7101049,6647272,51,C,20,,,
7101050,6647273,23,C,8,,,
7101051,6647274,21,C,20,,,
7101052,6647275,5,C,20,,,
7101053,6647276,23,C,8,,,
7101054,6647277,23,C,8,,,
7101055,6647278,16,C,22,,,
7101056,6647279,47,C,20,,,
7101057,6647279,45,C,20,,,
7101058,6647279,41,C,20,,,
7101059,6647280,23,C,8,,,
7101060,6647281,7,C,20,,,
7101061,6647281,5,C,20,,,
7101062,6647282,5,C,21,,,
7101063,6647283,5,C,11,,,
7101064,6647284,41,C,11,,,
7101065,6647284,28,C,13,,,
7101066,6647285,23,C,8,,,
7101067,6647286,23,C,8,,,
7101068,6647287,23,C,8,,,
7101069,6647288,51,C,20,,,
7101070,6647289,23,C,8,,,
7101071,6647290,23,C,8,,,
7101072,6647291,51,C,22,,,
7101073,6647292,16,C,13,,,
7101074,6647293,51,C,20,,,
7101075,6647294,23,C,8,,,
7101076,6647295,51,C,5,,,
7101077,6647296,23,C,8,,,
7101078,6647297,23,C,8,,,
7101079,6647298,23,C,8,,,
7101080,6647299,23,C,8,,,
7101081,6647300,16,C,18,,,
7101082,6647301,23,C,13,,,
7101083,6647302,37,C,24,,,
7101084,6647303,47,C,24,,,
7101085,6647303,41,C,24,,,
7101086,6647304,49,C,20,0,F,
7101087,6647304,14,C,20,,,
7101088,6647304,45,C,11,,,
7101089,6647304,5,C,20,,,
7101090,6647305,23,C,8,,,
7101091,6647306,51,C,25,,,
7101092,6647307,23,C,8,,,
7101093,6647308,23,C,8,,,
7101094,6647308,45,C,25,,,
7101095,6647308,11,C,8,,,
7101096,6647308,41,C,8,,,
7101097,6647308,46,C,8,,,
7101098,6647309,51,C,18,,,
7101099,6647310,51,C,22,,,
7101100,6647311,51,C,20,,,
7101101,6647311,5,C,20,,,
7101102,6647312,23,C,8,,,
7101103,6647313,23,C,8,,,
7101104,6647314,23,C,8,,,
7101105,6647315,51,C,20,,,
7101106,6647315,5,C,20,,,
7101107,6647316,23,C,8,,,
7101108,6647317,23,C,8,,,
7101109,6647318,23,C,8,,,
7101110,6647319,23,C,8,,,
7101111,6647319,16,C,8,,,
7101112,6647319,35,C,8,,,
7101113,6647320,23,C,8,,,
7101114,6647321,23,C,8,,,
7101115,6647322,14,C,20,,,
7101116,6647323,23,C,24,,,
7101117,6647324,16,C,13,,,
7101118,6647324,35,C,13,,,
7101119,6647325,16,C,13,,,
7101120,6647326,16,C,13,,,
7101121,6647327,23,C,8,,,
7101122,6647328,27,C,14,,,
7101123,6647329,23,C,8,,,
7101124,6647330,5,C,25,,,
7101125,6647331,23,C,8,,,
7101126,6647332,41,C,20,,,
7101127,6647333,47,C,8,,,
7101128,6647334,23,C,13,,,
7101129,6647335,23,C,24,,,
7101130,6647336,23,C,8,,,
7101131,6647337,23,C,8,,,
7101132,6647338,28,C,13,,,
7101133,6647339,23,C,8,,,
7101134,6647340,51,C,20,,,
7101135,6647341,5,C,22,,,
7101136,6647342,23,C,8,,,
7101137,6647343,39,C,22,,,
7101138,6647344,16,C,13,,,
7101139,6647345,23,C,12,,,
7101140,6647345,35,C,13,,,
7101141,6647346,23,C,24,,,
7101142,6647347,23,C,8,,,
7101143,6647348,23,C,8,,,
7101144,6647349,49,C,18,0,F,
7101145,6647349,28,C,18,,,
7101146,6647349,39,C,18,,,
7101147,6647350,23,C,8,,,
7101148,6647351,23,C,8,,,
7101149,6647352,23,C,8,,,
7101150,6647353,23,C,24,,,
7101151,6647354,23,C,8,,,
7101152,6647355,16,C,13,,,
7101153,6647355,35,C,13,,,
7101154,6647356,23,C,8,,,
7101155,6647357,51,C,21,,,
7101156,6647358,51,C,5,,,
7101157,6647359,23,C,8,,,
7101158,6647360,16,C,13,,,
7101159,6647361,51,C,14,,,
7101160,6647362,51,C,20,,,
7101161,6647363,51,C,6,,,
7101162,6647364,23,C,8,,,
7101163,6647365,23,C,8,,,
7101164,6647366,23,C,8,,,
7101165,6647367,49,C,20,0,F,
7101166,6647367,47,C,20,,,
7101167,6647368,23,C,8,,,
7101168,6647369,51,C,6,,,
7101169,6647369,39,C,6,,,
7101170,6647370,29,C,18,,,
7101171,6647370,5,C,18,,,
7101172,6647371,23,C,24,,,
7101173,6647372,39,C,13,,,
7101174,6647373,16,C,11,,,
7101175,6647374,23,C,8,,,
7101176,6647375,11,C,18,,,
7101177,6647376,16,C,13,,,
7101178,6647376,35,C,13,,,
7101190,6647386,47,C,20,,,
7101317,6647489,41,C,24,,,
7101179,6647377,56,C,3,,,
7101180,6647377,51,C,3,,,
7101181,6647378,28,C,13,,,
7101182,6647379,23,C,8,,,
7101183,6647379,16,C,8,,,
7101184,6647380,23,C,8,,,
7101185,6647381,51,C,24,,,
7101186,6647382,23,C,8,,,
7101187,6647383,11,C,20,,,
7101188,6647384,5,C,20,,,
7101189,6647385,23,C,24,,,
7101191,6647387,21,C,20,,,
7101192,6647388,23,C,8,,,
7101193,6647388,11,C,13,,,
7101194,6647388,16,C,13,,,
7101195,6647388,35,C,13,,,
7101196,6647389,51,C,5,,,
7101197,6647390,27,C,18,,,
7101198,6647390,39,C,18,,,
7101319,6647491,47,C,20,,,
7101199,6647391,47,C,12,,,
7101200,6647391,11,C,12,,,
7101201,6647392,51,C,5,,,
7101202,6647393,39,C,13,,,
7101203,6647394,23,C,8,,,
7101204,6647394,45,C,25,,,
7101205,6647395,23,C,8,,,
7101206,6647396,23,C,8,,,
7101207,6647397,23,C,8,,,
7101208,6647398,23,C,8,,,
7101209,6647399,23,C,8,,,
7101210,6647400,39,C,13,,,
7101211,6647401,23,C,8,,,
7101212,6647402,23,C,8,,,
7101225,6647412,2,C,8,,,
7101318,6647490,41,C,8,,,
7101213,6647403,23,C,8,,,
7101214,6647404,45,C,18,,,
7101215,6647404,21,C,18,,,
7101216,6647405,23,C,8,,,
