property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
7443317,3,1,,7451101
7443318,9,0,1998-01-02 00:00:00,7451102
7443319,9,0,,7451103
7443320,68,,,7451104
7443321,38,1,1998-01-03 00:00:00,7451105
7443322,63,1,,7451339
7443323,6,141,1998-01-03 00:00:00,7451340
7443324,6,141,,7451341
7443325,6,35,1998-01-04 00:00:00,7451342
7443326,6,35,,7451343
7443327,3,45000,1998-01-06 00:00:00,7451344
7443328,3,45000,,7451345
7443329,23,100,,7451346
7443330,6,695,1998-01-08 00:00:00,7451347
7443331,6,695,,7451348
7443332,68,,,7451349
7443333,6,83,1998-01-10 00:00:00,7451350
7443334,10,1,,7451351
7443335,11,1,,7451352
7443336,6,83,,7451353
7443337,17,60,1998-01-11 00:00:00,7451354
7443338,17,60,,7451355
7443339,6,749,1998-01-12 00:00:00,7451356
7443340,6,749,,7451357
7443341,6,958,1998-01-18 00:00:00,7451358
7443342,6,958,,7451359
7443343,27,210,1998-01-21 00:00:00,7451360
7443344,27,210,,7451361
7443345,27,319,1998-01-22 00:00:00,7451362
7443346,27,319,,7451363
7443347,6,28,1998-01-25 00:00:00,7451364
7443348,6,28,,7451365
7443349,68,,,7451366
7443350,10,0,,7451367
7443351,11,1,,7451368
7443352,63,1,,7451369
7443353,6,257,1998-02-02 00:00:00,7451370
7443354,6,257,,7451371
7443355,6,88,1998-02-03 00:00:00,7451372
7443356,6,88,,7451373
7443357,68,,,7451374
7443358,10,0,,7451375
7443359,11,1,,7451376
7443360,3,1,1998-02-07 00:00:00,7451377
7443361,3,1,,7451378
7443362,68,,,7451379
7443363,10,0,,7451380
7443364,11,1,,7451381
7443365,19,50,1998-02-13 00:00:00,7451382
7443366,19,50,,7451383
7443367,3,600,1998-02-08 00:00:00,7451384
7443368,3,600,,7451385
7443369,16,100,,7451386
7443370,23,50,,7451387
7443371,19,32,1998-02-19 00:00:00,7451388
7443372,19,32,,7451389
7443373,27,17,,7451390
7443374,68,,,7451391
7443375,10,0,,7451392
7443376,9,0,,7451393
7443377,20,85,,7451394
7443378,6,500,1998-03-07 00:00:00,7451395
7443379,6,500,,7451396
7443380,38,1200,,7451397
7443381,38,60,,7451398
7443382,63,400,,7451399
7443383,63,1,,7451400
7443384,68,,,7451401
7443385,3,25000,1998-03-17 00:00:00,7451402
7443386,9,0,1998-03-17 00:00:00,7451403
7443387,6,1159,1998-03-17 00:00:00,7451404
7443388,6,1159,,7451405
7443389,6,235,1998-03-20 00:00:00,7451406
7443390,6,235,,7451407
7443391,19,62,,7451408
7443392,6,40,1998-03-24 00:00:00,7451409
7443393,6,40,,7451410
7443394,19,3060,1998-03-25 00:00:00,7451411
7443395,19,3060,,7451412
7443396,68,,,7451413
7443397,10,0,,7451643
7443398,7,45,1998-04-02 00:00:00,7451644
7443399,19,15,1998-04-02 00:00:00,7451645
7443400,26,10,1998-04-02 00:00:00,7451646
7443401,27,114,1998-04-02 00:00:00,7451647
7443402,7,45,,7451648
7443403,19,15,,7451649
