offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
65026046,57710639,2,5,39,M,2,,,,
65026045,57710639,1,5,39,M,2,,,,
65026047,57710640,1,4,,U,0,,,,
65026048,57710641,1,4,,U,0,,,,
65026049,57710642,1,4,,U,0,,,,
65026050,57710643,1,4,,U,0,,,,
65026051,57710644,1,5,29,M,2,,,,
65026053,57710645,2,5,29,M,2,,,,
65026052,57710645,1,4,,U,0,,,,
65026054,57710646,1,4,,U,0,,,,
65026055,57710647,1,4,,U,0,,,,
65026057,57710648,2,4,,U,0,,,,
65026056,57710648,1,4,,U,0,,,,
65026058,57710649,1,4,,U,0,,,,
65026060,57710650,2,5,50,M,2,,,,
65026059,57710650,1,4,,U,0,,,,
65026061,57710651,1,4,,U,0,,,,
65026062,57710652,1,4,,U,0,,,,
65026063,57710653,1,4,,U,0,,,,
65026064,57710654,1,4,,U,0,,,,
65026065,57710655,1,4,,U,0,,,,
65026067,57710656,2,4,,U,0,,,,
65026066,57710656,1,4,,U,0,,,,
65026068,57710657,1,4,,U,0,,,,
65026069,57710658,1,5,25,M,2,,,,
65026070,57710659,1,4,,U,0,,,,
65026071,57710660,1,5,36,M,0,,,,
65026072,57710661,1,4,,U,0,,,,
65026074,57710662,2,4,,U,0,,,,
65026073,57710662,1,4,,U,0,,,,
65026075,57710663,1,4,,U,0,,,,
65026076,57710664,1,4,,F,0,,,,
65026077,57710665,1,4,,U,0,,,,
65026078,57710666,1,4,,U,0,,,,
65026079,57710667,1,4,,U,0,,,,
65026080,57710668,1,5,24,M,1,,,,
65026081,57710669,1,5,19,M,1,,,,
65026082,57710670,1,4,,U,0,,,,
65026083,57710671,1,4,,U,0,,,,
65026084,57710672,1,4,,U,0,,,,
65024282,57709644,1,4,,U,0,,,,
65024283,57709645,1,5,30,M,1,,,,
65024284,57709646,1,5,25,M,1,,,,
65024285,57709647,1,5,19,M,1,,,,
65024288,57709648,3,5,21,F,2,,,,
65024289,57709648,4,5,22,F,2,,,,
65024287,57709648,2,5,21,F,2,,,,
65024286,57709648,1,5,22,F,2,,,,
65024290,57709649,1,5,19,M,2,,,,
65024291,57709650,1,4,,U,0,,,,
65024292,57709651,1,5,27,M,1,,,,
65024293,57709652,1,5,17,M,2,,,,
65024294,57709653,1,4,,U,0,,,,
65024295,57709654,1,4,,U,0,,,,
65024296,57709655,1,5,22,M,1,,,,
65024297,57709656,1,4,,U,0,,,,
65024298,57709657,1,5,42,F,2,,,,
65024299,57709658,1,5,38,M,2,,,,
65024301,57709659,2,4,,U,0,,,,
65024300,57709659,1,4,,U,0,,,,
65024302,57709660,1,4,,U,0,,,,
65024303,57709661,1,4,,U,0,,,,
65024305,57709662,2,5,17,M,2,,,,
65024304,57709662,1,5,16,M,2,,,,
65024306,57709663,1,5,35,F,1,,,,
65024309,57709664,3,5,29,F,2,,,,
65024308,57709664,2,5,20,F,2,,,,
65024307,57709664,1,5,20,F,2,,,,
65024311,57709665,2,5,36,F,2,,,,
65024310,57709665,1,5,26,F,2,,,,
65024312,57709666,1,4,,U,0,,,,
