arrestee_id,weapon_id,nibrs_arrestee_weapon_id
4375005,1,4370695
4394402,1,4401522
4394347,1,4401268
4394345,1,4401266
4394283,1,4401007
4394280,1,4401004
4394279,1,4401003
4396852,1,4398559
4399901,1,4398532
4399868,1,4398499
4398773,1,4398201
4397634,1,4397576
4394240,1,4400964
4385599,1,4391624
4391443,1,4389951
4372769,1,4370272
4383122,1,4377908
4373318,1,4372413
4373317,1,4372412
4393606,1,4402535
4393604,1,4402533
4394613,1,4402329
4395697,1,4402136
4395696,1,4402135
4395687,1,4402126
4395666,1,4402105
4395658,1,4402097
4394512,1,4402030
4395558,1,4401600
4395500,1,4401343
4393213,1,4401147
4394242,1,4400966
4394201,1,4400724
4393116,1,4400651
4395286,1,4400530
4394086,1,4400210
4394073,1,4400197
4396734,1,4400037
4392928,1,4399866
4393825,1,4399358
4395904,1,4398746
4399918,1,4398549
4399864,1,4398495
4397810,1,4398148
4399724,1,4397963
4399693,1,4397736
4399678,1,4397721
4399624,1,4397470
4400607,1,4397245
4399540,1,4397190
4399497,1,4396951
4399410,1,4396667
4399399,1,4396656
4398278,1,4396320
4398269,3,4396113
4397250,1,4396004
4397242,1,4395996
4398167,1,4395811
4397185,1,4395739
4397184,1,4395738
4399143,1,4395615
4399011,1,4395089
4399010,1,4395088
4398991,1,4395069
4398000,1,4395053
4398981,1,4394864
4398980,1,4394863
4398979,1,4394862
4398978,1,4394861
4398949,1,4394832
4385197,1,4394213
4385140,1,4394156
4387074,1,4393223
4388190,1,4393078
4388181,1,4393069
4388145,1,4393033
4385881,1,4392896
4387806,1,4392560
4387805,1,4392559
4387793,1,4392547
4388093,1,4392252
4388326,1,4391757
4388302,1,4391733
4385586,1,4391611
4384506,1,4391547
4384505,1,4391546
4384504,1,4391545
4384430,1,4391273
4385450,1,4391080
4386444,1,4390606
4386425,1,4390587
4402391,1,4408265
4402390,1,4408264
4402387,1,4408261
4402386,1,4408260
4402377,1,4408251
4402376,1,4408250
4402375,1,4408249
4402374,1,4408248
4402373,1,4408247
4402372,1,4408246
4401287,1,4408175
4402352,1,4408027
4402340,1,4408016
4401232,1,4407921
4401231,1,4407920
4402212,1,4407492
4402160,1,4407440
4401104,1,4407397
4402141,1,4407223
4402139,1,4407221
4401059,1,4407154
4378750,1,4385188
4378749,1,4385187
4395776,1,4402610
4394687,1,4402603
4394686,1,4402602
4394669,1,4402585
4394668,1,4402584
4393549,1,4402478
4392517,1,4402448
4392516,1,4402447
4395743,1,4402379
4395739,1,4402375
4394576,1,4402292
4393543,1,4402273
4393518,1,4402248
4394542,1,4402060
4393441,1,4401971
4393421,1,4401951
4393420,1,4401950
4395628,1,4401868
4395624,1,4401864
4395591,1,4401831
4395583,1,4401823
4395577,1,4401817
4393355,1,4401686
4395513,4,4401555
4393325,1,4401457
4393295,1,4401427
4393288,1,4401420
4393287,1,4401419
4393286,1,4401418
4393285,1,4401417
4393262,1,4401196
4393167,1,4400902
4394203,1,4400726
4393126,1,4400661
4393080,1,4400615
4395263,1,4400507
4395253,1,4400497
4394143,1,4400464
4394090,1,4400411
4393030,1,4400365
4393025,1,4400360
4395221,1,4400269
4395179,1,4400227
4394066,1,4400190
4394060,1,4400184
4394059,1,4400183
4385290,1,4390524
4384247,1,4390496
4389450,1,4390101
4389435,1,4390086
4389406,1,4390057
4388381,1,4390022
4391436,1,4389944
4389354,1,4389807
4389022,1,4388484
4391048,1,4388378
4388891,1,4387952
4389793,1,4387723
4388857,1,4387718
4388856,1,4387717
4388834,1,4387695
4388801,1,4387662
4389764,1,4387496
4389727,1,4387459
4389669,1,4387203
4388723,1,4387185
4389648,1,4386983
4388605,1,4386866
4388568,1,4386628
4389476,1,4386412
4389475,1,4386411
4389474,1,4386410
4389473,1,4386409
4389472,1,4386408
4389471,1,4386407
4389470,1,4386406
4389469,1,4386405
4375731,1,4386045
4375721,1,4386035
4376749,1,4385850
4376748,1,4385849
4375639,1,4385754
4376693,1,4385595
4376672,1,4385575
4379804,1,4385506
4377686,1,4385386
4376546,1,4385053
4400455,1,4396508
4376471,1,4384779
4379716,1,4384687
4379715,1,4384686
4378600,1,4384637
4377292,1,4383797
4376061,1,4383180
4375910,1,4382635
4378043,1,4382484
4375813,1,4382140
4382594,1,4379967
4383497,1,4379272
4383284,1,4378467
4374607,1,4373481
4374577,1,4373254
4375559,1,4373029
4374527,1,4373006
4374526,1,4373005
4374525,1,4373004
4374521,1,4373000
4374520,1,4372999
4374515,1,4372994
4373412,1,4372905
4374470,1,4372750
4375397,1,4372272
4375304,1,4371981
4375303,1,4371980
4375302,1,4371979
4375301,1,4371978
4374095,1,4371392
4375049,1,4370937
4374723,1,4369624
4373601,1,4369518
4392989,1,4400125
4392974,1,4400110
4392970,1,4400106
4392961,1,4400097
4392953,1,4400089
4395147,1,4399999
4395121,1,4399973
4395100,1,4399952
4394015,1,4399944
4393997,7,4399926
4393905,1,4399637
4393904,1,4399636
4393903,1,4399635
4392868,1,4399606
4392840,1,4399578
4392834,1,4399572
4392833,1,4399571
4394975,1,4399430
4394902,1,4399157
4393802,1,4399136
4394866,1,4398922
4395906,1,4398748
4395881,1,4398724
4395845,1,4398688
4396897,1,4398604
4396896,1,4398603
4396895,1,4398602
4399860,1,4398491
4398844,1,4398470
4398843,1,4398469
4398842,1,4398468
4398837,1,4398463
4397875,1,4398411
4397849,1,4398385
4397848,1,4398384
4397828,1,4398364
4397827,1,4398363
4399840,1,4398275
4399809,1,4398244
4399798,1,4398233
4398775,1,4398203
4398774,1,4398202
4397802,1,4398140
4394230,1,4400954
4394123,1,4400444
4384858,1,4392889
4384857,1,4392888
4392089,1,4388404
4392088,1,4388403
4400844,1,4398067
4399762,1,4398001
4399761,1,4398000
4399760,1,4397999
4398713,1,4397943
4398702,1,4397932
4398701,1,4397931
4398700,1,4397930
4398683,1,4397913
4398671,1,4397901
4397736,1,4397876
4397695,1,4397835
4399691,1,4397734
4399682,1,4397725
4398655,1,4397687
4398654,1,4397686
4397668,1,4397610
4397667,1,4397609
4397658,1,4397600
4397657,1,4397599
4397647,1,4397589
4397646,1,4397588
4397639,1,4397581
4397633,4,4397575
4397632,4,4397574
4397629,4,4397571
4397628,4,4397570
4397626,4,4397568
4399642,1,4397488
4399615,1,4397461
4398558,1,4397392
4398536,1,4397370
4397625,4,4397369
4397623,1,4397367
4397622,1,4397366
4397620,1,4397364
4397619,1,4397363
4397618,4,4397362
4397617,4,4397361
4397616,4,4397360
4397615,4,4397359
4397614,1,4397358
4397613,1,4397357
4397612,4,4397356
4397611,4,4397355
4397610,4,4397354
4397609,4,4397353
4397608,4,4397352
4397607,4,4397351
4397606,1,4397350
4397605,4,4397349
4397604,1,4397348
4397603,1,4397347
4397601,4,4397345
4397600,4,4397344
4397598,4,4397342
4397597,4,4397341
4397595,1,4397339
4397594,1,4397338
4397593,1,4397337
4397575,1,4397319
4400666,1,4397303
4397537,1,4397083
4397515,1,4397061
4397514,1,4397060
4397504,1,4397050
4397500,1,4397046
4400579,1,4397022
4399490,1,4396944
4399489,1,4396943
4399488,1,4396942
4399487,1,4396941
4399486,1,4396940
4399485,1,4396939
4398467,1,4396905
4398466,1,4396904
4383114,1,4377900
4383113,1,4377899
4399517,1,5042592
4385198,1,5042576
4376692,1,5040601
4395351,1,4400796
4394919,1,4399174
4387743,1,4392497
4391251,1,4389173
4378109,1,4382749
