"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2018,21,137500681
2018,21,137503833
2018,21,137506642
2018,21,137511785
2018,21,137505100
2018,21,137508682
2018,21,137505235
2018,21,137508678
2018,21,137508697
2018,21,137512287
2018,21,137509252
2018,21,137509251
2018,21,137512867
2018,21,137509468
2018,21,131268442
2018,21,131260249
2018,21,131268457
2018,21,131268468
2018,21,131268596
2018,21,131264417
2018,21,131260351
2018,21,131260373
2018,21,131260395
2018,21,131260398
2018,21,131260397
2018,21,131264451
2018,21,131268708
2018,21,131268717
2018,21,131268722
2018,21,131260481
2018,21,131264504
2018,21,131264515
2018,21,131268742
2018,21,131264522
2018,21,131264523
2018,21,131268780
2018,21,131260521
2018,21,131260536
2018,21,131260548
2018,21,131260549
2018,21,131268842
2018,21,131264577
2018,21,131260579
2018,21,131260584
2018,21,131264592
2018,21,131268874
2018,21,131268890
2018,21,131268899
2018,21,131264636
2018,21,131260639
2018,21,131260653
2018,21,131268936
2018,21,131264669
2018,21,131264707
2018,21,131268985
2018,21,131268988
2018,21,131268993
2018,21,131260726
2018,21,131269009
2018,21,131264748
2018,21,131269034
2018,21,131260866
2018,21,131260955
2018,21,137492263
2018,21,137490312
2018,21,137501198
2018,21,137501197
2018,21,137512261
2018,21,137508713
2018,21,137512818
2018,21,137505976
2018,21,137505242
2018,21,137512246
2018,21,137505246
2018,21,137505248
2018,21,137508765
2018,21,137512351
2018,21,137512350
2018,21,137512354
2018,21,137512800
2018,21,137512813
2018,21,137512842
2018,21,137512855
2018,21,137504391
2018,21,137504390
2018,21,140200656
2018,21,137511350
2018,21,137508029
2018,21,137508040
2018,21,137511683
2018,21,137504769
2018,21,137508063
2018,21,137504791
2018,21,137512222
2018,21,140216548
2018,21,140212806
2018,21,140216658
2018,21,140201054
2018,21,140216761
2018,21,140216764
2018,21,137512212
2018,21,137497355
2018,21,137497406
2018,21,137497404
2018,21,137497455
2018,21,137497873
2018,21,137493524
2018,21,137498798
2018,21,137498811
2018,21,137501071
2018,21,137494868
2018,21,137506484
2018,21,137503734
2018,21,137503894
2018,21,137512232
2018,21,137512735
2018,21,140202950
2018,21,140207083
2018,21,137496201
2018,21,137489990
2018,21,137492297
2018,21,137496405
2018,21,137491135
2018,21,137493311
2018,21,137497585
2018,21,137501481
2018,21,137501582
2018,21,137501701
2018,21,137501702
2018,21,137502130
2018,21,137499138
2018,21,137511194
2018,21,137511193
2018,21,137504436
2018,21,137504435
2018,21,137504605
2018,21,137504613
2018,21,137504612
2018,21,137504628
2018,21,137507893
2018,21,137511554
2018,21,137507960
2018,21,137511717
2018,21,137511786
2018,21,137505315
2018,21,137505354
2018,21,137505411
2018,21,137512430
2018,21,137508873
2018,21,137505703
2018,21,137505704
2018,21,137505822
2018,21,137505821
2018,21,137505925
2018,21,137505923
2018,21,137509465
2018,21,137513120
2018,21,137500717
2018,21,137500718
2018,21,137500820
2018,21,137500880
2018,21,137500881
2018,21,137503990
2018,21,137503989
2018,21,137511152
2018,21,137511167
2018,21,137505267
2018,21,137508760
2018,21,137505373
2018,21,137512434
2018,21,137512525
2018,21,137509258
2018,21,137509260
2018,21,137505802
2018,21,137506002
2018,21,137497268
2018,21,137493114
2018,21,137493126
2018,21,137497282
2018,21,137499573
2018,21,137493287
2018,21,137494176
2018,21,137497617
2018,21,137497649
2018,21,137501500
2018,21,137493408
2018,21,137497856
2018,21,137501628
2018,21,137493580
2018,21,137494095
2018,21,137494094
2018,21,137502064
2018,21,137498869
2018,21,137502117
2018,21,137502116
2018,21,137498918
2018,21,137502176
2018,21,137499713
2018,21,137499096
2018,21,137499108
2018,21,137494272
2018,21,137494271
2018,21,137494273
2018,21,137497261
2018,21,137501159
2018,21,137497292
2018,21,137493139
2018,21,137501178
2018,21,137501185
2018,21,137501195
2018,21,137511153
2018,21,137499163
2018,21,137494546
2018,21,137494600
2018,21,137494611
2018,21,137502386
2018,21,137494646
2018,21,137499308
2018,21,137499559
2018,21,137499602
2018,21,137495071
2018,21,137503564
2018,21,137506332
2018,21,137506407
2018,21,137507693
2018,21,137504530
2018,21,137504531
2018,21,137511583
2018,21,137511584
2018,21,137508017
2018,21,137504916
2018,21,137511794
2018,21,137508237
2018,21,137511830
2018,21,137511831
2018,21,137496260
2018,21,137490130
2018,21,137496336
2018,21,137490239
2018,21,137496356
2018,21,137490249
2018,21,137496373
2018,21,137496377
2018,21,137496379
2018,21,137490291
2018,21,137500483
2018,21,137500484
2018,21,137506793
2018,21,137504220
2018,21,137507312
2018,21,137512203
2018,21,137512206
2018,21,137508645
2018,21,137505291
2018,21,137509231
2018,21,137505671
2018,21,137505670
2018,21,137512814
2018,21,137509327
2018,21,137513078
2018,21,137496198
2018,21,137497304
2018,21,137501176
2018,21,137501179
2018,21,137501181
2018,21,137497340
2018,21,137493172
2018,21,137497546
2018,21,137497734
2018,21,137505069
2018,21,137512042
2018,21,137508465
2018,21,137508466
2018,21,137512252
2018,21,137508717
2018,21,137512289
2018,21,137512322
2018,21,137512321
2018,21,137505362
2018,21,137512379
2018,21,137512391
2018,21,137512416
2018,21,137505627
2018,21,137512778
2018,21,140207890
2018,21,137493499
2018,21,137492504
2018,21,137492503
2018,21,137497636
2018,21,137497639
2018,21,137497255
2018,21,137493113
2018,21,137497272
2018,21,137497295
2018,21,137501192
2018,21,137501228
2018,21,137493184
2018,21,137493196
2018,21,137493190
2018,21,137493191
2018,21,137501294
2018,21,137501322
2018,21,137493266
2018,21,137497454
2018,21,137501361
2018,21,137497466
2018,21,137493274
2018,21,137501394
2018,21,137497516
2018,21,137497517
2018,21,137493301
2018,21,137501397
2018,21,137493305
2018,21,137497557
2018,21,137497561
2018,21,137494257
2018,21,137498913
2018,21,137494287
2018,21,137494311
2018,21,137499119
2018,21,137494597
2018,21,137494907
2018,21,137500685
2018,21,137511322
2018,21,137504609
2018,21,137504783
2018,21,137511809
2018,21,137512581
2018,21,137505596
2018,21,137512672
2018,21,137512773
2018,21,137509253
2018,21,137496271
2018,21,137490135
2018,21,137490136
2018,21,137497309
2018,21,137497258
2018,21,137497469
2018,21,137501456
2018,21,137493350
2018,21,137501489
2018,21,137494116
2018,21,137498853
2018,21,137500935
2018,21,137499269
2018,21,137502384
2018,21,137502477
2018,21,137506344
2018,21,137503895
2018,21,137500934
2018,21,137507341
2018,21,137507340
2018,21,137504311
2018,21,137504310
2018,21,137504414
2018,21,137504593
2018,21,137507870
2018,21,137508049
2018,21,137508139
2018,21,137508138
2018,21,137511979
2018,21,137496349
2018,21,137492416
2018,21,137494192
2018,21,137494193
2018,21,137502109
2018,21,137494238
2018,21,137493104
2018,21,137501160
2018,21,137501249
2018,21,137501308
2018,21,137501366
2018,21,137493511
2018,21,131267792
2018,21,131263787
2018,21,131263832
2018,21,131263851
2018,21,131259801
2018,21,131259849
2018,21,131259832
2018,21,131263947
2018,21,131259852
2018,21,131268035
2018,21,131268005
2018,21,131263966
2018,21,131264003
2018,21,131268133
2018,21,131260119
2018,21,131268163
2018,21,131259991
2018,21,131264093
2018,21,131264094
2018,21,131268202
2018,21,131260043
2018,21,131268222
2018,21,131260086
2018,21,131260118
2018,21,131268307
2018,21,131260135
2018,21,131268371
2018,21,131268391
2018,21,131264263
2018,21,131260215
2018,21,131268419
2018,21,131268424
2018,21,131264280
2018,21,131269104
2018,21,131264327
2018,21,131268598
2018,21,131260348
2018,16,131268614
2018,16,131268615
2018,21,131260357
2018,21,131264421
2018,21,131260358
2018,21,131260371
2018,21,131260370
2018,21,131268643
2018,21,131268668
2018,21,131260423
2018,21,131268673
2018,21,131264463
2018,21,131264473
2018,21,131268692
2018,21,131260462
2018,21,131268712
2018,21,131268713
2018,21,131268710
2018,21,131264496
2018,21,131268733
2018,21,131268737
2018,21,131264513
2018,21,131268759
2018,21,131260506
2018,21,131260519
2018,21,131268803
2018,21,131268819
2018,21,131268821
2018,21,131268828
2018,21,131268838
2018,21,131268839
2018,21,131268844
2018,21,131260580
