"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,105986697,10,,,113602334
2018,105986727,10,,,113606987
2018,105986727,11,2,,113606986
2018,105986751,51,0,05-JUL-18,113598946
2018,105986754,51,0,,113598949
2018,105986752,10,,,113607037
2018,105986752,11,3,,113598948
2018,105981682,10,,,113602387
2018,105981682,11,2,,113602386
2018,105981691,63,600,,113602394
2018,105986769,26,100,,113598974
2018,105986768,26,100,04-JUL-18,113602395
2018,105981730,62,7000,,113607099
2018,105981745,10,,,113607112
2018,105981745,63,1,,113607111
2018,105981753,20,2331,,113607126
2018,105986821,37,10000,,113599042
2018,105990810,10,,,113607176
2018,105986856,10,,,113602500
2018,105986856,11,1,,113607191
2018,105981833,10,,,113599095
2018,105981836,51,0,,113607212
2018,105981837,51,0,,113607213
2018,105986889,10,,,113602537
2018,105773971,63,500,,113332121
2018,105773972,26,200,,113332123
2018,105773974,10,,,113332128
2018,105773975,20,625,,113332129
2018,105773976,20,500,,113332130
2018,105779139,10,800,,113336422
2018,105779140,36,5000,,113341420
2018,105773981,8,25,,113332135
2018,105773984,63,100,,113332137
2018,105773985,3,1000,,113341428
2018,105773986,10,,,113332138
2018,105774142,11,1,,113332141
2018,105779158,63,500,,113332157
2018,105774150,63,210,,113332149
2018,105779151,10,,,113341434
2018,105779151,11,2,,113341433
2018,105773994,47,0,,113341435
2018,105773994,20,403,,113336433
2018,105773996,20,200,,113332153
2018,105779155,20,1000,,113336436
2018,105779156,63,1300,,113332155
2018,105774003,6,200,,113332161
2018,105774004,63,150,,113332162
2018,105774004,26,50,,113332163
2018,105774160,36,1,,113341446
2018,105774006,63,1,,113332168
2018,105774007,10,,,113332166
2018,105774008,9,0,,113332169
2018,105774009,20,1500,,113332170
2018,105774011,6,50,,113332174
2018,105774030,6,100,,113332195
2018,105774030,63,340,,113332194
2018,105774012,11,1,,113332175
2018,105774012,10,,,113332176
2018,105774169,16,100,,113332190
2018,105774024,24,700,,113341459
2018,105779167,63,25,,113341460
2018,105779167,26,1000,,113336444
2018,105779170,63,1,,113336447
2018,105774027,36,1000,,113336446
2018,105774027,16,1400,,113332192
2018,105774030,43,400,,113341470
2018,105774033,10,,,113332196
2018,105774172,3,10000,20-FEB-18,113332197
2018,105774034,3,10000,,113332198
2018,105774035,42,236,,113332200
2018,105774035,63,50,,113332201
2018,105774035,16,285,,113332199
2018,105774037,4,100,,113332205
2018,105774039,44,9,,113332208
2018,105774039,6,80,,113332207
2018,105779181,63,1,,113341490
2018,105774040,63,40,,113332211
2018,105774040,16,50,,113332210
2018,105774040,27,110,,113341489
2018,105774040,36,200,,113341487
2018,105774040,26,140,,113341488
2018,105774040,6,200,,113341485
2018,105774044,54,150,,113332220
2018,105774045,28,2000,26-FEB-18,113336453
2018,105774046,28,2000,,113332221
2018,105774047,8,75,,113332224
2018,105779183,8,75,19-FEB-18,113341495
2018,105774047,63,100,,113341496
2018,105774047,2,86,,113341497
2018,105779183,63,100,19-FEB-18,113341493
2018,105779183,2,86,19-FEB-18,113341494
2018,105779184,10,,,113341499
2018,105779200,63,1,26-FEB-18,113341511
2018,105779201,63,1,,113341512
2018,105774049,63,1,,113332227
2018,105774052,63,10,,113332231
2018,105774053,63,1585,,113332232
2018,105774053,38,700,,113332233
2018,105774054,10,,,113332234
2018,105774187,36,160,,113336466
2018,105779194,24,8000,,113341509
2018,105779193,24,8000,21-FEB-18,113341508
2018,105779199,63,1,,113336470
2018,105774191,37,5000,,113336471
2018,105774068,63,1,,113332256
2018,105774194,3,5000,,113332244
2018,105779208,37,3000,,113341520
2018,105779207,37,3000,26-FEB-18,113332246
2018,105774059,25,20,,113332247
2018,105774058,26,200,,113332245
2018,105774061,59,200,,113332249
2018,105774060,59,200,27-FEB-18,113332248
2018,105774061,20,85,,113332251
2018,105774061,26,200,,113332250
2018,105774063,24,18000,,113336474
2018,105774063,36,450,,113332252
2018,105779214,24,500,,113341528
2018,105774209,63,1,01-MAR-18,113336486
2018,105779219,20,3000,,113341535
2018,105779222,63,1,,113332258
2018,105774071,2,55,,113332263
2018,105774073,3,1500,26-MAR-18,113332269
2018,105774074,3,1500,,113332270
2018,105774210,63,1,,113332271
2018,105774079,13,100,,113341545
2018,105774077,13,100,13-MAR-18,113332273
2018,105774081,37,12000,01-MAR-18,113341547
2018,105774082,9,0,,113332278
2018,105774081,9,0,01-MAR-18,113341549
2018,105774082,37,12000,,113332276
2018,105779233,10,,,113336491
2018,105774085,10,,,113341551
2018,105774086,63,200,,113332284
2018,105774086,36,100,,113332285
2018,105774086,38,1000,,113332283
2018,105774087,10,,,113341557
2018,105774226,10,,,113332291
2018,105774226,11,1,,113336504
2018,105774094,20,10,,113332295
2018,105774232,20,15,,113336509
2018,105774232,6,175,,113336508
2018,105774096,63,150,,113332298
2018,105774096,26,200,,113341574
2018,105774096,6,150,,113332299
2018,105774098,63,140,,113341577
2018,105774101,10,,,113332303
2018,105774110,7,200,,113332311
2018,105774108,10,,,113336520
2018,105774108,11,1,,113336519
2018,105774241,11,1,,113332315
2018,105774112,11,2,,113332313
2018,105779262,9,0,,113341595
2018,105774245,6,150,,113336526
2018,105779266,10,,,113332325
2018,105774248,6,80,,113336529
2018,105774248,63,130,,113336528
2018,105774249,63,20,,113341611
2018,105774249,6,60,,113332327
2018,105774249,20,60,,113332328
2018,105779274,37,1000,,113341612
2018,105779273,37,1000,16-MAR-18,113336530
2018,105774251,3,5000,14-MAR-18,113332333
2018,105774125,3,5000,,113341613
2018,105774124,11,1,,113332331
2018,105774124,10,,,113332332
2018,105779276,13,300,,113341616
2018,105779283,37,12000,,113341626
2018,105774128,10,,,113332334
2018,105774133,26,260,,113341634
