"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2018,6027,115275968,8646650,"N",10-SEP-19,05-NOV-18,"",11,6,,0,"C","F",55145408
2018,6027,115288463,7995943,"",10-SEP-19,02-MAY-18,"",14,6,,0,"C","F",55153881
2018,6027,115292945,7974330,"",10-SEP-19,09-MAR-18,"",0,6,,0,"C","F",55145447
2018,6027,115288480,7974330,"",10-SEP-19,15-MAR-18,"",21,6,,0,"C","F",55157298
2018,6027,115288483,8388665,"",10-SEP-19,25-OCT-18,"",22,6,,0,"C","F",55145502
2018,6027,115288495,8017980,"",10-SEP-19,29-JUN-18,"",18,6,,0,"C","F",55145522
2018,6027,115288500,7974330,"",10-SEP-19,30-MAR-18,"",20,6,,0,"C","F",55153961
2018,6027,115275964,7974330,"",10-SEP-19,04-MAR-18,"",1,6,,0,"C","F",55145403
2018,6027,115292932,7974327,"",10-SEP-19,06-JAN-18,"",0,6,,0,"C","F",55153847
2018,6027,115288458,8017980,"",10-SEP-19,01-JUN-18,"",18,6,,0,"C","F",55157253
2018,6027,115288466,8388219,"",10-SEP-19,05-FEB-18,"",0,6,,0,"C","F",55145442
2018,6027,115276000,8017980,"",10-SEP-19,17-JUN-18,"",1,6,,0,"C","F",55145452
2018,6027,115276003,8388665,"",10-SEP-19,07-OCT-18,"",16,6,,0,"C","F",55153896
2018,6027,115276015,7995942,"",10-SEP-19,24-APR-18,"",22,6,,0,"C","F",55153930
2018,6027,115292975,8388665,"",10-SEP-19,28-OCT-18,"",1,6,,0,"C","F",55153972
2018,6027,115276036,8269382,"",10-SEP-19,28-JUL-18,"",21,6,,0,"C","F",55153987
2018,6027,115292986,7995942,"",10-SEP-19,29-APR-18,"",20,6,,0,"C","F",55154000
2018,6027,115292933,8269382,"",10-SEP-19,01-JUL-18,"",21,6,,0,"C","F",55153848
2018,6027,115292959,8269382,"",10-SEP-19,19-JUL-18,"",15,6,,0,"C","F",55145493
2018,6027,115292961,8017980,"",10-SEP-19,29-JUN-18,"",17,6,,0,"C","F",55153927
2018,6027,115292964,7974327,"",10-SEP-19,16-JAN-18,"",20,6,,0,"C","F",55145505
2018,6027,115292970,8269382,"N",10-SEP-19,22-JUL-18,"",12,6,,0,"C","F",55153960
2018,6027,115276044,7995942,"N",10-SEP-19,10-APR-18,"",8,6,,0,"C","F",55145572
2018,6027,115275985,8388220,"",10-SEP-19,04-SEP-18,"",1,6,,0,"C","F",55153861
2018,6027,104763338,8646650,"",21-FEB-19,12-NOV-18,"",11,6,,0,"C","F",34921612
2018,6027,104763333,8388665,"N",21-FEB-19,24-OCT-18,"",12,6,,0,"C","F",34921601
2018,6027,104763332,8649753,"",21-FEB-19,12-DEC-18,"",1,6,,0,"C","F",34921611
2018,6027,104763340,8649753,"",21-FEB-19,22-DEC-18,"",18,6,,0,"C","F",34921615
2018,6027,104763355,8646650,"N",21-FEB-19,13-NOV-18,"",12,6,,0,"C","F",34921661
2018,6027,104759218,8646650,"",21-FEB-19,04-NOV-18,"",20,6,,0,"C","F",34914058
2018,6027,104759224,8649753,"",21-FEB-19,19-DEC-18,"",13,6,,0,"C","F",34921614
2018,6027,104763337,8646650,"",21-FEB-19,10-NOV-18,"",2,6,,0,"C","F",34914065
2018,6027,104763330,8646650,"",21-FEB-19,02-NOV-18,"",22,6,,0,"C","F",34914054
2018,6027,104759223,8646650,"",21-FEB-19,21-NOV-18,"",17,6,,0,"C","F",34914064
2018,6027,101990451,8388220,"",21-DEC-18,27-SEP-18,"",20,6,,0,"C","F",29321304
2018,6027,101996292,7995943,"N",21-DEC-18,30-MAY-18,"",8,6,,0,"C","F",29320726
2018,6027,96977874,7974330,"",20-AUG-18,02-MAR-18,"",20,6,,0,"C","F",19363728
2018,6027,96977917,7974330,"",20-AUG-18,23-MAR-18,"",18,6,,0,"C","F",19363797
2018,6027,115275969,8388665,"",10-SEP-19,31-OCT-18,"",17,6,,0,"C","F",55157232
2018,6027,96977899,7974330,"",20-AUG-18,03-MAR-18,"",20,6,,0,"C","F",19363751
2018,6027,96977938,7974330,"",20-AUG-18,31-MAR-18,"",0,6,,0,"C","F",19363802
2018,6027,115288441,8388219,"",10-SEP-19,03-FEB-18,"",21,6,,0,"C","F",55157223
2018,6027,115275976,7995942,"",10-SEP-19,06-APR-18,"",22,6,,0,"C","F",55145415
2018,6027,96977879,7974327,"",20-AUG-18,21-JAN-18,"",23,6,,0,"C","F",19363735
2018,6027,97347286,7995943,"",20-AUG-18,18-MAY-18,"",23,6,,0,"C","F",20059826
2018,6027,97347292,7995942,"",20-AUG-18,24-APR-18,"",21,6,,0,"C","F",20059829
2018,6027,97347290,7995943,"",20-AUG-18,24-MAY-18,"",10,6,,0,"C","F",20059838
2018,6027,97347348,7995943,"",20-AUG-18,26-MAY-18,"",13,6,,0,"C","F",20059890
2018,6027,115288472,7995942,"",10-SEP-19,08-APR-18,"",1,6,,0,"C","F",55157282
2018,6027,115276031,7995942,"",10-SEP-19,29-APR-18,"",17,6,,0,"C","F",55157341
2018,6027,97347266,7995942,"",20-AUG-18,19-APR-18,"",20,6,,0,"C","F",20059781
2018,6027,97347248,7995943,"",20-AUG-18,01-MAY-18,"",14,6,,0,"C","F",20059767
2018,6027,97347319,7995943,"",20-AUG-18,12-MAY-18,"",22,6,,0,"C","F",20059824
2018,6027,97347313,7995942,"",20-AUG-18,29-APR-18,"",22,6,,0,"C","F",20059846
2018,6027,97347357,7995943,"",20-AUG-18,27-MAY-18,"",13,6,,0,"C","F",20059882
2018,6027,97347294,7995943,"",20-AUG-18,13-MAY-18,"",15,6,,0,"C","F",20059820
2018,6027,97695004,8017980,"",20-AUG-18,04-JUN-18,"",23,6,,0,"C","F",20682082
2018,6027,96977891,7974330,"",20-AUG-18,07-MAR-18,"",17,6,,0,"C","F",19363753
2018,6027,97347240,7974327,"N",20-AUG-18,25-JAN-18,"",20,6,,0,"C","F",20059738
2018,6027,97694955,7995943,"",20-AUG-18,26-MAY-18,"",18,6,,0,"C","F",20682067
2018,6027,97694946,8017980,"",20-AUG-18,01-JUN-18,"",2,6,,0,"C","F",20682069
2018,6027,97347297,7995942,"N",20-AUG-18,02-APR-18,"",10,6,,0,"C","F",20059849
2018,6027,97347307,7974330,"N",20-AUG-18,28-MAR-18,"",10,6,,0,"C","F",20059851
2018,6027,97694961,8017980,"",20-AUG-18,24-JUN-18,"",19,6,,0,"C","F",20682088
2018,6027,97694983,8017980,"",20-AUG-18,16-JUN-18,"",0,6,,0,"C","F",20682079
2018,6027,101138251,8017980,"N",04-OCT-18,20-JUN-18,"",12,6,,0,"C","F",27571418
2018,6027,101990449,8388220,"",21-DEC-18,26-SEP-18,"",21,6,,0,"C","F",29320727
2018,6027,101996301,8388220,"",21-DEC-18,16-SEP-18,"",14,6,,0,"C","F",29320747
2018,6027,101993669,8388220,"",21-DEC-18,25-SEP-18,"",18,6,,0,"C","F",29310764
2018,6027,101142329,8269382,"",04-OCT-18,15-JUL-18,"",0,6,,0,"C","F",27571420
2018,6027,101133707,8017980,"",04-OCT-18,24-JUN-18,"",19,6,,0,"C","F",27576365
2018,6027,101133708,8017980,"",04-OCT-18,26-JUN-18,"",23,6,,0,"C","F",27571419
2018,6027,101993659,8269382,"",21-DEC-18,28-JUL-18,"",23,6,,0,"C","F",29321278
2018,6027,101996287,8388217,"",21-DEC-18,31-AUG-18,"",19,6,,0,"C","F",29320725
2018,6027,101990448,8388217,"",21-DEC-18,06-AUG-18,"",0,6,,0,"C","F",29321284
2018,6027,101996291,8388217,"",21-DEC-18,18-AUG-18,"",10,6,,0,"C","F",29321289
2018,6027,101996293,8388219,"",21-DEC-18,24-FEB-18,"",0,6,,0,"C","F",29321296
2018,6027,101996299,8269382,"",21-DEC-18,15-JUL-18,"",8,6,,0,"C","F",29320741
2018,6027,101990454,8388665,"",21-DEC-18,29-OCT-18,"",17,6,,0,"C","F",29320745
2018,6027,115275997,7974327,"",10-SEP-19,07-JAN-18,"",1,6,,0,"C","F",55145443
2018,6027,115276040,8269382,"",10-SEP-19,01-JUL-18,"",19,6,,0,"C","F",55154006
2018,6027,101996297,8388220,"",21-DEC-18,28-SEP-18,"",20,6,,0,"C","F",29321300
2018,6027,101990457,8388220,"N",21-DEC-18,24-SEP-18,"",12,6,,0,"C","F",29310762
2018,6027,101996289,8388217,"",21-DEC-18,05-AUG-18,"",20,6,,0,"C","F",29321280
2018,6027,101993666,8388665,"",21-DEC-18,05-OCT-18,"",22,6,,0,"C","F",29310743
2018,6027,101996286,8388217,"",21-DEC-18,21-AUG-18,"",8,6,,0,"C","F",29320723
2018,6027,101990456,8388665,"",21-DEC-18,22-OCT-18,"",19,6,,0,"C","F",29321310
2018,6027,101993670,8388220,"",21-DEC-18,21-SEP-18,"",20,6,,0,"C","F",29320753
2018,6027,101996288,8388217,"",21-DEC-18,31-AUG-18,"",15,6,,0,"C","F",29321291
2018,6027,101990450,8388220,"",21-DEC-18,30-SEP-18,"",2,6,,0,"C","F",29320732
2018,6027,101993664,8269382,"N",21-DEC-18,23-JUL-18,"",2,6,,0,"C","F",29320721
2018,6027,101142327,8017980,"",04-OCT-18,24-JUN-18,"",15,6,,0,"C","F",27576364
2018,6027,101990447,8269382,"",21-DEC-18,21-JUL-18,"",23,6,,0,"C","F",29310735
2018,6027,101993667,8388665,"",21-DEC-18,14-OCT-18,"",22,6,,0,"C","F",29310745
2018,6027,101996302,8388220,"N",21-DEC-18,20-SEP-18,"",23,6,,0,"C","F",29320751
2018,6027,101993662,8388217,"",21-DEC-18,06-AUG-18,"",12,6,,0,"C","F",29321292
2018,6027,101996296,8388217,"",21-DEC-18,15-AUG-18,"",12,6,,0,"C","F",29321297
2018,6027,101996300,8388220,"N",21-DEC-18,16-SEP-18,"",21,6,,0,"C","F",29320748
2018,6027,101990455,8388665,"",21-DEC-18,29-OCT-18,"",11,6,,0,"C","F",29310755
