"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,110420423,63,1,,119344079
2018,110420423,26,500,,119339236
2018,110420422,3,200,,119348676
2018,110410795,16,40,,119344085
2018,110410798,63,1,,119339243
2018,110420469,3,1000,,119348734
2018,110415897,3,1000,,119339274
2018,110415910,10,,,119339291
2018,110415910,11,10,,119344151
2018,110420531,10,,,119348814
2018,110420531,11,10,,119348816
2018,110420542,9,0,,119344199
2018,110420561,24,6000,07-DEC-18,119348855
2018,110420562,24,6000,,119348856
2018,110420575,16,20,,119348872
2018,110410920,11,10,,119344234
2018,110410922,6,50,,119344237
2018,110420604,63,180,31-OCT-18,119348899
2018,110410941,63,180,,119344258
2018,110415980,63,477,,119344319
2018,110410980,63,80,,119348981
2018,110410985,20,1218,,119348995
2018,110410990,38,700,,119344341
2018,110420714,20,543,,119344354
2018,110420717,63,10,,119344358
2018,110420754,19,140,,119344394
2018,110416019,63,200,,119339437
2018,110420779,61,500,,119349112
2018,110420779,25,50,,119339438
2018,110411052,3,1000,,119344411
2018,110420779,63,202,,119349113
2018,110420779,6,200,,119349110
2018,110420779,8,1,,119344414
2018,110420779,9,0,,119349111
2018,110411058,16,100,,119344422
2018,110416025,21,1800,,119344430
2018,110411073,57,365,,119344435
2018,110420809,38,350,,119339446
2018,110420837,63,50,,119349191
2018,110420859,52,0,,119349225
2018,110416056,30,1,,119349234
2018,110411132,29,50,,119344504
2018,110420902,10,,,119339490
2018,110420902,11,1,,119339492
2018,110411162,11,1,,119344545
2018,110411162,10,,,119344544
2018,110416080,29,200,,119339503
2018,110411176,63,5,,119344569
2018,110411176,2,43,,119344568
2018,110416089,35,300,,119344592
2018,110420953,36,65,,119344602
2018,110420965,11,1,,119349352
2018,110416102,63,50,,119349386
2018,110421016,11,1,,119349421
2018,110421027,35,350,,119344667
2018,110421050,11,1,,119344687
2018,110421050,10,,,119344688
2018,110416126,10,,,119349481
2018,110416126,11,1,,119349483
2018,110411293,11,1,,119344717
2018,110416141,10,,,119344750
2018,110416141,11,2,,119344751
