victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
35203175,32688863,1,4,,,,5,41,F,2,3,R,,,,
35203176,32688864,1,1,,,,,,,,,,,,,
35203177,32688865,1,4,,,,5,32,M,2,2,R,,,,
35203178,32688866,1,8,,,,,,,,,,,,,
35203179,32688867,1,4,,,,5,18,F,1,3,R,,,,
35203120,32688809,1,1,,,,,,,,,,,,,
35203121,32688810,1,1,,,,,,,,,,,,,
35203104,32687996,1,8,,,,,,,,,,,,,
35203105,32687997,1,4,,,,5,28,M,1,1,R,,,,
35203106,32687998,1,1,,,,,,,,,,,,,
35203107,32687999,1,4,,,,5,26,M,2,3,R,,,,
35203108,32688000,1,4,,,,5,21,F,1,1,R,,,,
35203109,32688001,1,4,,,,5,43,F,1,3,R,,,,
35203110,32688001,2,8,,,,,,,,,,,,,
35203111,32688002,1,8,,,,,,,,,,,,,
35203112,32688003,1,1,,,,,,,,,,,,,
35203113,32688004,1,1,,,,,,,,,,,,,
35203114,32688005,1,4,,,,5,46,M,1,3,R,,,,
35203115,32688006,1,4,,,,5,22,M,1,3,R,,,,
35203116,32688007,1,4,,,,5,28,F,1,3,R,,,,
35203117,32688008,1,4,,,,5,30,F,1,3,R,,,,
35203118,32688009,1,1,,,,,,,,,,,,,
35203119,32688010,1,1,,,,,,,,,,,,,
35203122,32688811,1,4,,,,5,50,F,1,3,R,,,,
35203123,32688812,1,4,,,,5,40,M,1,3,R,,,,
35203124,32688813,1,4,,,,5,17,F,1,3,R,,,,
35203125,32688814,1,4,,,,5,80,M,1,3,R,,,,
35203126,32688815,1,1,,,,,,,,,,,,,
35203127,32688816,1,1,,,,,,,,,,,,,
35203128,32688817,1,4,,,,5,24,F,2,3,R,,,,
35203129,32688818,1,4,,,,5,64,M,1,3,R,,,,
35203130,32688819,1,1,,,,,,,,,,,,,
35203131,32688820,1,1,,,,,,,,,,,,,
35203132,32688821,1,4,,,,5,84,F,1,3,R,,,,
35203133,32688822,1,4,,,,5,59,F,2,3,R,,,,
35203134,32688823,1,1,,,,,,,,,,,,,
35203135,32688824,1,3,,,,,,,,,,,,,
35203136,32688825,1,1,,,,,,,,,,,,,
35203137,32688826,1,4,,,,5,57,F,1,3,R,,,,
35203138,32688827,1,4,,,,5,27,M,1,3,R,,,,
35203139,32688828,1,4,,,,5,22,F,2,2,R,,,,
35203140,32688829,1,1,,,,,,,,,,,,,
35203141,32688830,1,8,,,,,,,,,,,,,
35203142,32688831,1,4,,,,5,26,F,2,3,N,,,,
35203143,32688832,1,8,,,,,,,,,,,,,
35203144,32688833,1,1,,,,,,,,,,,,,
35203145,32688834,1,4,,,,5,57,F,1,3,R,,,,
35203146,32688835,1,1,,,,,,,,,,,,,
35203147,32688836,1,4,,,,5,43,F,2,3,R,,,,
35203148,32688837,1,4,,,,5,32,M,1,3,N,,,,
35203149,32688838,1,4,,,,5,32,M,1,3,N,,,,
35203150,32688839,1,4,,,,5,28,M,1,3,N,,,,
35203151,32688840,1,4,,,,5,63,M,1,3,R,,,,
35203152,32688841,1,4,,,,5,52,M,1,3,R,,,,
35203153,32688842,1,8,,,,,,,,,,,,,
35203154,32688843,1,4,,,,5,38,M,1,3,N,,,,
35203155,32688844,1,1,,,,,,,,,,,,,
35203156,32688845,1,4,,,,5,22,M,1,3,R,,,,
35203157,32688846,1,1,,,,,,,,,,,,,
35203158,32688847,1,4,,,,5,35,F,1,3,R,,,,
35203159,32688848,1,4,,,,5,23,M,1,3,R,,,,
35203160,32688849,1,4,,,,5,30,M,1,3,N,,,,
35203161,32688849,2,4,,,,5,26,F,2,3,R,,,,
35203162,32688850,1,4,,,,5,50,M,2,3,N,,,,
35203163,32688851,1,4,,,,5,87,M,1,3,R,,,,
35203164,32688852,1,1,,,,,,,,,,,,,
35203165,32688853,1,4,,,,5,56,F,1,3,R,,,,
35203166,32688854,1,1,,,,,,,,,,,,,
35203167,32688855,1,4,,,,5,39,F,1,3,R,,,,
35203168,32688856,1,1,,,,,,,,,,,,,
35203169,32688857,2,4,,,,5,27,M,1,3,R,,,,
35203170,32688858,1,4,,,,5,55,M,1,3,R,,,,
35203171,32688859,1,4,,,,5,25,F,2,3,R,,,,
35203172,32688860,1,4,,,,5,29,F,1,3,N,,,,
35203173,32688861,1,1,,,,,,,,,,,,,
35203174,32688862,1,4,,,,5,32,F,1,3,R,,,,
35849368,33289426,1,4,,,,5,51,F,2,3,R,,,,
35850505,33291273,1,4,,,,5,21,F,2,3,N,,,,
39428092,36601320,1,8,,,,,,,,,,,,,
39422632,36596326,1,4,,,,5,47,F,2,3,N,,,,
39423663,36596441,1,4,,,,5,24,F,2,3,R,,,,
39418275,36592363,1,4,,,,5,31,M,1,3,N,,,,
39418276,36592364,1,4,,,,5,50,M,1,3,N,,,,
39418277,36592365,1,1,,,,,,,,,,,,,
39418278,36592366,1,4,,,,5,46,M,2,3,R,,,,
39418279,36592367,1,1,,,,,,,,,,,,,
39418280,36592368,1,4,,,,5,40,M,2,2,R,,,,
39418281,36592369,1,4,,,,5,72,M,1,3,R,,,,
39418282,36592370,1,4,,,,5,51,M,1,3,R,,,,
39418283,36592371,1,4,,,,5,29,M,1,3,R,,,,
39418284,36592372,1,4,,,,5,53,F,5,3,R,,,,
39418285,36592373,1,4,,,,5,65,M,1,3,R,,,,
39418287,36592374,2,1,,,,,,,,,,,,,
39418286,36592374,1,4,,,,5,26,M,1,3,R,,,,
39418288,36592375,1,3,,,,,,,,,,,,,
39418289,36592376,1,1,,,,,,,,,,,,,
39418290,36592377,1,4,,,,5,35,M,1,3,R,,,,
39418291,36592378,1,4,,,,5,60,M,1,3,R,,,,
39418292,36592379,1,1,,,,,,,,,,,,,
39418293,36592380,1,8,,,,,,,,,,,,,
39418294,36592381,1,8,,,,,,,,,,,,,
39419253,36592432,1,4,,,,5,44,F,1,3,N,,,,
39419254,36592433,1,4,,,,5,34,M,1,3,R,,,,
39419255,36592434,1,4,,,,5,19,M,2,3,R,,,,
39419256,36592435,1,4,,,,5,38,M,1,3,R,,,,
39419257,36592436,1,4,,,,5,15,F,1,3,N,,,,
39419258,36592437,1,4,,,,5,14,F,1,3,N,,,,
39419259,36592438,1,4,,,,5,13,F,1,3,R,,,,
39418295,36592382,1,4,,,,5,19,M,1,2,R,,,,
39418296,36592383,1,4,,,,5,65,F,1,3,R,,,,
39418297,36592384,1,4,,,,5,26,M,1,3,R,,,,
39418298,36592385,1,4,,,,5,59,M,2,3,N,,,,
39418299,36592386,1,4,,,,5,6,F,1,1,R,,,,
39418300,36592387,1,8,,,,,,,,,,,,,
39418301,36592388,1,1,,,,,,,,,,,,,
39418302,36592389,1,4,,,,5,74,M,1,3,R,,,,
39418303,36592390,1,4,,,,5,27,M,2,3,R,,,,
39418304,36592391,1,1,,,,,,,,,,,,,
39418305,36592392,1,4,,,,5,47,M,2,3,N,,,,
