victim_id,offender_id,relationship_id,nibrs_victim_offender_id
35203105,36702463,24,11492339
35203105,36702464,24,11732734
35203105,36702465,24,11858347
35203105,36702466,24,11901281
35203107,36702468,3,10635965
35203108,36702469,21,11492338
35203109,36702470,17,11492337
35203117,36702477,21,11487012
35203122,36702483,17,11487011
35203123,36702484,17,11487010
35203128,36702489,3,10630230
35203139,36702503,3,10630229
35203142,36702506,3,10630228
35203145,36702509,24,11487009
35203147,36702511,21,10630227
35203158,36702523,21,11487008
35203167,36702532,21,11487007
35203169,36702535,24,11487006
35203171,36702537,3,10630226
39418280,41062103,19,10413508
39418281,41062104,21,10947259
39418286,41062110,24,10947258
39419257,41062181,1,10932113
39419257,41062182,1,11590735
39419258,41062183,1,10932112
39419258,41062184,1,11590736
39419259,41062185,9,10932111
39418299,41062124,5,10947257
39418309,41062134,3,10947256
39418314,41062139,21,10413507
39418318,41062144,24,10413506
39418318,41062145,24,11769815
39418320,41062148,17,10947255
39418324,41062153,24,10413505
39418324,41062154,24,11769816
39418334,41062164,24,10407795
39419267,41062195,24,10932110
39419268,41062196,3,10932109
39419273,41062201,6,10407794
39419286,41062216,21,10932108
39419286,41062217,25,11796310
39419287,41062216,25,10932107
39419287,41062217,21,11728644
39419288,41062218,3,10932106
39419289,41062219,19,10932105
39419291,41062221,17,10932104
39419298,41062228,21,10496745
39419315,41062255,24,10496744
39419315,41062256,24,11765746
39419315,41062257,24,11826603
39419316,41062255,24,10496743
39419316,41062256,24,11765747
39419316,41062257,24,11826602
39419324,41063825,21,10413575
39419331,41063831,24,10413574
39419333,41063833,1,10960362
39419337,41063838,1,10960361
39419343,41063844,3,10413573
39418236,41062057,26,10947261
39418243,41062065,1,10947260
39418243,41062066,1,11590213
39418244,41062067,21,10413511
39418246,41062069,24,10413510
39418246,41062070,24,11769813
39418247,41062069,24,10413509
39418247,41062070,24,11769814
39419351,41063853,3,10413572
39419356,41063858,3,10960360
39419360,41063862,21,10910863
39419371,41063874,9,10832065
39419371,41063875,9,11636358
39419372,41063876,17,10910862
39419389,41063894,3,10910860
39419383,41063888,21,10910861
39419385,41063890,9,10407951
39419404,41063913,24,10910859
39419405,41063914,11,10910858
39419406,41063915,3,10910857
39419407,41063916,3,10407950
39419407,41063917,1,11612894
39419414,41063924,24,10407949
39420363,41063970,3,10910856
35848308,37404762,1,11368870
39421519,41065793,3,10413499
39421520,41065794,3,10942047
39421527,41065799,24,10413496
39421527,41065802,24,11880089
39421527,41065800,24,11769819
39421527,41065801,24,11821433
39421525,41065799,24,10413498
39421525,41065802,24,11880091
39421525,41065800,24,11769817
39421525,41065801,24,11821435
39421526,41065799,24,10413497
39421526,41065802,24,11880090
39421526,41065800,24,11769818
39421526,41065801,24,11821434
39421531,41065807,26,10413495
39421539,41065819,24,10942046
39421542,41065823,24,10413494
39421544,41065824,3,10942045
39421551,41065832,15,10413493
39421552,41065833,24,10942044
39421553,41065834,24,10942043
39421567,41065848,1,10942042
39421567,41065849,1,11590409
39421574,41065856,1,10413492
39421576,41065858,24,10413491
39421578,41065860,3,10413490
39421581,41065863,5,10531340
39421583,41065865,3,10413489
39421590,41065873,3,10413487
39421609,41065892,1,10932093
39420433,41064050,21,10942050
39420444,41064066,17,10942049
39420452,41064074,3,10413500
39420457,41064081,3,10942048
39420468,41064091,3,10496741
