offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
39641485,32688863,5,C,18,,,
39636726,32688864,45,C,18,,,
39638980,32688865,5,C,18,,,
39636727,32688866,16,C,13,,,
39640381,32688867,47,C,5,,,
39636717,32688809,49,C,20,0,N,
39636718,32688810,23,C,8,,,
39640368,32687996,16,C,13,,,
39640369,32687996,35,C,13,,,
39638967,32687997,27,C,20,,,
39641473,32687998,23,C,8,,,
39641474,32687999,51,C,18,,,
39638968,32688000,51,C,20,,,
39638969,32688001,51,C,18,,,
39638970,32688001,35,C,20,,,
39651479,32688002,16,C,13,,,
39651480,32688002,35,C,13,,,
39638971,32688003,5,C,18,,,
39651481,32688004,47,C,24,,,
39640370,32688005,47,C,21,,,
39640371,32688005,41,C,21,,,
39641475,32688006,47,C,14,,,
39638972,32688007,14,C,18,,,
39638973,32688007,5,C,18,,,
39651482,32688008,51,C,20,,,
39637542,32688009,23,C,8,,,
39636151,32688010,49,C,20,0,N,
39640372,32688811,51,C,20,,,
39651483,32688812,51,C,20,,,
39638974,32688813,5,C,20,,,
39638975,32688814,47,C,12,,,
39641476,32688815,47,C,20,,,
39651484,32688816,49,C,5,0,F,
39651485,32688816,5,C,5,,,
39640373,32688817,51,C,18,,,
39641477,32688818,5,C,20,,,
39636719,32688819,37,C,5,,,
39636152,32688820,37,C,5,,,
39636720,32688821,21,C,18,,,
39640374,32688822,45,C,5,,,
39640375,32688822,41,C,5,,,
39636721,32688823,23,C,8,,,
39638976,32688824,5,C,11,,,
39651486,32688825,47,C,20,,,
39638977,32688826,5,C,20,,,
39636722,32688827,46,C,20,,,
39636153,32688828,51,C,20,,,
39640376,32688829,23,C,8,,,
39637543,32688830,16,C,22,,,
39637544,32688831,51,C,21,,,
39637545,32688832,16,C,13,,,
39651487,32688833,21,C,5,,,
39637546,32688834,51,C,20,,,
39637547,32688835,23,C,8,,,
39637548,32688836,51,C,20,,,
39636154,32688837,14,C,18,,,
39636155,32688837,5,C,18,,,
39640377,32688838,7,A,18,,,
39640378,32688838,5,C,18,,,
39651488,32688839,14,C,18,,,
39651489,32688839,5,C,18,,,
39638311,32688840,7,A,18,,,
39638312,32688840,5,C,18,,,
39636723,32688841,5,C,20,,,
39636156,32688842,35,C,22,,,
39638978,32688843,47,C,5,,,
39638313,32688844,23,C,8,,,
39636157,32688845,49,C,20,0,F,
39636158,32688845,5,C,20,,,
39641478,32688846,37,C,8,,,
39641479,32688847,51,C,20,,,
39641480,32688848,21,C,18,,,
39636159,32688849,5,C,18,,,
39641481,32688850,46,C,24,,,
39640379,32688851,47,C,20,,,
39638314,32688852,23,C,8,,,
39638315,32688853,47,C,20,,,
39638316,32688854,5,C,20,,,
39638317,32688855,51,C,18,,,
39641482,32688856,47,C,8,,,
39640380,32688857,51,C,21,,,
39636724,32688858,45,C,20,,,
39636725,32688858,5,C,20,,,
39651490,32688859,51,C,13,,,
39641483,32688860,45,C,25,,,
39638979,32688861,45,C,18,,,
39641484,32688862,49,C,19,1,F,
37648047,33289426,46,C,20,,,
37653810,33291273,14,C,8,,,
39670272,36601320,16,C,46,,,
39658043,36596326,21,C,20,,,
39663810,36596441,41,C,20,,,
39673579,36592363,41,C,8,,,
39657188,36592364,7,C,18,,,
39657189,36592364,5,C,18,,,
39673580,36592365,47,C,18,,,
39654908,36592366,5,C,20,,,
39658751,36592367,23,C,12,,,
39651129,36592368,51,C,20,,,
39673581,36592369,51,C,20,,,
39657393,36592370,14,C,18,,,
39657394,36592371,7,A,20,,,
39654909,36592372,47,C,5,,,
39657395,36592373,5,C,20,,,
39659722,36592374,51,C,8,,,
39659723,36592374,23,C,8,,,
39658752,36592375,28,C,7,,,
39673582,36592376,2,C,8,,,
39659724,36592377,47,C,20,,,
39673583,36592378,49,C,20,0,F,
39673584,36592378,5,C,20,,,
39673585,36592379,37,C,8,,,
39654910,36592380,16,C,13,,,
39654911,36592380,35,C,13,,,
39659725,36592381,16,C,18,,,
39659726,36592381,35,C,13,,,
39662893,36592432,7,A,18,,,
39662894,36592432,5,C,18,,,
39673594,36592433,47,A,20,,,
39662895,36592434,7,A,18,,,
39662896,36592434,5,C,18,,,
39662897,36592435,21,C,18,,,
39673595,36592436,36,C,20,,,
39651142,36592437,36,C,20,,,
39664849,36592438,56,C,25,,,
39659727,36592382,14,C,18,,,
39659728,36592382,5,C,18,,,
39662885,36592383,5,C,20,,,
39662886,36592384,14,C,18,,,
39662887,36592385,14,C,8,,,
39657396,36592386,56,C,20,,,
39651130,36592387,35,C,7,,,
39673586,36592388,37,C,7,,,
39651131,36592389,2,A,2,,,
39658753,36592390,49,A,20,0,F,
39658754,36592390,5,C,20,,,
39673587,36592391,11,C,14,,,
