"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,100847390,10,,,107020232
2018,100847443,38,450,,107020305
2018,100847177,10,,,107019974
2018,104618784,38,55,,111858544
2018,104615229,38,300,,111858537
2018,104615230,63,250,,111858538
2018,104615248,24,21000,,111848708
2018,104618789,25,5,,111848696
2018,104618789,63,20,,111858550
2018,104618789,21,270,,111858549
2018,104612871,16,150,,111858564
2018,104612898,38,280,,111848739
2018,104618827,10,,,111858628
2018,106538448,33,900,,114281624
2018,106532372,4,300,,114291836
2018,106532372,63,60,,114291837
2018,117807528,38,1274,,129027400
2018,117796858,38,225,,129022457
2018,117807533,38,300,,129019318
2018,109983757,6,190,,118753962
2018,109983757,63,450,,118753961
2018,109983859,38,600,,118763884
2018,109983761,23,700,,118753968
2018,109983760,23,700,21-SEP-18,118753967
2018,117807532,23,800,,129027404
2018,115764704,23,1000,,126474497
2018,115764534,7,2000,,126472051
2018,109983858,63,150,,118759171
2018,109989039,63,1,14-SEP-18,118754033
2018,109989040,63,1,,118754034
2018,109989025,20,1,,118763807
2018,109989025,19,3,,118763805
2018,109989035,23,800,,118759118
2018,109993823,38,150,,118763803
2018,109983787,38,100,,118759109
2018,109989034,38,30,,118759117
2018,109993885,23,1000,,118759157
2018,109989056,23,1000,16-FEB-19,118759156
2018,109983811,6,40,24-DEC-18,118754029
2018,109993798,4,200,,118753966
2018,109983812,6,40,,118754030
2018,117807522,38,230,,129027391
2018,109989023,23,400,,118759105
2018,109989023,25,20,,118759106
2018,109993827,4,319,,118763809
2018,109993826,16,20,,118763808
2018,109993821,38,395,,118753994
2018,109993829,16,20,,118763810
2018,109993829,4,499,,118759107
2018,109983791,38,122,,118754005
2018,109983842,38,600,,118754082
2018,117803130,23,150,,129027389
2018,117807538,38,3109,,129027413
2018,109989027,5,200,,118759108
2018,109983838,38,250,,118763863
2018,109983793,38,400,,118759112
2018,109983794,7,800,,118759113
2018,109983794,63,25,,118763814
2018,109983794,6,250,,118763813
2018,109993886,38,200,,118763868
2018,109993900,63,30,,118754112
2018,109993900,7,800,,118754111
2018,108639953,21,380,,116998873
2018,108634889,23,1000,,117002717
2018,108634895,63,1,,116998870
2018,108640018,38,1,,117002808
2018,108634937,24,1,,116998947
2018,108630332,24,1,01-MAY-18,116996346
2018,108639953,25,10,,116998874
2018,108639953,63,1,,116998875
2018,108630292,38,200,,117002735
2018,108639981,16,5,,117002768
2018,108639981,6,15,,117002767
2018,108640009,23,800,,117002798
2018,108634890,38,200,,116998862
2018,108634891,22,0,,116998863
2018,108634888,63,250,,116998860
2018,108630317,9,0,,116996326
2018,108630326,23,300,,116996342
2018,108630327,63,5,,116998943
2018,108639948,63,123,,116996283
2018,108630291,38,100,,116996291
2018,108634903,38,255,,116998886
2018,108639989,3,2500,,117002775
2018,108630290,38,50,,116996290
2018,108639968,38,150,,117002751
2018,108634892,63,85,,116998865
2018,108630354,23,1100,,117002837
2018,108634892,24,800,,116998864
2018,108634910,63,30,,117002748
2018,108634910,23,600,,117002747
2018,108634932,38,500,,117002804
2018,105982092,63,302,,113607531
2018,105991061,38,400,,113602825
2018,105991078,7,1700,,113602857
2018,105991078,63,101,,113602858
2018,105991077,38,1000,,113602856
2018,105987069,38,20,,113607507
2018,105982109,38,50,,113602827
2018,104618867,63,500,,111848801
2018,104618870,63,300,,111848803
2018,104851474,6,30,,112149382
2018,104851555,11,1,,112152194
2018,104851555,10,,,112152193
2018,104851496,10,,,112156870
2018,104851474,63,60,,112149381
2018,104846224,38,150,,112149379
2018,104846244,38,225,,112149414
2018,104846244,5,1,,112149415
2018,104846261,23,700,,112156896
2018,104618823,63,200,,111848742
2018,104612906,19,5,,111853248
2018,104612906,9,0,,111853250
2018,104612906,25,250,,111858634
2018,104612906,63,1,,111853249
2018,104615295,23,600,,111858639
2018,104618836,38,300,,111848752
2018,104618831,3,6000,,111853253
2018,104618831,26,1400,,111848748
2018,105982147,63,100,,113602924
2018,105982147,10,,,113602925
2018,105982147,6,1,,113602926
2018,104612893,63,2000,,111848728
2018,102531190,23,700,,109200569
2018,105991059,3,4000,,113602824
2018,102531413,38,3415,,109200872
2018,102531457,26,1,,109200926
2018,102531457,21,1,,109200929
2018,102531457,10,,,109200919
2018,102531608,23,1600,,109201153
2018,105991026,38,200,,113602775
2018,105991030,38,20,,113602781
2018,105982101,38,400,,113607542
2018,105991062,38,150,,113607550
2018,105982051,63,1,,113599307
2018,105982051,9,0,,113599308
2018,105982051,25,40,,113599306
2018,105982051,21,100,,113607483
2018,105991127,23,500,,113602922
2018,105987038,9,0,,113599289
2018,105987038,25,10,,113607472
2018,105987038,63,1,,113599288
2018,105987119,23,1000,,113599377
2018,105987119,63,20,,113599378
2018,105991127,63,30,,113602923
2018,105991126,63,30,26-SEP-18,113602921
