"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2018,2244,95482842,7829059,"",20-AUG-18,13-FEB-18,"",15,6,,0,"C","F",16678419
2018,2244,95482913,7829059,"",20-AUG-18,17-FEB-18,"",16,6,,0,"C","F",16678617
2018,2244,95482927,7829059,"",20-AUG-18,18-FEB-18,"",10,6,,0,"C","F",16678646
2018,2244,95483098,7829059,"",20-AUG-18,20-FEB-18,"",19,6,,0,"C","F",16678999
2018,2244,95483097,7829059,"",20-AUG-18,20-FEB-18,"",15,6,,0,"C","F",16678993
2018,2244,95483180,7829059,"",20-AUG-18,26-FEB-18,"",14,6,,0,"C","F",16679324
2018,2244,95482823,7829059,"",20-AUG-18,12-FEB-18,"",13,6,,0,"C","F",16678328
2018,2244,95483187,7829059,"",20-AUG-18,26-FEB-18,"",19,6,,0,"C","F",16679419
2018,2244,99646820,7993534,"",29-AUG-18,18-JUN-18,"",7,6,,0,"C","F",24631872
2018,2244,99650435,7993534,"",29-AUG-18,18-JUN-18,"",18,6,,0,"C","F",24635193
2018,2244,99650442,7829059,"",29-AUG-18,26-FEB-18,"",17,6,,0,"C","F",24631892
2018,2244,99650460,8128720,"",29-AUG-18,16-JUL-18,"",22,6,,0,"C","F",24635234
2018,2244,99646885,7917373,"",29-AUG-18,07-MAR-18,"",16,5,29-JUN-18,0,"C","F",24632069
2018,2244,99654615,7917373,"",29-AUG-18,27-MAR-18,"",7,6,,0,"C","F",24632103
2018,2244,99654622,8128720,"",29-AUG-18,26-JUL-18,"",19,6,,0,"C","F",24628826
2018,2244,101733783,8374602,"",21-DEC-18,16-OCT-18,"",19,6,,0,"C","F",28804356
2018,2244,101741896,8378584,"",21-DEC-18,01-NOV-18,"",0,6,,0,"C","F",28804368
2018,2244,101737196,8378584,"",21-DEC-18,02-NOV-18,"",22,6,,0,"C","F",28808888
2018,2244,101741915,8374602,"",21-DEC-18,26-OCT-18,"",6,6,,0,"C","F",28794903
2018,2244,114331747,8378584,"",05-SEP-19,03-NOV-18,"",7,6,,0,"C","F",52275099
2018,2244,114331719,7971018,"",05-SEP-19,25-MAY-18,"R",,6,,0,"C","F",52275034
2018,2244,114346141,8128720,"",05-SEP-19,07-JUL-18,"",13,6,,0,"C","F",52286616
2018,2244,114346148,7993534,"",05-SEP-19,24-JUN-18,"",0,6,,0,"C","F",52291818
2018,2244,114331736,8128720,"",05-SEP-19,04-JUL-18,"",20,6,,0,"C","F",52296644
2018,2244,114331748,7829059,"",05-SEP-19,10-FEB-18,"",14,6,,0,"C","F",52275100
2018,2244,114331751,8128720,"",05-SEP-19,28-JUL-18,"",15,6,,0,"C","F",52275112
2018,2244,114336207,7917373,"",05-SEP-19,30-MAR-18,"",20,6,,0,"C","F",52296696
2018,2244,114331757,8378585,"",05-SEP-19,02-DEC-18,"",14,6,,0,"C","F",52275120
2018,2244,114331760,7829058,"",05-SEP-19,20-JAN-18,"",17,6,,0,"C","F",52296701
