"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2017,12,94965592,6.4,1,7760438
2017,4,94965592,4.1,1,7760441
2017,12,94975768,1,1,7762407
2017,5,94987579,1,3,7764420
2017,12,94987579,1,1,7764421
2017,5,96802608,627,10,8028414
2017,1,96804739,0.22,1,8028893
2017,8,94526663,3,9,7688577
2017,16,94568722,14,9,7695337
2017,12,94568722,5.9,1,7695335
2017,12,105888405,1,3,9528178
2017,12,105888405,1,11,9528180
2017,12,100342456,0.01,1,8541158
2017,17,95806681,1,11,7884910
2017,12,95030615,2.9,1,7772106
2017,5,95896282,3.8,1,7895321
2017,5,94973363,1,1,7761999
2017,12,95024232,4.4,1,7771006
2017,4,95024232,1,11,7771005
2017,11,95027907,1.7,1,7771703
2017,16,95833011,5,9,7887834
2017,4,95836982,2,1,7888269
2017,8,95825737,0.6,1,7887212
2017,4,96401777,0.2,7,7969498
2017,1,96402522,0.65,1,7969575
2017,5,96413245,1,1,7970968
2017,5,95026767,28.8,1,7771462
2017,5,95030630,50.7,1,7772111
2017,8,94958327,1.4,1,7759289
2017,5,94970759,0.5,1,7761446
2017,5,94922500,2,1,7754090
2017,12,96421630,3.88,1,7972115
2017,11,100410367,14.5,1,8554321
2017,5,95026420,11.7,1,7771411
2017,12,95811207,0.1,1,7885850
2017,12,95845076,1,1,7889243
2017,5,95845076,17,1,7889242
2017,12,98271657,0.01,1,8248417
2017,5,98271657,0.01,1,8248416
2017,12,96788600,0.2,1,8025243
2017,5,96791882,9,10,8026042
2017,5,94926640,2,1,7754532
2017,12,94958328,3.1,1,7759290
2017,12,94971902,2,1,7761726
2017,18,94971902,,,7761729
2017,17,94971902,1.5,1,7761728
2017,16,95850189,10,9,7889960
2017,5,94973738,14,1,7762050
2017,5,96784734,1.5,1,8024182
2017,12,96784734,2.28,1,8024181
2017,16,96017801,25,9,7916098
2017,6,100314471,10,9,8536908
2017,12,100314471,1,1,8536912
2017,5,100314471,6,1,8536911
2017,5,95858286,8,1,7890986
2017,16,95858286,3,9,7890987
2017,12,95420353,1,9,7824869
2017,15,95420353,3,9,7824870
2017,5,95441124,1.4,1,7828833
2017,17,101715653,4,9,8759319
2017,4,105899049,2.1,1,9525547
2017,12,95472635,1.7,1,7834275
2017,5,96019929,1,11,7916566
2017,17,94564024,126.2,1,7694461
2017,5,94569382,245.3,1,7695485
2017,12,94526931,1,9,7688632
2017,5,94531742,0.77,1,7689881
2017,12,95812665,1,1,7886038
2017,12,95843655,1,1,7889018
2017,12,95864505,3.7,1,7891800
2017,5,95864505,1.9,1,7891801
2017,8,95864505,2,9,7891802
