victim_id,offender_id,relationship_id,nibrs_victim_offender_id
7774766,8301121,3,2039287
7774772,8301127,24,2254395
7774843,8301197,3,2039286
7774860,8301214,3,2035864
7774866,8301220,9,2252872
7774886,8301240,24,2252871
7774890,8301244,16,2252870
7774894,8301248,24,2035863
7774925,8301279,9,2252869
7774945,8301299,16,2035862
7774977,8301331,9,2249972
7775012,8301366,3,2249971
7775063,8301417,3,2034102
7775230,8301584,24,2102102
7775238,8301592,1,2265886
7775138,8301492,1,2030706
7775139,8301493,16,2030705
7775249,8301603,9,2041100
7775250,8301604,9,2041099
7775267,8301621,1,2265885
7775292,8301646,3,2021825
7775348,8301702,24,2427958
7775349,8301703,1,2263138
7775358,8301712,1,2263137
7775387,8301741,3,2037630
7775389,8301743,24,2263136
7775406,8301760,3,2263135
7775414,8301768,7,2101806
7775417,8301771,1,2034220
7775422,8301776,1,2261606
7775426,8301780,24,1977651
7775431,8301785,24,2427949
7775449,8301803,3,2034219
7775462,8301816,6,2034218
7775463,8301817,1,2261605
7775464,8301818,21,2261604
7775467,8301821,24,2261603
7775469,8301823,24,2261602
7775484,8301838,9,2034217
7775485,8301839,16,2034216
7775486,8301840,21,2261601
7775487,8301841,24,2427948
7775488,8301842,16,2261600
7775489,8301843,1,2101805
7775490,8301844,17,2261599
7775494,8301848,1,2261598
7775497,8301851,3,2186244
7775516,8301870,21,2186243
7775517,8301871,3,2261597
7775523,8301877,1,2258862
7775524,8301878,1,2258861
7775526,8301880,6,2258860
7775522,8301876,16,2258863
7775549,8301903,26,2258859
7775558,8301912,24,2258858
7775560,8301914,1,2258857
7775577,8301931,17,2258856
7775581,8301935,16,2258855
7775589,8301943,17,2258854
7775601,8301955,24,2258853
7775602,8301956,19,2181161
7775604,8301958,17,2258852
7775614,8301968,21,2258851
7775635,8301989,1,2255992
7775638,8301992,21,2255991
7775640,8301994,21,2255990
7775642,8301996,21,2255989
7775644,8301998,5,2255988
7775647,8302001,6,2255987
7775654,8302008,20,2255986
7775657,8302011,3,2255985
7775659,8302013,3,2255984
7775665,8302019,1,2255983
7775670,8302024,16,2056557
7775675,8302029,24,2255982
7775683,8302037,24,2255981
7775686,8302040,21,1977702
7775688,8302042,21,2255980
7775693,8302048,18,2255979
7775696,8302051,24,2255978
7775721,8302076,18,2255977
7775722,8302077,6,2255976
7775724,8302079,18,2175817
7775729,8302084,21,2255975
7775732,8302087,1,2097964
7775735,8302090,17,2254478
7775774,8302129,18,2252959
7775741,8302096,18,2252965
7775752,8302107,16,2252964
7775757,8302112,1,2252963
7775763,8302118,18,2252962
7775768,8302123,21,2252961
7775769,8302124,9,2252960
7775781,8302136,6,2252958
7775788,8302143,16,2252957
7775789,8302144,1,2252956
7775792,8302147,16,2252955
7775793,8302147,16,2252954
7775794,8302147,16,2252953
7775795,8302147,16,2252952
7775796,8302147,24,2252951
7775798,8302149,5,2252950
7775800,8302151,26,2252949
7775803,8302154,9,2251569
7775806,8302157,24,2251568
7775807,8302158,18,2251567
7775849,8302203,16,2250017
7775853,8302207,21,2250016
7775871,8302225,3,2248596
7775829,8302181,18,2251566
7775837,8302191,21,2194292
7775838,8302192,1,2251565
7775841,8302195,5,2251564
7775856,8302210,21,2051470
7775873,8302227,3,2248595
7775876,8302230,10,2248594
7775886,8302240,1,2248593
7775887,8302241,24,2248592
7775888,8302242,3,2248591
7775892,8302246,21,2248590
7775896,8302250,16,2248589
7775903,8302258,18,2248588
7775907,8302262,18,2248587
7775912,8302267,18,2248586
7775921,8302276,16,2248585
7775929,8302284,1,2248584
7775932,8302287,18,2138928
7775940,8302295,18,2248583
7775954,8302311,9,2189049
7775958,8302315,9,2245722
7775959,8302316,20,2245721
7775960,8302317,9,2245720
7775975,8302335,13,2245719
7775976,8302336,13,2245718
7775981,8302341,7,2049794
7775982,8302342,18,2245717
7775984,8302344,18,2245716
7776000,8302360,18,2245715
7776008,8302368,18,2245714
7776009,8302369,19,2245713
7776010,8302370,1,2049793
7776019,8302379,26,2245712
7776021,8302381,18,2245711
7776023,8302383,21,2049792
7776031,8302391,18,2245710
7776034,8302394,8,2245709
7776047,8302408,9,2245708
7776055,8302416,9,2186359
7776063,8302424,14,2265821
7776064,8302424,14,2265820
7776085,8302446,18,2265819
7776086,8302447,18,2265818
7776098,8302459,3,2265817
7776099,8302460,9,2265816
7776940,8303319,19,2101825
7779714,8306137,21,2044483
7776102,8302463,1,2048006
7776104,8302465,24,2265815
7776106,8302467,24,2265814
7776108,8302469,3,2048005
7776110,8302471,1,2265813
7776111,8302472,3,2048004
7776116,8302477,1,2132555
7776117,8302478,1,1977698
7776119,8302480,1,2048003
7776120,8302481,1,2048002
7776121,8302482,1,2265812
7776121,8302483,24,2486853
7776122,8302482,24,2265811
7776122,8302483,1,2486852
7776125,8302486,17,2265810
7776128,8302489,5,2048001
7776131,8302492,16,2048000
7776133,8302494,3,2265809
7776136,8302497,3,2099823
7776138,8302499,3,2265808
7776142,8302503,16,2047999
7777490,8303885,5,2056542
7776156,8302517,16,2047998
7776157,8302518,16,2047997
7776162,8302523,3,2047996
7776167,8302528,1,2265807
7776168,8302529,24,2099822
7776170,8302531,24,2182386
7776175,8302536,1,2046222
7776178,8302539,24,2046221
7776179,8302539,24,2046220
7776180,8302540,3,2046219
7776181,8302541,3,2263055
7776182,8302542,3,2046218
7776183,8302543,24,2046217
7776184,8302544,24,2099809
7776185,8302545,1,2046216
7776187,8302547,1,2046215
7776191,8302551,21,2263054
7776198,8302559,18,2427904
7776199,8302560,9,2263053
7776200,8302561,1,2263052
7776203,8302565,1,2263051
7776208,8302570,3,2046214
7776209,8302571,24,2046213
7776209,8302572,24,2448804
7776210,8302573,14,2046212
7776231,8302594,18,2263050
7776232,8302595,1,2263049
7776233,8302596,26,2046211
7776237,8302600,1,2046210
7776240,8302603,9,2263048
7776241,8302604,21,2263047
7776242,8302605,1,2024987
7776242,8302606,1,2448803
7776242,8302608,1,2531923
7776242,8302607,1,2515343
7776243,8302609,9,2263046
7776246,8302612,24,2132223
7776248,8302614,5,2046209
7776252,8302619,3,2046208
7776256,8302622,1,2093919
7776257,8302623,16,2046207
7776259,8302626,1,2046206
7776260,8302627,3,2024986
7776261,8302628,3,2044507
7776262,8302629,24,2132222
7776267,8302634,18,2044506
7776268,8302635,24,2263045
7776268,8302637,24,2524816
7776268,8302639,24,2538625
7776268,8302638,24,2534449
7776268,8302636,24,2486511
7776269,8302640,1,2042717
7776269,8302641,1,2448188
7776269,8302642,1,2515178
7776270,8302643,1,2042716
7776273,8302646,21,2260287
7776279,8302652,1,2042715
7776280,8302653,3,2260286
7776290,8302663,15,2042714
7776295,8302669,26,2042713
7776296,8302670,3,2042712
7776299,8302673,1,2042711
7776304,8302676,24,2042710
7776305,8302677,19,2042709
7776311,8302683,24,2260285
7776311,8302685,24,2524744
7776311,8302684,24,2486168
7776312,8302683,24,2260284
7776312,8302685,24,2524743
7776312,8302684,24,2486167
7776313,8302686,9,2042708
7776314,8302687,3,2096952
7776318,8302691,1,2042707
7776321,8302694,1,2427894
7776323,8302696,3,2042706
7776337,8302710,16,2042705
7776340,8302713,16,2260283
7776342,8302715,1,2260282
7776344,8302717,18,2099804
7776350,8302723,5,2042704
7776356,8302728,16,2260281
7776363,8302736,1,2260280
7776365,8302738,1,2175696
7776366,8302739,1,2042703
7776586,8302970,3,2096935
7776590,8302974,18,2252868
7776596,8302980,24,2035859
7776598,8302982,1,2035858
7776599,8302983,1,2035857
7776601,8302985,3,2252867
7776602,8302986,18,2099778
7776603,8302987,1,2427201
7776604,8302988,26,2035856
7776607,8302991,1,2252866
7776608,8302992,19,2252865
7776609,8302993,3,2035855
