victim_id,offender_id,relationship_id,nibrs_victim_offender_id
39442164,41089995,3,11042088
39442168,41089999,26,10916277
39443085,41090009,3,10985359
39443087,41090011,21,10985358
39443100,41090024,17,10975619
39443225,41090145,3,10960513
39443229,41090149,3,10960512
39443234,41090154,17,10960511
39443236,41090156,5,10960510
39443237,41090157,14,10960509
39443238,41090157,14,10960508
39443239,41090157,14,10960507
39443240,41090157,14,10960506
39443242,41090158,24,10960505
39444183,41091754,17,10975610
39444190,41091760,3,10975609
39444190,41091761,18,11689637
39444194,41091765,18,10975608
39444197,41091768,18,10975607
39444197,41091769,18,11689638
39444197,41091770,18,11855504
39444209,41091782,25,10975606
39444209,41091783,16,11658321
39444219,41091796,15,10975605
39444221,41091798,24,10975604
39444225,41091802,3,10975603
39444237,41091814,5,10975602
39444238,41091815,18,11475690
39444246,41091823,3,11020552
39444248,41091824,18,10975601
39444255,41091830,18,10975600
39444255,41091831,18,11689639
39444256,41091830,18,10975599
39444256,41091831,18,11689640
39444266,41091842,5,10840034
39444269,41091845,5,10975598
39443124,41090049,21,10975618
39443125,41090050,21,10975617
39443133,41090057,1,10975616
39443137,41090061,17,10975615
39443145,41090069,17,10975614
39443146,41090069,17,10975613
39443158,41090080,3,10975612
39443202,41090123,16,10975611
39467183,41112646,18,10915193
39467198,41112661,1,10974237
39467198,41112662,1,11589197
39444275,41091850,1,10960499
39444275,41091851,1,11589722
39444285,41091859,1,10960498
39444334,41091907,3,10960489
39446351,41093693,3,10960480
39446357,41093696,24,10960479
39446357,41093697,24,11745312
39446360,41093701,18,10895397
39446360,41093702,16,11658515
39446360,41093703,16,11855008
39446361,41093701,18,10895396
39446361,41093702,16,11658516
39446361,41093703,16,11855007
39446366,41093708,1,10960478
39446370,41093712,21,10960477
39446375,41093717,14,10960476
39446376,41093717,14,10960475
39446419,41093758,1,10960474
39446419,41093759,16,11658517
39444344,41091917,18,10960486
39444347,41091920,21,10960485
39444348,41091920,15,10960484
39444349,41091921,17,10960483
39445247,41091929,21,11010041
39445253,41091934,18,10960482
39445258,41091939,18,10419350
39445266,41091947,24,10999809
39445266,41091948,18,11690007
39445273,41091953,3,10525663
39445274,41091953,1,10525662
39445286,41091967,1,10985163
39445293,41091974,25,10985162
39445293,41091975,21,11728369
39445294,41091974,21,10985161
39445294,41091975,25,11794343
39445302,41091982,24,10413730
39445421,41093648,5,10975592
39445329,41092004,25,10985160
39445329,41092005,14,11641811
39445331,41092006,14,10980442
39445334,41092009,19,10980441
39445340,41092015,20,10980440
39445341,41092015,17,10980439
39445342,41092016,1,10980438
39445355,41092032,10,10836757
39445356,41092032,21,10836756
39445357,41092033,24,10980437
39454026,41101187,3,10980343
39446322,41093665,1,11475689
39446338,41093680,3,10960481
39445366,41092040,1,11079685
39445376,41092050,19,10980436
39445379,41092053,5,10980435
39445380,41092054,3,10980434
39445383,41092056,19,10980433
39445392,41092064,14,11079684
39445392,41092065,15,11645745
39445392,41092066,9,11855676
39445393,41092067,3,10980432
39445399,41092071,18,10980431
39445411,41093639,18,10975594
39445412,41093639,18,10975593
39455201,41101437,5,10985113
39444301,41091875,18,10960497
39444303,41091877,1,10960496
39444309,41091883,1,10960495
39444309,41091884,16,11658514
39444310,41091885,17,10960494
39444313,41091888,18,10960493
39444315,41091890,21,10960492
39444316,41091891,1,10960491
39444333,41091906,1,10960490
39444335,41091908,18,10960488
39444335,41091909,18,11690005
39444336,41091908,18,10960487
39444336,41091909,18,11690006
39459474,41105135,1,10970222
39446428,41093768,3,10960473
39446429,41093769,1,10960472
39446430,41093770,1,10999808
39446443,41093780,1,10960471
39446443,41093781,1,11589723
39446451,41093787,1,10980428
39446466,41093802,18,10980427
39446466,41093803,18,11689480
39446472,41093810,1,10980426
39448510,41095572,21,10960457
39448512,41095573,16,10960456
39448519,41095579,1,10960455
39448521,41095581,25,10999807
39448521,41095582,3,11622799
39448532,41095591,20,10960454
39448543,41095601,16,10960453
39448547,41095605,5,10999806
39448549,41095607,1,10960452
39448553,41095611,1,10999805
39448554,41095611,1,10999804
39448556,41095613,21,10980411
39448557,41095614,1,10980410
39448559,41095616,1,10894547
39448559,41095617,1,11591762
39448559,41095618,1,11852406
39448566,41095625,1,10980409
39448567,41095626,1,10980408
39448567,41095627,1,11588979
39448567,41095630,1,11910948
39448567,41095629,1,11893948
39448567,41095628,1,11855675
39448567,41095631,1,11912461
39448572,41095635,25,10980407
39448572,41095636,1,11593545
39448573,41095635,1,10980406
39448573,41095636,25,11797912
39448580,41095643,16,10980405
39448584,41095646,18,10980404
39448585,41095647,17,10980403
39448608,41095668,1,10980400
39446489,41093828,3,10980425
39446490,41093829,1,10980424
39446490,41093830,16,11658253
39446499,41093838,1,10980422
39446498,41093838,1,10980423
39447411,41093844,3,10980421
39447435,41093865,3,10980420
39447441,41093870,3,10980419
39447443,41093870,1,10980418
39447444,41093870,1,10980417
39447445,41093870,1,10980416
39447446,41093871,1,11068770
39447455,41093878,18,10980415
39447456,41093879,3,10980414
39447476,41093896,1,11068769
39447478,41093898,1,10980413
39447479,41093898,1,10980412
39447501,41093918,16,10408113
39447507,41093924,21,10970306
39447521,41093939,1,10970305
39447530,41093948,21,10970304
39447530,41093949,25,11794887
39447531,41093948,25,10970303
39447531,41093949,21,11728441
39447549,41095527,1,10960470
39447550,41095528,1,10960469
39447551,41095529,18,10960468
39447554,41095532,1,10960467
39447557,41095535,1,10960466
39447557,41095536,5,11630572
39447558,41095535,3,10960465
39447558,41095536,25,11795255
39447570,41095547,21,10960464
39447572,41095549,3,10960463
39447573,41095550,17,10960462
39447574,41095550,19,10960461
39447579,41095554,18,10960460
39448501,41095562,5,10960459
39448501,41095563,10,11638316
39448502,41095564,1,10960458
39448502,41095565,14,11641896
39449726,41097422,11,10960442
39449730,41097426,3,10960441
39449734,41097430,3,10960440
39449734,41097431,25,11795256
39449735,41097430,25,10960439
39449735,41097431,3,11622800
39449737,41097433,15,10960438
39464005,41110669,3,10957486
39449622,41095759,1,10965529
39449629,41095764,5,10965528
39449747,41097445,3,10980389
39451862,41099296,1,10980367
39448593,41095654,18,10980402
39448606,41095667,17,10980401
39448619,41095678,14,10980399
39448621,41095679,1,10980398
39448631,41095690,3,10980397
39448631,41095691,25,11791293
39448632,41095690,25,10980396
39448632,41095691,3,11621877
39448637,41095698,1,10980395
39448638,41095698,1,10980394
39448641,41095700,14,10980393
39448653,41095712,5,10980392
39448656,41095714,1,10980391
39448660,41095716,24,11474231
39448659,41095716,24,11474232
39448661,41095717,1,10980390
39448662,41095718,17,11068768
39450729,41097511,5,10980382
39450729,41097512,5,11630478
39450740,41097520,16,10980381
39450746,41097524,24,10980379
39450746,41097525,16,11658255
39450745,41097524,24,10980380
39450745,41097525,16,11658254
39450748,41097527,3,11068767
39450749,41097528,5,10980378
39450751,41097530,25,10980377
39450751,41097531,21,11728389
39450752,41097530,21,10980376
39450752,41097531,25,11794511
39450754,41097533,3,10980375
39450755,41097534,13,10980374
39450760,41097538,16,11068766
39449601,41095739,1,10970296
39449602,41095739,1,10970295
39449748,41097446,1,10980388
39449748,41097447,1,11588980
39449762,41097464,1,10980387
39449768,41097470,1,10980386
39450703,41097486,25,10980385
39450703,41097487,21,11728388
39450704,41097486,21,10980384
39450704,41097487,25,11794510
39450710,41097493,3,10980383
39467196,41112659,18,10836716
39449646,41095781,1,10965527
39449647,41095782,18,10965526
39449666,41095799,3,10965525
39449667,41095799,1,10965524
39449670,41095802,18,10893696
39449677,41095809,26,10965523
39449679,41095811,18,10965522
39449680,41095812,3,10965521
39449687,41095818,21,10965520
39449691,41095822,3,10965519
39449706,41097402,14,10960444
39449706,41097403,16,11658518
39449706,41097404,1,11856372
39449712,41097409,21,10960443
39449721,41097417,1,10999803
39451822,41097686,24,10916125
39451824,41097688,1,10916124
39451824,41097689,16,11659079
39451824,41097691,16,11893114
39451824,41097692,16,11910929
39451824,41097690,16,11853331
39451828,41097696,14,10916123
39451836,41097704,24,10916122
39451838,41097706,1,10916121
39451846,41097715,1,10916120
39451847,41097716,21,10916119
39451858,41099291,1,10980369
39451858,41099292,16,11658256
39451859,41099291,1,10980368
39451859,41099292,16,11658257
39453075,41099584,1,10985146
39453076,41099584,1,10985145
39451870,41099304,1,10980366
39451871,41099305,1,10980365
39451892,41099326,3,10980364
39451892,41099327,25,11797871
39451893,41099326,25,10980363
39451893,41099327,3,11623407
39451896,41099330,20,10980362
39451902,41099337,16,10980361
39451910,41099345,21,10980360
39451914,41099349,6,10980359
39451917,41099352,1,10980358
39451921,41099356,3,10980357
39451925,41099360,1,11474230
39451926,41099360,18,11474229
39451939,41099373,15,10980356
39451940,41099374,18,10980355
39451941,41099375,1,10980354
39451948,41099381,15,10836754
39451947,41099381,15,10836755
39451950,41099383,1,10980353
39451954,41099386,17,11068765
39450763,41097541,3,10980373
39450764,41097542,16,10980372
39450764,41097543,16,11656820
39450770,41097548,18,10980371
39450791,41097571,24,10965517
39450798,41097578,1,10965516
39450810,41097589,21,10965515
39457415,41103357,5,10832070
39457415,41103358,16,11658402
39450827,41097605,24,10965514
39450832,41097610,3,10965513
39450841,41097620,3,10965512
39450842,41097621,3,10965511
39450852,41097629,21,10965510
39450853,41097630,3,10965509
39450854,41097631,3,10965508
39450869,41097645,3,11036923
39450878,41097654,14,10965507
39450882,41097657,24,10531454
39451799,41097664,1,10965506
39451800,41097664,1,10965505
39451801,41097664,1,10965504
39451802,41097665,21,10965503
39451803,41097666,14,10965502
39451805,41097669,3,10965501
39451807,41097671,19,10965500
39451807,41097673,3,11855191
39451807,41097672,25,11795051
39451808,41097671,25,10965499
39451808,41097672,19,11722188
39451808,41097673,1,11855190
39451809,41097671,1,10965498
39451809,41097672,3,11622765
39451809,41097673,25,11855189
39451815,41097679,1,10916126
39454084,41101245,1,10965481
39454087,41101248,1,10965480
39454090,41101251,18,10965479
39454090,41101252,1,11589521
