suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
15,57383871,2,9,3961466
8,57348145,100,9,3961479
17,57350367,5,9,3961485
17,57347254,2,9,3961487
17,57341165,2,9,3961488
17,57334141,1,9,3961496
16,57347645,0,1,3961501
12,57370674,0.75,1,3961507
12,57351990,0.01,1,3961508
16,57366832,38.5,9,3961514
18,57353626,0,11,3961515
17,57353644,1,3,3961516
17,57368467,0,,3961523
17,57317451,7,9,3961527
5,57320588,1,10,3961539
18,57330426,0,11,3961540
14,57314623,1,9,3961541
12,57325750,0.3,1,3961543
17,57409378,273,9,3961547
16,57456689,14.5,9,3961550
12,57467260,0.2,1,3961553
16,57462927,0.5,9,3961554
17,57455781,40,9,3961556
17,57465648,3,9,3961558
8,57465704,1,11,3961559
18,57462210,0,11,3961562
15,57455242,10,9,3961564
15,57463517,7.5,9,3961566
17,57411964,1,11,3961567
17,57425374,43,9,3961568
17,57425395,3,9,3961569
12,57410825,14,1,3961570
17,57415672,1,9,3961571
18,57419327,0,11,3961573
15,57428713,8,9,3961575
16,57428719,4,9,3961576
17,57409796,0,,3961577
17,57413358,4,9,3961578
17,57418299,1,9,3961581
8,57414751,12,9,3961582
8,57415943,5,9,3961583
17,57415949,1,9,3961584
16,57415990,23.5,9,3961585
8,57421059,2,9,3961586
18,57414996,0,11,3961588
12,57424996,1.8,1,3961590
8,57424999,5,9,3961591
8,57422618,35,9,3961593
16,57414113,11,9,3961594
8,57414143,6,1,3961595
15,57420203,8,9,3961596
18,57430179,0,11,3961598
12,57444097,0.3,1,3961605
8,57444102,30,9,3961606
8,57429524,2,9,3961607
16,57435734,16.5,9,3961609
14,57443065,15,9,3961611
17,57435806,1,9,3961612
15,57445569,78,9,3961613
5,57433544,1,9,3961616
17,57437130,36,9,3961617
8,57445841,4,9,3961619
17,57434939,1,9,3961620
18,57438533,0,11,3961621
8,57438537,25,9,3961622
17,57408901,39,9,3961625
17,57392738,4,9,3961626
12,57396362,2.2,1,3961627
16,57392798,4,9,3961628
8,57397721,100,9,3961633
8,57402604,120,3,3961634
16,57390479,22,9,3961635
17,57406381,7,9,3961637
17,57390559,7,9,3961638
17,57396678,55,9,3961639
16,57405236,2,9,3961640
17,57391873,8,9,3961641
17,57393140,6,9,3961642
8,57393200,222,9,3961643
17,57393202,5,9,3961644
12,57393204,2,1,3961645
17,57406734,76,9,3961647
18,57406762,0,11,3961648
17,57404368,13,9,3961651
12,57404378,0.2,1,3961652
12,57404392,0.1,1,3961653
17,57392274,6.5,9,3961655
8,57402028,5,9,3961656
16,57402045,0.5,1,3961657
17,57406886,2,9,3961658
17,57408026,1,11,3961659
12,57408867,32.9,1,3961662
8,57408882,15,9,3961663
16,57391199,126,9,3961664
17,57398505,13,9,3961665
18,57541041,0,11,3961667
17,57541346,2,9,3961672
18,57530835,0,11,3961677
13,57534573,4,9,3961679
13,57534575,1,9,3961680
17,57527543,1,11,3961681
17,57541883,153,9,3961682
12,57541892,3,1,3961683
8,57526642,8,9,3961684
11,57503924,1,9,3961687
16,57494303,3,9,3961689
15,57500442,235,9,3961690
16,57500519,7,9,3961691
16,57487208,1,9,3961694
15,57503076,4,9,3961695
8,57499550,89,9,3961696
17,57499551,1,9,3961697
16,57499582,2,9,3961702
16,57488831,2,9,3961704
8,57517258,8,9,3961715
18,57517262,0,11,3961716
18,57514967,0,11,3961719
17,57509312,0.5,9,3961727
15,57507062,3,9,3961730
12,57515584,1.5,9,3961732
5,57521748,3,1,3961733
15,57521754,10,9,3961734
12,57476150,9.9,1,3961738
8,57484740,1,11,3961739
4,57497015,0.1,1,3775755
8,57497029,1.5,9,3775756
5,57497050,1.5,1,3775757
5,57497061,1,1,3775758
16,57497080,1,11,3775759
5,57499514,1,1,3775769
1,57499524,0.5,1,3775770
8,57499525,2,9,3775771
8,57499526,2,9,3775772
1,57499527,0.5,1,3775773
8,57499528,7,9,3775774
16,57499540,12,9,3775775
8,57499543,28,9,3775776
8,57499544,10,9,3775777
5,57499549,1,11,3775778
3,57499550,1,1,3775779
4,57499551,202,1,3775780
8,57499566,3,9,3775781
8,57489828,3,9,3775810
8,57489829,2,9,3775811
1,57489830,0.4,1,3775812
1,57489831,0.25,1,3775813
8,57499576,4,1,3775881
5,57499580,1.5,3,3775882
5,57499582,2,1,3775883
17,57499593,1,9,3775884
8,57499595,4,9,3775885
8,57499599,3,1,3775886
8,57499602,2,9,3775887
1,57499603,0.01,1,3775888
8,57499604,3,9,3775889
8,57499605,3,9,3775890
8,57489936,2.5,9,3775936
16,57489937,0.2,9,3775937
16,57489945,1,11,3775938
7,57489947,10.5,9,3775939
5,57489948,1,11,3775940
5,57489950,1.2,1,3775941
7,57489972,4,9,3775942
8,57281366,4.54,1,3940408
16,57281408,2,9,3940412
12,57281434,0.5,1,3940413
16,57282634,70,7,3940414
8,57282639,47,9,3940415
8,57282656,1,1,3940416
2,57274261,0.18,1,3940419
8,57274295,1,9,3940420
12,57291321,0.1,1,3940425
12,57275545,0.25,1,3940426
12,57291358,1,11,3940433
8,57291364,1,9,3940434
8,57291369,0.01,1,3940435
15,57291409,0.3,1,3940436
12,57291413,1,11,3940437
14,57275632,2,1,3940439
5,57275672,5.3,1,3940440
8,57281652,3,9,3940451
5,57281691,12,1,3940452
17,57281697,32,9,3940453
12,57284150,0.5,1,3940454
15,57275711,2,9,3940458
16,57275758,8,9,3940467
8,57283043,7,9,3940473
8,57286741,109,9,3940475
5,57286749,2,1,3940476
8,57286760,1,9,3940477
8,57286776,1,9,3940478
8,57274628,2,9,3940481
16,57274671,0.5,9,3940482
8,57283084,9,9,3940491
12,57283105,1,1,3940492
12,57283107,1,11,3940493
13,57286797,179,9,3940500
8,57290481,1.75,9,3940503
5,57290500,3.5,3,3940504
17,57283209,1,9,3940510
15,57283210,2,9,3940511
17,57283213,0,9,3940512
8,57283231,1,9,3940513
16,57290519,2,9,3940528
16,57274776,85,9,3940531
8,57274817,1,9,3940532
17,57283236,3,9,3940539
8,57283270,2,9,3940540
17,57291800,0.5,9,3940545
16,57291824,4,9,3940546
12,57291839,4.6,1,3940547
5,57282085,0.03,1,3940551
17,57283419,0,9,3940560
8,57283425,94,9,3940561
15,57283432,13,9,3940562
12,57292703,0,,3940566
8,57292750,1,9,3940567
16,57279827,0.5,9,3940573
5,57279836,1,1,3940574
15,57279838,0.1,9,3940575
17,57279856,1,1,3940576
15,57275145,10,9,3940581
16,57275193,18.5,9,3940588
5,57238643,100,10,3940597
16,57238662,6,9,3940598
16,57242332,52,9,3940600
16,57242379,4,9,3940616
8,57241374,3,9,3940638
16,57237724,4,9,3940643
17,57241388,1,11,3940644
15,57247620,1,11,3940647
5,57244013,1.8,3,3940657
16,57244030,14,9,3940658
12,57252647,0.25,1,3940661
12,57252657,11.77,1,3940662
8,57254227,8,9,3940663
12,57254229,0.25,1,3940664
8,57252709,4,9,3940670
17,57252723,6,9,3940671
6,57252751,2,9,3940672
12,57252756,0.5,1,3940673
17,57720068,179,9,3944575
17,57729824,4,1,3944583
8,57748197,24,9,3944588
16,57747194,1.5,9,3944614
5,57747196,4,3,3944615
8,57747212,5,9,3944616
8,57749717,7,9,3944619
16,57754865,13.5,9,3944640
15,57748763,27,9,3944643
8,57746380,14,9,3944650
5,57746389,7,1,3944651
5,57746392,5,1,3944652
17,57747609,4,9,3944653
13,57747622,22,9,3944654
8,57747624,2,9,3944655
12,57747634,1,1,3944656
8,57746439,46.5,9,3944667
5,57746442,3.12,3,3944668
8,57746448,1,9,3944669
8,57753896,1,11,3944686
8,57753914,1,11,3944687
12,57746627,1,11,3944692
5,57747832,3,1,3944693
8,57747846,23,9,3944694
16,57752800,12.5,9,3944697
5,57745470,2.2,1,3944703
5,57746665,1,4,3944704
16,57746708,2,9,3944705
5,57740625,2,1,3944709
8,57740682,17,9,3944710
8,57740702,4,9,3944718
8,57740713,5,9,3944719
17,57751780,10,9,3944724
17,57751819,0.5,9,3944725
8,57752992,4,9,3944726
5,57699248,0.026,1,3944739
8,57710359,5,9,3944742
8,57710370,50,9,3944743
15,57710381,1,9,3944744
5,57699313,0.026,1,3944748
8,57707936,3.5,9,3944751
8,57710386,2,9,3944752
13,57710388,2,9,3944753
17,57710392,2,9,3944754
8,57710402,44,9,3944755
12,57710404,0.25,1,3944756
6,57710406,6,9,3944757
8,57710407,4,9,3944758
8,57718690,22,9,3944772
15,57710632,13,9,3944779
12,57710657,20,1,3944780
8,57710663,4,9,3944781
15,57710673,2,9,3944782
8,57710677,3,9,3944783
8,57710679,15,9,3944784
5,57706993,0.026,1,3944791
5,57710686,0.5,3,3944794
8,57710690,7,9,3944795
12,57710692,0.01,1,3944796
15,57710744,7,9,3944797
8,57708302,25,9,3944807
8,57708312,35,9,3944808
6,57710757,5.5,9,3944809
17,57701103,14,9,3944822
8,57709764,114.5,9,3944831
15,57476503,2,9,3961744
12,57468192,0.3,1,3961746
16,57468195,0.5,9,3961747
15,57481880,5,9,3961757
17,57474613,1,9,3961759
15,57486276,23.5,9,3961762
15,57485626,12,9,3961766
15,57485630,11,9,3961767
16,57486364,41,9,3961768
15,57614738,45,9,3961784
16,57621357,56.5,9,3961787
15,57618904,75,9,3961796
17,57620114,7,1,3961797
18,57578757,0,11,3961810
12,57580300,1.5,9,3961820
18,57579178,0,11,3961824
18,57580788,0,11,3961828
17,57589290,2,9,3961832
