suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
4,77966789,15.6,1,5385159
2,77966791,12.8,1,5385160
4,77966792,0.4,1,5385161
5,77966794,8.26,3,5385162
1,77966796,7.4,1,5385163
8,77966797,4.5,9,5385164
4,77966798,1.6,1,5385165
2,77966800,0.08,1,5385166
4,77966802,1.5,1,5385167
4,77968014,0.8,1,5385168
5,77968016,3.1,1,5385169
4,77968018,0.5,1,5385170
16,77968019,27,9,5385171
4,77968029,2,1,5385172
8,77968032,4,9,5385173
4,77968033,0.02,1,5385174
4,77968037,0.6,1,5385175
4,77968038,1.2,1,5385176
4,77968043,5.09,1,5385177
1,77968045,2.09,1,5385178
4,77968048,1,1,5385179
4,77968056,0.7,1,5385180
1,77968074,1,11,5385181
4,77964291,0.2,1,5385182
4,77964294,2.4,1,5385183
4,77964301,4.3,1,5385184
5,77964353,6.61,1,5385185
8,77965515,10,9,5385186
4,77965519,2,1,5385187
17,77965521,4,9,5385188
5,77965527,3,1,5385189
5,77965533,0.25,3,5385190
5,77965539,11,3,5385191
5,77965540,1,1,5385192
17,77965543,1,9,5385193
8,77965544,4,9,5385194
4,77965562,1,11,5385195
4,77966804,0.3,1,5385196
4,77966805,0.1,1,5385197
16,77966809,1.5,9,5385198
4,77966823,1,9,5385199
5,77966836,6.6,3,5385200
4,77966857,1.47,1,5385201
5,77964371,0.05,1,5385206
5,77964391,1,11,5385207
5,77964410,5,1,5385208
5,77964411,1,11,5385209
5,77964422,0.1,1,5385210
5,77964425,1,1,5385211
4,77964427,0.2,1,5385212
5,77964429,1,11,5385213
5,77964441,1,1,5385214
8,77968519,32,9,5385233
16,77968528,10,9,5385234
5,77968531,0.02,3,5385235
8,77964454,6,9,5385236
8,77964457,1,11,5385237
8,77964458,2,9,5385238
8,77964459,2,9,5385239
5,77966996,8.2,1,5385257
4,77968084,0.62,1,5385261
8,77968089,1,9,5385262
2,77968103,0.04,1,5385263
12,77968109,2,1,5385264
8,77968114,0.25,9,5385265
8,77968116,15,9,5385266
8,77968119,20,9,5385267
12,77968120,8,4,5385268
8,77968124,15,9,5385269
8,77968127,20,9,5385270
5,77968130,2,10,5385271
5,77968131,0.2,1,5385272
5,77968133,3,1,5385273
5,77968134,1,1,5385274
12,77968138,0.05,9,5385275
12,77968546,0.01,1,5385306
17,77968161,1,1,5385314
2,77968177,1,1,5385315
11,77968220,103,1,5385316
8,77966065,0,,5385325
2,77967950,0.5,1,5385328
2,77967953,0.01,1,5385329
8,77967954,2,9,5385330
8,77967955,1,9,5385331
2,77967956,0.5,1,5385332
8,77967957,2,9,5385333
8,77967961,2,9,5385334
5,77967962,1,4,5385335
8,77967963,2,9,5385336
8,77967964,4,9,5385337
5,77967968,90.8,1,5385338
5,77967978,0.5,1,5385339
1,77967984,0.2,1,5385340
5,77967998,1.4,1,5385341
4,77968003,0.5,1,5385342
4,77968007,0.2,1,5385343
5,77964904,1,1,5385344
5,77964905,147,1,5385345
8,77964910,5,9,5385346
4,77964917,0,,5385347
8,77964928,1,9,5385348
17,77964941,1,11,5385349
5,77964958,0,,5385350
5,77967414,7.18,4,5385352
4,77967449,0.82,1,5385353
4,77967453,1,11,5385354
4,77967456,1.2,1,5385355
4,77967477,0.1,1,5385356
4,77963796,1,11,5385357
5,77963801,0.7,3,5385358
16,77963805,1,9,5385359
5,77963807,1,1,5385360
16,77963820,2.6,1,5385361
5,77963824,0.1,1,5385362
4,77964996,0,,5385363
17,77965009,14,9,5385364
5,77965019,1.58,4,5385365
12,77966213,1,11,5385366
16,77966223,4,9,5385367
16,77966225,7,1,5385368
4,77967484,1.05,1,5385372
4,77967486,0.05,1,5385373
4,77967490,1,11,5385374
4,77967508,0.83,1,5385375
4,77967516,0.05,5,5385376
2,77967531,1.93,1,5385377
16,77967534,11,9,5385378
5,77967552,1,3,5385379
5,77963842,1,1,5385380
12,77963846,4,9,5385381
5,77963847,6,1,5385382
5,77963854,0.9,1,5385383
5,77963856,1,1,5385384
8,77963860,1,9,5385385
8,77963861,0.5,9,5385386
5,77963862,3.5,1,5385387
5,77963866,1,1,5385388
5,77963870,1.3,1,5385389
5,77963874,0.01,1,5385390
5,77963883,0,,5385391
8,77963885,18,9,5385392
5,77963888,35,10,5385393
8,77963901,21,9,5385394
12,77965079,0,,5385395
2,77965092,0.5,1,5385396
4,77978251,0.4,9,5385399
4,77978257,0.45,1,5385400
4,77978263,0.48,1,5385401
4,77978274,0.46,1,5385402
4,77978279,1,1,5385403
4,77978298,0.21,1,5385404
4,77978301,0.4,1,5385405
5,77978490,0.5,1,5385409
4,77978541,3.89,1,5385412
2,77978544,0.74,1,5385413
4,77979667,0.55,1,5385414
4,77979669,0.01,1,5385415
4,77979670,0.6,1,5385416
4,77979672,0.2,1,5385417
8,77978375,2,9,5385418
4,77978397,0.6,1,5385419
4,77978398,1,11,5385420
4,77978400,1.28,1,5385421
5,77978576,3.57,1,5385423
4,77978590,0.5,1,5385424
4,77978615,0.1,1,5385425
5,77978634,1,11,5385426
5,77979705,10,1,5385427
5,77979707,0.4,1,5385428
5,77979727,3,1,5385429
5,77979731,9,10,5385430
5,77979734,43,10,5385431
16,77979738,25,9,5385432
15,77979744,1,9,5385433
8,77979754,1,9,5385434
16,77979761,5,1,5385435
8,78013187,10,9,5389651
8,78013188,5,9,5389652
12,78013189,0,,5389653
8,78013190,22,9,5389654
8,78013191,2,9,5389655
8,78013192,7,9,5389656
8,78013193,10,9,5389657
8,78013194,2,9,5389658
8,78013195,1,9,5389659
8,78013196,4,9,5389660
8,78013197,0.5,1,5389661
8,78013198,2,9,5389662
17,78013202,1,11,5389663
5,78013206,1,11,5389664
5,78014429,6,1,5389669
5,78014437,0.01,1,5389670
2,78014444,1,11,5389671
5,78014447,1,11,5389672
5,78014454,0.5,1,5389673
1,78014460,1,11,5389674
1,78014467,1.5,1,5389675
5,78014469,1,11,5389676
1,78014478,0.01,1,5389677
5,78014479,1,1,5389678
5,78016003,1,11,5389681
5,78016006,1,1,5389682
7,78016013,1,11,5389683
5,78016034,4,1,5389684
5,78016041,8,1,5389685
2,78016044,7,1,5389686
5,78012111,41,10,5389691
5,78013233,1.2,3,5389692
5,78013243,0.1,3,5389693
1,78013247,2.4,1,5389694
5,78013248,5,1,5389695
5,78013249,1,11,5389696
5,78013250,4,3,5389697
5,78013255,0.1,3,5389698
5,78013257,1,11,5389699
8,78013260,7,9,5389700
5,78013267,1,1,5389701
5,78013268,1,11,5389702
16,78013282,3,9,5389703
5,78013287,1,11,5389704
5,78014515,1,11,5389705
5,78014517,7.01,1,5389706
1,78014521,8,1,5389707
5,78014548,0.01,3,5389708
5,78014549,0.1,3,5389709
2,78014555,1,11,5389710
7,78014556,1,11,5389711
1,78014563,1,11,5389712
5,78015611,0.5,3,5389713
8,78015616,1,9,5389714
8,78015617,1,9,5389715
8,78015619,0.5,9,5389716
8,78015621,3,9,5389717
16,78015627,10,9,5389718
4,78015632,5,1,5389719
4,78015633,10,1,5389720
12,78015636,3,9,5389721
5,78015640,1,11,5389722
8,78012114,2,1,5389724
5,78012121,4,3,5389725
16,78012126,26,9,5389726
8,78012130,541,9,5389727
5,78012135,3,1,5389728
8,78012139,79,9,5389729
5,78012142,28,1,5389730
5,78012152,3.1,3,5389731
5,78012174,1,1,5389732
5,78013291,0.01,3,5389733
5,78013292,1,11,5389734
8,78013295,9,9,5389735
5,78013301,1,1,5389736
5,78013310,1,1,5389737
1,78013324,1,11,5389738
5,78012194,1,11,5389758
5,78012196,0.01,1,5389759
16,78012203,5,9,5389760
5,78012205,8,1,5389761
5,78012208,18,1,5389762
16,78012220,13,9,5389763
5,78012234,62,10,5389764
5,78012235,1,10,5389765
12,78012236,1,1,5389766
5,78012237,56,1,5389767
8,78012238,2,9,5389768
8,78012239,2,9,5389769
8,78012240,2,9,5389770
8,78012241,2,9,5389771
8,78012242,200,9,5389772
1,78012243,0.4,1,5389773
12,78012244,1.1,1,5389774
1,78012245,0.6,1,5389775
12,78012246,1,1,5389776
17,78012247,0.7,1,5389777
5,78013431,45,1,5389787
5,78013434,0.01,3,5389788
5,78013435,3,1,5389789
5,78013436,1,1,5389790
5,78016049,0.3,3,5389795
5,78016051,0.01,1,5389796
5,78016053,0.5,3,5389797
5,78016062,0.5,1,5389798
16,78013449,1,9,5389813
17,78013451,0.6,3,5389814
5,78013456,0.4,3,5389815
12,78013462,1,1,5389816
16,78013463,4,9,5389817
8,78013464,10,9,5389818
12,78013471,0,,5389819
5,78013476,8,10,5389820
8,78013480,5,9,5389821
8,78013482,21,9,5389822
8,78013483,14,9,5389823
8,78013488,11,9,5389824
8,78013489,3,9,5389825
17,78013491,0,,5389826
8,78013499,7,9,5389827
8,78013500,10,9,5389828
4,78013501,1.2,1,5389829
4,78013502,3,9,5389830
8,78013514,16.5,9,5389850
8,78013516,3,9,5389851
5,78013523,2,1,5389852
15,78013530,1.5,9,5389853
8,78013540,1,9,5389854
8,78013541,1,9,5389855
5,78013556,1,11,5389856
17,78013561,2,9,5389857
5,78012421,4,1,5389883
5,78012452,136,10,5389884
12,78012453,1,1,5389885
5,78012454,3,1,5389886
8,78012455,2,9,5389887
8,78012456,2,9,5389888
1,78012457,2.3,1,5389889
8,78012458,3,9,5389890
12,78012459,2.1,1,5389891
8,78012460,5,9,5389892
8,78012461,20,9,5389893
2,78012462,1,1,5389894
8,78012463,5,9,5389895
8,78012464,1,9,5389896
8,78012466,11,9,5389897
8,78012467,16,9,5389898
8,78012468,15.5,9,5389899
12,78012469,0,,5389900
8,78012470,2,9,5389901
5,78012472,12.2,1,5389902
8,78012473,2,9,5389903
8,78012474,2,9,5389904
8,78012475,1.5,9,5389905
8,78012476,10,9,5389906
8,78012477,2,9,5389907
8,78012478,4,9,5389908
12,78060728,1,1,5394123
5,78060732,1,11,5394124
5,78060747,1,11,5394125
17,78060753,0.1,1,5394126
5,78060765,1,1,5394127
12,78060768,2,1,5394128
17,78060771,60,1,5394129
8,78060772,3,9,5394130
15,78063284,0,,5394144
5,78063294,1.5,3,5394145
5,78059624,1,11,5394160
8,78060774,1,9,5394161
12,78060793,0.1,1,5394162
5,78060806,1,11,5394163
6,78060813,1,11,5394164
5,78060814,6,1,5394165
12,78060818,0.5,1,5394166
5,78060822,1,1,5394167
5,78060838,1,1,5394168
5,78060843,1,11,5394169
5,78060846,1,11,5394170
2,78063571,1,11,5394179
12,78059629,2,3,5394180
5,78059638,4,1,5394181
5,78059642,2,3,5394182
5,78059645,5.8,1,5394183
5,78059648,1,11,5394184
12,78059660,0,,5394185
17,78059662,38,9,5394186
5,78060860,6,1,5394187
5,78060861,4,3,5394188
5,78060869,0.5,1,5394189
12,78060878,0,,5394190
12,78060885,10,1,5394191
5,78060891,8,1,5394192
12,78060911,10,9,5394193
5,78059723,21,10,5394203
12,78059741,3,1,5394204
15,78060928,3,9,5394205
5,78060932,0.5,3,5394206
5,78060933,1,1,5394207
5,78059786,0.5,7,5394223
5,78059791,4.07,1,5394224
5,78059800,14,1,5394225
5,78059804,1.5,1,5394226
5,78059810,5,1,5394227
5,78059818,1,1,5394228
17,78076911,1,9,5394304
5,78076921,1,3,5394319
5,78076933,9.6,1,5394320
5,78076935,3.1,1,5394321
5,78076967,1.05,3,5394322
5,78076970,2,1,5394323
16,78076984,800,9,5394324
5,78076999,1,1,5394344
5,78077000,1,1,5394345
13,78077004,1.5,9,5394346
5,78077009,1,11,5394347
5,78077010,2,1,5394348
5,78077013,1,11,5394349
5,78077022,4.5,1,5394350
5,78077055,0.5,1,5394352
12,78077065,1,1,5394353
17,78077068,3,1,5394354
5,78077071,0.5,1,5394374
5,78077074,45,1,5394375
5,78077075,1,1,5394376
12,78077081,0,,5394377
5,78077088,1,1,5394378
8,78077099,32.5,9,5394379
8,78077118,1,11,5394380
5,78077120,40,1,5394381
17,78077126,1,9,5394382
5,78077127,7,3,5394383
8,78073818,1,9,5394384
12,78073844,2,1,5394385
2,78073852,0.1,1,5394386
5,78074948,1,11,5394388
5,78074951,1,11,5394389
8,78074959,4.5,9,5394390
12,78074960,1,1,5394391
16,78074983,7,9,5394392
5,78074991,1,1,5394393
5,78074999,0,,5394394
5,78075004,1,11,5394395
5,78075007,1,11,5394396
2,78120723,1.6,1,5398632
16,78118481,52,9,5398640
7,78118482,1,9,5398641
5,78118495,30,1,5398642
5,78119792,1.1,1,5398647
16,78120946,1.3,1,5398648
8,78118547,173,1,5398667
8,78134281,6.1,1,5398753
5,78134326,3,1,5398754
17,78134348,2,1,5398793
1,78132259,1,1,5398802
2,78132273,1.5,1,5398803
5,78132279,4.3,1,5398804
12,78133210,2.9,1,5398805
8,78133218,25,9,5398806
8,78133223,1,9,5398807
16,78133261,3.6,1,5398808
12,78133281,1,11,5398809
5,78132319,4.1,1,5398827
2,78133320,19.1,1,5398830
1,78133321,4.5,1,5398831
5,78133332,124,1,5398832
1,78133370,2.7,1,5398844
16,78131354,22,9,5398857
5,78132477,1,1,5398859
5,78132544,0.8,1,5398871
5,78132561,3.5,1,5398872
2,78132570,14.4,1,5398873
7,78132591,3.5,9,5398874
5,78131470,3.07,1,5398891
12,78131476,0.1,1,5398892
12,78131482,5.2,1,5398893
17,78131530,2.1,1,5398894
5,78176040,1.1,1,5403068
5,78176079,354.7,1,5403069
8,78176096,1,9,5403070
17,78191643,7,1,5403096
5,78191659,0.4,1,5403097
5,78191670,19,1,5403098
5,78191678,4.4,1,5403099
5,78191702,2,1,5403100
5,78191706,17.7,1,5403101
1,78191887,3,1,5403158
4,78189744,1.5,1,5403161
4,78190735,2.36,1,5403163
5,78190744,7,1,5403164
4,78190748,0.2,1,5403165
5,78190774,3.4,1,5403166
5,78190814,76.4,1,5403179
5,78190843,8.7,1,5403180
8,78190846,26.5,1,5403181
7,78190852,10650.1,1,5403182
5,78190857,3.3,1,5403183
5,78192545,0.7,1,5403236
4,78192558,251.1,1,5403237
5,78192560,4.8,1,5403238
1,78192568,1.4,1,5403239
5,78192569,2,1,5403240
5,78192581,5.1,1,5403241
5,78192612,9.6,1,5403242
5,78192616,7.6,1,5403243
8,78192622,93,9,5403299
5,78192629,25,4,5403300
16,78192653,8.8,1,5403301
5,78192681,0,,5403302
5,78192688,0.6,1,5403303
5,78192691,0.6,1,5403304
5,78192693,23.44,1,5403305
5,78192698,10.5,1,5403306
16,77978640,4,9,5385441
12,77978646,3,9,5385442
5,77978647,2,1,5385443
17,77979784,29,9,5385448
4,77979808,1,1,5385449
4,77979833,0.06,1,5385450
4,77979834,0.5,1,5385451
12,77979841,1,9,5385452
5,77979854,10,1,5385453
8,77980789,2,9,5385455
5,77980795,1,11,5385456
12,77978777,1,11,5385465
5,77978785,1,11,5385466
12,77979865,0,,5385467
16,77979876,2,9,5385468
5,77979886,2.39,3,5385469
17,77979921,10,9,5385470
12,77980912,1,1,5385477
16,77978808,2,9,5385483
8,77978813,3,9,5385484
8,77978830,4,9,5385485
8,77978834,0,,5385486
17,77978840,2,9,5385487
8,77978850,2.5,9,5385488
16,77978859,5,9,5385489
16,77979936,2,9,5385490
8,77979939,19,9,5385491
8,77980919,0,,5385494
8,77980936,0.5,9,5385495
5,77980939,0.05,1,5385496
11,77982698,0,,5385498
16,77982703,1.5,9,5385499
1,77982736,6.5,1,5385500
1,77982739,4.45,1,5385501
17,77978866,1,9,5385502
16,77978882,4,9,5385503
4,77982273,0.01,1,5385514
5,77981211,7,1,5385552
4,77982745,0.55,1,5385553
4,77982752,0.51,1,5385554
4,77982755,3.19,1,5385555
4,77982773,0.89,1,5385556
4,77982794,0.2,1,5385557
4,77982817,2.43,1,5385558
5,77979099,1,11,5385559
4,77979102,0.3,1,5385560
4,77979108,1,11,5385561
4,77979111,0.1,1,5385562
8,77979130,1,9,5385563
4,77979155,0.3,1,5385564
4,77980253,0.5,1,5385565
4,77980266,0.5,7,5385566
5,77980268,20,1,5385567
5,77980275,16,10,5385568
5,77980277,2.7,1,5385569
5,77980279,1,10,5385570
17,77980302,0,,5385571
12,77981219,0.5,1,5385572
4,77981250,0.04,1,5385573
4,77981256,0.57,1,5385574
8,77981275,1,9,5385575
