year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2004,Colorado,CO,1826,CO0010000,Adams,82719,9B,"MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2004,Colorado,CO,1838,CO0020200,Adams State University,0,7,"Cities under 2,500",0,0,0,0,0,0,0
2004,Colorado,CO,2088,CO0610100,Akron,1667,7,"Cities under 2,500",0,0,0,0,1,1,1
2004,Colorado,CO,1837,CO0020100,Alamosa,8666,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2004,Colorado,CO,1836,CO0020000,Alamosa,6629,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2004,Colorado,CO,2039,CO0470200,Alma,186,7,"Cities under 2,500",0,0,0,0,1,1,0
2004,Colorado,CO,1881,CO0110100,Antonito,848,7,"Cities under 2,500",0,0,0,0,1,0,0
2004,Colorado,CO,1839,CO0030000,Arapahoe,69170,9B,"MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2004,Colorado,CO,1848,CO0030900,Arapahoe Community College,0,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Colorado,CO,1852,CO0040000,Archuleta,9894,8D,"Non-MSA counties under 10,000",1,12,0,1,0,1,0
2004,Colorado,CO,1959,CO0300100,Arvada,103108,2,"Cities from 100,000 thru 249,000",1,12,0,0,0,1,0
2004,Colorado,CO,2044,CO0490100,Aspen,5915,6,"Cities from 2,500 thru 9,999",1,12,0,0,0,1,0
2004,Colorado,CO,2102,CO0621200,Ault,1427,7,"Cities under 2,500",0,0,0,0,0,0,0
2004,Colorado,CO,1899,CO0160200,Auraria Higher Education Center,0,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Colorado,CO,1827,CO0010100,Aurora,293655,1C,"Cities from 250,000 thru 499,999",1,12,1,12,0,1,1
2004,Colorado,CO,1914,CO0190600,Avon,6464,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2004,Colorado,CO,1855,CO0050000,Baca,2110,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2004,Colorado,CO,1913,CO0190400,Basalt,3002,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2004,Colorado,CO,1981,CO0340400,Bayfield,1643,7,"Cities under 2,500",1,12,0,0,0,1,0
2004,Colorado,CO,1860,CO0060000,Bent,3072,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2004,Colorado,CO,1985,CO0350100,Berthoud,5155,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2004,Colorado,CO,1942,CO0240200,Black Hawk,111,7,"Cities under 2,500",0,0,0,0,0,0,0
2004,Colorado,CO,2082,CO0590500,Blue River,773,7,"Cities under 2,500",0,0,0,0,1,1,1
2004,Colorado,CO,1862,CO0070000,Boulder,58805,9B,"MSA counties from 25,000 thru 99,999",1,12,0,0,0,1,0
2004,Colorado,CO,1863,CO0070100,Boulder,94088,3,"Cities from 50,000 thru 99,000",1,12,0,0,0,1,0
2004,Colorado,CO,1845,CO0030600,Bow Mar,824,7,"Cities under 2,500",1,12,1,12,0,1,1
2004,Colorado,CO,2078,CO0590100,Breckenridge,2700,6,"Cities from 2,500 thru 9,999",0,0,0,0,0,0,0
2004,Colorado,CO,1828,CO0010200,Brighton,25743,4,"Cities from 25,000 thru 49,999",0,3,0,3,0,0,0
2004,Colorado,CO,2113,CO0640100,Broomfield,42639,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2004,Colorado,CO,1864,CO0070200,Broomfield,0,7,"Cities under 2,500",0,0,0,0,1,1,1
2004,Colorado,CO,2024,CO0440100,Brush,5231,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2004,Colorado,CO,1872,CO0080100,Buena Vista,2213,7,"Cities under 2,500",1,12,1,12,0,1,1
