"DATA_YEAR","VICTIM_ID","INJURY_ID"
2016,96427171,5
2016,96427397,4
2016,96427403,5
2016,96427552,5
2016,96428471,5
2016,96428466,5
2016,96428468,5
2016,96429160,5
2016,96429185,4
2016,96429235,4
2016,96429876,4
2016,96430197,4
2016,96430323,4
2016,96430665,5
2016,96430664,5
2016,96430708,4
2016,90548775,7
2016,90547231,7
2016,90545674,7
2016,90555869,7
2016,90556072,7
2016,90552998,7
2016,90552178,7
2016,90560910,7
2016,90560649,7
2016,90557796,7
2016,90559796,7
2016,90568151,7
2016,90566613,7
2016,90563829,7
2016,102158114,4
2016,102186968,4
2016,102186978,5
2016,102647686,5
2016,101514274,4
2016,101514278,6
2016,101514329,5
2016,101514937,4
2016,101514961,4
2016,101515059,5
2016,101515048,5
2016,101515049,5
2016,101515047,5
2016,101515045,5
2016,101515675,3
2016,101515673,4
2016,101515675,2
2016,101515675,6
2016,101517079,4
2016,101517184,5
2016,101468514,1
2016,101489244,5
2016,101490385,4
2016,97949603,5
2016,97949750,4
2016,97949745,4
2016,97957376,5
2016,97958526,5
2016,97959074,4
2016,97959207,4
2016,97959270,6
2016,97959270,3
2016,97959273,4
2016,97959262,4
2016,102123777,5
2016,102125829,1
2016,102125829,6
2016,102125812,6
2016,102125796,5
2016,102126304,5
2016,101886241,5
2016,101886784,5
2016,101886832,4
2016,101886881,4
2016,101889423,5
2016,101889455,5
2016,101889453,5
2016,101889452,5
2016,101889459,5
2016,101889458,5
2016,101889461,5
2016,101889492,5
2016,101889528,4
2016,101889695,5
2016,102186590,4
2016,102187263,5
2016,102192014,5
2016,97847148,5
2016,97847962,4
2016,97857589,4
2016,97858114,6
2016,97858172,4
2016,97859065,4
2016,97862190,5
2016,97862802,4
2016,97864489,5
2016,97864988,5
2016,97865432,5
2016,97866138,5
2016,97866141,5
2016,97866943,4
2016,97870050,5
2016,97871526,4
2016,97873955,1
2016,97874147,5
2016,97875327,4
2016,97880350,5
2016,97882070,5
2016,97882140,5
2016,97882136,5
2016,97882099,5
2016,97882131,5
2016,97882142,5
2016,97884258,5
2016,97884328,4
2016,97894676,5
2016,97895022,5
2016,97895389,4
2016,97895385,4
2016,97895693,5
2016,97900687,4
2016,97901541,4
2016,97902240,4
2016,97909192,4
2016,97909786,5
2016,97910800,4
2016,97911126,4
2016,97913797,4
2016,97922144,5
2016,97922619,4
2016,97924037,5
2016,97924813,5
2016,97926602,4
2016,97928224,4
2016,97941265,5
2016,97941261,5
2016,97948198,5
2016,97956832,5
2016,97956836,5
2016,97956839,5
2016,97959282,4
2016,97959969,4
2016,97960030,1
2016,97960147,4
2016,97960268,4
2016,97960416,2
2016,97960416,6
2016,97960478,4
2016,97961230,4
2016,97972141,4
2016,97972145,4
2016,97972835,5
2016,97972856,5
2016,97972986,5
2016,97973016,5
2016,97973221,4
2016,97973410,4
2016,97973556,5
2016,97973553,4
2016,97973552,4
2016,97973561,5
2016,97973762,4
2016,97973757,5
2016,97973850,2
2016,97973851,5
2016,97973850,8
2016,97974457,5
2016,97974755,8
2016,97974740,4
2016,97974755,4
2016,97974772,4
2016,97975301,4
2016,97975625,4
2016,97977106,4
2016,97977106,8
2016,97977158,6
2016,97977162,4
2016,97977172,4
2016,97978003,5
2016,97978143,5
2016,97978512,4
2016,97978518,5
2016,97978842,4
