bias_id,offense_id
21,90865054
21,90865110
21,90865082
21,90865081
21,90865077
21,90863874
21,90865111
21,90863846
21,90865047
21,90863835
21,90865087
21,90863862
21,90865095
21,93831342
21,93830545
21,93831338
21,90863766
21,86802446
21,86804892
21,86804893
21,86804894
21,86804895
21,86804896
21,86803415
21,86804897
21,86803417
21,86803418
21,86810735
21,90864978
21,90864994
21,90864995
21,90864996
21,90865002
21,90864961
21,90864993
21,90864975
21,90864992
21,90865018
21,90865019
21,90863811
21,90865000
21,90863820
21,90864976
21,90865020
21,90865014
21,90865013
21,90863817
21,90865017
21,90865043
21,93526914
21,93526910
21,86802447
21,86802448
21,86802961
21,86803601
21,86803602
21,86804898
21,86804899
21,86804900
21,90864905
21,86803419
21,86802959
21,86802960
21,86810736
21,90864934
21,90863789
21,90863788
21,90863783
21,90863790
21,90864932
21,90863785
21,90863786
21,90864942
21,90863795
21,90864955
21,90864953
21,90865119
21,90865133
21,90863892
21,90865124
21,90865125
21,90863887
21,90865114
21,90865112
21,90865113
21,90865154
21,90863900
21,90863901
21,90865127
21,90865174
21,90865157
21,90863902
21,90865170
21,90863896
21,90863907
21,90865176
21,93526880
21,93526881
21,90865178
21,90865169
21,90863922
21,90863927
21,93526887
21,90865197
21,90865190
21,93526878
21,93526899
21,90864898
21,86799688
21,86810733
21,86799689
21,86803599
21,90864919
21,90864921
21,90863765
21,86802957
21,86799690
21,86799691
21,86804891
21,86799692
21,86802445
21,90864906
21,93527413
21,93527414
21,93830572
21,93831311
21,86802962
21,86803603
21,86799697
21,86799698
21,90864909
21,90864910
21,90864933
21,90863771
21,93527400
21,93526876
21,86803420
21,86802449
21,86803421
21,86810737
21,86803422
21,97961176
21,93440750
21,93441240
21,93440973
21,93441357
21,93441382
21,93440801
21,93440912
21,93440940
21,87809579
21,93440726
21,93441279
21,93441170
21,93441013
21,93440842
21,93440718
21,93440825
21,93440882
21,93441278
21,93440815
21,93440969
21,93441317
21,93440710
21,93440952
21,93441364
21,93441185
21,93441181
21,93441310
21,93441121
21,93441318
21,93440950
21,93441230
21,93440919
21,93440800
21,93441282
21,93441128
21,93440972
21,93440749
21,93441304
21,93440753
21,93440793
21,93440928
21,93441192
21,93440831
21,93441287
21,87817152
21,87824236
21,87822996
21,87824515
21,87824516
21,87824517
21,87824242
21,87824243
21,87809649
21,87822999
21,87809650
21,87824244
21,87824245
21,87817155
21,87824518
21,87824519
21,87824246
21,87823001
21,87823002
21,87809651
21,87823003
21,87822244
21,87822245
21,87817156
21,87822246
21,87822247
21,87818237
21,87822248
21,87822249
21,87822250
21,87809652
21,87822251
21,87818238
21,87809653
21,87818240
21,87818241
21,87809592
21,97960728
21,87824523
21,87822254
21,87817163
21,87817164
21,87824252
21,87809657
21,87817165
21,87818250
21,87809658
21,87823009
21,87824253
21,87818251
21,87824254
21,87823010
21,87809659
21,87822255
21,87825021
21,87809660
21,87818252
21,87824525
21,87825022
21,87825023
21,87818253
21,87822256
21,87824224
21,87822241
21,87824520
21,87823004
21,87817157
21,87824521
21,87809654
21,87817159
21,87818244
21,87817160
21,87823005
21,87823006
21,87809655
21,87818245
21,87818246
21,87823007
21,87817161
21,87818221
21,87809632
21,87824218
21,87808856
21,87818226
21,87817141
21,87824220
21,87824248
21,87817162
21,87818249
21,87824250
21,87824251
21,87822252
21,87822253
21,87809656
21,87823720
21,87817131
21,87817132
21,87817133
21,87809626
21,87809627
21,93444347
21,87824240
21,87823000
21,87824247
21,87818239
21,87815639
21,87809589
21,87809591
21,87815644
21,87809593
21,87815647
21,87815648
21,87815649
21,87814412
21,87808808
21,97960731
21,97961124
21,87821397
21,87821398
21,87816319
21,87814377
21,87814378
21,87821401
21,87808781
21,87824524
21,87824255
21,87817167
21,87808797
21,87821414
21,87808803
21,87809577
21,87815626
21,87809578
21,87809582
21,87815665
21,87809604
21,87816361
21,87808836
21,87822257
21,87818199
21,87815659
21,87809601
21,87821428
21,87815661
21,87821429
21,87814431
21,87809602
21,87815663
21,87811143
21,87821421
21,87811145
21,87811146
21,87816337
21,95282803
21,87816325
21,87814393
21,87811139
21,87821407
21,87816330
21,87815621
21,87821443
21,87821446
21,87808839
21,87822216
21,87818205
21,87814356
21,87806307
21,87823712
21,87809616
21,87824208
21,87809618
21,87818242
21,87818243
21,87818247
21,87818248
21,87811094
21,87808002
21,87811099
21,87809597
21,87823022
21,87823023
21,87814387
21,87824196
21,87821436
21,87809606
21,87808832
21,87823708
21,87809608
21,87821437
21,87809610
21,87824204
21,87825026
21,87822260
21,87824533
21,87825036
21,87825037
21,87808013
21,87811111
21,87811112
21,87814364
21,87808015
21,87814839
21,87809549
21,87824249
21,87823008
21,87824522
21,87818208
21,87816366
21,87816367
21,87808846
21,87809587
21,87821423
21,87816339
21,87815640
21,87809588
21,87816340
21,87809590
21,87815642
21,87814407
21,87816341
21,87815643
21,87811147
21,87814408
21,87814409
21,87815646
21,87811148
21,87811149
21,87808807
21,87814410
21,87821424
21,87814411
21,87809594
21,87811150
21,87821425
21,87814413
21,90524888
21,90524869
21,90525270
21,90525269
21,90525271
21,90524884
21,87815622
21,87821410
21,87815623
21,87816331
21,87821411
21,87808798
21,87821412
21,87815624
21,87821413
21,87808799
21,87811140
21,87811141
21,87809575
21,87816332
21,87821415
21,87821416
21,87809576
21,87808800
21,87808801
21,87815625
21,87808802
21,87816333
21,87821417
21,87808804
21,87814397
21,87811142
21,87814398
21,87821419
21,87815627
21,87814399
21,87815628
21,87815629
21,87815630
21,87816334
21,87814400
21,87815631
21,87814401
21,87816335
21,90525311
21,90524891
21,90524880
21,90524883
21,87809584
21,87821420
21,87815632
21,87809585
21,87815637
21,87816336
21,87811144
21,87814402
21,87814403
21,87814404
21,87821422
21,87808806
21,87814405
21,87814406
21,87809586
21,87816338
21,87815638
21,87811136
21,87808795
21,87815619
21,87815620
21,87821408
21,87814396
21,87821409
21,87808809
21,87811151
21,87816342
21,87808810
21,87821426
21,90524886
21,93439480
21,90524885
21,93439504
21,93439502
21,93441670
21,93442189
21,93441059
21,93442107
21,93442131
21,93441463
21,93441496
21,93441656
21,93442228
21,93441426
21,93442319
21,93442368
21,93441628
21,93441443
21,93441641
21,93441509
21,93442298
21,93441669
21,93441571
21,93442239
21,93441099
21,93442167
21,93441586
21,93442150
21,93441638
21,93441095
21,93442151
21,93441476
21,93442277
21,93442276
21,93441026
21,93441679
21,93441102
21,93442190
21,93441596
21,93442358
21,93441560
21,93442236
21,93441640
21,93441692
21,93442280
21,93442207
21,93442244
21,93441488
21,93441607
21,93441407
21,93441642
21,93442212
21,93442252
21,93441027
21,93442146
21,93441065
21,93441490
21,93441388
21,93439774
21,93440012
21,93440664
21,93440515
21,93439940
21,93439786
21,93440049
21,93440605
21,93440560
21,93439981
21,93439979
21,93440009
21,93439855
21,93439909
21,93440617
21,93440677
21,93440473
21,93440550
21,93439948
21,93441114
21,93440101
21,93443508
21,93440504
21,93440567
21,93439884
21,93440683
21,93440027
21,93439854
21,93439886
21,93440065
21,93439753
21,93439858
21,93440360
21,93440491
21,93440445
21,93439953
21,93440609
21,93440064
21,93439912
21,93439985
21,93440016
21,93440066
21,93440700
21,93440462
21,96278329
21,96279304
21,97960797
21,97960799
21,97961163
21,97960794
21,87811137
21,87809572
21,87809573
21,87815616
21,87811138
21,87815617
21,87814394
21,87815618
21,87816326
21,87816327
21,87816328
21,87821406
21,87814395
21,87808792
21,87808793
21,87808794
21,87809574
21,87816329
21,87808786
21,87808787
21,87808788
21,87809563
21,87809564
21,87814383
21,87815605
21,87811131
21,87815606
21,87815607
21,87815608
21,87809565
21,87809566
21,87814384
21,87814385
21,87814386
21,87816324
21,87815609
21,87809567
21,87815610
21,87815611
21,87815612
21,87815613
21,87808789
21,87808790
21,87811132
21,87811133
21,87811134
21,87821404
21,87811135
21,87815614
21,87808791
21,87809568
21,87815615
21,87809569
21,87809570
21,87814388
21,87814389
21,87814390
21,87809571
21,87821405
21,87814391
21,87814392
21,95282816
21,95783886
21,95783887
21,95283430
21,87811117
21,87811118
21,87816312
21,87808021
21,87814372
21,87816313
21,87809580
21,87809581
21,87809583
21,87808805
21,87816314
21,87816315
21,87814846
21,87821392
21,87821393
21,87814847
21,87809558
21,87821394
21,87808022
21,87816316
21,87811119
21,87808023
21,87808024
21,87811120
21,87809559
21,87821395
21,87809560
21,87814375
21,87811121
21,87821396
21,87816317
21,87816318
21,87811122
21,87814376
21,87821399
21,87811123
21,87814848
21,87814849
21,87821400
21,87816320
21,87814379
21,87811124
21,87814850
21,87811125
21,87808025
21,87811126
21,87816321
21,87816322
21,87811127
21,87811128
21,87814851
21,87811129
21,87821402
21,87814380
21,87808782
21,87821403
21,87814381
21,87808783
21,87808784
21,87814382
21,87808785
21,87816323
21,87811130
21,87809562
21,97960817
21,93443155
21,93443195
21,93443334
21,93444159
21,93444109
21,93442943
21,93443243
21,93443332
21,93443115
21,93443194
21,93444176
21,93443408
21,93444184
21,93443169
21,93443055
21,93444160
21,93443119
21,93443289
21,93442917
21,93443221
21,93443002
21,93442892
21,93444167
21,97960812
21,93443261
21,93443398
21,93444245
21,93443168
21,95283481
21,95785063
21,95785059
21,95785060
21,93443307
21,93444214
21,93444120
21,93443294
21,93443118
21,93443121
21,93442925
21,93443154
21,93442973
21,93443247
21,93444222
21,93444229
21,93443031
21,93443110
21,93443070
21,93444198
21,93442982
21,93443287
21,93442927
21,93443193
21,93443244
21,93443077
21,93444174
21,93443083
21,93443339
21,93443349
21,93444213
21,93444226
21,93443363
21,93442881
21,93444105
21,93443406
21,93443022
21,93443238
21,87824526
21,87824527
21,87824528
21,87817168
21,87823011
21,87824529
21,87824530
21,87825024
21,97961139
21,97960717
21,90525266
21,90525265
21,90524868
21,90524867
21,90524863
21,90524864
21,87806299
21,87816293
21,87808001
21,87811095
21,87814349
21,87808777
21,87808778
21,87811096
21,87808779
21,87808780
21,87823021
21,87818270
21,87818271
21,87817177
21,87824538
21,87810441
21,87819034
21,87823024
21,87825043
21,87825044
21,87823025
21,87822268
21,87822269
21,87825045
21,87822270
21,87824539
21,87810442
21,87810443
21,87817178
21,87825046
21,87824540
21,87824541
21,87823026
21,87810444
21,87824542
21,87810445
21,87825047
21,87810446
21,87825048
21,87823027
21,87817179
21,87824543
21,87824544
21,87822271
21,87822272
21,87823028
21,87817180
21,87825049
21,87810447
21,87823029
21,87825050
21,87817166
21,95283424
21,87817169
21,87818254
21,87825025
21,87809661
21,87823012
21,87809662
21,87817170
21,87822258
21,87822259
21,87823014
21,87823013
21,87825027
21,87825028
21,87823015
21,87817171
21,87817172
21,87825030
21,87818255
21,87809663
21,87809664
21,87824531
21,87824532
21,87809665
21,87817173
21,87818256
21,87809666
21,87822261
21,87818257
21,87809667
21,87809668
21,87823016
21,87823017
21,87818258
21,87822262
21,87809669
21,87817174
21,87818259
21,87825031
21,87822263
21,87823018
21,87817175
21,87822264
21,87809670
21,87825032
21,87809671
21,87809672
21,87825033
21,87824534
21,87822265
21,87825034
21,87822266
