arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
21973171,77066760,2,201400003174,2014-10-28 00:00:00,1,N,23,5,44,F,4,2,N,,,,,
21973170,77066760,1,201400003173,2014-10-28 00:00:00,1,N,23,5,43,F,4,2,N,,,,,
21970969,77061005,1,201400001981,2014-07-08 00:00:00,1,N,23,5,24,M,4,2,R,,,,,
21968666,77054329,1,201400000134,2014-01-21 00:00:00,1,N,23,5,36,M,4,2,N,,,,,
21969762,77057099,1,201400000556,2014-03-01 00:00:00,1,N,35,5,18,M,2,3,N,,,,,
20952677,73707646,1,201400001444,2014-05-17 00:00:00,1,N,16,5,43,M,1,3,N,,,,,
20951692,73706713,1,201400001308,2014-05-05 00:00:00,3,N,23,5,33,M,1,1,N,,,,,
21969757,77056304,1,201400000545,2014-02-28 00:00:00,1,N,16,5,35,F,1,3,N,,,,,
21969751,77056291,1,201400000575,2014-02-28 00:00:00,1,N,16,5,18,F,1,3,R,,,,,
21968787,77056228,1,201400000458,2014-02-22 00:00:00,1,N,16,5,21,M,1,3,N,,,,,
20784634,73192951,1,201300004140,2014-01-04 00:00:00,1,N,16,5,31,M,1,2,N,,,,,
20784633,73192948,1,201300004133,2014-01-03 00:00:00,1,N,16,5,50,M,1,2,N,,,,,
21972016,77062921,1,201400002329,2014-08-06 00:00:00,1,N,16,5,21,M,1,3,N,,,,,
21971022,77061925,1,201400002134,2014-07-20 00:00:00,1,N,16,5,29,F,1,3,R,,,,,
20952761,73709443,1,201400002755,2014-09-17 00:00:00,3,N,23,5,33,F,1,2,N,,,,,
20952707,73708485,1,201400001530,2014-05-24 00:00:00,3,N,23,5,18,F,1,2,N,,,,,
20952688,73707666,1,201400002215,2014-07-28 00:00:00,3,N,23,5,63,M,1,2,N,,,,,
20952660,73707603,1,201400002232,2014-07-29 00:00:00,3,N,23,5,47,F,1,2,N,,,,,
20952659,73707600,1,201400002357,2014-08-09 00:00:00,3,N,23,5,27,F,1,2,N,,,,,
21973276,77068630,1,201400003899,2015-01-16 00:00:00,3,N,51,5,30,M,1,2,N,,,,,
21972156,77065745,1,201400002978,2014-10-13 00:00:00,3,N,51,5,49,M,1,2,R,,,,,
21972153,77065738,1,201400002925,2014-10-04 00:00:00,3,N,51,5,22,F,1,2,R,,,,,
21972152,77065737,1,201400002924,2014-10-04 00:00:00,3,N,51,5,22,M,1,2,R,,,,,
21972058,77063847,1,201400002707,2014-09-12 00:00:00,3,N,51,5,56,M,1,2,R,,,,,
21972039,77063783,1,201400002520,2014-08-22 00:00:00,3,N,51,5,24,M,1,2,R,,,,,
21970960,77060959,1,201400002505,2014-08-21 00:00:00,3,N,51,5,30,F,1,2,N,,,,,
21970923,77060048,1,201400001825,2014-06-24 00:00:00,3,N,51,5,27,M,1,2,R,,,,,
21969905,77059065,1,201400000977,2014-04-04 00:00:00,3,N,51,5,28,F,1,2,R,,,,,
21974264,77070407,1,201400003629,2014-12-17 00:00:00,1,N,23,5,19,M,1,3,R,,,,,
21974228,77069485,1,201400003529,2014-12-06 00:00:00,1,N,23,5,30,F,1,3,U,,,,,
21973178,77067577,1,201400003199,2014-11-01 00:00:00,1,N,23,5,30,M,1,3,N,,,,,
21973160,77066739,2,201400003142,2014-10-26 00:00:00,1,N,23,5,20,F,1,3,N,,,,,
21972142,77065716,1,201400002907,2014-10-02 00:00:00,1,N,23,5,28,M,1,3,N,,,,,
21972062,77063870,1,201400002537,2014-08-26 00:00:00,1,N,23,5,58,M,1,3,R,,,,,
21972061,77063869,1,201400000120,2014-08-26 00:00:00,1,N,23,5,16,M,1,3,R,R,,,,
21970990,77061843,1,201400002059,2014-07-13 00:00:00,1,N,23,5,36,M,1,3,R,,,,,
21970965,77060990,1,201400001973,2014-07-07 00:00:00,1,N,23,5,18,F,1,3,N,,,,,
21969921,77059101,1,201400001011,2014-04-06 00:00:00,1,N,23,5,41,M,1,3,R,,,,,
21969885,77059010,1,201400000928,2014-03-29 00:00:00,1,N,23,5,20,F,1,3,N,,,,,
21970881,77059141,1,201400001046,2014-04-09 00:00:00,1,N,23,5,24,F,1,3,R,,,,,
21969847,77058140,1,201400000045,2014-03-22 00:00:00,1,N,23,5,17,F,1,3,N,R,,,,
21969798,77057193,1,201400000036,2014-03-08 00:00:00,1,N,23,5,16,M,1,3,R,R,,,,
21969753,77056302,2,201400000544,2014-02-28 00:00:00,1,N,23,5,35,F,1,3,N,,,,,
21968793,77056241,1,201400000466,2014-02-22 00:00:00,1,N,23,5,45,M,1,3,N,,,,,
21968747,77055343,1,201400000020,2014-02-13 00:00:00,1,N,23,5,16,F,1,3,N,R,,,,
21968746,77055343,2,201400000021,2014-02-13 00:00:00,1,N,23,5,17,F,1,3,R,R,,,,
21969738,77056258,2,201400000610,2014-02-27 00:00:00,1,N,23,5,45,M,1,3,N,,,,,
21968693,77054388,2,201400000195,2014-01-26 00:00:00,1,N,23,5,28,M,1,3,R,,,,,
21968619,77053378,1,201300004167,2014-01-07 00:00:00,1,N,23,5,22,F,1,3,N,,,,,
21972081,77064730,1,201400002837,2014-09-25 00:00:00,3,N,27,5,29,M,1,1,R,,,,,
21974223,77069476,1,201400003512,2014-12-05 00:00:00,1,N,23,5,24,F,2,3,N,,,,,
21969918,77059096,1,201400001006,2014-04-05 00:00:00,1,N,23,5,32,F,2,3,N,,,,,
21969892,77059030,1,201400000945,2014-03-31 00:00:00,1,N,23,5,36,F,2,3,N,,,,,
21969851,77058145,1,201400000846,2014-03-22 00:00:00,1,N,23,5,20,F,2,3,N,,,,,
21969811,77057243,1,201400000727,2014-03-13 00:00:00,1,N,23,5,19,F,2,3,R,,,,,
21969761,77057098,1,201400000554,2014-03-01 00:00:00,1,N,23,5,18,M,2,3,R,,,,,
21969760,77057097,1,201400000553,2014-03-01 00:00:00,1,N,23,5,18,M,2,3,R,,,,,
21969745,77056273,1,201400000508,2014-02-25 00:00:00,1,N,23,5,22,F,2,3,N,,,,,
21968738,77055307,2,201400000019,2014-02-09 00:00:00,1,N,23,5,17,F,2,3,N,R,,,,
21968726,77055263,1,201400000280,2014-02-05 00:00:00,1,N,23,5,30,F,2,3,N,,,,,
21973144,77066700,1,201400003107,2014-10-22 00:00:00,1,N,23,5,42,F,1,2,N,,,,,
21973143,77066698,1,201400003097,2014-10-22 00:00:00,1,N,23,5,59,F,1,2,N,,,,,
21973142,77066692,1,201400003092,2014-10-21 00:00:00,1,N,23,5,39,M,1,2,N,,,,,
21973133,77066676,1,201400003074,2014-10-20 00:00:00,1,N,23,5,30,F,1,2,N,,,,,
21973131,77066661,1,201400003062,2014-10-19 00:00:00,1,N,23,5,33,M,1,2,N,,,,,
21973124,77066632,1,201400003024,2014-10-15 00:00:00,1,N,23,5,35,M,1,2,N,,,,,
