"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2016,22,105151968,18289646
2016,12,105151984,18289647
2016,12,105151995,18289648
2016,12,105153053,18289649
2016,12,105153055,18289650
2016,12,105153088,18289651
2016,12,105153093,18289652
2016,12,105153105,18289653
2016,12,105156346,18289674
2016,12,105156352,18289675
2016,12,105157396,18289676
2016,12,105157402,18289677
2016,12,105157404,18289678
2016,12,105157413,18289679
2016,12,105157415,18289680
2016,12,105157417,18289681
2016,12,105157421,18289682
2016,12,105157427,18289683
2016,12,105157434,18289684
2016,12,105157439,18289685
2016,12,105157452,18289686
2016,12,105141083,18289687
2016,12,105141084,18289688
2016,22,105142142,18289689
2016,12,105142147,18289690
2016,12,105142154,18289691
2016,12,105142155,18289692
2016,12,105142160,18289693
2016,12,105142162,18289694
2016,12,105142165,18289695
2016,12,105142176,18289696
2016,12,105142186,18289697
2016,12,105142192,18289698
2016,12,105142193,18289699
2016,12,105142195,18289700
2016,12,105142196,18289701
2016,12,105144338,18289718
2016,12,105144339,18289719
2016,12,105144367,18289720
2016,12,105144376,18289721
2016,12,105144378,18289722
2016,12,105144397,18289723
2016,12,105144400,18289724
2016,12,105146586,18289737
2016,12,105146596,18289738
2016,12,105146600,18289739
2016,12,105146606,18289740
2016,12,105146611,18289741
2016,12,105146612,18289742
2016,12,105146631,18289743
2016,12,105146642,18289744
2016,12,105147672,18289745
2016,12,105147677,18289746
2016,12,105147684,18289747
2016,12,105147697,18289748
2016,12,105147707,18289749
2016,12,105147715,18289750
2016,12,105147724,18289751
2016,12,105147727,18289752
2016,12,105147732,18289753
2016,12,105147733,18289754
2016,12,105148760,18289755
2016,12,105148769,18289756
2016,12,105148789,18289757
2016,12,105148797,18289758
2016,12,105148800,18289759
2016,12,105148808,18289760
2016,12,105148809,18289761
2016,12,105148814,18289762
2016,12,105149847,18289763
2016,12,105149851,18289764
2016,12,105149873,18289765
2016,12,105149874,18289766
2016,12,105149875,18289767
2016,12,105149885,18289768
2016,12,105149887,18289769
2016,12,105149890,18289770
2016,12,105149896,18289771
2016,12,105149900,18289772
2016,12,105149907,18289773
2016,12,105149908,18289774
2016,12,105150940,18289775
2016,12,105150950,18289776
2016,12,105150963,18289777
2016,12,105150990,18289778
2016,12,105152020,18289779
2016,12,105152021,18289780
2016,12,105152032,18289781
2016,12,105152033,18289782
2016,12,105152049,18289783
2016,12,105152051,18289784
2016,12,105152058,18289785
2016,12,105152062,18289786
2016,12,105152063,18289787
2016,12,105152065,18289788
2016,12,105152078,18289789
2016,12,105152084,18289790
2016,12,105153110,18289791
2016,12,105153114,18289792
2016,12,105153130,18289793
2016,12,105153133,18289794
2016,22,105153138,18289795
2016,12,105153144,18289796
2016,12,105156372,18289819
2016,12,105156378,18289820
2016,12,105156392,18289821
2016,12,105156412,18289822
2016,12,105156419,18289823
2016,12,105156421,18289824
2016,12,105156426,18289825
2016,12,105157465,18289826
2016,12,105157468,18289827
2016,12,105157469,18289828
2016,12,105157475,18289829
2016,12,105157481,18289830
2016,12,105157482,18289831
2016,12,105157500,18289832
2016,12,105157518,18289834
2016,12,105157519,18289835
2016,12,105157526,18289836
2016,12,105157527,18289837
2016,12,105141115,18289838
2016,12,105141124,18289839
2016,12,105141125,18289840
2016,12,105141144,18289841
2016,22,105141157,18289842
2016,12,105141163,18289844
2016,12,105141176,18289845
2016,12,105142214,18289846
2016,12,105142221,18289847
2016,12,105142227,18289848
2016,12,105142231,18289849
2016,12,105142245,18289850
2016,12,105142248,18289851
2016,12,105142249,18289852
2016,12,105142254,18289853
2016,12,105142271,18289854
2016,12,105144412,18289867
2016,12,105144416,18289868
2016,12,105144425,18289869
2016,12,105144440,18289870
2016,12,105144453,18289871
2016,12,105146648,18289879
2016,12,105146663,18289880
2016,12,105146682,18289881
2016,12,105146686,18289882
2016,22,105146687,18289883
2016,12,105146688,18289884
2016,12,105146692,18289885
2016,12,105146696,18289886
2016,12,105146697,18289887
2016,12,105146700,18289888
2016,12,105147739,18289889
2016,12,105147742,18289890
2016,12,105147756,18289891
2016,12,105147761,18289892
2016,12,105147767,18289893
2016,12,105147770,18289894
2016,12,105147779,18289895
2016,12,105147784,18289896
2016,12,105147801,18289897
2016,12,105148840,18289898
2016,12,105148843,18289899
2016,12,105148851,18289900
2016,12,105148852,18289901
2016,12,105148860,18289902
2016,12,105148873,18289903
2016,12,105148875,18289904
2016,12,105148887,18289905
2016,12,105149915,18289906
2016,12,105149919,18289907
2016,12,105149920,18289908
2016,12,105149921,18289909
2016,12,105149931,18289910
2016,12,105149936,18289911
2016,12,105149940,18289912
2016,12,105149948,18289913
2016,12,105149957,18289914
2016,12,105149959,18289915
2016,12,105149961,18289916
2016,12,105149967,18289917
2016,12,105149968,18289918
2016,12,105149969,18289919
2016,12,105149970,18289920
2016,12,105149977,18289921
2016,12,105151013,18289922
2016,12,105151014,18289923
2016,12,105151015,18289924
2016,12,105151024,18289925
2016,12,105151027,18289926
2016,21,105151032,18289927
2016,12,105151037,18289928
2016,12,105151039,18289929
2016,12,105151043,18289930
2016,12,105151045,18289931
2016,12,105151048,18289932
2016,12,105151051,18289933
2016,22,105151057,18289934
2016,12,105152089,18289935
2016,12,105152102,18289936
2016,12,105152105,18289937
2016,12,105152113,18289938
2016,12,105152117,18289939
2016,12,105152141,18289940
2016,12,105153175,18289941
2016,12,105153176,18289942
2016,12,105153178,18289943
2016,12,105153179,18289944
2016,12,105153184,18289945
2016,12,105153189,18289946
2016,12,105153192,18289947
2016,12,105153198,18289948
2016,12,105153199,18289949
2016,12,105153200,18289950
2016,12,105153208,18289951
2016,12,105153228,18289952
2016,12,105153231,18289953
2016,12,105153232,18289954
2016,12,105156492,18289975
2016,12,105156495,18289976
2016,12,105157546,18289977
2016,12,105157556,18289978
2016,12,105157563,18289979
2016,12,105157566,18289980
2016,12,105157569,18289981
2016,12,105157571,18289982
2016,12,105157580,18289983
2016,12,105157583,18289984
2016,12,105157584,18289985
2016,12,105157587,18289986
2016,12,105157588,18289987
2016,12,105157597,18289988
2016,12,105157598,18289989
2016,12,105141204,18289990
2016,12,105141225,18289991
2016,12,105176153,18300771
2016,12,105176155,18300772
2016,12,105176164,18300773
2016,12,105176175,18300774
2016,12,105176180,18300775
2016,12,105176200,18300776
2016,12,105178407,18300787
2016,12,105178412,18300788
2016,12,105178430,18300789
2016,12,105176216,18300910
2016,12,105176220,18300911
2016,12,105176232,18300912
2016,12,105176240,18300913
2016,12,105176257,18300914
2016,12,105176262,18300915
2016,12,105176266,18300916
2016,12,105178446,18300931
2016,12,105178477,18300932
2016,12,105178487,18300933
2016,12,105178511,18300934
2016,12,105141233,18289992
2016,12,105142277,18289993
2016,22,105142282,18289994
2016,12,105142283,18289995
2016,12,105142286,18289996
2016,12,105142292,18289997
2016,12,105142294,18289998
2016,12,105142304,18289999
2016,12,105142308,18290000
2016,12,105142311,18290001
2016,12,105142313,18290002
2016,12,105142323,18290003
2016,12,105142325,18290004
2016,12,105142332,18290005
2016,12,105144474,18290015
2016,12,105144490,18290016
2016,12,105144504,18290017
2016,12,105144510,18290018
2016,12,105144514,18290019
2016,12,105144515,18290020
2016,12,105144519,18290021
2016,12,105144522,18290022
2016,12,105145604,18290030
