"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2016,91723865,105157706
2016,91723867,105157708
2016,91723868,105157709
2016,91723869,105157710
2016,91723873,105157714
2016,91723874,105157715
2016,91723878,105157718
2016,91723881,105157721
2016,91723885,105157723
2016,91723886,105157724
2016,91723888,105157726
2016,91723895,105157733
2016,91727835,105161061
2016,91727836,105161061
2016,91727837,105161062
2016,91727838,105161063
2016,91727844,105161069
2016,91727845,105161070
2016,91727847,105161072
2016,91727849,105161074
2016,91727850,105161074
2016,91727852,105161076
2016,91727854,105161077
2016,91727855,105161077
2016,91727858,105161080
2016,91727861,105161082
2016,91727864,105161084
2016,91727869,105161089
2016,91727872,105161090
2016,91727874,105161092
2016,91727875,105161093
2016,91727876,105161094
2016,91727877,105161095
2016,91727878,105161096
2016,91727879,105161097
2016,91727880,105161098
2016,91727882,105161100
2016,91728999,105162081
2016,91729001,105162083
2016,91729002,105162084
2016,91729008,105162090
2016,91729016,105162096
2016,91729018,105162098
2016,91730216,105163143
2016,91730218,105163145
2016,91730222,105163148
2016,91730233,105163161
2016,91730235,105163163
2016,91730240,105163170
2016,91730244,105163174
2016,91730246,105163176
2016,91730247,105163177
2016,91730252,105163182
2016,91730253,105163183
2016,91730256,105163185
2016,91730257,105163186
2016,91730262,105163190
2016,91730263,105163191
2016,91730270,105163197
2016,91745323,105177007
2016,91745327,105177010
2016,91745330,105177013
2016,91745334,105177017
2016,91745339,105177022
2016,91746507,105178096
2016,91744897,105176626
2016,91744925,105176648
2016,91744966,105176681
2016,91747310,105178874
2016,91710186,109535126
2016,91711882,109535152
2016,91711982,109535154
2016,91712084,109535160
2016,91712176,109535163
2016,91712747,109535174
2016,91712843,109535175
2016,91713099,109535184
2016,91713565,109535193
2016,91714505,109535212
2016,91715411,109535224
2016,91715817,109535232
2016,91716955,109535256
2016,91717008,109535258
2016,91725223,105158893
2016,91725233,105158902
2016,91725238,105158906
2016,91725240,105158908
2016,91725241,105158909
2016,91725242,105158910
2016,91725243,105158911
2016,91725247,105158914
2016,91725248,105158915
2016,91725251,105158917
2016,91725256,105158920
2016,91725257,105158921
2016,91725259,105158922
2016,91725261,105158924
2016,91725274,105158935
2016,91725275,105158935
2016,91725281,105158941
2016,91725284,105158944
2016,91725285,105158944
2016,91725286,105158945
2016,91725288,105158947
2016,91725290,105158948
2016,91700722,105135964
2016,91700734,105135976
2016,91700736,105135978
2016,91700739,105135982
2016,91700746,105135988
2016,91700752,105135993
2016,91700763,105136001
2016,91700766,105136004
2016,91700768,105136006
2016,91700769,105136007
2016,91701892,105137029
2016,91701893,105137030
2016,91701894,105137031
2016,91701897,105137036
2016,91701901,105137039
2016,91701902,105137039
2016,91701903,105137040
2016,91701908,105137045
2016,91701909,105137046
2016,91701910,105137047
2016,91701911,105137048
2016,91701912,105137049
2016,91701915,105137052
2016,91701917,105137055
2016,91701919,105137057
2016,91701920,105137058
2016,91701921,105137058
2016,91701922,105137059
2016,91701923,105137060
2016,91701936,105137072
2016,91701938,105137074
2016,91701939,105137075
2016,91701945,105137077
2016,91701949,105137080
2016,91701950,105137080
2016,91701951,105137081
2016,91701952,105137082
2016,91701963,105137091
2016,91701965,105137093
2016,91701968,105137095
2016,91703095,105138118
2016,91703096,105138118
2016,91703097,105138119
2016,91703099,105138122
2016,91703100,105138122
2016,91703105,105138130
2016,91703107,105138131
2016,91703108,105138131
2016,91703109,105138133
2016,91703111,105138133
2016,91703117,105138139
2016,91703121,105138142
2016,91703122,105138143
2016,91703124,105138145
2016,91703133,105138150
2016,91703134,105138150
2016,91703136,105138153
2016,91703140,105138155
2016,91703141,105138156
2016,91703142,105138157
2016,91703143,105138158
2016,91703146,105138160
2016,91703149,105138163
2016,91703152,105138165
2016,91703154,105138167
2016,91703155,105138168
2016,91703157,105138169
2016,91703159,105138170
2016,91703160,105138172
2016,91703172,105138180
2016,91703175,105138182
2016,91703176,105138183
2016,91704339,105139206
2016,91704340,105139207
2016,91704341,105139207
2016,91704342,105139208
2016,91704346,105139212
2016,91704349,105139215
2016,91704350,105139217
2016,91704357,105139220
2016,91704365,105139225
2016,91704369,105139229
2016,91704375,105139234
2016,91704377,105139236
2016,91704378,105139237
2016,91704383,105139242
2016,91704386,105139245
2016,91704387,105139245
2016,91704388,105139246
2016,91704389,105139247
2016,91704390,105139248
2016,91704396,105139254
2016,91704400,105139257
2016,91704401,105139259
2016,91704407,105139266
2016,91704414,105139272
2016,91705569,105140293
2016,91705576,105140299
2016,91705583,105140305
2016,91705589,105140310
2016,91705590,105140311
2016,91705591,105140312
2016,91705595,105140316
2016,91705596,105140317
2016,91705598,105140319
2016,91705599,105140321
2016,91705601,105140323
2016,91705606,105140328
2016,91705615,105140336
2016,91705625,105140347
2016,91705626,105140347
2016,91705637,105140356
2016,91705641,105140358
2016,91706723,105141313
2016,91706729,105141320
2016,91706730,105141320
2016,91706746,105141335
2016,91706747,105141335
2016,91706748,105141336
2016,91706767,105141353
2016,91706773,105141359
2016,91706782,105141368
2016,91706793,105141377
2016,91706795,105141379
2016,91706796,105141380
2016,91707893,105142411
2016,91707899,105142416
2016,91707902,105142417
2016,91707905,105142419
2016,91707908,105142423
2016,91707909,105142423
2016,91707911,105142425
2016,91707912,105142426
2016,91707913,105142428
2016,91707915,105142430
2016,91707916,105142431
2016,91707921,105142436
2016,91707922,105142437
2016,91707926,105142442
2016,91707927,105142443
2016,91707932,105142447
2016,91707934,105142449
2016,91707936,105142451
2016,91707938,105142455
2016,91707940,105142456
2016,91707941,105142457
2016,91707942,105142457
2016,91707943,105142458
2016,91707944,105142459
2016,91707948,105142464
2016,91707956,105142474
2016,91707957,105142475
2016,91707961,105142478
2016,91710339,105144608
2016,91710341,105144610
2016,91710344,105144613
2016,91710345,105144614
2016,91710348,105144617
2016,91710361,105144629
2016,91710362,105144630
2016,91710368,105144634
2016,91710369,105144634
2016,91710377,105144643
2016,91710382,105144647
2016,91710392,105144657
2016,91710396,105144660
2016,91710397,105144661
2016,91710399,105144662
2016,91710400,105144662
2016,91710406,105144666
2016,91710407,105144667
2016,91710409,105144669
2016,91711576,105145702
2016,91711577,105145702
2016,91711578,105145703
2016,91711582,105145708
2016,91711583,105145708
2016,91711584,105145709
2016,91711585,105145710
2016,91711586,105145711
2016,91711588,105145713
2016,91711595,105145724
2016,91711597,105145725
2016,91711600,105145729
2016,91711602,105145731
2016,91711603,105145732
2016,91711606,105145734
2016,91711616,105145742
2016,91711622,105145749
2016,91711623,105145750
2016,91711624,105145750
2016,91711630,105145755
2016,91711634,105145759
2016,91711635,105145759
2016,91712749,105146861
2016,91712750,105146862
2016,91712753,105146867
2016,91712758,105146872
2016,91712765,105146879
2016,91712766,105146880
2016,91712768,105146882
2016,91712772,105146887
2016,91712773,105146887
2016,91712774,105146888
2016,91712780,105146893
2016,91712782,105146896
2016,91712784,105146897
2016,91712785,105146899
2016,91712793,105146906
2016,91712798,105146909
2016,91712800,105146911
2016,91712807,105146917
2016,91712808,105146918
2016,91713863,105147939
2016,91713864,105147939
2016,91713867,105147942
2016,91713874,105147946
2016,91713876,105147949
2016,91713885,105147960
2016,91713896,105147967
2016,91713899,105147971
2016,91713900,105147972
2016,91713902,105147974
2016,91713906,105147979
2016,91713917,105147989
2016,91713923,105147996
2016,91714973,105149027
2016,91714979,105149029
2016,91714980,105149030
2016,91714982,105149031
2016,91714983,105149032
2016,91714984,105149032
2016,91714989,105149037
2016,91722922,105156863
2016,91722924,105156864
2016,91722925,105156865
2016,91722930,105156870
2016,91722931,105156870
2016,91722934,105156874
2016,91722936,105156877
2016,91722938,105156879
2016,91722942,105156883
2016,91722943,105156884
2016,91722946,105156887
2016,91722947,105156888
2016,91722948,105156889
2016,91722950,105156891
2016,91722960,105156901
2016,91722961,105156903
2016,91722965,105156905
2016,91722975,105156914
2016,91724119,105157941
2016,91724121,105157943
2016,91724131,105157953
2016,91724136,105157958
2016,91724147,105157967
2016,91724158,105157975
2016,91724161,105157978
2016,91724187,105157999
2016,91724189,105158001
2016,91724193,105158004
2016,91708187,105142687
2016,91708191,105142692
2016,91708194,105142695
2016,91708195,105142695
2016,91708196,105142695
2016,91708215,105142716
2016,91708217,105142719
2016,91708218,105142720
2016,91708219,105142720
2016,91708222,105142722
2016,91708225,105142725
2016,91708230,105142731
2016,91708231,105142731
2016,91708239,105142737
2016,91708240,105142737
2016,91708242,105142738
2016,91708246,105142740
2016,91708247,105142740
2016,91709373,105143797
2016,91709377,105143801
2016,91709381,105143806
2016,91709382,105143807
2016,91709388,105143810
2016,91709389,105143811
2016,91709402,105143822
2016,91709406,105143825
2016,91709410,105143829
2016,91709412,105143830
2016,91709417,105143834
2016,91709418,105143835
2016,91709424,105143840
2016,91709425,105143841
2016,91709433,105143848
2016,91709436,105143850
2016,91709443,105143854
2016,91709444,105143855
2016,91709445,105143856
2016,91709446,105143857
2016,91710659,105144879
2016,91710663,105144883
2016,91710666,105144885
2016,91710668,105144887
2016,91710673,105144891
2016,91710682,105144899
2016,91710683,105144900
2016,91710686,105144903
2016,91710687,105144903
2016,91705568,109067499
2016,91731874,109067936
2016,91703812,109721871
2016,91706391,109254952
2016,91712284,109255057
2016,91713409,109255076
2016,91714054,109255085
2016,91699983,105135330
2016,91699987,105135333
2016,91699991,105135336
2016,91700004,105135343
2016,91700005,105135343
2016,91700008,105135345
2016,91700023,105135358
2016,91700038,105135366
2016,91700063,105135393
2016,91701238,105136431
2016,91701246,105136440
2016,91701247,105136440
2016,91701264,105136455
2016,91701280,105136471
2016,91701282,105136473
2016,91701283,105136473
2016,91701284,105136473
2016,91701285,105136473
2016,91701295,105136483
2016,91702435,105137515
2016,91702439,105137519
2016,91702451,105137530
2016,91702459,105137535
2016,91702460,105137535
2016,91702461,105137535
2016,91702477,105137552
2016,91702480,105137555
2016,91702481,105137556
2016,91702495,105137568
2016,91702496,105137570
2016,91703654,105138596
2016,91703661,105138601
2016,91703662,105138604
2016,91703683,105138620
2016,91703694,105138628
2016,91703696,105138631
2016,91703716,105138649
2016,91706106,105140772
2016,91706107,105140774
2016,91706128,105140793
2016,91706137,105140798
2016,91700097,105135420
2016,91700134,105135449
2016,91700135,105135450
2016,91700136,105135452
2016,91700141,105135458
2016,91700146,105135462
2016,91701311,105136498
2016,91701319,105136506
2016,91701320,105136507
2016,91701334,105136520
2016,91701335,105136521
2016,91701342,105136530
2016,91701345,105136532
2016,91701350,105136534
2016,91701351,105136534
2016,91701354,105136538
2016,91702498,105137573
2016,91702506,105137581
2016,91702507,105137583
2016,91702516,105137590
2016,91702522,105137596
2016,91702523,105137597
2016,91702535,105137609
2016,91702539,105137613
2016,91702540,105137614
2016,91702557,105137629
2016,91702569,105137637
2016,91703736,105138662
2016,91703741,105138666
2016,91703756,105138680
2016,91703760,105138685
2016,91703776,105138702
2016,91703777,105138703
2016,91703782,105138708
2016,91703783,105138709
2016,91703791,105138714
2016,91703794,105138717
2016,91703797,105138720
2016,91703803,105138723
2016,91719403,109255190
2016,91699847,105135202
2016,91703489,105138462
2016,91712085,105146179
2016,91713166,105147278
2016,91713172,105147288
2016,91714341,105148394
2016,91715397,105149443
2016,91709627,105144007
2016,91709634,105144013
2016,91709657,105144034
2016,91710914,105145101
2016,91712171,105146258
2016,91712189,105146275
2016,91715511,105149548
2016,91716596,105150641
2016,91718715,105152784
2016,91718717,105152786
2016,91707336,105141867
2016,91709707,105144066
2016,91709718,105144078
2016,91709754,105144109
2016,91713306,105147414
2016,91713319,105147425
2016,91717744,105151814
2016,91723307,105157232
2016,91706223,105140877
2016,91707443,105141977
2016,91708620,105143096
2016,91709833,105144170
2016,91713412,105147500
2016,91714499,105148554
2016,91715637,105149681
2016,91707465,105142000
2016,91707466,105142000
2016,91715663,105149709
2016,91715699,105149743
2016,91715720,105149765
2016,91717826,105151904
2016,91718911,105152987
2016,91723417,105157329
2016,91723426,105157339
2016,91707534,105142076
2016,91713558,105147635
2016,91714693,105148742
2016,91714694,105148743
2016,91716856,105150907
2016,91717899,105151976
2016,91722383,105156352
2016,91707633,105142156
2016,91712448,105146579
2016,91712480,105146611
2016,91713611,105147688
2016,91713618,105147696
2016,91713619,105147696
2016,91713647,105147725
2016,91716885,105150936
2016,91716938,105150994
2016,91717982,105152055
2016,91719086,105153169
2016,91722425,105156392
2016,91722449,105156412
2016,91722474,105156435
2016,91723570,105157468
2016,91723576,105157474
2016,91722492,105156451
2016,91722517,105156477
2016,91706583,105141192
2016,91707805,105142330
2016,91710245,105144528
2016,91719214,105153291
2016,91722575,105156535
2016,91723779,105157636
2016,91723782,105157639
2016,91723791,105157646
2016,91707829,105142356
2016,91711561,105145693
2016,91712690,105146799
2016,91713830,105147903
2016,91716055,105150094
2016,91716062,105150102
2016,91717085,105151146
2016,91717094,105151157
2016,91718160,105152227
2016,91711571,105145697
2016,91711608,105145736
2016,91711613,105145739
2016,91712761,105146875
2016,91712791,105146904
2016,91713897,105147969
2016,91717146,105151219
2016,91717170,105151241
2016,91723923,105157764
2016,91723934,105157774
2016,91708007,105142525
2016,91710415,105144675
2016,91713970,105148042
2016,91717253,105151331
2016,91718306,105152368
2016,91719438,105153490
