"DATA_YEAR","AGENCY_ID","INCIDENT_ID","NIBRS_MONTH_ID","CARGO_THEFT_FLAG","SUBMISSION_DATE","INCIDENT_DATE","REPORT_DATE_FLAG","INCIDENT_HOUR","CLEARED_EXCEPT_ID","CLEARED_EXCEPT_DATE","INCIDENT_STATUS","DATA_HOME","ORIG_FORMAT","DID"
2016,7187,83712470,7359970,"",,22-NOV-16,"",,4,30-DEC-16,0,"C","",
2016,7187,88235521,7359970,"",17-AUG-18,05-NOV-16,"",18,6,,0,"C","F",1085237
2016,7187,83712307,7268834,"",,19-JUL-16,"",,6,,0,"C","",
2016,7187,83712329,7268834,"",,02-JUL-16,"",12,6,,0,"C","",
2016,7187,83712330,7268834,"",,03-JUL-16,"",19,6,,0,"C","",
2016,7187,83712332,7268834,"",,05-JUL-16,"",13,6,,0,"C","",
2016,7187,83712333,7268834,"",,06-JUL-16,"",12,6,,0,"C","",
2016,7187,83712335,7268834,"",,07-JUL-16,"",12,6,,0,"C","",
2016,7187,83712336,7268834,"",,08-JUL-16,"",17,6,,0,"C","",
2016,7187,83712337,7268834,"",,07-JUL-16,"",6,6,,0,"C","",
2016,7187,83712338,7268834,"",,10-JUL-16,"",9,6,,0,"C","",
2016,7187,83712339,7268834,"",,07-JUL-16,"",0,6,,0,"C","",
2016,7187,83712340,7268834,"",,13-JUL-16,"",3,6,,0,"C","",
2016,7187,83712341,7268834,"",,10-JUL-16,"",15,6,,0,"C","",
2016,7187,83712342,7268834,"",,13-JUL-16,"",9,6,,0,"C","",
2016,7187,83712343,7268834,"",,15-JUL-16,"",23,6,,0,"C","",
2016,7187,83712344,7268834,"",,21-JUL-16,"",,6,,0,"C","",
2016,7187,83712345,7268834,"",,24-JUL-16,"",,6,,0,"C","",
2016,7187,83712346,7268834,"",,25-JUL-16,"",,6,,0,"C","",
2016,7187,83712347,7268834,"",,11-JUL-16,"",,6,,0,"C","",
2016,7187,83712348,7268834,"",,26-JUL-16,"",21,6,,0,"C","",
2016,7187,83712349,7268834,"",,27-JUL-16,"",18,6,,0,"C","",
2016,7187,83712350,7268834,"",,01-JUL-16,"",,6,,0,"C","",
2016,7187,83712351,7268834,"",,15-JUL-16,"",7,6,,0,"C","",
2016,7187,83712352,7268834,"",,28-JUL-16,"",,6,,0,"C","",
2016,7187,83712353,7268834,"",,29-JUL-16,"",4,6,,0,"C","",
2016,7187,83712354,7291618,"",,01-AUG-16,"",14,6,,0,"C","",
2016,7187,88235404,7246050,"",17-AUG-18,03-JUN-16,"",13,6,,0,"C","F",1084801
2016,7187,83712356,7268834,"",,28-JUL-16,"",13,6,,0,"C","",
2016,7187,83712357,7268834,"",,10-JUL-16,"",,6,,0,"C","",
2016,7187,83712358,7268834,"",,21-JUL-16,"",12,6,,0,"C","",
2016,7187,83712359,7291618,"",,04-AUG-16,"",13,6,,0,"C","",
2016,7187,83712360,7291618,"",,04-AUG-16,"",17,6,,0,"C","",
2016,7187,83712361,7291618,"",,06-AUG-16,"",19,6,,0,"C","",
2016,7187,83712362,7291618,"",,08-AUG-16,"",19,6,,0,"C","",
2016,7187,83712363,7291618,"",,08-AUG-16,"",15,6,,0,"C","",
2016,7187,83712364,7291618,"",,01-AUG-16,"",,6,,0,"C","",
2016,7187,83712365,7291618,"",,10-AUG-16,"",14,6,,0,"C","",
2016,7187,83712367,7291618,"",,12-AUG-16,"",11,6,,0,"C","",
2016,7187,83712368,7291618,"",,01-AUG-16,"",,6,,0,"C","",
2016,7187,83712369,7291618,"",,14-AUG-16,"",19,6,,0,"C","",
2016,7187,83712370,7291618,"",,15-AUG-16,"",21,6,,0,"C","",
2016,7187,83712371,7291618,"",,15-AUG-16,"",22,6,,0,"C","",
2016,7187,83712372,7291618,"",,17-AUG-16,"",19,6,,0,"C","",
2016,7187,88235447,7314402,"",17-AUG-18,09-SEP-16,"",19,6,,0,"C","F",1085026
2016,7187,83712374,7291618,"",,16-AUG-16,"",12,6,,0,"C","",
2016,7187,83712375,7291618,"",,23-AUG-16,"",,6,,0,"C","",
2016,7187,83712376,7291618,"",,25-AUG-16,"",18,6,,0,"C","",
2016,7187,83712377,7291618,"",,26-AUG-16,"",13,6,,0,"C","",
2016,7187,83712378,7291618,"",,26-AUG-16,"",13,6,,0,"C","",
2016,7187,83712382,7291618,"",,29-AUG-16,"",12,6,,0,"C","",
2016,7187,83712383,7291618,"",,25-AUG-16,"",15,6,,0,"C","",
2016,7187,83713368,7382754,"",,17-DEC-16,"",0,6,,0,"C","",
2016,7187,83713369,7382754,"",,15-DEC-16,"",7,6,,0,"C","",
2016,7187,83713370,7382754,"",,15-DEC-16,"",7,6,,0,"C","",
2016,7187,83713371,7382754,"",,21-DEC-16,"",11,6,,0,"C","",
2016,7187,83713372,7382754,"",,23-DEC-16,"",14,6,,0,"C","",
2016,7187,83713373,7382754,"",,11-DEC-16,"",0,6,,0,"C","",
2016,7187,83713374,7382754,"",,26-DEC-16,"",19,6,,0,"C","",
2016,7187,83713380,7154914,"",,25-FEB-16,"",,6,,0,"C","",
2016,7187,83711353,7154914,"",,15-FEB-16,"",,6,,0,"C","",
2016,7187,83711278,7132130,"",,03-JAN-16,"",4,6,,0,"C","",
2016,7187,83711279,7132130,"",,04-JAN-16,"",10,6,,0,"C","",
2016,7187,83711280,7132130,"",,07-JAN-16,"",17,6,,0,"C","",
2016,7187,83711281,7132130,"",,10-JAN-16,"",2,6,,0,"C","",
2016,7187,83711282,7132130,"",,15-JAN-16,"",2,6,,0,"C","",
2016,7187,83711283,7132130,"",,14-JAN-16,"",,6,,0,"C","",
2016,7187,83711284,7132130,"",,19-JAN-16,"",,6,,0,"C","",
2016,7187,83711285,7132130,"",,02-JAN-16,"",16,6,,0,"C","",
2016,7187,83711286,7132130,"",,25-JAN-16,"",19,6,,0,"C","",
2016,7187,83711287,7132130,"",,29-JAN-16,"",7,6,,0,"C","",
2016,7187,83711288,7132130,"",,31-JAN-16,"",8,6,,0,"C","",
2016,7187,83711292,7132130,"",,01-JAN-16,"",,6,,0,"C","",
2016,7187,83711295,7132130,"",,26-JAN-16,"",7,6,,0,"C","",
2016,7187,83711303,7132130,"",,09-JAN-16,"",7,6,,0,"C","",
2016,7187,83711313,7177698,"",,01-MAR-16,"",22,6,,0,"C","",
2016,7187,83711326,7177698,"",,11-MAR-16,"",7,6,,0,"C","",
2016,7187,83711327,7177698,"",,12-MAR-16,"",22,6,,0,"C","",
2016,7187,83711328,7177698,"",,13-MAR-16,"",12,6,,0,"C","",
2016,7187,83711329,7177698,"",,11-MAR-16,"",,6,,0,"C","",
2016,7187,83711330,7177698,"",,18-MAR-16,"",,6,,0,"C","",
2016,7187,83711331,7177698,"",,19-MAR-16,"",15,6,,0,"C","",
2016,7187,83711332,7177698,"",,19-MAR-16,"",16,6,,0,"C","",
2016,7187,83711289,7154914,"",,01-FEB-16,"",10,6,,0,"C","",
2016,7187,83711290,7154914,"",,02-FEB-16,"",13,6,,0,"C","",
2016,7187,83711291,7154914,"",,01-FEB-16,"",,6,,0,"C","",
2016,7187,83711293,7154914,"",,03-FEB-16,"",10,6,,0,"C","",
2016,7187,83711294,7154914,"",,03-FEB-16,"",13,6,,0,"C","",
2016,7187,83711296,7154914,"",,04-FEB-16,"",18,6,,0,"C","",
2016,7187,83711297,7154914,"",,07-FEB-16,"",0,6,,0,"C","",
2016,7187,83711298,7154914,"",,02-FEB-16,"",,6,,0,"C","",
2016,7187,83711299,7154914,"",,09-FEB-16,"",19,6,,0,"C","",
2016,7187,83711300,7154914,"",,14-FEB-16,"",11,6,,0,"C","",
2016,7187,83711301,7154914,"",,17-FEB-16,"",11,6,,0,"C","",
2016,7187,83711302,7154914,"",,14-FEB-16,"",8,6,,0,"C","",
2016,7187,83711304,7154914,"",,20-FEB-16,"",18,6,,0,"C","",
2016,7187,83711305,7154914,"",,24-FEB-16,"",17,6,,0,"C","",
2016,7187,83711306,7154914,"",,11-FEB-16,"",,6,,0,"C","",
2016,7187,83711307,7154914,"",,05-FEB-16,"",,6,,0,"C","",
2016,7187,83711308,7154914,"",,27-FEB-16,"",16,6,,0,"C","",
2016,7187,83711309,7154914,"",,27-FEB-16,"",18,6,,0,"C","",
2016,7187,83711310,7154914,"",,28-FEB-16,"",9,6,,0,"C","",
2016,7187,83711311,7154914,"",,09-FEB-16,"",19,6,,0,"C","",
2016,7187,83711312,7154914,"",,17-FEB-16,"",9,6,,0,"C","",
2016,7187,83711322,7154914,"",,10-FEB-16,"",12,6,,0,"C","",
2016,7187,83712334,7246050,"",,10-JUN-16,"",,6,,0,"C","",
2016,7187,83712285,7223266,"",,30-MAY-16,"",8,6,,0,"C","",
2016,7187,83712286,7223266,"",,31-MAY-16,"",18,6,,0,"C","",
2016,7187,83712287,7223266,"",,31-MAY-16,"",23,6,,0,"C","",
