"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2016,90462664,8,1,,98032202
2016,89852643,8,30,,98032203
2016,90462685,8,170,,98032204
2016,90641382,8,1,,98033657
2016,93526790,8,4,08-AUG-16,98039842
2016,89419277,8,416,,98042462
2016,92472758,8,9,15-MAY-16,98042463
2016,89417835,20,150,,98064059
2016,91249825,20,30,,98064060
2016,90027710,3,1,,98064061
2016,91249847,20,113,,98064062
2016,93693607,20,1037,,98064063
2016,93082031,20,27000,,98064064
2016,89417874,20,100,,98064065
2016,93693629,3,15000,,98064066
2016,93082041,20,52,,98064067
2016,91860513,3,500,,98064068
2016,91250860,20,1,,98064069
2016,91860525,20,160,,98064070
2016,93083055,20,76,,98064071
2016,90028764,20,84,,98064072
2016,92470911,20,1,,98064073
2016,90028769,20,90,,98064074
2016,90639915,20,1829,,98064075
2016,91860551,20,15,,98064076
2016,93695625,20,9000,,98064077
2016,93695634,20,6600,,98064078
2016,90640934,3,20000,,98064079
2016,93695654,3,10000,,98064080
2016,93084076,3,1,,98064081
2016,90640945,20,120,,98064082
2016,90640958,3,4500,,98064083
2016,93085145,20,2500,,98064084
2016,90030799,3,2500,,98064085
2016,92473015,20,400,,98064086
2016,90642044,20,1200,,98064087
2016,89421136,20,1200,,98064088
2016,91253017,3,25000,,98064089
2016,91253017,20,200,,98064090
2016,89421157,20,15,,98064091
2016,91253037,3,1,,98064092
2016,90030837,20,1749,,98064093
2016,89421171,20,1,,98064094
2016,89421178,20,1,,98064095
2016,92473064,20,88,,98064096
2016,94156335,63,475,21-FEB-16,98121029
2016,91712365,63,670,,98121030
2016,90491369,63,844,,98121031
2016,91712382,63,200,,98121196
2016,94156350,63,40,,98121197
2016,89881262,63,150,27-MAY-16,98121198
2016,92935006,63,352,,98121199
2016,91102176,63,300,13-AUG-16,98121200
2016,89881268,63,400,,98121201
2016,91712403,63,6,,98121203
2016,89881278,63,54,18-JUL-16,98121205
2016,90491410,63,4,08-SEP-16,98121206
2016,89881280,63,4,,98121207
2016,91712410,63,0,,98121208
2016,94156396,63,1000,,98121211
2016,89871748,63,649,,98122788
2016,91092475,63,100,,98122789
2016,90481748,63,2,,98122937
2016,90481750,63,50,,98122938
2016,92925497,63,1,,98122939
2016,91092480,63,179,,98122941
2016,91702879,63,70,,98122942
2016,91092487,63,200,,98122943
2016,91702890,63,5,,98122945
2016,91092492,63,269,,98122946
2016,92312851,63,800,,98122947
2016,91702902,63,99,,98122948
2016,92925516,63,3,,98122949
2016,90481770,63,200,,98122950
2016,91702915,63,258,,98122952
2016,89871789,63,700,,98122953
2016,94146882,63,44,20-MAY-16,98122955
2016,93536249,63,850,,98122956
2016,94146883,63,120,,98122957
2016,93536250,63,41,,98122958
2016,92470308,63,2500,,97895541
2016,90028183,63,100,19-FEB-16,97895542
2016,90639290,63,100,,97895543
2016,90028197,63,2,,97895544
2016,89418343,63,20,,97895545
2016,89418354,63,100,,97895546
2016,92470338,63,100,,97895547
2016,89418357,63,2,,97895548
2016,93694074,63,0,,97895550
2016,91859953,63,250,,97895551
2016,91859961,63,37,,97895552
2016,90639333,63,2,,97895553
2016,89418387,63,125,,97895554
2016,93694094,63,200,,97895555
2016,89418390,63,2,,97895556
2016,90640278,63,160,,97895557
2016,91860930,63,400,,97895558
2016,93083422,63,400,,97895559
2016,91251227,63,1,,97895560
2016,93083425,63,8888,,97895561
2016,91860937,63,200,,97895562
2016,91251232,63,10,,97895563
