"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2016,91693388,83786758,4,,
2016,92303325,82925784,7,,
2016,90491390,83769047,4,,
2016,89419168,83771105,5,,
2016,90030965,87474138,7,,
2016,92473199,85960804,4,,
2016,93085341,85961886,1,,
2016,92472278,83886752,6,,
2016,91859840,87467935,7,,
2016,93082414,87469035,7,,
2016,90640252,83777819,7,1,
2016,92472292,83887754,7,,
2016,90028230,87288718,4,,
2016,93083442,83781068,7,,
2016,93082535,87289844,6,,
2016,89420526,84660344,7,0,
2016,89420528,84660369,7,,
2016,90030243,84662396,1,,
2016,90030260,84663462,7,,
2016,90641550,84665624,1,,
2016,93081758,85310977,7,1,
2016,89419189,83771233,7,0,
2016,91249793,85323012,4,,
2016,90472274,85313158,7,1,
2016,94137261,82881652,4,,
2016,91702895,83755190,5,,
2016,90481790,82934206,7,,
2016,93082308,87463874,7,,
2016,90028050,87464945,5,,
2016,93693953,87466881,4,,
2016,89419213,83773342,4,,
2016,93084370,82929895,7,,
2016,91251207,83778822,6,,
2016,89419405,83783293,4,,
2016,91251282,83783317,4,,
2016,93082516,87288806,7,,
2016,91861024,83784444,5,,0
2016,89418533,85342494,4,,
2016,93696214,84664451,6,,
2016,91250461,85342581,6,,
2016,91860173,85345745,7,,
2016,93082856,83747605,7,,
2016,91249566,85309780,4,,
2016,93083899,86983203,7,,
2016,92472764,82933106,5,,
2016,93694524,83755212,4,,
2016,92470829,83756186,4,,
2016,89419896,82990066,7,,
2016,93695568,82912754,7,,
2016,90031664,82880563,6,,
2016,90031665,82881461,7,,
2016,91863558,82881490,6,,
2016,93086015,82881644,7,,
2016,91859470,85324087,6,,
2016,91250876,83760497,7,0,
2016,93083065,83760572,7,,
2016,89420070,82919444,1,,
2016,90638873,85325265,7,,
2016,92469857,85326369,1,,
2016,93695791,82923703,7,,
2016,91249880,85328365,7,,
2016,93694809,83769079,7,,
2016,93084280,82925785,7,,
2016,91859643,85334899,7,,
2016,93082164,85334981,7,,
2016,92469593,85310967,3,,
2016,91862483,82935173,5,,
2016,91253918,82881463,4,,
2016,90031694,82882575,7,,
2016,91249634,85313262,6,,
2016,90638645,85314305,5,,1
2016,89418775,83750958,7,,
2016,93697730,82883850,7,,
2016,90642966,82883870,4,,
2016,91859362,85317789,7,,
2016,89418852,83754121,7,,
2016,93696706,84681894,7,,
2016,90028697,83756166,4,,
2016,91252996,84681983,5,,
2016,93082000,85325158,7,1,
2016,93694608,83759438,6,,
2016,89420090,82920470,4,,
2016,90029790,82920511,5,,
2016,93082116,85331698,6,,
2016,93696825,87471165,4,,
2016,93085279,87472161,6,,
2016,92473217,85961903,4,,
2016,90641235,82919863,7,,
2016,93084865,82930864,7,,
2016,93693615,85326277,1,,
2016,91693407,84658345,4,,
2016,91251002,83767816,6,,
2016,91251095,83772257,4,,
2016,91251245,83781063,7,,
2016,91252900,84678764,7,,
2016,91253204,85961878,4,,
2016,92473731,86283460,5,,
2016,92473264,85964151,7,,
2016,90031635,82879335,7,,
2016,90031641,82879382,7,,
2016,90031658,82880515,4,,
2016,90031736,82883816,1,,
2016,92469911,85329568,7,,
2016,92470108,85340367,7,,
2016,92470332,87286653,7,,
2016,92469573,85309860,7,1,
2016,92469707,85318707,7,,
2016,92469719,85318843,5,,
2016,92473044,84683966,5,,1
2016,92470792,83754105,7,,
2016,92470845,83757228,7,,
2016,92470856,83757310,7,,
2016,92471827,82989142,7,,
2016,92470981,83763710,7,,
2016,92472058,82923528,7,,
2016,92472104,82925684,7,,
2016,93082645,85341376,4,,
2016,93081730,85309792,7,,
2016,93693379,85309823,7,1,
2016,91250622,83746528,7,,
2016,89418689,83746538,7,1,
2016,89419758,82919552,1,,
2016,92470678,83748691,5,,1
2016,92470691,83749775,6,,
2016,90640764,86983243,7,,
2016,93696594,84052671,7,0,
2016,91863583,82882680,7,,
2016,93081940,85321969,5,,
2016,90638821,85323040,7,,
2016,93081985,85324133,7,,
2016,93694563,83757245,6,,
2016,91860476,83757320,6,,
2016,89418938,83759387,7,1,
2016,92471927,84927333,7,,
2016,89420036,82917296,1,,
2016,90030808,84682924,7,,
2016,92473031,84683026,7,,
2016,93085180,84683036,5,,1
2016,92473037,84683930,7,0,
2016,90638946,85329480,7,1,
2016,91249927,85330634,7,,
2016,89419020,83763680,7,,
2016,93083122,83763764,6,,
2016,90030953,87473188,7,,
2016,92470013,85334896,7,,
2016,91859645,85334905,4,,
2016,91860677,83767855,5,,
2016,89421310,85960889,7,,
2016,93696906,85962942,6,,
2016,93085368,85963998,6,,
2016,90642223,85964007,4,,
2016,91251047,83770068,7,,
2016,93695930,82919878,7,,
2016,93693442,85314439,6,,
2016,90029856,82923602,7,,
2016,90030185,84659335,7,,
2016,93084705,84666574,7,,
2016,91250520,85345765,6,,
2016,91860179,85345842,7,,
2016,93694313,85347983,7,,
2016,90028535,83747534,5,,
2016,91251640,83802301,7,,
2016,93697500,86288352,6,,
2016,91253776,86288379,7,,
2016,90027504,85312117,4,,
2016,89418788,83751026,5,,
2016,90029550,83712371,7,,
2016,90640798,82989015,7,,
2016,89417621,85312167,6,,
2016,89417627,85313187,7,,
2016,91253869,82879221,7,,
2016,93081862,85316699,6,,
2016,93081865,85316718,7,,
2016,92469692,85317674,5,,
2016,93693489,85317729,6,,
2016,92470842,83757202,4,,
