agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
7108,8705641,1898357,00610703,,,1999-01-01 00:00:00,,0,6,,0,C,1999_01_KY1200100_00610703_INC_NIBRS,,,
7108,8705642,1898357,00612572,,,1999-01-01 00:00:00,,0,6,,0,C,1999_01_KY1200100_00612572_INC_NIBRS,,,
7108,8705643,1898357,99600001,,,1999-01-01 00:00:00,,0,6,,0,C,1999_01_KY1200100_99600001_INC_NIBRS,,,
7108,8705644,1898357,99600072,,,1999-01-02 00:00:00,,0,4,1999-01-05 00:00:00,0,C,1999_01_KY1200100_99600072_INC_NIBRS,,,
7108,8705645,1898357,99600081,,,1999-01-01 00:00:00,,1,6,,0,C,1999_01_KY1200100_99600081_INC_NIBRS,,,
7108,8705646,1898357,99600099,,,1999-01-02 00:00:00,,0,6,,0,C,1999_01_KY1200100_99600099_INC_NIBRS,,,
7108,8705647,1898357,99600181,,,1999-01-05 00:00:00,,17,6,,0,C,1999_01_KY1200100_99600181_INC_NIBRS,,,
7108,8705648,1898357,99600274,,,1999-01-07 00:00:00,,20,6,,0,C,1999_01_KY1200100_99600274_INC_NIBRS,,,
7108,8705649,1898357,99600299,,,1999-01-06 00:00:00,,13,6,,0,C,1999_01_KY1200100_99600299_INC_NIBRS,,,
7108,8705650,1898357,99600376,,,1999-01-10 00:00:00,,17,6,,0,C,1999_01_KY1200100_99600376_INC_NIBRS,,,
7108,8705651,1898357,99600392,,,1999-01-09 00:00:00,,23,6,,0,C,1999_01_KY1200100_99600392_INC_NIBRS,,,
7108,8705652,1898357,99600400,,,1999-01-11 00:00:00,,15,6,,0,C,1999_01_KY1200100_99600400_INC_NIBRS,,,
7108,8705653,1898357,99600432,,,1999-01-11 00:00:00,,4,6,,0,C,1999_01_KY1200100_99600432_INC_NIBRS,,,
7108,8705654,1898357,99600471,,,1999-01-12 00:00:00,,20,6,,0,C,1999_01_KY1200100_99600471_INC_NIBRS,,,
7108,8705655,1898357,99600500,,,1999-01-08 00:00:00,,21,6,,0,C,1999_01_KY1200100_99600500_INC_NIBRS,,,
7108,8705656,1898357,99600522,,,1999-01-14 00:00:00,,1,6,,0,C,1999_01_KY1200100_99600522_INC_NIBRS,,,
7108,8705657,1898357,99600548,,,1999-01-14 00:00:00,,16,6,,0,C,1999_01_KY1200100_99600548_INC_NIBRS,,,
7108,8705658,1898357,99600607,,,1999-01-16 00:00:00,,0,6,,0,C,1999_01_KY1200100_99600607_INC_NIBRS,,,
7108,8705659,1898357,99600611,,,1999-01-15 00:00:00,,23,6,,0,C,1999_01_KY1200100_99600611_INC_NIBRS,,,
7108,8705660,1898357,99600630,,,1999-01-16 00:00:00,,21,6,,0,C,1999_01_KY1200100_99600630_INC_NIBRS,,,
7108,8705661,1898357,99600665,,,1999-01-17 00:00:00,,19,6,,0,C,1999_01_KY1200100_99600665_INC_NIBRS,,,
7108,8705662,1898357,99600667,,,1999-01-17 00:00:00,,22,6,,0,C,1999_01_KY1200100_99600667_INC_NIBRS,,,
7108,8705663,1898357,99600732,,,1999-01-19 00:00:00,,20,6,,0,C,1999_01_KY1200100_99600732_INC_NIBRS,,,
7108,8705664,1898357,99600829,,,1999-01-22 00:00:00,,3,6,,0,C,1999_01_KY1200100_99600829_INC_NIBRS,,,
7108,8705665,1898357,99600850,,,1999-01-22 00:00:00,,16,6,,0,C,1999_01_KY1200100_99600850_INC_NIBRS,,,
7108,8705666,1898357,99600852,,,1999-01-22 00:00:00,,19,6,,0,C,1999_01_KY1200100_99600852_INC_NIBRS,,,
7108,8705667,1898357,99600872,,,1999-01-22 00:00:00,,15,6,,0,C,1999_01_KY1200100_99600872_INC_NIBRS,,,
7108,8705668,1898357,99600883,,,1999-01-21 00:00:00,,10,6,,0,C,1999_01_KY1200100_99600883_INC_NIBRS,,,
7108,8705669,1898357,99600918,,,1999-01-24 00:00:00,,16,4,1999-01-27 00:00:00,0,C,1999_01_KY1200100_99600918_INC_NIBRS,,,
