victim_id,offender_id,relationship_id,nibrs_victim_offender_id
9230187,9826488,14,3019260
9230188,9826489,3,2657153
9230191,9826492,3,2657152
9230193,9826494,21,3019259
9230208,9826509,21,2657127
9230213,9826514,1,3018008
9230214,9826515,1,3018007
9230215,9826516,15,2657126
9230219,9826520,1,2657125
9230221,9826522,21,3018006
9230223,9826524,24,3018005
9230223,9826525,24,3177945
9230225,9826527,1,3018004
9230226,9826528,24,3018003
9230229,9826531,3,3018002
9230240,9826542,1,3018001
9230241,9826543,15,3018000
9230255,9826557,15,3017999
9230376,9826684,3,2657095
9230382,9826691,24,3017953
9230267,9826569,1,2657124
9230274,9826576,1,3017998
9230278,9826580,1,2792556
9230281,9826582,3,2657123
9230282,9826583,1,2657122
9230292,9826593,1,3017997
9230293,9826594,24,2705802
9230297,9826599,24,2657121
9230303,9826604,1,2657120
9230303,9826603,25,3177944
9230305,9826606,21,2792555
9230309,9826610,1,3017996
9230319,9826621,1,3017995
9230320,9826622,17,2657119
9230328,9826635,1,2657100
9230331,9826638,1,3017960
9230347,9826654,3,3017959
9230349,9826656,24,3017958
9230363,9826670,1,2657099
9230364,9826671,1,2657098
9230367,9826674,1,3017957
9230368,9826675,1,2657097
9230373,9826681,1,2657096
9230374,9826682,1,3017956
9230375,9826683,1,3017955
9230378,9826686,1,2657094
9230379,9826687,1,3017954
9230385,9826694,1,3017952
9230391,9826700,1,3017951
9230392,9826701,1,2792552
9230392,9826702,3,3177942
9230393,9826701,1,2792551
9230393,9826702,1,3177941
9230395,9826704,1,3017950
9230397,9826706,1,2792550
9230398,9826707,1,3017949
9230420,9826729,21,2792549
9230418,9826727,5,3017948
9230419,9826728,1,3017947
9230423,9826732,3,3017946
9230436,9826748,3,3016719
9230439,9826751,1,3016718
9230440,9826752,5,3016717
9230444,9826756,15,3016716
9230445,9826757,21,3016715
9230449,9826761,1,3016714
9230451,9826763,1,3016713
9230451,9826764,1,3177802
9230466,9826780,3,3016709
9230472,9826786,15,3016708
9230474,9826788,24,3016707
9230475,9826789,1,2716021
9230475,9826790,1,3132664
9230475,9826791,1,3198501
9230476,9826792,21,3016706
9230484,9826800,24,3016705
9230486,9826802,24,2677816
9230489,9826805,3,2677815
9230616,9826937,1,3007868
9230454,9826767,1,3016712
9230457,9826770,3,2677818
9230458,9826771,21,3016711
9230459,9826772,1,3016710
9230462,9826776,3,2677817
9230493,9826809,16,3016704
9230499,9826815,1,3016703
9230511,9826828,15,3016702
9230512,9826829,24,2677814
9230512,9826830,24,3126493
9230518,9826837,15,3016701
9230521,9826840,17,3016700
