victim_id,injury_id
9230187,4
9230193,4
9230215,4
9230221,4
9230223,4
9230226,4
9230229,4
9230241,1
9230255,4
9230267,4
9230281,4
9230319,5
9230320,4
9230331,4
9230347,4
9230349,5
9230363,4
9230368,5
9230373,5
9230378,4
9230379,4
9230385,5
9230391,4
9230392,4
9230393,4
9230395,4
9230397,5
9230420,1
9230418,4
9230419,4
9230423,5
9230436,4
9230444,4
9230445,5
9230449,5
9230451,4
9230466,4
9230474,5
9230475,4
9230476,5
9230486,4
9230616,5
9230457,4
9230458,4
9230459,5
9230462,4
9230493,5
9230499,4
9230512,4
9230518,4
9230521,4
9230523,4
9230531,4
9230532,4
9230611,5
9230545,1
9230547,4
9230555,4
9230556,4
9230583,5
9230605,4
9230608,5
9230627,4
9230630,4
9230632,4
9230656,5
9230710,5
9230178,2
9230667,5
9230668,4
9230672,4
9230682,4
9230684,4
9230699,4
9230703,4
9230722,5
9230727,2
9230730,4
9230744,5
9230745,4
9230757,4
9230771,5
9226286,4
9226287,5
9226288,5
9226289,5
9226298,4
9226299,4
9226300,5
9226305,5
9226309,5
9226311,5
9226313,5
9226327,5
9226337,5
9226338,4
9226339,5
9226353,4
9226354,5
9226355,4
9226366,4
9226367,4
9226368,5
9226370,5
9226144,5
9226145,5
9226148,5
9226154,4
9226158,5
9226159,5
9226160,5
9226161,5
9226162,5
9226163,5
9226165,5
9226170,4
9226171,5
9226177,5
9226182,7
9226182,8
9226185,4
9226191,5
9226196,4
9226199,5
9226221,5
9226234,5
9226235,5
9226239,5
9226243,4
9226244,4
9226247,5
9226252,5
9226258,5
9226259,4
9226277,5
9226279,4
9226384,5
9226386,4
9226393,4
9226395,5
9226398,4
9226405,4
9226406,5
9226414,5
9226415,5
9226428,5
9226429,4
9226436,4
9226436,8
9226441,5
9226450,4
9226372,4
9226379,5
9226456,5
9226457,5
9226736,5
9226751,1
9226462,3
9226463,4
9226465,5
9226471,5
9226483,5
9226484,5
9226493,5
9226496,5
9226497,5
9226500,5
9226501,4
9226510,5
9226512,5
9226513,4
9226521,5
9226530,5
9226531,5
9226538,5
9226545,5
9226548,5
9226550,5
9226556,4
9226559,5
9226564,5
9226568,5
9226580,5
9226582,5
9226590,5
9226593,5
9226596,5
9226607,5
9226608,5
9226614,4
9226619,4
9226621,4
9226622,5
9226630,4
9226637,5
9226642,5
9226646,5
9226653,5
9226654,5
9226655,5
9226658,5
9226659,5
9226663,5
9226670,5
9226679,4
9226681,4
9226683,5
9226684,5
9226686,5
9226689,6
9226699,5
9226894,5
9226896,5
9226900,5
9226909,5
9226912,5
9226914,4
9226915,5
9226918,5
9226919,5
9226920,5
9226929,5
9226933,5
9226941,5
9226946,5
9226951,4
9226966,3
9226971,2
9226971,4
9226718,5
9226725,5
9226729,5
9226732,5
9226737,5
9226746,5
9226754,5
9226761,4
9226762,5
9226766,4
9226771,4
9226772,5
9226773,4
9226778,5
9226784,5
9226793,5
9226799,5
9226804,2
9226804,6
9226805,4
9226808,5
9226809,5
9226818,5
9226822,5
9226849,5
9226850,5
9226854,5
9226856,5
9226860,5
9226862,5
9226865,5
9226867,5
9226868,5
9226885,4
9226888,4
9226978,5
9226980,5
9226981,5
9226982,5
9226984,5
9226991,5
9226998,5
9227002,5
9227003,4
9227009,5
9227010,5
9227011,5
9227018,5
9227019,4
9227024,4
9227026,4
9226716,5
9227155,4
9227156,4
9227165,5
9227173,4
9227186,5
9227187,5
9227192,5
9227195,5
9227201,4
9227202,4
9227204,5
9227206,4
9227210,5
9227217,4
9227221,5
9227224,4
9227078,3
9227083,5
9227090,5
9227098,5
9227099,5
9227108,4
9227109,4
9227110,5
9227113,5
9227114,5
9227115,5
9227120,4
9227125,3
9227127,4
9227135,4
9227141,5
9227151,5
9227477,5
9227327,5
9227336,5
9227341,5
9227042,5
9227059,5
9227061,4
9227252,5
9227266,5
9227271,5
9227274,4
9227279,5
9227280,5
9227281,4
9227282,3
9227282,4
9227286,5
9227289,4
9227291,4
9227297,5
9227304,5
9227309,5
9227310,5
9227315,5
9227321,5
9227322,5
9227324,5
9227417,5
9227422,4
9227423,3
9227431,4
9227439,5
9227445,5
9227446,5
9227447,5
9227448,5
9227450,5
9227453,5
9227456,5
9227457,5
9227468,5
9227482,4
9227496,4
9227353,3
9227354,3
9227357,3
9227359,5
9227361,5
9227368,5
9227379,4
9227380,4
9227381,4
9227392,4
9227395,5
9227398,5
9227399,5
9227405,4
9227807,5
9228846,5
9227506,5
9227518,5
9227520,5
9227523,5
9227525,5
9227526,5
9227527,5
9227528,5
9227544,5
9227546,5
9227551,5
9227579,4
9227580,1
9227580,2
9227581,5
9227590,5
9227591,5
9227598,5
9227602,5
9227609,4
9227610,5
9227611,5
9227613,5
9227625,5
9227629,4
9227632,5
9227649,4
9227651,5
9227657,4
9227661,5
9227667,2
9227672,5
9227674,5
9227687,5
9227688,5
9227690,4
9227695,4
9227698,5
9227699,4
9227704,5
9227705,5
9227711,5
9227715,5
9227716,5
9227718,5
9227719,5
9227720,5
9227721,5
9227722,5
9227723,5
9227724,5
9227726,5
9227734,4
9227781,5
9227786,5
9227788,5
9227789,5
9227800,5
9227802,5
9227803,5
9227805,5
9227812,5
9227817,5
9227821,4
9227828,5
9227829,4
9227832,5
9227842,4
9227850,5
9228117,5
9228119,5
9227864,5
9227866,5
9227868,4
9227871,4
9227872,4
9227878,5
9227883,3
9227884,5
9227887,3
9227903,4
9227907,5
9227914,4
9227917,3
9227919,5
9227920,5
9227934,5
9227937,4
9227938,5
9227939,5
9227949,4
9227956,5
9227965,4
9227967,1
9227969,4
9227970,5
9227975,5
9227984,5
9227985,5
9227986,5
9227989,5
9227999,1
9228001,4
9228007,2
9228010,5
9228016,4
9228022,5
9228023,5
9228024,5
9228677,5
9228028,5
9228029,5
9228032,5
9228035,5
9228037,4
9228039,4
9228041,5
9228046,5
9228051,5
9228052,4
9228058,5
9228067,5
9228074,5
9228080,5
9228083,3
9228088,5
9228089,5
9228092,5
9228094,5
9228095,4
9227740,5
9227742,5
9227745,5
9227746,4
9227750,4
9227753,5
9227760,5
9227770,4
9228118,5
9228124,5
9228125,5
9228126,3
9228129,4
9228132,4
9228140,5
9228145,4
9228152,5
9228160,5
9228161,4
9228163,5
9228168,5
9228178,5
9228193,5
9228194,5
9228196,5
9228197,5
9228198,5
9228461,5
9228469,5
9228512,5
9228199,4
9228205,5
9228206,4
9228207,4
9228212,5
9228219,5
9228228,5
9228231,5
9228237,3
9228244,4
9228257,3
9228263,6
9228267,5
9228272,4
9228276,5
9228278,5
9228279,5
9228280,4
9228281,5
9228282,5
9228562,4
9228018,5
9228293,5
9228298,5
9228299,5
9228320,5
9228322,4
9228328,5
9228329,4
9228331,5
9228333,5
9228342,4
9228346,5
9228355,4
9228356,5
9228358,5
9228359,4
9228360,2
9228361,5
9228362,5
9228363,4
9228365,5
9228366,5
9228368,5
9228369,5
9228103,4
9228110,5
9228377,6
9228378,6
9228379,5
9228391,4
9228412,4
9228417,4
9228418,4
9228429,5
9228435,4
9228463,5
9228468,5
9228490,5
9228491,5
9228496,4
9228509,5
9228517,4
9228519,5
9228527,5
9228528,5
9228531,5
9228537,5
9228538,5
9228539,5
9228545,5
9228810,5
9228811,5
9228816,5
9228817,5
9228818,5
9228819,4
9228820,5
9228824,3
9228825,4
9228827,5
9228831,5
9228833,4
9228835,5
9228837,5
9228838,4
9228847,5
9228883,5
9228547,4
9228549,5
9228550,5
9228551,5
9228552,5
9228553,5
9228554,5
9228555,5
9228559,5
9228563,5
9228566,4
9228571,4
9228572,4
9228591,5
9228592,4
9228593,4
9228597,5
9228600,4
9228605,4
9228606,5
9228607,4
9228608,5
9228611,5
9228615,5
9228619,5
9228632,5
9228645,5
9228656,5
9228657,5
9228671,5
9228679,5
9228689,5
9228697,5
9228698,3
9228701,5
9228703,4
9228704,5
9228709,4
9228713,5
9228718,5
9228988,5
9229673,5
9228437,3
9228438,4
9228443,5
9228451,5
9228456,4
9228457,5
9228736,4
9228760,4
9228771,5
9228774,5
9228777,5
9228786,5
9228788,5
9228790,5
9228791,5
9228792,5
9228797,5
9228798,5
9228799,5
9228801,5
9228807,5
9228808,5
9229090,5
9229095,5
9229115,5
9229116,5
9229126,5
9229129,5
9229145,5
9229146,5
9229152,4
9229153,4
9228854,4
9228855,5
9228856,4
9228863,5
9228868,5
9228869,5
9228874,5
9228876,3
9228879,5
9228881,5
9228882,5
9228890,5
9228891,5
9228893,5
9228894,3
9229167,4
9229169,5
9229187,4
9229189,4
9229194,5
9229196,5
9229197,5
9229207,5
9229209,4
9229210,4
9229211,4
9229212,4
9229213,5
9229219,5
9228944,5
9228945,5
9228951,1
9228953,4
9228954,5
9228972,4
9228980,4
9228983,5
9228984,5
9228996,5
9229005,5
9229015,5
9229017,5
9229021,4
9229022,5
9229035,4
9229039,4
9229040,4
9229054,5
9229055,5
9229057,5
9229059,4
9229060,5
9229061,4
9229064,5
9229065,5
9229428,4
9229431,5
9229471,5
9229480,5
9229489,4
9229498,4
9229500,4
9229215,4
9229218,5
9229224,5
9229238,4
9229511,5
9229518,4
9229523,4
9229529,5
9229551,5
9229556,2
9229556,3
9229560,5
9229561,5
9229563,4
9229566,4
9229566,8
9229572,5
9229244,5
9229267,5
9229273,5
9229277,5
9229282,5
9229283,5
9229286,5
9229295,5
9229297,4
9229300,5
9229302,5
9229313,5
9229315,4
9229316,4
9229317,4
9229319,5
9229320,5
9229327,3
9229330,5
9229332,5
9229337,5
9229339,5
9229340,5
9229344,3
9229348,5
9229351,5
9229353,5
9229364,5
9229375,5
9229389,5
9229393,5
9229396,5
9229401,5
9229409,3
9229412,5
9229413,4
9229414,5
9229762,5
9229763,5
9229768,5
9229775,5
9229780,5
9229786,1
9229786,2
9229805,5
9229810,5
9229829,5
9229832,4
9229834,5
9229837,5
9229586,5
9229854,5
9229856,5
9229859,4
9229860,5
9229861,5
9229863,5
9229864,5
9229883,5
9229594,4
9229598,5
9229618,4
9229619,3
9229620,5
9229625,4
9229630,4
9229634,5
9229635,5
9229643,5
9229644,5
9229652,5
9229662,5
9229666,4
9229687,4
9229700,5
9229704,5
9229709,5
9229710,5
9229712,5
9229713,5
9229716,5
9229730,4
9229737,5
9229741,4
9229743,5
9229746,4
9230098,4
9230099,4
9230107,5
9230108,5
9230109,5
9230110,5
9230112,4
9230113,4
9230114,4
9230115,4
9230124,5
9230139,4
9230144,5
9230145,5
9230151,5
9230173,5
9230174,5
9229892,5
9229897,5
9229905,5
9229933,5
9229945,5
9229949,5
9229953,3
9229954,4
9229965,5
9229971,5
9229974,5
9229979,5
9229980,4
9229989,4
9229991,5
9229992,4
9230003,5
9230021,5
9230023,5
9230037,5
9230040,5
9230042,5
9230050,5
