offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
15310546,13813030,16,C,20,,,
15310547,13813030,35,C,20,,,
15311273,13813031,49,C,20,0,F,
15312175,13813032,20,C,25,,,
15310548,13813033,51,C,20,,,
15313509,13813034,51,C,20,,,
15313510,13813034,44,C,20,,,
15313511,13813035,45,C,10,,,
15312176,13813036,27,C,13,,,
15310549,13813037,20,C,10,,,
15312177,13813038,20,C,10,,,
15312178,13813039,20,C,10,,,
15312179,13813040,20,C,10,,,
15312180,13813041,5,C,25,,,
15313512,13813042,49,C,12,0,F,
15313513,13813043,21,C,20,,,
15310550,13813044,7,C,25,,,
15313514,13813045,45,C,10,,,
15312181,13813046,35,C,22,,,
15310551,13813047,14,C,25,,,
15311274,13813050,45,C,20,,,
15310552,13813051,45,C,10,,,
15312182,13813048,5,C,25,,,
15312183,13813049,51,C,20,,,
15312184,13813052,5,C,25,,,
15310553,13813053,45,C,20,,,
15313515,13813054,51,C,20,,,
15313516,13813054,5,C,25,,,
15312185,13813055,49,C,22,0,F,
15312186,13813055,5,C,22,,,
15311275,13813056,51,C,25,,,
15311276,13813056,5,C,25,,,
15310554,13813057,51,C,20,,,
15313517,13813058,45,C,23,,,
15313518,13813059,14,C,25,,,
15313519,13813060,49,C,20,0,F,
15313520,13813060,5,C,20,,,
15310557,13813068,45,C,20,,,
15312196,13813108,51,C,20,,,
15312197,13813108,5,C,20,,,
15311277,13813061,51,C,20,,,
15311278,13813062,51,C,20,,,
15310555,13813063,51,C,22,,,
15310556,13813064,45,C,22,,,
15311279,13813065,51,C,25,,,
15313521,13813066,45,C,10,,,
15313522,13813067,45,C,23,,,
15313523,13813069,45,C,25,,,
15312187,13813070,45,C,25,,,
15313524,13813071,16,C,10,,,
15313525,13813071,35,C,10,,,
15312188,13813072,45,C,13,,,
15311280,13813073,5,C,25,,,
15313526,13813074,5,C,25,,,
15312189,13813075,16,C,25,,,
15310558,13813076,45,C,20,,,
15310559,13813077,51,C,20,,,
15312190,13813078,7,C,25,,,
15313616,13813079,5,C,25,,,
15310560,13813079,49,C,20,0,F,
15313622,13813094,45,C,20,,,
15311284,13813095,7,C,25,,,
15313623,13813096,49,C,25,0,N,
15313617,13813080,14,C,25,,,
15313618,13813081,5,C,25,,,
15311281,13813082,51,C,10,,,
15311282,13813083,5,C,25,,,
15313527,13813084,49,C,23,0,F,
15313528,13813084,5,C,23,,,
15313619,13813085,51,C,20,,,
15312191,13813086,44,C,20,,,
15312192,13813087,44,C,20,,,
15313620,13813088,51,C,13,,,
15313529,13813089,21,C,20,,,
15313530,13813090,36,C,20,,,
15313621,13813091,27,C,20,,,
15313531,13813092,5,C,20,,,
15311283,13813093,44,C,20,,,
15313532,13813097,27,C,25,,,
15313533,13813098,45,C,23,,,
15313534,13813099,45,C,25,,,
15313536,13813103,51,C,10,,,
15312194,13813104,7,C,25,,,
15311288,13813113,47,C,25,,,
15311289,13813113,5,C,25,,,
15313535,13813100,45,C,20,,,
15311285,13813101,5,C,10,,,
15312193,13813102,20,C,13,,,
15313537,13813105,44,C,20,,,
15311286,13813106,51,C,20,,,
15312195,13813107,51,C,20,,,
15313911,13813109,27,C,25,,,
15313624,13813110,45,C,20,,,
15311287,13813111,51,C,25,,,
15312198,13813112,49,C,25,0,F,
15313912,13813114,5,C,25,,,
15313625,13813115,27,C,20,,,
15313913,13813116,45,C,7,,,
15311290,13813117,39,C,10,,,
15311291,13813118,16,C,25,,,
15311292,13813118,35,C,25,,,
15312199,13813119,45,C,25,,,
15311293,13813120,35,C,25,,,
15311294,13813121,44,C,25,,,
15311295,13813122,45,C,10,,,
15311296,13813123,21,C,25,,,
15311297,13813123,5,C,10,,,
15311298,13813124,51,C,20,,,
15313914,13813125,16,C,20,,,
15313626,13813126,21,C,18,,,
15311299,13813127,5,C,19,,,
15312200,13813128,5,C,25,,,
15312201,13813129,49,C,20,0,N,
15313638,13813174,7,C,25,,,
15313627,13813130,35,C,25,,,
15313915,13813131,5,C,20,,,
15313916,13813131,39,C,20,,,
15313917,13813132,5,C,18,,,
15311300,13813133,45,C,10,,,
15313918,13813134,51,C,20,,,
15313628,13813135,47,C,20,,,
15313919,13813136,50,C,3,,,
15313920,13813136,5,C,3,,,
15313629,13813137,49,C,5,0,F,
15313630,13813138,49,C,3,0,F,
15311301,13813139,47,C,20,,,
15312202,13813140,45,C,16,,,
15311302,13813141,5,C,20,,,
15311303,13813142,20,C,10,,,
15311304,13813143,49,C,5,0,F,
15313921,13813144,35,C,13,,,
15313631,13813145,49,C,20,0,F,
15313632,13813145,5,C,20,,,
15313634,13813148,5,C,13,,,
15312203,13813149,7,C,25,,,
15311305,13813146,5,C,25,,,
15313633,13813147,51,C,20,,,
15312204,13813150,49,C,20,0,F,
15311306,13813151,51,C,18,,,
15311307,13813152,51,C,18,,,
15313922,13813153,51,C,20,,,
15313635,13813154,44,C,20,,,
15311308,13813155,51,C,20,,,
15313923,13813156,51,C,6,,,
15313924,13813157,16,C,20,,,
15313925,13813157,35,C,20,,,
15313927,13813158,35,C,20,,,
15313926,13813158,16,C,20,,,
15311309,13813159,16,C,20,,,
15311310,13813159,35,C,20,,,
15312205,13813160,5,C,20,,,
15313636,13813161,20,C,10,,,
15311311,13813162,5,C,25,,,
15312206,13813163,5,C,25,,,
15313928,13813164,45,C,25,,,
15313929,13813165,49,C,25,0,F,
15313941,13813191,16,C,10,,,
15313942,13813192,7,C,25,,,
15311312,13813166,49,C,20,0,N,
15313637,13813167,5,C,25,,,
15311313,13813168,21,C,20,,,
15311314,13813168,5,C,20,,,
15311315,13813169,21,C,20,,,
15313930,13813170,49,C,20,0,N,
15311316,13813171,5,C,20,,,
15313931,13813172,20,C,10,,,
15313932,13813173,21,C,25,,,
15311317,13813175,49,C,20,0,F,
15311318,13813175,5,C,20,,,
15312207,13813176,35,C,20,,,
15313639,13813177,14,C,25,,,
15313933,13813178,16,C,10,,,
15313934,13813179,5,C,25,,,
15313935,13813180,45,C,20,,,
15312208,13813181,35,C,13,,,
15313936,13813182,49,C,20,0,F,
15313937,13813182,5,C,20,,,
15311319,13813183,16,C,7,,,
15313938,13813184,45,C,25,,,
15313939,13813185,5,C,22,,,
15313640,13813186,5,C,25,,,
15313940,13813187,51,C,20,,,
15313641,13813188,45,C,20,,,
15313642,13813189,45,C,20,,,
15312209,13813190,45,C,25,,,
15312210,13813190,5,C,25,,,
15312211,13813193,47,C,20,,,
15313943,13813194,16,C,13,,,
15313944,13813194,35,C,13,,,
15312212,13813195,5,C,20,,,
15312213,13813196,16,C,20,,,
15312214,13813196,35,C,20,,,
15311320,13813197,5,C,25,,,
15312215,13813198,39,C,13,,,
15312216,13813199,51,C,1,,,
15313945,13813200,5,C,25,,,
15313643,13813201,51,C,25,,,
15313644,13813202,44,C,22,,,
15313946,13813203,5,C,13,,,
15312217,13813204,5,C,13,,,
15312218,13813205,5,C,10,,,
15311321,13813206,21,C,20,,,
15313645,13813207,49,C,20,0,F,
15311322,13813208,49,C,6,0,N,
15311323,13813208,5,C,25,,,
15311324,13813209,44,C,20,,,
15313947,13813210,47,C,6,,,
15311325,13813211,5,C,13,,,
15311326,13813212,5,C,13,,,
15312219,13813213,51,C,15,,,
15313646,13813214,16,C,25,,,
15313647,13813215,5,C,10,,,
15311327,13813216,14,C,25,,,
15312220,13813217,5,C,13,,,
15312221,13813218,51,C,20,,,
15313948,13813219,5,C,25,,,
15313648,13813220,5,C,25,,,
15313950,13813224,49,C,20,0,N,
15313654,13813229,51,C,20,,,
15311329,13813233,51,C,18,,,
15311330,13813234,5,C,25,,,
15313955,13813235,5,C,25,,,
15313956,13813236,45,C,22,,,
15313655,13813237,7,C,25,,,
15313650,13813222,5,C,20,,,
15313649,13813222,44,C,20,,,
15311328,13813223,49,C,20,0,N,
15313652,13813226,5,C,20,,,
15313653,13813227,5,C,25,,,
15313952,13813230,29,C,20,,,
15313651,13813225,49,C,20,0,N,
15313951,13813228,5,C,25,,,
15313953,13813231,21,C,18,,,
15313954,13813232,5,C,25,,,
15312232,13813273,49,C,20,0,N,
15313656,13813238,51,C,20,,,
15312222,13813239,27,C,20,,,
15312223,13813239,51,C,20,,,
15313657,13813240,27,C,20,,,
15313957,13813241,27,C,20,,,
15313958,13813241,5,C,25,,,
15313658,13813242,45,C,20,,,
15313959,13813243,16,C,20,,,
15313960,13813243,35,C,20,,,
15313659,13813244,39,C,20,,,
15311331,13813245,45,C,7,,,
15312224,13813246,45,C,20,,,
15313660,13813247,14,C,25,,,
15313961,13813248,16,C,10,,,
15313962,13813248,35,C,10,,,
15313963,13813249,45,C,7,,,
15312225,13813250,43,C,20,,,
15311332,13813251,7,C,25,,,
15311333,13813252,16,C,20,,,
15311334,13813252,35,C,20,,,
15312226,13813253,5,C,25,,,
15313964,13813254,51,C,18,,,
15311335,13813255,44,C,20,,,
15313661,13813256,23,C,7,,,
15312227,13813257,5,C,25,,,
15312228,13813258,45,C,20,,,
15311336,13813259,51,C,18,,,
15313662,13813260,51,C,10,,,
15313965,13813261,7,C,25,,,
15312229,13813262,51,C,20,,,
15313966,13813263,51,C,20,,,
15313967,13813264,56,C,20,,,
15313663,13813265,5,C,20,,,
15312230,13813266,51,C,25,,,
15311337,13813267,5,C,10,,,
15312231,13813268,51,C,20,,,
15313949,13813221,56,C,20,,,
15311338,13813269,45,C,7,,,
15313968,13813270,45,C,20,,,
15311339,13813271,51,C,13,,,
15313969,13813272,51,C,20,,,
15314040,13813274,47,C,20,,,
15312233,13813275,51,C,10,,,
15312234,13813276,14,A,25,,,
15314041,13813277,36,C,20,,,
15313970,13813278,51,C,12,,,
15313971,13813278,5,C,12,,,
15312235,13813279,45,C,20,,,
