victim_id,offender_id,relationship_id,nibrs_victim_offender_id
14759175,15571305,18,4906799
14759175,15571306,25,5118948
14759176,15571305,25,4906798
14759176,15571306,18,5118947
14759177,15571307,3,4906797
14759178,15571307,4,4906796
14759180,15571309,18,4906795
14759193,15571322,21,4906794
14759199,15571327,21,4906793
14759201,15571329,21,4906792
14759202,15571330,19,4906791
14759253,15571382,21,4905467
14759206,15571334,18,4906790
14759207,15571335,18,4481335
14759208,15571336,18,4906789
14759210,15571338,18,4488087
14759222,15571351,19,4488086
14759227,15571356,18,4481334
14759230,15571359,21,4906788
14759231,15571360,16,4906787
14759232,15571361,16,4906786
14759233,15571362,9,4488085
14759235,15571364,9,4906785
14759236,15571365,24,4906784
14759238,15571367,18,4481333
14759242,15571371,13,4906783
14759248,15571377,1,4416730
14759250,15571379,26,4906782
14759251,15571380,21,4488084
14759252,15571381,21,4905468
14759254,15571383,13,4905466
14759256,15571385,18,4481326
14759260,15571389,1,4905465
14759266,15571396,18,4905464
14759269,15571399,21,4905463
14759280,15571409,9,4905462
14759294,15571426,24,4905460
14759293,15571426,21,4905461
14759298,15571430,21,4905459
14759299,15571431,21,4905458
14759300,15571432,21,4905457
14759301,15571433,18,4481325
14759302,15571434,5,4905456
14759303,15571435,18,4966916
14759334,15571468,21,4905455
14759346,15571483,18,4511899
14759348,15571485,1,4905454
14759349,15571486,18,4905453
14759356,15571493,13,4481324
14759360,15571497,18,4904006
14759365,15571503,18,4904005
14759376,15571514,21,4904002
14759381,15571518,1,4903999
14759369,15571507,3,4904003
14759377,15571515,5,4904001
14759378,15571515,5,4904000
14759386,15571523,18,4903998
14759388,15571524,4,4903996
14759389,15571524,1,4903995
14759387,15571524,18,4903997
14759390,15571525,5,4903994
14759391,15571526,24,4903993
14759400,15571535,9,4903992
14759404,15571539,16,4481320
14759405,15571540,1,4903991
14759409,15571544,3,4903990
14759410,15571545,1,4415176
14759412,15571547,1,4903989
14759413,15571548,16,4903988
14759413,15571549,16,5118446
14759414,15571548,16,4903987
14759414,15571549,16,5118445
14759415,15571550,9,4966911
14759416,15571550,9,4966910
14759418,15571552,1,4903986
14759420,15571554,6,4903985
14759368,15571506,9,4904004
14759423,15571557,24,4903984
14759423,15571558,24,5118444
14759424,15571557,24,4903983
14759424,15571558,24,5118443
14759425,15571559,1,4903982
14759428,15571562,1,4903981
14759428,15571563,25,5118442
14759429,15571562,25,4903980
14759429,15571563,1,5118441
14759431,15571565,21,4903979
14759432,15571566,25,4903978
14759432,15571567,18,5118440
14759433,15571566,18,4903977
14759433,15571567,25,5118439
14759437,15571570,24,4903976
14759437,15571571,24,5055574
14759438,15571572,1,4903975
14759438,15571573,1,5118438
14759439,15571572,1,4903974
14759439,15571573,1,5118437
14759440,15571574,24,4903973
14759446,15571580,18,4903972
14759450,15571585,17,4903971
14759453,15571588,9,4508746
14759453,15571589,9,5118436
14759453,15571590,9,5164559
14759454,15571591,18,4481319
14759455,15571592,9,4903970
14760147,15572299,1,4894862
14760153,15572306,18,4894861
14760160,15572313,18,4894860
14760161,15572314,18,4894859
14760162,15572315,5,4894858
14760162,15572316,5,5116629
14760163,15572315,4,4894857
14760163,15572316,4,5116628
14760165,15572318,3,4894856
14760184,15572339,18,4894855
14759476,15571614,15,4415168
14759895,15572043,3,4899482
14759911,15572065,1,4897901
14759956,15572111,18,4481304
14759960,15572114,3,4897895
14759967,15572121,16,4897894
14759972,15572126,21,4897893
14759975,15572128,1,4897892
14759978,15572131,3,4897891
14759979,15572131,16,4897890
14759981,15572133,18,4897889
14759987,15572139,1,4897888
14760000,15572155,1,4897885
14760078,15572234,16,4896346
14760078,15572236,16,5149083
14760078,15572235,16,5042112
14760078,15572237,16,5173420
14759872,15572024,3,4433463
14759993,15572146,16,4502236
14759994,15572146,16,4502235
14759995,15572147,1,4897887
14759999,15572154,20,4897886
14760001,15572156,5,4502234
14760023,15572179,9,4896360
14760024,15572180,17,4896359
14760025,15572180,19,4896358
14760031,15572185,1,4896357
14760033,15572187,17,4896356
14760034,15572188,21,4415098
14759485,15571624,18,4902559
14760037,15572191,18,4415097
14760047,15572201,3,4896355
14760051,15572205,21,4896354
14760053,15572207,18,4896353
14760058,15572211,18,4896352
14760058,15572212,18,5116920
14760059,15572211,18,4896351
14760059,15572212,18,5116919
14760060,15572213,18,4481301
14760064,15572217,18,4896350
14760065,15572218,1,4896349
14760070,15572223,3,4415096
14760075,15572231,18,4896348
14760077,15572233,18,4896347
14760085,15572245,18,4896345
14760088,15572248,1,4896344
14760090,15572250,20,4896343
14760091,15572251,1,4502225
14760095,15572255,18,4896342
14759585,15571724,18,4481314
14760103,15572262,18,4896341
14760105,15572262,18,4896340
14760110,15572267,18,4896339
14760112,15572269,1,4896338
14760122,15572278,18,4896337
14760123,15572279,18,4896336
14760130,15572286,19,4499105
14760131,15572287,24,4896335
14760135,15572291,3,4894864
14760136,15572291,1,4894863
14760138,15572293,16,4481297
14759463,15571600,1,4415175
14759465,15571602,1,4903969
14759471,15571609,3,4903968
14759472,15571610,15,4508745
14759479,15571619,5,4902563
14759480,15571620,24,4966909
14759481,15571621,3,4439807
14759482,15571622,21,4902562
14759483,15571622,20,4902561
14759484,15571623,5,4902560
14759487,15571626,3,4902558
14759489,15571628,16,4415167
14759490,15571629,18,4902557
14759491,15571629,18,4902556
14759492,15571629,18,4902555
14759497,15571634,18,4902554
14759499,15571636,3,4902553
14759500,15571636,1,4902552
14759501,15571636,1,4902551
14759502,15571636,1,4902550
14759503,15571637,1,4902549
14759504,15571638,18,4902548
14759506,15571641,21,4902547
14759511,15571646,6,4902546
14759519,15571652,18,4902545
14759532,15571668,3,4415166
14759536,15571673,3,4415165
14759537,15571674,3,4415164
14759537,15571675,18,5118157
14759542,15571680,5,4902544
14759543,15571681,3,4508740
14759545,15571682,3,4415163
14759550,15571687,18,4902543
14759554,15571691,21,4902542
14759555,15571692,18,4202529
14759562,15571700,5,4902541
14759567,15571705,18,4481317
14759568,15571706,26,4902540
14759575,15571713,24,4902539
14759576,15571713,24,4902538
14759577,15571714,18,4902537
14759578,15571714,18,4902536
14759579,15571715,18,4432309
14759580,15571716,1,4902535
14759580,15571717,18,5118156
14759580,15571719,18,5179205
14759580,15571718,18,5164521
14759582,15571721,18,4508739
14759591,15571736,3,4415151
14759606,15571757,1,4902466
14759607,15571758,3,4415150
14759608,15571759,16,4902465
14759609,15571759,16,4902464
14759619,15571769,18,4902463
14759628,15571781,18,4902462
14759631,15571784,24,4902461
14760187,15572342,1,4894854
14759643,15571795,18,4901042
14759651,15571803,1,4901041
14759652,15571804,18,4481313
14759653,15571805,1,4901040
14759659,15571812,18,4901039
14759664,15571817,1,4901038
14759666,15571819,18,4505404
14759667,15571820,16,4901037
14759673,15571827,18,4901036
14759679,15571833,24,4901035
14759700,15571852,3,4900971
14759721,15571872,3,4900970
14759722,15571873,18,4481310
14759723,15571874,18,4900969
14759728,15571879,18,4900968
14759730,15571880,3,4900967
14759746,15571903,18,4900966
14759753,15571909,3,4900965
14759804,15571951,19,4899502
14759809,15571954,21,4899501
14759824,15571969,18,4899500
14759829,15571977,18,4899499
14759830,15571977,18,4899498
14759833,15571979,18,4899497
14759874,15572026,21,4899494
14759879,15572031,18,4481306
14759883,15572034,24,4998449
14759883,15572033,24,4899491
14759883,15572035,24,5149084
14759881,15572034,24,4998451
14759881,15572033,24,4899493
14759881,15572035,24,5149086
14759882,15572034,24,4998450
14759882,15572033,24,4899492
14759882,15572035,24,5149085
14759885,15572037,1,4899490
14759886,15572038,26,4899489
14759887,15572039,16,4200840
14759888,15572040,1,4899488
14759889,15572041,18,4899487
14759890,15572041,18,4899486
14759891,15572041,18,4899485
14759892,15572041,18,4899484
14759893,15572041,18,4899483
14759896,15572044,5,4502244
14759896,15572045,5,5117567
14759904,15572055,3,4899481
14759907,15572059,1,4899480
14759854,15572003,16,4899496
14759858,15572007,21,4415128
14759865,15572014,3,4899495
14759871,15572022,1,4502245
14759871,15572023,1,5117568
14759910,15572064,24,4897902
14759929,15572083,18,4966899
14759934,15572087,15,4415110
14759943,15572096,3,4897900
14759944,15572097,5,4897899
14759944,15572098,1,5117242
14759944,15572100,1,5179153
14759944,15572099,1,5164371
14759947,15572103,19,4897898
14759948,15572104,16,4897897
14759949,15572104,16,4897896
14760189,15572344,9,4894853
14760189,15572345,19,5116627
14760194,15572349,26,4894852
14760200,15572356,9,4894851
14760378,15572534,18,4914439
14760378,15572535,18,5120416
14760212,15572368,13,4894850
14760262,15572408,3,4893294
14760379,15572536,1,4433469
14760242,15572386,1,4894849
14760268,15572418,1,4893291
14760252,15572396,21,4894848
14760264,15572412,18,4893293
14760264,15572413,18,5116270
14760264,15572414,18,5164242
14760265,15572415,6,4893292
14760277,15572426,16,4893290
14760278,15572427,18,4893289
14760279,15572428,5,4893288
14760292,15572445,18,4893287
14760293,15572445,18,4893286
14760353,15572505,3,4893277
14760354,15572506,21,4893276
14760355,15572507,3,4499089
14760309,15572462,19,4893285
14760309,15572463,16,5116269
14760313,15572466,3,4893284
14760384,15572541,25,4914438
14760384,15572542,15,5120415
