property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
15928570,68,,,15908867
15928571,11,1,,15908868
15920520,12,870,,15896240
15920521,16,225,,15896241
15920522,36,150,,15896242
15920523,63,1070,,15896243
15925430,35,1,,15897770
15923987,63,150,,15894026
15928572,63,390,,15908869
15925431,63,210,,15897771
15925432,63,180,,15897772
15925862,63,900,,15905045
15925863,63,50,,15905046
15923988,63,0,,15894027
15923989,3,1500,2001-01-18 00:00:00,15894028
15923990,3,1500,,15894029
15928573,26,300,,15908870
15928574,38,339,,15908871
15923991,12,45000,,15894030
15925864,11,1,,15905047
15928575,20,57,,15908872
15920524,18,300,,15896244
15928576,63,18,,15908873
15925865,63,0,,15905048
15925866,63,100,,15905049
15928577,20,10,2001-03-13 00:00:00,15908874
15928578,20,10,,15908875
15923992,63,20,,15894031
15925867,68,,,15905050
15925868,35,250,,15905051
15920525,3,75,,15896245
15923993,8,25,,15894032
15923994,27,175,,15894033
15923995,29,100,,15894034
15923996,20,500,,15894035
15923997,26,630,,15894036
15923998,27,250,,15894037
15928580,63,0,,15908877
15925875,29,1,,15905058
15928579,4,200,,15908876
15923999,18,2800,,15894038
15924000,6,12,,15894039
15924001,63,50,,15894040
15925869,36,300,,15905052
15924002,68,,,15894041
15924003,11,1,,15894042
15925870,63,0,,15905053
15920526,3,250,,15896246
15924004,3,1,,15894043
15925871,68,,,15905054
15928581,63,149,,15908878
15925872,38,40,,15905055
15928582,68,,,15908879
15928583,63,20,,15908880
15928586,63,50,,15908883
15920528,38,900,,15896248
15928587,16,205,,15908884
15928584,63,1010,,15908881
15928585,3,100,,15908882
15920527,63,200,,15896247
15924005,63,1100,,15894044
15924006,20,8,,15894045
15924007,3,150,2001-05-20 00:00:00,15894046
15924008,3,150,,15894047
15924009,63,50,,15894048
15924010,8,22,,15894049
15924011,8,850,,15894050
15925874,38,600,,15905057
15920530,63,0,,15896250
15920531,16,500,,15896251
15924012,6,75,2001-06-01 00:00:00,15894051
15924013,6,75,,15894052
15920529,63,600,,15896249
15925873,63,30,,15905056
15928588,16,400,,15908885
15925876,16,2525,,15905059
15924014,63,100,,15894053
15924015,8,1,2001-06-24 00:00:00,15894054
15924016,8,1,,15894055
15920532,10,0,,15896252
15920533,11,1,,15896253
15925877,63,3000,,15905060
15920534,11,1,,15896254
15920535,12,1,2001-07-17 00:00:00,15896255
15920536,63,0,2001-07-17 00:00:00,15896256
15920537,12,1,,15896257
15920538,63,0,,15896258
15920539,63,500,,15896259
15920540,3,1,2001-07-17 00:00:00,15896260
15920541,3,1,,15896261
15920542,8,297,,15896262
15924017,68,,,15894056
15928589,3,1200,,15908886
15920543,63,4,,15896263
15925878,63,47,,15905061
15925879,13,450,,15905062
15928607,38,570,,15908904
15928590,11,1,,15908887
15924018,63,100,,15894057
15924019,3,300,,15894058
15920544,12,2750,,15896264
15928591,16,300,,15908888
15928592,20,200,,15908889
15928593,26,250,,15908890
15928594,36,30,,15908891
15924020,63,1500,,15894059
15924021,63,0,2001-08-27 00:00:00,15894060
15924022,63,0,,15894061
15928595,36,4000,2001-08-28 00:00:00,15908892
15928596,63,3800,2001-08-28 00:00:00,15908893
15928597,36,4000,,15908894
15928598,63,3800,,15908895
15928599,26,3450,2001-08-28 00:00:00,15908896
15928600,20,100,,15908897
15928601,26,3450,,15908898
15920545,63,20,,15896265
15925880,36,106,,15905063
15925881,63,800,,15905064
15920546,29,1,,15896266
15920547,63,480,,15896267
15920548,2,8,,15896268
15920549,8,10,,15896269
15920550,20,6,,15896270
15924023,11,1,,15894062
15928602,29,1,,15908899
15928603,20,190,,15908900
15928604,63,600,,15908901
15925882,38,28,,15905065
15920551,63,15,,15896271
15925883,63,50,,15905066
15924024,10,0,,15894063
15924025,11,1,,15894064
15924026,10,0,,15894065
15924027,11,1,,15894066
15920552,10,0,,15896272
15920553,11,1,,15896273
15925884,63,20,,15905067
15928605,63,1800,,15908902
15920554,37,1,,15896274
15925885,3,1,,15905068
15924028,8,170,,15894067
15924029,63,220,,15894068
15924043,10,0,,15895222
15924044,36,719,,15895223
15924045,38,380,,15895224
15920555,10,33,,15896275
15920556,20,2,,15896276
15928606,63,1500,,15908903
15920557,63,15,,15896277
15920558,24,1500,,15896278
15920559,37,2500,,15896279
15924030,26,175,,15894069
15924031,36,84,,15894070
15920560,63,25,,15896280
15924032,63,40,,15894071
