"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7472746,6428,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_KS0890000_NIBRS",28571626,0
2017,7497336,6428,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_KS0890000_NIBRS",28560808,0
2017,7525544,6428,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_KS0890000_NIBRS",28571601,0
2017,7576431,6428,4,2017,"I",01-APR-04,"Y","F","C","2017_04_KS0890000_NIBRS",28560819,0
2017,7599607,6428,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_KS0890000_NIBRS",28567820,0
2017,7599609,6428,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_KS0890000_NIBRS",28571686,0
2017,7599600,6428,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_KS0890000_NIBRS",28560833,0
2017,7661482,6428,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_KS0890000_NIBRS",28567825,0
2017,7661485,6428,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_KS0890000_NIBRS",28571707,0
2017,7690560,6428,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_KS0890000_NIBRS",28567827,0
2017,7717005,6428,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_KS0890000_NIBRS",28560883,0
2017,7717004,6428,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_KS0890000_NIBRS",28571772,0
2017,7471708,6274,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_KS0520000_NIBRS",28541011,0
2017,7497237,6274,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_KS0520000_NIBRS",28547409,0
2017,7525269,6274,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_KS0520000_NIBRS",28543401,0
2017,7576252,6274,4,2017,"I",01-APR-04,"Y","F","C","2017_04_KS0520000_NIBRS",28547439,0
