"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2017,21,110781519
2017,21,110781574
2017,21,110781615
2017,21,110781662
2017,21,110782089
2017,21,110782150
2017,21,110782220
2017,21,110782256
2017,21,110782274
2017,21,110782383
2017,21,110782460
2017,21,110782531
2017,21,110783017
2017,21,110783105
2017,21,110783287
2017,21,110783368
2017,21,110783469
2017,21,110783471
2017,21,110783509
2017,21,110783583
2017,21,110783963
2017,21,110783989
2017,21,110784263
2017,21,110784257
2017,21,110784396
2017,21,110784445
2017,21,110784472
2017,21,110784469
2017,21,110784465
2017,21,110784565
2017,21,110784600
2017,21,110784615
2017,21,110784625
2017,21,110784687
2017,21,110785162
2017,21,110785402
2017,21,110785428
2017,21,110785489
2017,21,110785580
2017,21,110785578
2017,21,110785612
2017,21,110785614
2017,21,110785778
2017,21,110785848
2017,21,110785851
2017,21,110785911
2017,21,110785978
2017,21,110786035
2017,21,110786060
2017,21,110786110
2017,21,110786434
2017,21,110786706
2017,21,110786758
2017,21,110786845
2017,21,110787258
2017,21,110787430
2017,21,110787471
2017,21,110787473
2017,21,110787579
2017,21,110787607
2017,21,110787787
2017,21,110787849
2017,21,110787850
2017,21,110787965
2017,21,110787961
2017,21,110788041
2017,21,110788101
2017,21,125272250
2017,21,125268400
2017,21,125277812
2017,21,125277811
2017,21,125269026
2017,21,110750231
2017,21,110750252
2017,21,110750263
2017,21,125269024
2017,21,125278106
2017,21,110750369
2017,21,110750494
2017,21,110750507
2017,21,110750690
2017,21,110750694
2017,21,110750803
2017,21,110751026
2017,21,110751025
2017,21,110751055
2017,21,110751161
2017,21,110751166
2017,21,110751169
2017,21,110751370
2017,21,110751403
2017,21,110751421
2017,21,110751423
2017,21,110751585
2017,21,110751685
2017,21,110751690
2017,21,110751946
2017,21,110752605
2017,21,110752608
2017,21,110753433
2017,21,110753619
2017,21,110753621
2017,21,110753659
2017,21,110753721
2017,21,110753722
2017,21,110753834
2017,21,110754315
2017,21,110754516
2017,21,110754661
2017,21,110754654
2017,21,110754951
2017,21,110755271
2017,21,110755472
2017,21,110755505
2017,21,110755797
2017,21,110755969
2017,21,110756180
2017,21,110756216
2017,21,110756270
2017,21,110756272
2017,21,110756288
2017,21,110756283
2017,21,110756285
2017,21,110756286
2017,21,110756363
2017,21,110756557
2017,21,110756559
2017,21,110756699
2017,21,110756721
2017,21,110756938
2017,21,110756942
2017,21,110756944
2017,21,110758295
2017,21,110758301
2017,21,110758537
2017,21,110758569
2017,21,110758566
2017,21,110758594
2017,21,110759119
2017,21,110759131
2017,21,110760104
2017,21,110760304
2017,21,110760307
2017,21,110761272
2017,21,110761422
2017,21,110762049
2017,21,110763206
2017,21,110763341
2017,21,125278439
2017,21,110763587
2017,21,110763644
2017,21,110763651
2017,21,125278447
2017,21,110764653
2017,21,110764651
2017,21,110764889
2017,21,110765378
2017,21,110765466
2017,21,110765464
2017,21,110765620
2017,21,110766111
2017,21,110766198
2017,21,110766226
2017,21,110766269
2017,21,110766533
2017,21,110766551
2017,21,110766703
2017,21,110766717
2017,21,110766720
2017,21,110766806
2017,21,110767155
2017,21,110767177
2017,21,110767176
2017,21,110768215
2017,21,110768240
2017,21,110768661
2017,21,110768853
2017,21,110769159
2017,21,110769231
2017,21,110769653
2017,21,110769675
2017,21,110769673
2017,21,110770090
2017,21,110770087
2017,21,110770155
2017,21,110771185
2017,21,110771260
2017,21,110771258
2017,21,110771308
2017,21,110771433
2017,21,110771437
2017,21,110771435
2017,21,110771434
2017,21,110771482
2017,21,110771544
2017,21,110771609
2017,21,110771607
2017,21,110771756
2017,21,110771783
2017,21,110771873
2017,21,110771971
2017,21,110772036
2017,21,110772043
2017,21,110772442
2017,21,110772592
2017,21,110772635
2017,21,110772633
2017,21,110772820
2017,21,110773833
2017,21,110773903
2017,21,110773904
2017,21,110774087
2017,21,110774476
2017,21,110774621
2017,21,110774614
2017,21,110774784
2017,21,110775060
2017,21,110775113
2017,21,110775104
2017,21,110775133
2017,21,110775372
2017,21,110775365
2017,21,110775551
