"DATA_YEAR","VICTIM_ID","INJURY_ID"
2017,111528296,4
2017,111528676,4
2017,111541194,5
2017,111541211,5
2017,111545610,5
2017,99904527,5
2017,99904572,5
2017,99904578,5
2017,99904581,5
2017,99904704,5
2017,99904912,5
2017,99904957,4
2017,99905283,5
2017,99906705,4
2017,99906799,4
2017,99907000,5
2017,99907298,5
2017,99907306,5
2017,99907324,5
2017,99907959,5
2017,99908604,4
2017,99910521,5
2017,99910951,5
2017,99910953,5
2017,99911146,5
2017,99911653,5
2017,99911957,5
2017,99911996,4
2017,99912003,5
2017,99912065,5
2017,99912143,5
2017,99912221,5
2017,99912212,5
2017,99912246,5
2017,99912406,5
2017,99912795,5
2017,99912793,4
2017,99914199,5
2017,99914703,5
2017,99914788,4
2017,99915064,5
2017,99915074,4
2017,99915807,4
2017,99915844,5
2017,99915945,5
2017,99916579,5
2017,99917183,4
2017,99917641,4
2017,99917631,4
2017,99917634,4
2017,99917939,4
2017,99918268,4
2017,99918874,4
2017,99918871,5
2017,99920362,4
2017,99920378,5
2017,99920394,5
2017,99920629,5
2017,99920636,6
2017,99921420,5
2017,99921922,5
2017,99922531,4
2017,99923173,4
2017,99923176,5
2017,99923405,5
2017,99923780,4
2017,99923888,5
2017,99923918,4
2017,99924176,5
2017,99924164,5
2017,99924220,5
2017,99925206,5
2017,99925490,4
2017,99925586,5
2017,99926620,4
2017,99927235,4
2017,99928532,5
2017,99928977,5
2017,99929105,5
2017,99929945,5
2017,99930065,4
2017,99930113,5
2017,99930118,5
2017,99930102,5
2017,99930430,5
2017,99930520,5
2017,99930515,4
2017,99933263,4
2017,99933379,5
2017,99933442,4
2017,99933448,4
2017,99933878,5
2017,99934083,5
2017,99934425,5
2017,99934478,5
2017,99934585,4
2017,99934897,5
2017,99934959,5
2017,99935036,5
2017,99935591,4
2017,99935646,4
2017,99935639,5
2017,99936172,5
2017,99950485,5
2017,99950559,5
2017,99950691,4
2017,99951099,4
2017,99953375,4
2017,99904576,4
2017,99904707,4
2017,99905006,5
2017,99905445,4
2017,99906744,4
2017,99907121,5
2017,99907622,5
2017,99907617,4
2017,99909002,5
2017,99912241,5
2017,99912233,4
2017,99912473,5
2017,99912466,5
2017,99912826,5
2017,99912831,5
2017,99913553,4
2017,99914032,5
2017,99915869,4
2017,99917691,5
2017,99917790,4
2017,99919115,5
2017,99919967,5
2017,99920518,5
2017,99921546,5
2017,99921556,5
2017,99921542,5
2017,99921872,5
2017,99922559,4
2017,99923231,2
2017,99923793,5
2017,99923883,4
2017,99923895,5
2017,99930475,5
2017,99930472,5
2017,99933718,5
2017,99933716,4
2017,99935047,5
2017,99935490,4
2017,99935511,5
2017,99957010,5
2017,99957007,5
2017,99957027,5
2017,99957124,5
2017,99957868,5
2017,99958106,5
2017,99958152,5
2017,99960287,5
2017,99961948,5
2017,99961977,5
2017,99962399,5
2017,99962396,5
2017,99962488,1
2017,99962587,4
2017,99962894,5
2017,99966134,4
2017,99966289,5
2017,99966480,5
2017,99969289,5
2017,99970081,5
2017,99970077,5
2017,99971452,5
2017,99971703,4
2017,99975697,5
2017,99981802,5
2017,99981906,5
2017,99981894,5
2017,99981917,5
2017,99981900,5
2017,99982197,5
2017,99982295,5
2017,99982465,5
2017,99984033,4
2017,99984079,4
2017,99986192,5
2017,99986733,4
2017,99986848,3
2017,99986854,2
2017,99986892,5
2017,99986903,5
2017,99986878,5
2017,99986867,4
2017,99987829,5
2017,99988652,5
2017,99989374,4
2017,99989942,5
2017,99989922,4
2017,99989920,5
2017,99990353,5
2017,99992064,4
2017,99992759,4
2017,99993531,5
2017,99993949,8
2017,99994111,5
2017,99994271,5
2017,99994583,5
2017,99955940,5
2017,99956846,4
2017,99958594,5
2017,99958598,5
2017,99960762,5
2017,99960795,5
2017,99960878,4
2017,99962176,5
2017,99962335,5
2017,99964079,4
2017,99964288,4
2017,99965235,5
2017,99966015,5
2017,99966014,5
2017,99966201,5
2017,99968973,5
2017,99969640,5
2017,99972162,5
2017,99972161,5
2017,99973118,5
2017,99975702,5
2017,99976289,5
2017,99976764,5
2017,99976741,4
2017,99977252,5
2017,99977515,5
2017,99980677,8
2017,99981007,4
2017,99982438,5
2017,99982952,5
2017,99982960,5
2017,99984162,5
2017,99984575,4
2017,99985019,8
2017,99985311,4
2017,99985354,5
2017,99986788,5
2017,99988436,5
2017,99988432,5
2017,99988451,5
2017,99988812,4
2017,99989171,5
2017,99989234,5
2017,99991087,3
2017,99991185,5
2017,99991192,5
2017,99993280,5
2017,99993530,4
2017,99993951,4
2017,99994054,5
2017,99354658,5
2017,99355000,5
2017,99355575,5
2017,99355568,5
2017,99355611,5
2017,99355726,5
2017,99356256,4
2017,99357150,5
2017,99359866,4
2017,99359861,4
2017,99360041,5
2017,99360634,5
2017,99360628,5
2017,99360659,5
2017,99361209,4
2017,99361197,5
2017,99362001,5
2017,99361998,5
2017,99363901,4
2017,99366176,4
2017,99366167,4
2017,99369244,5
2017,99370138,4
2017,99370801,5
2017,99370868,5
2017,99372010,4
2017,99372898,5
2017,99373651,5
2017,99373645,5
2017,99374101,5
2017,99374106,5
2017,99374203,5
2017,99374390,5
2017,99375719,4
2017,99376438,5
2017,99376815,3
2017,99376815,1
2017,99377424,5
2017,99377410,5
2017,99378304,4
2017,99379351,5
2017,99379333,5
2017,99379745,4
2017,99380266,5
2017,99380846,5
2017,99381513,4
2017,99403879,4
2017,99353356,4
2017,99353662,4
2017,99353664,4
2017,99354166,6
2017,99354318,5
2017,99354313,4
2017,99354304,5
2017,99354550,5
2017,99354712,5
2017,99354718,5
2017,99354724,5
2017,99355066,5
2017,99355174,5
2017,99355182,5
2017,99355387,5
2017,99355872,5
2017,99356330,4
2017,99357224,5
2017,99358690,4
2017,99359269,5
2017,99359284,4
2017,99360596,4
2017,99360806,4
2017,99360843,5
2017,99361505,5
2017,99361499,5
2017,99362832,5
2017,99362846,5
2017,99362879,5
2017,99362887,5
2017,99367477,4
2017,99369976,4
2017,99370142,4
2017,99370843,4
2017,99370903,5
2017,99371037,4
2017,99371044,5
2017,99372091,4
2017,99372761,5
2017,99374525,5
2017,99374583,5
2017,99376837,5
2017,99376908,5
2017,99377707,5
2017,99377709,5
2017,99380049,4
2017,99380250,5
2017,99380291,4
2017,99380453,4
2017,99380807,5
2017,99380815,5
2017,99381403,5
2017,99408707,5
2017,99409333,5
2017,99409458,4
2017,99409622,4
2017,99409697,5
2017,99410342,4
2017,99411193,5
2017,99411196,5
2017,99411190,5
2017,99411296,5
2017,99411393,4
2017,99411541,5
2017,99411601,5
2017,99412031,5
2017,99412845,4
2017,99413805,5
2017,99417525,4
2017,99418289,5
2017,99425786,4
2017,99426168,5
2017,99426288,4
2017,99427210,5
2017,99428008,4
2017,99428032,5
2017,99428742,4
2017,99429805,5
2017,99429960,4
2017,99430344,5
2017,99431764,5
2017,99431775,5
2017,99355755,4
2017,99355747,4
2017,99355838,5
2017,99356044,5
2017,99356056,5
2017,99356054,5
2017,99356253,4
2017,99356470,5
2017,99357749,5
2017,99357735,5
2017,99358394,4
2017,99359701,5
2017,99359890,4
2017,99354411,4
2017,99354414,4
2017,99355173,4
2017,99356222,5
2017,99357819,5
2017,99357817,5
2017,99357852,5
2017,99357973,5
2017,99360243,4
2017,99360590,5
2017,99360971,4
2017,99365562,4
2017,99365974,5
2017,99365967,5
2017,99366185,5
2017,99366189,5
2017,99367130,4
2017,99368691,5
2017,99369338,5
2017,99370782,5
2017,99370817,4
2017,99370907,4
2017,99371229,5
2017,99371223,4
2017,99372475,8
2017,99376626,2
2017,99376838,4
2017,99379386,5
2017,99379750,5
2017,99379757,5
2017,99380333,5
2017,99406503,5
2017,99407273,5
2017,99413635,5
2017,99414374,4
2017,99415723,4
2017,99415773,5
2017,99417259,5
2017,99417263,5
2017,99417504,4
2017,99417499,5
2017,99418245,4
2017,99418881,5
2017,99419773,5
2017,99419850,3
2017,99419850,4
2017,99420973,5
2017,99421184,5
2017,99421374,5
2017,99422810,5
2017,99422839,4
2017,99422875,1
2017,99423144,5
2017,99423842,5
2017,99424935,4
2017,99425857,5
2017,99425842,5
2017,99425846,5
2017,99426157,5
2017,99426210,4
2017,99426285,5
2017,99427526,4
2017,99428000,5
2017,99428594,5
2017,99428615,5
2017,99429142,5
2017,99429280,5
2017,99429283,4
2017,99429695,5
2017,99429766,5
2017,99429783,5
2017,99429845,5
2017,99430039,5
2017,99430403,5
2017,99431037,1
2017,99431620,4
2017,99431688,5
2017,99432019,5
2017,99432594,5
2017,99354549,5
2017,99356051,4
2017,99356065,5
2017,99356257,4
2017,99357012,4
2017,99357770,5
2017,99357746,5
2017,99359733,5
2017,99359983,4
2017,99365886,5
2017,99369956,4
2017,99369969,5
2017,99370078,4
2017,99370864,5
2017,99378146,5
2017,99378248,5
2017,99378854,5
2017,99379215,5
2017,99380294,5
2017,99380337,4
2017,99380575,5
2017,99407409,5
2017,99407404,4
2017,99407801,5
2017,99410029,5
2017,99417564,4
2017,99419226,5
2017,99419236,5
2017,99419204,5
2017,99419253,5
2017,99419231,5
2017,99419250,5
2017,99419244,5
2017,99419207,5
2017,99419294,5
2017,99425351,5
2017,99425368,5
2017,99425363,5
2017,99426173,5
2017,99427975,5
2017,99428737,5
2017,99429108,5
2017,99430421,5
2017,99430904,4
2017,99431698,4
2017,99431761,5
2017,99432541,4
2017,100730206,5
2017,100730202,5
2017,100730680,4
2017,100731102,4
2017,100731774,5
2017,100731837,5
2017,100731838,5
2017,100731937,5
2017,100732829,5
2017,100733214,4
2017,100733265,4
2017,100733257,5
2017,100733310,5
2017,100733443,5
2017,100734369,5
2017,100734386,5
2017,100734359,5
2017,100734398,5
2017,100734409,5
