victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
14498099,13570176,1,8,,,,,,,,,,,,,
14498100,13570177,1,4,,,,5,24,F,5,2,R,,,,
14498101,13570178,1,4,,,,5,36,F,1,2,R,,,,
14498102,13570179,1,4,,,,5,39,M,1,2,N,,,,
14498103,13570180,1,4,,,,5,30,M,2,2,R,,,,
14498104,13570181,1,4,,,,5,41,M,1,2,N,,,,
14498105,13570182,1,8,,,,,,,,,,,,,
14498106,13570183,1,4,,,,5,65,F,1,2,N,,,,
14498107,13570184,1,4,,,,5,37,M,1,2,N,,,,
14498108,13570185,1,4,,,,5,37,M,1,2,N,,,,
14498109,13570186,1,4,,,,5,34,F,1,2,N,,,,
14498110,13570187,1,3,,,,,,,,,,,,,
14498111,13570188,1,4,,,,5,27,F,2,2,U,,,,
14498112,13570189,1,4,,,,5,57,F,1,2,R,,,,
14498113,13570190,1,4,,,,5,38,F,1,2,R,,,,
14498114,13570191,1,4,,,,5,35,M,1,2,R,,,,
14498115,13570192,1,4,,,,5,58,M,1,2,U,,,,
14498116,13570193,1,4,,,,5,23,M,1,2,R,,,,
14498117,13570194,1,4,,,,5,45,M,1,2,R,,,,
14498118,13570195,1,4,,,,5,65,F,2,2,R,,,,
14498119,13570196,1,4,,,,5,23,F,2,2,N,,,,
14498120,13570197,1,4,,,,5,60,M,1,2,R,,,,
14498121,13570198,1,8,,,,,,,,,,,,,
14498122,13570199,1,3,,,,,,,,,,,,,
14498123,13570200,1,4,,,,5,43,F,2,2,R,,,,
14498124,13570201,1,4,,,,5,43,M,2,2,N,,,,
14498125,13570202,1,4,,,,5,58,M,1,2,R,,,,
14498126,13570203,1,4,,,,5,37,M,2,2,U,,,,
14498131,13570208,1,4,,,,5,18,F,1,2,N,,,,
14498199,13570273,1,3,,,,,,,,,,,,,
14497968,13570055,1,4,,,,5,38,M,1,2,R,,,,
14497969,13570056,1,4,,,,5,20,F,2,2,N,,,,
14497970,13570057,1,4,,,,5,20,F,2,2,R,,,,
14497971,13570058,1,4,,,,5,16,M,2,2,R,,,,
14497972,13570058,2,4,,,,5,20,M,2,2,R,,,,
14497973,13570059,1,4,,,,5,60,M,1,2,R,,,,
14497974,13570060,1,3,,,,,,,,,,,,,
14497975,13570061,1,3,,,,,,,,,,,,,
14497976,13570062,1,4,,,,5,46,F,1,2,N,,,,
14497977,13570063,1,8,,,,,,,,,,,,,
14497978,13570064,1,4,,,,5,16,M,2,2,R,,,,
14497979,13570065,1,4,,,,5,18,F,1,2,R,,,,
14497980,13570066,1,4,,,,5,27,F,1,1,N,,,,
14497981,13570067,1,4,,,,5,23,F,1,2,N,,,,
14497982,13570068,1,4,,,,5,25,M,1,2,U,,,,
14497983,13570069,1,4,,,,5,20,M,2,2,N,,,,
14497984,13570070,1,4,,,,5,28,M,1,2,N,,,,
14497985,13570071,1,4,,,,5,24,F,2,2,R,,,,
14497986,13570072,1,4,,,,5,24,F,1,2,R,,,,
14497987,13570073,1,8,,,,,,,,,,,,,
14497988,13570074,1,3,,,,,,,,,,,,,
14497989,13570075,1,3,,,,,,,,,,,,,
14497990,13570076,1,4,,,,5,46,M,1,2,R,,,,
14497991,13570077,1,4,,,,5,30,F,1,2,U,,,,
14497992,13570078,1,3,,,,,,,,,,,,,
14497993,13570079,1,3,,,,,,,,,,,,,
14497994,13570080,1,3,,,,,,,,,,,,,
14497995,13570081,1,4,,,,5,33,F,2,2,N,,,,
14497996,13570082,1,4,,,,5,31,F,1,2,U,,,,
14497997,13570083,1,4,,,,5,58,M,2,2,R,,,,
14497998,13570084,1,4,,,,5,25,F,1,2,R,,,,
14497999,13570085,1,4,,,,5,50,F,2,2,R,,,,
14498000,13570086,1,4,,,,5,14,F,2,2,R,,,,
14498001,13570087,1,4,,,,5,52,F,2,2,R,,,,
14498002,13570088,1,4,,,,5,31,F,1,2,N,,,,
14498003,13570089,1,4,,,,5,14,F,2,2,R,,,,
14498004,13570090,1,4,,,,5,39,F,2,2,N,,,,
14498005,13570091,1,4,,,,5,23,M,2,2,N,,,,
14498006,13570092,1,3,,,,,,,,,,,,,
14498007,13570093,1,4,,,,5,58,F,2,2,N,,,,
14498008,13570094,1,4,,,,5,41,M,2,2,U,,,,
14498009,13570094,2,4,,,,5,41,M,2,2,U,,,,
14498010,13570095,1,4,,,,5,27,M,2,2,N,,,,
14498011,13570095,2,3,,,,,,,,,,,,,
14498012,13570096,1,4,,,,5,58,F,1,2,U,,,,
14498014,13570097,2,8,,,,,,,,,,,,,
14498013,13570097,1,4,,,,5,23,M,2,2,N,,,,
14498015,13570098,1,4,,,,5,30,M,2,2,N,,,,
14498016,13570099,1,3,,,,,,,,,,,,,
14498017,13570100,1,4,,,,5,62,M,1,2,N,,,,
14498018,13570101,1,3,,,,,,,,,,,,,
14498019,13570102,1,4,,,,5,51,M,0,2,R,,,,
14498020,13570103,1,3,,,,,,,,,,,,,
14498021,13570104,1,4,,,,5,26,M,1,2,R,,,,
14498022,13570105,1,3,,,,,,,,,,,,,
14498023,13570106,1,4,,,,5,25,F,2,2,R,,,,
14498024,13570107,1,4,,,,5,45,M,2,2,R,,,,
14498025,13570108,1,4,,,,5,40,F,2,2,R,,,,
14498026,13570109,1,4,,,,5,24,M,1,2,R,,,,
14498027,13570110,1,4,,,,5,29,F,2,2,N,,,,
14498028,13570111,1,4,,,,5,45,F,1,2,R,,,,
14498029,13570112,1,4,,,,5,30,M,1,2,N,,,,
14498030,13570113,1,4,,,,5,24,M,1,2,N,,,,
14498031,13570114,1,4,,,,5,41,M,1,2,U,,,,
14498032,13570115,1,4,,,,5,28,M,2,2,N,,,,
14498033,13570116,1,4,,,,5,41,M,2,2,U,,,,
14498034,13570117,1,4,,,,5,62,F,1,2,R,,,,
14498035,13570118,1,4,,,,5,22,M,2,2,R,,,,
14498036,13570119,1,4,,,,5,25,F,1,1,N,,,,
14498037,13570120,1,4,,,,5,41,M,2,2,R,,,,
14498038,13570121,1,8,,,,,,,,,,,,,
14498039,13570122,1,4,,,,5,43,F,2,2,N,,,,
14498040,13570122,2,3,,,,,,,,,,,,,
14498041,13570123,1,4,,,,5,15,F,2,2,R,,,,
14498042,13570123,2,4,,,,5,14,F,2,2,R,,,,
14498043,13570124,1,4,,,,5,14,M,2,2,R,,,,
14498044,13570125,1,4,,,,5,27,F,1,2,R,,,,
14498045,13570126,1,4,,,,5,62,M,1,2,N,,,,
14498046,13570127,1,4,,,,5,47,F,1,2,N,,,,
14498047,13570128,1,4,,,,5,63,M,2,2,N,,,,
14498048,13570129,1,4,,,,5,63,M,1,2,N,,,,
14498049,13570130,1,1,,,,,,,,,,,,,
14498050,13570131,1,4,,,,5,67,M,1,2,R,,,,
14498051,13570132,1,4,,,,5,15,F,2,2,R,,,,
14498052,13570133,1,4,,,,5,42,M,0,1,N,,,,
14498053,13570134,1,4,,,,5,40,F,2,2,N,,,,
14498054,13570135,1,3,,,,,,,,,,,,,
14498055,13570136,1,4,,,,5,21,F,2,2,R,,,,
14498056,13570137,1,4,,,,5,38,M,2,2,N,,,,
14498057,13570138,1,4,,,,5,24,F,1,2,R,,,,
14498059,13570139,2,8,,,,,,,,,,,,,
14498058,13570139,1,4,,,,5,43,M,1,2,N,,,,
14498060,13570140,1,4,,,,5,22,F,1,2,N,,,,
14498061,13570141,1,8,,,,,,,,,,,,,
14498062,13570142,1,4,,,,5,41,M,2,2,R,,,,
14498063,13570143,1,3,,,,,,,,,,,,,
14498064,13570144,1,4,,,,5,29,F,1,2,R,,,,
14498065,13570144,2,4,,,,5,29,F,1,2,R,,,,
14498066,13570145,1,4,,,,5,27,M,1,2,N,,,,
14498067,13570146,1,4,,,,5,19,F,1,2,R,,,,
14498068,13570146,2,4,,,,5,43,F,1,2,R,,,,
14498069,13570147,1,8,,,,,,,,,,,,,
14498070,13570148,1,4,,,,5,30,M,1,2,R,,,,
14498071,13570149,1,4,,,,5,47,M,2,2,N,,,,
14498072,13570150,1,4,,,,5,48,M,1,2,N,,,,
14498073,13570151,1,4,,,,5,40,F,1,2,N,,,,
