"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2017,100997460,1,
2017,101598477,1,
2017,101600691,9,
2017,101605625,1,
2017,101878638,1,
2017,101060141,10,
2017,101060591,9,
2017,102272928,10,
2017,102289275,1,
2017,107849985,6,
2017,111741435,1,
2017,108338459,9,
2017,105226922,1,
2017,108372197,1,
2017,105473643,10,
2017,101929159,9,
2017,101950138,10,
2017,101963765,1,
2017,101996004,10,
2017,101997190,1,
2017,102170975,1,
2017,102301503,10,
2017,102326501,9,
2017,101059835,10,
2017,102362894,1,
2017,102283088,9,
2017,102911600,1,
2017,102924473,1,
2017,103340011,9,
2017,101559897,6,
2017,101034008,6,
2017,101598906,10,
2017,103271160,1,
2017,103246944,17,
2017,103250870,1,
2017,103269406,1,
2017,103323541,9,
2017,103333699,1,
2017,103343301,1,
2017,105171865,1,
2017,105174971,1,
2017,107775100,6,
2017,105182716,1,
2017,108599774,9,
2017,108600510,10,
2017,105192909,1,
2017,105204190,10,
2017,105542100,10,
2017,102150963,9,
2017,103281676,1,
2017,102161362,9,
2017,102161720,1,
2017,102177540,1,
2017,102166750,9,
2017,102942412,9,
2017,101509053,1,
2017,101488692,1,
2017,103335211,1,
2017,102316103,1,
2017,101882975,2,
2017,101898422,1,
2017,101916956,1,
2017,101916954,1,
2017,101921405,10,
2017,102302763,1,
2017,102222703,6,
2017,101821847,1,
2017,97010822,10,
2017,96980785,8,
2017,97000110,10,
2017,97000889,9,
2017,97009422,9,
2017,100144284,1,
2017,97554890,9,
2017,97543480,1,
2017,108563303,9,
2017,109973756,10,
2017,111497095,10,
2017,107850710,9,
2017,101999097,9,
2017,102287213,1,
2017,101951906,1,
2017,101996227,9,
2017,101878675,10,
2017,101529900,1,
2017,101560265,1,
2017,101875306,10,
2017,101958113,1,
2017,101515575,1,
2017,101516831,1,
2017,102319529,1,
2017,102326342,1,
2017,102327542,9,
2017,102328197,10,
2017,103330168,9,
2017,102364335,1,
2017,101566643,1,
2017,102352207,9,
2017,101487844,1,
2017,101536891,1,
2017,105137589,9,
2017,105190995,1,
2017,105191038,1,
2017,108326092,1,
2017,101876979,10,
2017,101899178,1,
2017,102953162,9,
2017,102953750,10,
2017,102958091,10,
2017,102958528,1,
2017,101849313,1,
2017,101859710,1,
2017,102909724,1,
2017,101921464,9,
2017,103243810,9,
2017,97493343,1,
2017,96971951,9,
2017,98450280,1,
2017,98455335,1,
2017,98459950,10,
2017,98462177,9,
2017,101849321,6,
2017,101849602,6,
2017,101857266,1,
2017,101859242,1,
2017,107836572,1,
2017,102944260,1,
2017,97588666,9,
2017,98430076,1,
2017,99578205,10,
2017,103339990,10,
2017,100944208,1,
2017,100997228,10,
2017,100997382,1,
2017,102831767,1,
2017,105170926,1,
2017,102326071,9,
2017,103247905,9,
2017,100090250,1,
2017,100098380,1,
2017,100998326,6,
2017,101015116,1,
2017,103314167,2,
2017,102900618,9,
2017,102950248,10,
2017,102950835,1,
2017,97608060,1,
2017,105177495,1,
2017,97694943,9,
2017,103258681,10,
2017,97563378,1,
2017,110900271,1,
2017,98417290,1,
2017,98448921,1,
2017,103342974,9,
2017,101056720,10,
2017,101058055,1,
2017,100017658,1,
2017,103266503,9,
2017,100997747,1,
2017,101022097,9,
2017,100138831,10,
2017,103264436,10,
2017,103268318,10,
2017,102944214,10,
2017,100080723,9,
2017,100087794,1,
2017,100101527,10,
2017,105473360,10,
2017,98423377,1,
2017,98455321,1,
2017,98459027,10,
2017,105193839,1,
2017,97556657,1,
2017,97557615,10,
2017,108366058,9,
2017,97600242,1,
2017,98417007,1,
2017,103320548,10,
2017,97543068,1,
2017,98422568,1,
2017,103252612,9,
2017,103292689,1,
2017,100017626,6,
2017,100046962,10,
2017,104034729,1,
2017,100966881,1,
2017,100078003,1,
2017,100078220,9,
2017,99530006,6,
2017,99582854,1,
2017,100131707,6,
2017,100142565,9,
2017,100131178,9,
2017,102904814,1,
2017,100949263,1,
2017,100124460,9,
2017,100130556,10,
2017,100961403,10,
2017,100972776,9,
2017,100976527,9,
2017,108547357,1,
2017,101024894,1,
2017,102926876,10,
2017,99576222,9,
2017,100142864,1,
2017,101993172,10,
2017,101034494,1,
2017,101048754,1,
2017,101049922,1,
2017,101050155,9,
2017,99544394,9,
2017,102368729,1,
2017,100072005,10,
2017,100986024,1,
2017,100945244,1,
2017,101054270,1,
2017,101055587,1,
2017,101878173,10,
2017,101607443,1,
2017,101821101,1,
2017,101858545,1,
2017,100072484,1,
2017,100138003,1,
2017,101559221,1,
2017,97525502,2,
2017,97557484,1,
2017,102895569,10,
2017,102895762,1,
2017,101842697,1,
2017,101848604,1,
2017,105178147,1,
2017,102353984,10,
2017,101861016,1,
2017,101913484,9,
2017,101515723,1,
2017,101560258,10,
2017,101823783,1,
2017,101882882,1,
2017,101961441,1,
2017,102149626,1,
2017,101878589,1,
2017,101970447,1,
2017,101601575,10,
2017,102228568,1,
2017,101872824,1,
2017,101992865,9,
2017,102001443,1,
2017,101993637,1,
2017,102218564,1,
2017,102244672,1,
2017,101612576,1,
2017,101521383,10,
2017,101600602,1,
2017,102256999,1,
2017,102264415,1,
2017,102289152,9,
2017,102300692,10,
2017,102288290,1,
2017,102292713,1,
2017,102311112,1,
2017,102322220,10,
2017,101496010,1,
2017,102327211,9,
2017,102357143,1,
2017,102360702,9,
2017,102362555,10,
2017,102350904,10,
2017,102359032,9,
2017,101582469,10,
2017,101995944,10,
2017,101600568,1,
2017,101605559,1,
2017,102277504,1,
2017,101060489,10,
2017,102896093,10,
2017,102754213,6,
2017,104075820,9,
2017,102786858,1,
2017,102787367,9,
2017,104094579,9,
2017,102301693,10,
2017,101523532,1,
2017,102821297,1,
2017,101879189,10,
2017,102946876,10,
2017,102931459,10,
2017,101885439,1,
2017,101952287,10,
2017,101964019,1,
2017,102947580,10,
2017,102956694,1,
2017,102363196,10,
2017,101059553,10,
2017,101882391,1,
2017,101998712,6,
2017,102001728,6,
2017,102306624,1,
2017,96979013,9,
2017,104035620,1,
2017,104042028,6,
2017,108372016,10,
2017,108348762,1,
2017,108372279,9,
2017,108375205,10,
2017,105480718,1,
2017,104067363,9,
2017,104070048,1,
2017,103264459,9,
2017,102757897,1,
2017,102830200,10,
2017,104184221,10,
2017,102954757,1,
2017,103467435,6,
2017,103268762,10,
2017,102880401,10,
2017,103342634,1,
2017,103430412,9,
2017,107737889,6,
2017,103246003,1,
2017,102830322,10,
2017,102832447,1,
2017,102879432,10,
2017,103323838,1,
2017,102808046,1,
2017,102911466,1,
2017,102911918,3,
2017,102933098,1,
2017,103252799,10,
2017,103259363,1,
2017,103273699,10,
2017,103339898,10,
2017,102933308,10,
2017,102940106,10,
2017,102941031,10,
2017,102952279,9,
2017,102896173,9,
2017,102914882,1,
2017,103252433,10,
2017,103436519,1,
2017,103439468,1,
2017,102858285,1,
2017,103315178,6,
2017,103333643,1,
2017,103331705,9,
2017,103343767,9,
2017,103466066,10,
2017,103453618,1,
2017,103470872,1,
2017,102755952,1,
2017,102762222,1,
2017,102780534,10,
2017,102811322,1,
2017,102917680,9,
2017,102958529,1,
2017,105184202,1,
2017,107735232,1,
2017,108599032,1,
2017,111968431,1,
2017,107866279,10,
2017,110910782,6,
2017,107869334,10,
2017,110885340,1,
2017,108529312,10,
2017,108418449,1,
2017,108616286,10,
2017,108617346,1,
2017,105540762,9,
2017,108427678,9,
2017,108332186,1,
2017,105463013,1,
2017,108599842,10,
2017,111967146,1,
2017,108599536,10,
2017,107848628,10,
2017,109972672,1,
2017,109219495,1,
2017,111475543,10,
2017,105184925,10,
2017,111644877,9,
2017,111773316,1,
2017,108578668,1,
2017,105176307,9,
2017,108533677,1,
2017,107840536,9,
2017,108619687,1,
2017,108599578,10,
2017,100132407,10,
2017,102772088,9,
2017,102782326,9,
2017,101912680,9,
2017,99533776,6,
2017,100079078,1,
2017,103335483,1,
2017,103336510,9,
2017,103340228,10,
2017,100076308,1,
2017,103234770,1,
2017,100086025,1,
2017,100075020,1,
2017,100040996,1,
2017,101958188,1,
2017,101967428,1,
2017,100016370,1,
2017,100099098,1,
2017,99549303,1,
2017,102859107,1,
2017,99586986,1,
2017,99500791,1,
2017,99593399,2,
2017,104138377,6,
2017,100093157,6,
2017,100938635,9,
2017,100957131,2,
2017,100962412,9,
2017,100143479,9,
2017,96996350,1,
2017,97010042,9,
2017,96930207,9,
2017,100018439,1,
2017,102917811,3,
2017,101000263,1,
2017,105113608,6,
2017,102901741,10,
2017,102909305,1,
2017,102909901,10,
2017,100025401,1,
2017,100998337,6,
2017,101037742,1,
2017,99524757,1,
2017,100142300,1,
2017,101001379,10,
2017,101029444,9,
2017,100955889,9,
2017,100964153,1,
2017,102205684,1,
2017,100068109,9,
2017,100943779,2,
2017,101012832,1,
2017,105166514,9,
2017,96970249,9,
2017,96970541,9,
2017,96977836,10,
2017,96995282,6,
2017,100104264,9,
2017,101894396,1,
2017,96992781,6,
2017,97002748,1,
2017,97002905,1,
2017,101963145,1,
2017,96985128,9,
2017,105204593,1,
2017,105204608,1,
2017,96966689,1,
2017,97010818,10,
2017,101937013,1,
2017,96993707,9,
2017,97012022,1,
2017,100144438,10,
2017,96975550,1,
2017,97000373,1,
2017,97011550,1,
2017,101607524,9,
2017,101609759,10,
2017,101606851,1,
2017,96976077,1,
2017,96998702,10,
2017,103320277,1,
2017,102938008,10,
2017,98429497,1,
2017,97582293,9,
2017,97506764,1,
2017,98427600,10,
2017,98444258,9,
2017,98448205,1,
2017,98459461,10,
2017,104078075,10,
2017,97537571,10,
2017,101508397,1,
2017,101575883,9,
2017,98454280,10,
2017,101052905,10,
2017,101053286,10,
2017,101053312,6,
2017,97525324,1,
2017,100116521,1,
2017,100145214,1,
2017,101602295,10,
2017,102946579,10,
2017,101022036,1,
2017,102921601,10,
2017,102911594,1,
2017,102931111,10,
2017,101537078,1,
2017,102263049,9,
2017,102144953,1,
2017,101997425,6,
2017,101997739,1,
2017,101952058,1,
2017,101952814,10,
2017,98429871,9,
2017,103328624,10,
2017,107851748,1,
2017,102814592,10,
2017,102819163,6,
2017,102178211,10,
2017,102942585,1,
2017,102944130,1,
2017,101606274,9,
2017,105174488,1,
2017,105206796,11,5
2017,105208630,1,
2017,105192768,1,
2017,107775157,1,
2017,107890303,10,
2017,107769330,1,
2017,107865896,10,
2017,107890868,10,
2017,107865797,1,
2017,107866591,1,
2017,107890483,1,
2017,111501743,10,
2017,102897571,1,
2017,104131502,10,
2017,104145758,9,
2017,103466858,10,
2017,102866903,1,
2017,102937040,1,
2017,103437529,2,
2017,103455222,1,
2017,103463952,1,
2017,103467530,10,
2017,103418488,1,
2017,103452370,12,1
2017,102928361,9,
2017,102933813,1,
2017,102950998,1,
2017,102952860,1,
2017,104158245,1,
2017,104118451,1,
2017,104127072,10,
2017,103339879,6,
2017,103237717,1,
2017,103292361,6,
2017,103327634,1,
2017,103333276,10,
2017,104061715,2,
2017,104172258,1,
2017,104135399,10,
2017,104140271,10,
2017,103235012,1,
2017,102849565,1,
2017,103464888,10,
2017,104026620,1,
2017,104039439,6,
2017,104095009,10,
2017,103274426,1,
2017,102920118,9,
2017,103280510,10,
2017,104116147,2,
2017,103295983,1,
2017,103315106,10,
2017,103344268,1,
2017,103438014,10,
2017,103444073,1,
2017,103471001,9,
2017,102770192,1,
2017,102779794,10,
2017,103433144,1,
2017,102812637,1,
2017,102900008,9,
2017,103464346,10,
2017,102820809,1,
2017,102831810,1,
2017,102920139,10,
2017,102934928,10,
2017,102814876,1,
2017,102897258,1,
2017,102762451,9,
2017,102879222,10,
2017,103461991,8,
2017,105164838,1,
2017,108616797,10,
2017,108599572,10,
2017,105177119,9,
2017,105206025,10,
2017,107861379,10,
2017,97694745,6,
2017,102712806,1,
2017,102777046,9,
2017,102779847,9,
2017,102878151,1,
2017,102894232,10,
2017,103342712,9,
2017,103345540,9,
2017,103291002,1,
2017,103303359,10,
2017,103314789,1,
2017,104125275,1,
2017,104076346,6,
2017,102782767,1,
2017,108404157,10,
2017,102854300,6,
2017,102910552,1,
2017,102797534,1,
2017,102921708,10,
2017,103409694,10,
2017,103426129,1,
2017,102752968,1,
2017,107838645,1,
2017,107867125,10,
2017,107890388,8,
2017,107856837,9,
2017,107868345,6,
2017,108375316,1,
2017,103252134,10,
2017,102846273,1,
2017,102897668,1,
2017,102901501,1,
2017,102915335,1,
2017,102924064,9,
2017,102947319,10,
2017,102951469,10,
2017,102961936,1,
2017,103251718,10,
2017,104111300,10,
2017,103290963,1,
2017,103303012,1,
2017,103322962,1,
2017,103336299,10,
2017,103336662,10,
2017,103340538,9,
2017,103313103,1,
2017,103261883,9,
2017,104201963,1,
2017,107804656,1,
2017,103253173,1,
2017,103313986,1,
2017,103314573,2,
2017,103466988,1,
2017,108612055,6,
2017,107775135,10,
2017,107834495,1,
2017,105178773,1,
2017,107781567,1,
2017,105138085,9,
2017,105174919,1,
2017,105137932,10,
2017,105204201,10,
2017,111939533,9,
2017,105178011,9,
2017,110888681,3,
2017,107866821,1,
2017,110901662,1,
2017,105477911,1,
2017,108316129,9,
2017,108371497,10,
2017,105539877,1,
2017,98454611,9,
2017,101551131,1,
2017,101553192,10,
2017,102735855,9,
2017,108426080,1,
2017,101566404,1,
2017,105226485,1,
2017,101885821,1,
2017,103303926,9,
2017,102235366,1,
2017,108373649,9,
2017,108425033,1,
2017,108327343,6,
2017,108372205,1,
2017,105184512,9,
2017,105198495,1,
2017,105206031,10,
2017,107770435,1,
2017,101966365,1,
2017,101984585,10,
2017,101990038,1,
2017,101995228,10,
2017,101998362,9,
2017,102001127,1,
2017,101903239,1,
2017,101910342,1,
2017,102375692,10,
2017,102764630,10,
2017,102917826,1,
2017,102920903,10,
2017,102922363,10,
2017,102367482,1,
2017,103280372,1,
2017,101573292,1,
2017,108598950,6,
2017,103271279,1,
2017,101034925,9,
2017,101037309,9,
2017,101038767,1,
2017,97012771,9,
2017,103343374,1,
2017,103344164,10,
2017,108574088,1,
2017,105174869,1,
2017,108542691,17,
2017,108598991,1,
2017,105539337,9,
2017,108535240,1,
2017,105181674,1,
2017,105182673,1,
2017,105204285,1,
2017,102154204,1,
2017,103289987,8,
2017,102175502,10,
2017,103303980,1,
2017,101578049,10,
2017,102218285,9,
2017,101610645,10,
2017,101493565,1,
2017,101572719,1,
2017,101608220,9,
2017,103335263,1,
2017,102246002,10,
2017,102246257,6,
2017,101604657,10,
2017,102299835,10,
2017,101921437,10,
2017,101960823,9,
2017,101962859,9,
2017,102223747,1,
2017,97001572,10,
2017,101033655,9,
2017,96979300,1,
2017,101952474,1,
2017,101992976,9,
2017,101059756,9,
2017,101876568,2,
2017,101821739,9,
2017,103395299,1,
2017,102293640,1,
2017,101524580,1,
2017,101569283,1,
2017,102324739,9,
2017,101880769,9,
2017,102175919,10,
2017,102244282,1,
2017,101601724,10,
2017,101606913,1,
2017,102952033,10,
2017,102353139,9,
2017,102360922,10,
2017,102362002,10,
2017,100045733,1,
2017,105138258,1,
2017,108373467,1,
2017,108426294,9,
2017,108327594,9,
2017,105479083,1,
2017,101839894,1,
2017,101822053,1,
2017,101847926,1,
2017,103399140,1,
2017,102778199,1,
2017,101860631,1,
2017,101867990,1,
2017,101960242,9,
2017,101993252,9,
2017,101906119,6,
2017,101909377,1,
2017,102379305,1,
2017,106198681,1,
2017,103250822,1,
2017,104059917,1,
2017,97571692,9,
2017,102197054,6,
2017,108619113,9,
2017,108542071,1,
2017,108590887,3,
2017,97524665,1,
2017,97547994,6,
2017,101952501,10,
2017,98404383,1,
2017,101509205,1,
2017,97697522,1,
2017,102947757,10,
2017,102854071,9,
2017,104022477,9,
2017,104137343,1,
2017,104139536,6,
2017,101953725,1,
2017,101959124,1,
2017,105162128,10,
2017,102330491,1,
2017,99517028,10,
2017,103249473,1,
2017,103280563,1,
2017,103332502,1,
2017,102907290,1,
2017,100079081,10,
2017,100081625,1,
2017,105174398,10,
2017,103250839,9,
2017,98423109,6,
2017,101056767,1,
2017,101056814,1,
2017,100016156,6,
2017,101031927,6,
2017,100085734,6,
2017,111463150,1,
2017,107748849,1,
2017,98421537,1,
2017,98458505,10,
2017,98460342,9,
2017,97532257,1,
2017,98439823,1,
2017,98459805,1,
2017,103332675,10,
2017,103334790,1,
2017,98442523,9,
2017,101908608,1,
2017,104116497,1,
2017,103252143,1,
2017,100115952,10,
2017,100142165,1,
2017,104027879,1,
2017,102778213,10,
2017,99581789,8,
2017,100077199,10,
2017,100071146,10,
2017,100144225,10,
2017,102865277,1,
2017,100944757,2,
2017,102798184,10,
2017,102812444,1,
2017,111777598,1,
2017,111488432,9,
2017,97586164,10,
2017,102916138,10,
2017,102924202,8,
2017,102924737,10,
2017,97525060,10,
2017,105146370,10,
2017,105170227,1,
2017,98430377,1,
2017,98445386,1,
2017,98445377,1,
2017,98445383,1,
2017,97602735,1,
2017,102925467,10,
2017,101048664,1,
2017,101050909,10,
2017,102361277,10,
2017,97494514,9,
2017,97494546,1,
2017,108370184,1,
2017,101517473,1,
2017,101887570,1,
2017,101059836,10,
2017,101558415,9,
2017,101878863,10,
2017,102218911,9,
2017,102243903,6,
2017,102258546,1,
2017,102268921,10,
2017,102283245,1,
2017,108619877,9,
2017,105187146,1,
2017,101991207,1,
2017,101993407,10,
2017,102330620,9,
2017,102331473,1,
2017,101495844,9,
2017,101600893,1,
2017,101909994,1,
2017,102736866,6,
2017,103343817,1,
2017,102334746,1,
2017,102375399,9,
2017,103272926,1,
2017,101603537,10,
2017,101907061,1,
2017,101909478,1,
2017,101590293,1,
2017,103250884,10,
2017,103238644,1,
2017,103252448,1,
2017,103253252,10,
2017,103256941,10,
2017,103299123,1,
2017,103267828,10,
2017,103336153,1,
2017,103341860,10,
2017,103343420,9,
2017,105494383,1,
2017,105182602,10,
2017,105541203,9,
2017,107775256,1,
2017,105194526,10,
2017,103281979,1,
2017,102164873,9,
2017,103289581,1,
2017,103297114,1,
2017,103298434,6,
2017,102945050,10,
2017,101518916,1,
2017,101603258,9,
2017,101609515,10,
2017,101547288,1,
2017,102150997,9,
2017,102240987,1,
2017,102244158,1,
2017,102246000,10,
2017,101933324,9,
2017,102329170,9,
2017,102331519,1,
2017,96917863,2,
2017,97008132,9,
2017,96996421,10,
2017,101951960,10,
2017,102256183,2,
2017,101886412,1,
2017,101882831,9,
2017,101883071,1,
2017,101526784,1,
2017,103325761,1,
2017,102173400,1,
2017,102946640,10,
2017,101509719,1,
2017,102951143,1,
2017,102336094,1,
2017,102361477,10,
2017,102364863,10,
2017,101968128,9,
2017,108568712,10,
2017,108568710,10,
2017,107771386,1,
2017,97563429,9,
2017,101487909,9,
2017,101512085,1,
2017,102373572,10,
2017,101874135,1,
2017,102955705,10,
2017,101857843,10,
2017,101857857,1,
2017,101916483,9,
2017,101993890,9,
2017,102207592,1,
2017,102365719,1,
2017,102196595,1,
2017,102203042,1,
2017,110897474,1,
2017,105139106,1,
2017,105188704,1,
2017,105188722,1,
2017,105222092,10,
2017,108369606,1,
2017,97569936,10,
2017,97571716,6,
2017,101860927,1,
2017,101936808,10,
2017,109262325,1,
2017,107834414,1,
2017,97697896,10,
2017,98423719,1,
2017,101536791,9,
2017,97698109,3,
2017,97573208,9,
2017,101506974,1,
2017,98423523,1,
2017,102957239,3,
2017,102957865,6,
2017,99530190,1,
2017,103326141,1,
2017,104129789,9,
2017,99519516,1,
2017,101958255,6,
2017,102319177,1,
2017,102322940,10,
2017,100957062,2,
2017,100959865,9,
2017,100137293,6,
2017,100140455,10,
2017,103258442,9,
2017,98409911,6,
2017,98404475,9,
2017,98437436,9,
2017,98441931,1,
2017,98451559,9,
2017,97575126,9,
2017,98447968,9,
2017,100997470,1,
2017,101001867,1,
2017,100960284,10,
2017,101056867,1,
2017,100016827,1,
2017,100018749,9,
2017,104140873,1,
2017,103251152,1,
2017,100064901,10,
2017,100079675,6,
2017,103272234,1,
2017,100967376,1,
2017,100998874,9,
2017,101036307,1,
2017,101993165,1,
2017,100084887,9,
2017,107771395,1,
2017,105204850,1,
