"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2017,12,118872768,21201933
2017,12,118873033,21202024
2017,12,118873079,21202047
2017,3,118873263,21202121
2017,12,118873320,21202140
2017,12,118873675,21202239
2017,20,118873705,21202246
2017,12,118873838,21202290
2017,12,118873851,21202296
2017,12,118873885,21202307
2017,11,118874138,21202372
2017,12,118874156,21202382
2017,18,118874240,21202415
2017,20,118874629,21202513
2017,18,118876073,21202864
2017,20,118876102,21202873
2017,12,118876150,21202891
2017,18,118876153,21202892
2017,20,118876204,21202915
2017,9,118876241,21202922
2017,12,118876271,21202931
2017,20,118876296,21202939
2017,12,118877440,21203203
2017,12,118877671,21203282
2017,12,118877667,21203281
2017,12,118877679,21203286
2017,12,118877825,21203329
2017,20,118877885,21203348
2017,12,118877894,21203352
2017,12,118877897,21203354
2017,11,114624394,20295320
2017,10,114626568,20295854
2017,12,114626567,20295853
2017,9,114626662,20295879
2017,12,114627196,20295989
2017,12,114628099,20296169
2017,9,114628284,20296196
2017,20,114628325,20296214
2017,12,114628585,20296253
2017,20,114628615,20296260
2017,12,114628836,20296301
2017,20,114629190,20296355
2017,12,114629524,20296434
2017,12,114629572,20296456
2017,20,114629671,20296477
2017,12,114634004,20297247
2017,12,114634321,20297306
2017,12,114634662,20297380
2017,12,114634813,20297422
2017,10,114634945,20297450
2017,3,114635274,20297526
2017,12,114635769,20297652
2017,12,114635918,20297697
2017,12,114636724,20297933
2017,12,114636786,20297951
2017,12,114636840,20297964
2017,12,114636883,20297980
2017,12,114637347,20298115
2017,20,114638046,20298285
2017,12,114638633,20298445
2017,18,114639364,20298600
2017,12,114639731,20298699
2017,12,114639855,20298724
2017,12,114639850,20298723
2017,12,114640005,20298767
2017,6,114640051,20298779
2017,20,114641109,20299005
2017,20,114641150,20299017
2017,12,114641771,20299141
2017,12,114642196,20299246
2017,12,114644880,20299737
2017,12,114645102,20299787
2017,12,114645191,20299806
2017,19,114645834,20299936
2017,12,114647625,20300339
2017,9,114648297,20300503
2017,9,114648411,20300546
2017,9,114648577,20300585
2017,12,114648976,20300687
2017,22,114649402,20300809
2017,19,114649786,20300917
2017,12,114649822,20300924
2017,12,114649815,20300923
2017,12,114649909,20300949
2017,12,114650086,20300997
2017,10,114650348,20301085
2017,12,114651225,20301269
2017,20,114652993,20301625
2017,20,114653299,20301702
2017,12,114611773,20292604
