"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7517179,8550,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_MI3336400_NIBRS",17631134,0
2017,7542639,8550,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_MI3336400_NIBRS",28388863,0
2017,7583841,8550,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_MI3336400_NIBRS",24518989,0
2017,7644304,8550,4,2017,"I",01-APR-04,"Y","F","C","2017_04_MI3336400_NIBRS",28896772,0
2017,7698228,8550,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_MI3336400_NIBRS",23074548,0
2017,7725880,8550,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_MI3336400_NIBRS",23221682,0
2017,7745868,8550,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_MI3336400_NIBRS",17630836,0
2017,7757767,8550,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_MI3336400_NIBRS",28892994,0
2017,7781711,8550,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_MI3336400_NIBRS",28897090,0
2017,7781705,8550,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_MI3336400_NIBRS",28888067,0
2017,7802781,8550,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_MI3336400_NIBRS",25786889,0
2017,7813891,8550,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_MI3336400_NIBRS",29375965,0
2017,7517198,8613,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_MI3967800_NIBRS",24535306,0
2017,7542689,8613,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_MI3967800_NIBRS",29382324,0
2017,7583873,8613,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_MI3967800_NIBRS",23486734,0
