victim_id,offender_id,relationship_id,nibrs_victim_offender_id
81827346,84647991,9,24796360
81827346,84647992,9,25409166
81827249,84647904,5,24796377
81828431,84648163,24,24701469
81828355,84648093,14,24732631
81828271,84648024,24,25181254
81826300,84646341,24,24701490
81826164,84646221,16,24732672
81826175,84646235,26,24732667
81826193,84646245,17,24732666
81826203,84646254,5,24732664
81829396,84649720,21,24796346
81826245,84646295,3,24732657
81830507,84649928,21,24701449
81828405,84648139,24,24701481
81828406,84648139,24,24701480
81829464,84649780,1,24732622
81830458,84649884,1,24134351
81830458,84649885,1,25305013
81826166,84646223,21,24732671
81826168,84646228,24,24732670
81826170,84646230,24,24732669
81826191,84646243,3,25181259
81826195,84646247,24,24732665
81826195,84646248,18,25398912
81826201,84646252,5,25181258
81829410,84649727,1,24570164
81830503,84649923,24,24701450
81826316,84646355,24,24701488
81827206,84646358,24,24701486
81827219,84647880,12,24151545
81827233,84647891,24,24796379
81827238,84647895,16,25181290
81827244,84647899,16,24796378
81827257,84647913,17,24796376
81827258,84647914,24,24796375
81827259,84647914,24,24796374
81827264,84647918,3,24796373
81827267,84647921,24,24796372
81826287,84646328,24,24732648
81826171,84646231,14,24732668
81826209,84646259,17,25181257
81826214,84646264,24,24732663
81826215,84646264,1,24732662
81826226,84646274,24,24732661
81826226,84646275,18,25398911
81826226,84646276,18,25537137
81826226,84646277,18,25569294
81826229,84646282,9,24732659
81826251,84646301,24,24732656
81826251,84646302,18,25351289
81826251,84646303,18,25537135
81826252,84646301,24,24732655
81826252,84646302,18,25349851
81826252,84646303,18,25537134
81826253,84646301,24,24732654
81826253,84646302,18,25349850
81826253,84646303,18,25537133
81826258,84646306,24,24732653
81826269,84646312,24,24732651
81826269,84646313,18,25349849
81826278,84646320,24,24522385
81827295,84647943,24,25181284
81827302,84647949,16,25181283
81827304,84647951,1,25181282
81827310,84647957,3,24131319
81827323,84647970,24,24796365
81827332,84647978,3,24666966
81827351,84647997,24,24796359
81827357,84648002,24,24732646
81827371,84648014,3,24732644
81827276,84647927,24,25181287
81827277,84647927,24,25181286
81827275,84647927,24,25181288
81827284,84647933,16,24796371
81826222,84646270,17,25181256
81826223,84646271,1,24134352
81826227,84646278,24,24732660
81826227,84646279,24,25398910
81826227,84646280,24,25537136
81826238,84646289,1,24732658
81826261,84646308,24,24381888
81826307,84646347,1,25181203
81826311,84646351,18,25181202
81826314,84646353,5,24701489
81826320,84646357,22,24701487
81827208,84646360,1,24701485
81828290,84648039,3,24732642
81828297,84648044,17,25181252
81828300,84648047,24,25181251
81828301,84648047,24,25181250
81828276,84648027,19,24131315
81828288,84648038,24,24732643
81826263,84646309,14,24732652
81826263,84646310,18,25398909
81826274,84646317,9,24732650
81826275,84646318,1,25181255
81826279,84646321,24,24732649
81827220,84647881,1,24407352
81827221,84647882,3,24407351
81827223,84647884,20,24407350
81827224,84647884,5,24407349
81827254,84647909,24,25181289
81828314,84648060,19,25181248
81828316,84648062,17,25181247
81828324,84648069,1,25181246
81828324,84648070,18,25487322
81828334,84648077,24,24522384
81828335,84648077,24,24522383
81828338,84648079,24,24131314
81828343,84648084,3,24732637
81828345,84648087,17,24732636
81828346,84648087,17,24732635
81828353,84648091,3,24732633
81828354,84648092,24,24732632
81828357,84648095,17,24732630
81828358,84648095,17,24732629
81828363,84648100,1,25181245
81828364,84648101,19,25181244
81828365,84648102,24,24732627
81828366,84648103,24,24732626
81828367,84648103,24,24732625
81828371,84648106,3,25181243
81828375,84648110,24,24522380
81827287,84647935,24,25181285
81827289,84647937,24,24796370
81827291,84647939,9,24796369
81827298,84647944,9,24796368
81827298,84647945,18,25409167
81827308,84647955,1,24796367
81827309,84647956,1,25181281
81827316,84647963,1,24796366
81827322,84647968,18,25181280
81827322,84647969,18,25487330
81828403,84648138,18,25392800
81828403,84648137,24,25181200
81828402,84648138,18,25392801
81828402,84648137,24,25181201
81828414,84648146,24,24701477
81828415,84648146,24,24701476
81828420,84648152,24,24701474
81828421,84648153,3,24701473
81828429,84648161,24,24701471
81828439,84648166,24,24701467
81828438,84648166,24,24701468
81829339,84648172,5,25181196
81828393,84648128,24,24701482
81827331,84647977,5,24796364
81827336,84647981,3,24796363
81827343,84647988,16,24796362
