offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
53226101,47321965,4,5,20,M,2,,,,
53226102,47321965,5,5,19,F,1,,,,
53226100,47321965,3,5,18,M,1,,,,
53226099,47321965,2,5,18,M,1,,,,
53226098,47321965,1,5,19,M,1,,,,
53224213,47320023,1,5,50,F,0,,,,
53231585,47326855,0,,,,,,,,
53231592,47326860,1,5,22,M,1,,,,
53231597,47326865,1,5,13,M,1,,,,
53231600,47326868,1,5,44,F,1,,,,
53216985,47313352,0,,,,,,,,
53216986,47313353,0,,,,,,,,
53216987,47313354,0,,,,,,,,
53216988,47313355,1,5,69,M,1,,,,
53216989,47313356,1,5,14,M,1,,,,
53216990,47313357,1,5,18,M,1,,,,
53216991,47313358,0,,,,,,,,
53216992,47313359,0,,,,,,,,
53216993,47313360,1,5,24,M,1,,,,
53216994,47313361,0,,,,,,,,
53216995,47313362,0,,,,,,,,
53216996,47313363,1,5,54,M,1,,,,
53216997,47313364,1,5,14,M,1,,,,
53216998,47313365,0,,,,,,,,
53216999,47313366,0,,,,,,,,
53217000,47313367,0,,,,,,,,
53217001,47313368,0,,,,,,,,
53217002,47313369,0,,,,,,,,
53217003,47313370,0,,,,,,,,
53217004,47313371,1,5,44,M,1,,,,
53218519,47313371,2,5,74,M,1,,,,
53218520,47313372,0,,,,,,,,
53218522,47313373,2,5,23,M,1,,,,
53218521,47313373,1,5,24,M,1,,,,
53218523,47313374,1,5,17,M,3,,,,
53218524,47313375,1,5,24,M,1,,,,
53218525,47313376,0,,,,,,,,
53218526,47313377,1,5,18,M,1,,,,
53218527,47313378,0,,,,,,,,
53218528,47313379,0,,,,,,,,
53218529,47313380,1,5,16,M,1,,,,
53218530,47313381,1,5,57,M,1,,,,
53218531,47313382,1,5,35,M,1,,,,
53216773,47312351,0,,,,,,,,
53216774,47312352,1,5,45,M,1,,,,
53216775,47312353,1,5,22,F,1,,,,
53216776,47312354,0,,,,,,,,
53216777,47312355,1,5,13,M,1,,,,
53216778,47312356,0,,,,,,,,
53216779,47312357,1,5,46,F,2,,,,
53216780,47312358,0,,,,,,,,
53216781,47312359,1,5,48,F,1,,,,
53218533,47313384,0,,,,,,,,
53218535,47313386,0,,,,,,,,
53218537,47313388,0,,,,,,,,
53216782,47312360,0,,,,,,,,
53216783,47312361,0,,,,,,,,
53216784,47312362,0,,,,,,,,
53216785,47312363,1,5,11,F,1,,,,
53216786,47312364,0,,,,,,,,
53216787,47312365,1,5,43,M,1,,,,
53216788,47312366,0,,,,,,,,
53216789,47312367,0,,,,,,,,
53216790,47312368,0,,,,,,,,
53216791,47312369,0,,,,,,,,
53216792,47312370,0,,,,,,,,
53216793,47312371,0,,,,,,,,
53216794,47312372,1,5,32,M,1,,,,
53216795,47312373,1,5,32,M,1,,,,
53216796,47312374,1,5,38,M,1,,,,
53216797,47312375,1,5,29,M,1,,,,
53216798,47312376,0,,,,,,,,
53216799,47312377,1,5,36,M,1,,,,
53216800,47312378,0,,,,,,,,
53216801,47312379,0,,,,,,,,
53216802,47312380,1,5,32,M,1,,,,
53216803,47312381,0,,,,,,,,
53216804,47312382,0,,,,,,,,
53216805,47312383,0,,,,,,,,
53216806,47312384,1,5,26,M,1,,,,
53216807,47312385,0,,,,,,,,
53216808,47312386,1,5,47,M,1,,,,
53216809,47312387,1,5,15,M,1,,,,
53216811,47312388,2,5,22,F,0,,,,
53216810,47312388,1,5,16,F,0,,,,
53216812,47312389,1,5,43,M,1,,,,
53216813,47312390,1,5,48,F,1,,,,
53216814,47312391,1,5,15,M,2,,,,
53216815,47312392,1,5,44,M,0,,,,
53216816,47312393,0,,,,,,,,
53216817,47312394,0,,,,,,,,
53216818,47312395,1,5,14,M,1,,,,
53216819,47312396,1,5,23,F,1,,,,
53216820,47312397,0,,,,,,,,
53216821,47312398,1,5,16,M,1,,,,
53216822,47312399,0,,,,,,,,
53216823,47312400,1,5,40,F,0,,,,
53216824,47312401,0,,,,,,,,
53216825,47312402,1,5,27,M,1,,,,
53216826,47312403,0,,,,,,,,
53216827,47312404,0,,,,,,,,
53216828,47312405,0,,,,,,,,
53216829,47312406,0,,,,,,,,
53216830,47312407,1,5,25,M,1,,,,
53216831,47312408,1,5,46,M,1,,,,
53216832,47312408,2,5,48,F,1,,,,
53216833,47312409,0,,,,,,,,
53216834,47312410,0,,,,,,,,
53216835,47312411,1,5,43,F,1,,,,
53216836,47312412,1,5,50,F,1,,,,
53216837,47312413,0,,,,,,,,
53216838,47312414,1,5,76,M,1,,,,
53216841,47312415,3,5,33,M,0,,,,
53216840,47312415,2,5,37,M,0,,,,
53216839,47312415,1,5,29,M,2,,,,
53216842,47312415,4,5,35,M,1,,,,
53216843,47312416,1,5,42,M,1,,,,
53216844,47312417,0,,,,,,,,
53216845,47312418,0,,,,,,,,
53220475,47316184,0,,,,,,,,
53216846,47312419,0,,,,,,,,
53216847,47312420,0,,,,,,,,
53216848,47312421,0,,,,,,,,
53216849,47312422,1,5,21,M,1,,,,
53216850,47312423,0,,,,,,,,
53218737,47315184,0,,,,,,,,
53222249,47317223,0,,,,,,,,
53220509,47316216,1,5,26,F,0,,,,
53220552,47316258,0,,,,,,,,
53220556,47316261,1,5,38,M,1,,,,
