"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2016,12,95751079,0.1,1,7876137
2016,5,95751104,0.25,1,7876138
2016,17,95751945,1,1,7876254
2016,12,90462012,2.2,1,7219100
2016,5,90462014,1,1,7219101
2016,5,90462017,1.5,1,7219102
2016,5,90462019,0.4,1,7219103
2016,12,90462049,0.4,1,7219105
2016,12,90599915,175.6,1,7223465
2016,5,90599916,238.7,1,7223466
2016,5,90599921,0.5,1,7223467
2016,5,90599925,4,1,7223468
2016,12,90599928,1.5,1,7223469
2016,5,90599931,0.202,1,7223470
2016,5,90599937,1.001,1,7223471
2016,12,90599939,1,1,7223472
2016,5,90599943,3,1,7223473
2016,5,90599944,3,1,7223474
2016,5,90599954,1,1,7223475
2016,5,90599971,4.5,1,7223476
2016,12,90599977,0.5,1,7223477
2016,5,90599979,0.5,1,7223478
2016,12,90602117,7.51,1,7227691
2016,5,90602118,1320,1,7227692
2016,12,90602123,73.5,1,7227693
2016,5,90602136,0.17,1,7227694
2016,13,90602184,0.01,1,7227696
2016,5,90610219,1,1,7227697
2016,12,90610220,1,1,7227698
2016,5,90604892,12.5,1,7227769
2016,5,90610312,1,1,7227770
2016,12,90610330,14,1,7227771
2016,12,90610362,1,1,7227772
2016,12,90610424,5.5,1,7227773
2016,4,90604966,1.8,1,7227833
2016,5,90605059,6.1,1,7227834
2016,5,90610443,1,1,7227835
2016,12,90610454,0.25,1,7227836
2016,5,90610484,20,1,7227837
2016,5,90610505,20,1,7227838
2016,2,90610507,5,1,7227839
2016,5,91221319,3,1,7240813
2016,5,91221321,2,1,7240814
2016,5,91221391,239,1,7240815
2016,4,91221399,0.1,1,7240816
2016,5,91219336,3,1,7240817
2016,5,91219344,0.5,1,7240818
2016,5,91219441,0.01,1,7240819
2016,2,91224884,1,1,7240820
2016,5,91224907,0.001,1,7240821
2016,12,91224955,1,1,7240822
