"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2017,98505973,101621285,3,29685996
2017,98506347,101621761,21,29686145
2017,98506376,101621793,18,29686160
2017,98506376,101621788,19,29686159
2017,98506402,101621821,16,29686169
2017,98506448,101621873,3,29686191
2017,98506851,101622263,16,29686359
2017,98506851,101622265,16,29686361
2017,98507153,101622607,18,29686434
2017,98508719,101624321,3,29686930
2017,98508952,101624598,18,29687008
2017,98508952,101624595,18,29687006
2017,98508952,101624597,18,29687007
2017,98509015,101624673,18,29687022
2017,98509509,101625183,18,29687169
2017,98509531,101625201,18,29687178
2017,98509897,101625557,24,29687340
2017,98510082,101625761,24,29687401
2017,98511054,101626771,26,29687737
2017,98511154,101626879,9,29687770
2017,98511195,101626919,16,29687784
2017,98511455,101627173,16,29687887
2017,98511455,101627163,18,29687885
2017,98512690,101628421,21,29688328
2017,98513293,101629026,16,29688541
2017,98514079,101629814,3,29688824
2017,98514249,101629987,18,29688881
2017,98514909,101630654,18,29689116
2017,98514907,101630654,15,29689115
2017,98514935,101630678,19,29689129
2017,98514930,101630678,17,29689125
2017,98515938,101631679,3,29689494
2017,98516697,101632448,3,29689829
2017,98516701,101632448,16,29689835
2017,98516697,101632444,16,29689828
2017,98516701,101632444,3,29689834
2017,98516914,101632663,18,29689931
2017,98517016,101632794,5,29689967
2017,98517238,101633027,21,29690078
2017,98517475,101633292,24,29690157
2017,98518249,101634089,16,29690461
2017,98518391,101634201,18,29690517
2017,98518565,101634386,18,29690587
2017,98518867,101634689,3,29690674
2017,98518893,101634717,3,29690689
2017,98519869,101635675,21,29691018
2017,98521163,101636962,18,29691413
2017,98521151,101636962,18,29691412
2017,98521413,101637233,3,29691513
2017,98521417,101637233,18,29691515
2017,98521413,101637235,18,29691514
2017,98521417,101637235,3,29691516
2017,98522230,101638037,1,29691789
2017,98522224,101638037,1,29691785
2017,98522351,101638160,16,29691832
2017,98522351,101638171,16,29691834
2017,98522561,101638393,3,29691892
2017,98527888,101643831,21,29693361
2017,98528092,101644045,1,29693424
2017,98528111,101644083,18,29693429
2017,98528316,101644295,19,29693495
2017,98529559,101645588,1,29693916
2017,98530197,101646217,3,29694138
2017,98530490,101646517,3,29694220
2017,98532789,101648865,17,29694969
2017,98533296,101649410,1,29695138
