"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7995940,7308,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_LA0400000_NIBRS",24796862,0
2017,7995941,7308,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_LA0400000_NIBRS",22401949,0
2017,8017937,7308,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_LA0400000_NIBRS",22400788,0
2017,8017931,7308,4,2017,"I",01-APR-04,"Y","F","C","2017_04_LA0400000_NIBRS",22402065,0
2017,8017928,7308,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_LA0400000_NIBRS",22401531,0
2017,8017938,7308,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_LA0400000_NIBRS",22402676,0
2017,8017920,7308,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_LA0400000_NIBRS",22402400,0
2017,8017924,7308,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_LA0400000_NIBRS",22402481,0
2017,8017909,7308,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_LA0400000_NIBRS",24792579,0
2017,8017904,7308,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_LA0400000_NIBRS",24792604,0
2017,8017901,7308,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_LA0400000_NIBRS",24796828,0
2017,8017935,7308,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_LA0400000_NIBRS",24796772,0
2017,7474034,7146,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_LA0030000_NIBRS",24798440,0
2017,7492826,7146,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_LA0030000_NIBRS",22782246,0
2017,7576222,7146,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_LA0030000_NIBRS",24793505,0
2017,7576228,7146,4,2017,"I",01-APR-04,"Y","F","C","2017_04_LA0030000_NIBRS",23291358,0
2017,7589950,7146,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_LA0030000_NIBRS",24793553,0
2017,7589975,7146,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_LA0030000_NIBRS",24798415,0
2017,7605673,7146,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_LA0030000_NIBRS",24793336,0
2017,7605675,7146,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_LA0030000_NIBRS",24798303,0
2017,7633172,7146,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_LA0030000_NIBRS",24798337,0
2017,7829609,7146,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_LA0030000_NIBRS",24798131,0
2017,7829610,7146,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_LA0030000_NIBRS",24789350,0
2017,7877588,7146,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_LA0030000_NIBRS",24798474,0
2017,7476842,7261,1,2017,"I",,"Y","G","C","2017_01_LA0290000_NIBRS",22491505,0
2017,7474037,7261,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_LA0290000_NIBRS",22491152,0
2017,7589971,7261,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_LA0290000_NIBRS",22491912,0
2017,7589968,7261,4,2017,"I",01-APR-04,"Y","F","C","2017_04_LA0290000_NIBRS",22491820,0
2017,7589969,7261,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_LA0290000_NIBRS",22492238,0
2017,7606207,7261,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_LA0290000_NIBRS",22492592,0
