"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2017,95991127,90151628,7,,
2017,95991117,90151628,4,,
2017,95991239,90151744,3,,
2017,95991268,90151780,7,,
2017,95991278,90151794,4,,
2017,95991280,90151794,7,,
2017,95991516,90152084,7,,
2017,95991511,90152084,5,,
2017,95991569,90152157,5,,
2017,95991574,90152157,7,,
2017,95991644,90152228,7,,
2017,95991658,90152242,7,,
2017,95991704,90152290,7,,
2017,95991846,90152432,7,,
2017,95991874,90152453,6,,
2017,95992041,90152640,7,,
2017,95992069,90152668,7,,
2017,95992068,90152668,5,,
2017,95992129,90152729,7,,
2017,95992128,90152729,4,,
2017,95992192,90152798,1,,
2017,95992509,90153145,6,,
2017,95992558,90153200,5,,
2017,95992560,90153200,7,,
2017,95992799,90153476,4,,
2017,95992832,90153517,7,,
2017,95992875,90153576,4,,
2017,95992901,90153610,7,,
2017,95992920,90153627,6,,
2017,95993167,90153889,1,,
2017,95993196,90153921,6,,
2017,95993224,90153960,3,,
2017,95993247,90153984,6,,
2017,95993258,90153990,4,,
2017,95993274,90154007,6,,
2017,95993289,90154033,7,,
2017,95993393,90154149,7,,
2017,95993440,90154206,7,,
2017,95993433,90154206,5,,
2017,95993595,90154379,7,,
2017,95993692,90154503,5,,1
2017,95993694,90154503,7,1,
2017,95993729,90154546,7,,
2017,95993775,90154596,7,,
2017,95993772,90154596,5,,
2017,95993806,90154634,4,,
2017,95993819,90154653,7,,
2017,95993871,90154719,5,,
2017,95994037,90154916,7,,
2017,95994149,90155076,4,,
2017,95994246,90155195,7,,
2017,95994299,90155267,7,,
2017,95994312,90155284,6,,
2017,95994333,90155309,7,,
2017,95994733,90155776,7,,
2017,95994911,90155966,7,,
2017,95995018,90156085,7,,
2017,95995119,90156227,7,,
2017,95995364,90156486,5,,
2017,95995373,90156486,7,,
2017,95995437,90156553,7,,
2017,95995601,90156719,3,,
2017,95995772,90156937,7,1,
2017,95995940,90157119,7,,
2017,95996108,90157308,6,,
2017,95996132,90157333,7,,
2017,95996126,90157333,5,,
2017,95996187,90157394,5,,
2017,95996191,90157394,7,,
2017,95996331,90157552,7,,
2017,95996367,90157594,3,,
2017,95996370,90157594,7,,
2017,95996451,90157685,7,,
2017,95996734,90158037,7,,
2017,95996757,90158065,7,,
2017,95996876,90158189,6,,
2017,95997003,90158323,6,,
2017,95997060,90158382,7,,
2017,95997072,90158397,7,,
2017,95997103,90158436,7,,
2017,95997160,90158505,7,,
2017,95997254,90158619,7,,
2017,95997291,90158657,4,,
2017,95997339,90158715,7,,
2017,95997370,90158754,7,,
2017,95997525,90158922,7,,
2017,95997558,90158971,6,,
2017,95997553,90158971,4,,
2017,95997630,90159059,1,,
2017,95997636,90159059,4,,
2017,95997683,90159109,7,,
2017,95997832,90159278,4,,
2017,95997915,90159374,6,,
2017,95997986,90159445,6,,
2017,95997999,90159459,1,,
2017,95998030,90159486,7,,
2017,95998057,90159522,7,,
2017,95998750,90160245,7,1,
2017,95998745,90160245,5,,1
2017,95998920,90160440,1,,
2017,95999174,90160740,7,,
2017,95999192,90160759,7,,
2017,95999237,90160810,7,,
2017,95999252,90160825,7,,
2017,95999444,90161053,7,,
2017,95999450,90161072,4,,
2017,95999519,90161149,6,,
2017,95999680,90161320,4,,
2017,95999673,90161320,1,,
2017,95999744,90161390,6,,
2017,95999767,90161435,7,,
2017,95999853,90161542,5,,
2017,95999857,90161542,7,,
2017,95999938,90161630,7,,
2017,96000024,90161720,5,,
2017,96000027,90161720,7,,
2017,96000061,90161760,6,,
2017,96000208,90161928,7,,
2017,96000283,90162008,7,,
2017,96000340,90162067,7,,
2017,96000595,90162366,7,,
2017,96000645,90162425,4,,
2017,96000648,90162425,7,,
2017,96000835,90162628,7,,
2017,96000889,90162683,6,,
2017,96000915,90162713,7,,
2017,96001107,90162916,4,,
2017,96001200,90163032,6,,
2017,96001308,90163150,7,,
2017,96001382,90163220,7,,
2017,96001419,90163256,6,,
2017,96001463,90163309,7,1,
2017,96001536,90163385,7,,
2017,96001527,90163385,5,,
2017,96001552,90163401,6,,
2017,96001572,90163423,6,,
2017,96001812,90163700,4,,
2017,96001899,90163806,7,,
2017,96001966,90163869,7,,
2017,96002128,90164036,7,,
