victim_id,injury_id
14409121,4
14409133,4
14409136,4
14409055,4
14409077,5
14409076,4
14409080,4
14409081,5
14409082,4
14409094,4
14409173,4
14409174,4
14409184,5
14409192,4
14409193,4
14409205,4
14409206,4
14409241,4
14409251,4
14409250,4
14409269,4
14409273,4
14409336,5
14409337,5
14409341,4
14409342,4
14409368,4
14409401,5
14409404,4
14409416,5
14409420,4
14409435,4
14409447,5
14409467,4
14409459,5
14409462,5
14409479,5
14409482,5
14409505,4
14409506,4
14409513,4
14409550,4
14409551,4
14409558,5
14409559,4
14409560,4
14409570,4
14409573,4
14409698,4
14409700,5
14409701,5
14409705,4
14409728,5
14409734,4
14409735,5
14409736,5
14409741,5
14409753,4
14409759,6
14409777,4
14409635,4
14409668,5
14409669,4
14409677,4
14409686,5
14409687,5
14409799,3
14409805,3
14409806,4
14409809,3
14409831,4
14409860,4
14409861,4
14409867,5
14409872,5
14409879,4
14409884,4
14409885,4
14409889,4
14409893,5
14409902,5
14409903,5
14409916,4
14409924,4
14409925,4
14409926,4
14409927,1
14409927,8
14409943,4
14409953,5
14410074,4
14410087,5
14410097,4
14410100,4
14410102,4
14410104,5
14410108,4
14410109,4
14410117,5
14410159,5
14410160,5
14410158,5
14409972,5
14409973,4
14409991,4
14409995,4
14409997,5
14410001,5
14410002,5
14410019,4
14410023,4
14410029,4
14410062,4
14410063,4
14410064,4
14410069,4
14410218,4
14410219,4
14410238,5
14410253,4
14410262,5
14410287,4
14410288,5
14410289,4
14410292,5
14410293,5
14410310,4
14410340,5
14410368,5
14410369,4
14410383,4
14410526,4
14410416,4
14410424,4
14410408,5
14410485,4
14410486,4
14410493,5
14410650,4
14410656,4
14410673,5
14410674,4
14410677,4
14410684,4
14410546,4
14410555,4
14410568,4
14410579,5
14410594,5
14410605,4
14410620,5
14410625,4
14410849,4
14410855,4
14410731,5
14410756,4
14410949,5
14410948,5
14410970,4
14410996,5
14411001,4
14410920,4
14410936,4
14411364,5
14411365,5
14411379,5
14411378,4
14411389,5
14411392,4
14411393,4
14411398,5
14411399,5
14411400,5
14411401,5
14411403,5
14411075,4
14411076,4
14411410,5
14411411,5
14411412,5
14411413,5
14411416,5
14411419,5
14411420,5
14411436,5
14411448,4
14411449,4
14411451,5
14411456,4
14411457,4
14411458,5
14411463,5
14411465,5
14411470,4
14411471,5
14411233,5
14411488,5
14411496,4
14411497,4
14411498,4
14411503,4
14411513,4
14411538,5
14411540,5
14411541,4
14411543,5
14411547,4
14411548,4
14411554,5
14411555,5
14411559,4
14411564,5
14411574,5
14411575,5
14411591,4
14411592,5
14411600,5
14411605,4
14411763,5
14411690,5
14411711,5
14411712,4
14411733,5
14411741,3
14411743,5
14411744,5
14411745,5
14411747,5
14411753,4
14411620,4
14411629,4
14411634,5
14411638,4
14411640,5
14411648,5
14411687,4
14411765,4
14411766,5
14411840,4
14411859,4
14411860,4
14411861,4
14411915,5
14411916,4
14411925,5
14411926,5
14411783,4
14411789,5
14411825,4
14411876,4
14411877,4
14411881,5
14411894,4
14411907,4
14411908,4
14411909,4
14411910,5
14411935,4
14411945,5
14411947,5
14411948,5
14411949,5
14411952,5
14411953,5
14411960,5
14411959,4
14411964,4
14411998,4
14411999,5
14412003,4
14412018,5
14412017,4
14412032,5
14412040,5
14412043,4
14412045,5
14412050,5
14412160,4
14412162,5
14412163,5
14412178,4
14412188,4
14412189,4
14412190,4
14412191,4
14412193,5
14412208,5
14412212,5
14412213,5
14412215,4
14412221,4
14412222,5
14412230,4
14412070,4
14412119,4
14412145,4
14412146,5
14412371,5
14412370,4
14412375,5
14412236,4
14412248,5
14412379,5
14412384,4
14412262,4
14412287,5
14412292,5
14412335,4
14412344,4
14412454,4
14412406,4
14412405,4
14412410,5
14412412,4
14412414,5
14412423,4
14412424,4
14412430,4
14412432,4
14412488,4
14412491,5
14412490,5
14412514,4
14412524,5
14412525,5
14412550,4
14412581,4
14412602,5
14412604,5
14412624,4
14412639,5
14412638,5
14412640,5
14412641,5
14412643,3
14412644,3
14412655,4
14412660,4
14412663,5
14412679,5
14412680,5
14412686,5
14412702,5
14412703,5
14412706,5
14412713,5
14412715,4
14412719,5
14412721,5
14412731,4
14412734,4
14412743,5
14412747,5
14412748,5
14412749,5
14412750,4
14412754,5
14412755,5
14412768,5
14412769,4
14412819,5
14412836,5
14412838,4
14412848,5
