victim_id,injury_id
22272830,5
22272834,4
22272842,4
22272853,4
22272854,5
22272859,5
22272860,5
22272858,5
22272863,4
22272864,4
22272865,4
22272866,4
22272867,4
22272868,4
22272869,4
22272870,5
22272871,5
22272872,4
22272887,4
22272893,4
22272896,5
22272897,5
22272900,4
22272906,5
22272911,5
22272918,5
22272925,5
22272934,5
22272940,5
22272947,4
22272948,5
22272949,5
22272952,5
22272953,5
22272954,4
22272958,5
22272959,5
22272962,4
22272966,5
22272973,5
22272977,5
22272978,5
22272979,5
22272982,5
22272984,5
22272985,5
22272994,4
22272996,4
22273003,5
22273006,5
22273008,4
22273009,5
22273014,5
22273023,4
22273024,4
22273025,5
22273035,4
22273036,4
22273037,4
22273042,5
22273048,4
22273049,5
22273053,4
22273063,5
22273064,4
22273065,4
22273081,5
22273082,4
22273090,4
22273106,4
22273109,5
22273112,5
22273116,5
22273127,4
22273132,4
22273139,4
22273140,5
22273147,5
22273152,5
22273169,5
22273157,4
22273162,5
22273164,5
22273166,4
22273171,5
22273172,5
22273176,4
22273184,5
22273185,5
22273186,5
22273187,5
22273196,4
22273201,5
22273208,4
22273209,4
22273213,5
22273214,5
22273216,5
22273217,5
22273218,5
22273219,5
22273221,4
22273224,4
22273233,5
22273239,5
22273249,5
22273253,4
22273254,5
22273256,4
22273271,5
22273272,5
22273273,5
22273280,5
22273293,4
22273294,5
22273306,5
22273312,5
22273320,5
22273323,5
22272820,4
22272821,1
22273619,4
22273620,4
22273623,5
22273632,5
22273635,4
22273644,5
22273640,5
22273641,5
22273642,5
22273643,5
22273645,5
22273651,5
22273659,5
22273668,5
22273669,5
22273671,5
22273670,4
22273673,5
22273680,4
22273683,5
22273685,4
22273690,5
22273698,5
22273716,4
22273717,4
22273721,5
22273726,5
22273727,5
22273728,4
22273733,5
22273737,5
22273739,4
22273740,4
22273743,5
22273745,5
22273746,5
22273747,5
22273751,5
22273326,5
22273333,4
22273334,4
22273335,4
22273337,4
22273340,5
22273341,5
22273345,5
22273351,4
22273353,5
22273354,4
22273373,5
22273375,2
22273376,5
22273377,5
22273378,5
22273379,5
22273382,5
22273383,5
22273386,5
22273389,5
22273390,5
22273395,5
22273396,5
22273404,5
22273410,5
22273411,4
22273415,4
22273429,5
22273432,4
22273433,4
22273434,4
22273436,5
22273438,4
22273446,5
22273454,5
22273456,5
22273482,4
22273489,5
22273490,5
22273491,5
22273492,5
22273493,5
22273496,5
22273511,5
22273512,5
22273514,4
22273515,5
22273521,5
22273522,5
22273523,5
22273526,5
22273527,5
22273533,5
22273535,5
22273540,4
22273543,4
22273544,5
22273549,5
22273557,5
22273561,5
22273562,5
22273563,4
22273574,5
22273586,5
22273593,5
22273596,4
22273598,4
22273601,8
22273604,4
22273605,5
22273614,5
22273756,4
22273762,5
22273763,5
22273766,4
22273768,4
22273769,4
22273772,5
22273785,4
22273791,4
22273796,5
22274256,5
22274263,5
22274264,5
22274265,5
22274154,5
22274156,5
22274164,5
22274183,5
22274190,5
22274191,5
22274196,4
22274207,5
22274210,5
22274214,5
22274215,5
22274223,5
22274230,5
22274231,5
22274233,4
22274234,5
22274235,4
22274237,5
22274238,5
22274242,4
22274243,4
22274244,4
22274245,4
22274247,5
22274251,5
22273803,4
22273806,5
22273809,5
22273810,5
22273812,5
22273814,5
22273816,5
22273817,4
22273818,5
22273819,5
22273826,5
22273827,6
22273829,5
22273835,5
22273843,5
22273844,5
22273860,4
22273861,4
22273864,5
22273868,4
22273873,5
22273874,5
22273875,5
22273877,5
22273878,4
22273880,4
22273888,5
22273889,5
22273893,5
22273895,5
22273902,5
22273903,5
22273921,4
22273924,4
22273927,5
22273929,5
22273932,5
22273940,5
22273941,5
22273952,5
22273959,4
22273961,4
22273963,5
22273966,4
22273969,5
22273971,5
22273974,4
22273976,4
22273977,5
22273978,4
22273986,4
22273987,4
22273988,3
22273989,5
22274008,5
22274009,5
22274010,5
22274015,5
22274016,5
22274019,5
22274022,4
22274044,5
22274045,5
22274053,4
22274068,5
22274070,5
22274077,5
22274080,5
22274082,5
22274084,4
22274083,4
22274086,5
22274088,5
22274095,4
22274096,5
22274097,4
22274099,4
22274106,5
22274111,5
22274112,5
22274116,4
22274118,5
22274121,5
22274122,4
22274123,5
22274124,4
22274125,5
22274126,4
22274127,4
22274129,5
22274130,5
22274133,4
22274138,5
22274140,5
22274143,5
22274147,4
22274149,5
22274150,5
22274276,5
22274278,4
22274279,5
22274281,5
22274283,5
22274285,4
22274291,5
22274303,5
22274312,5
22274313,5
22274314,5
22274315,4
22274316,4
22274318,5
22274323,5
22274331,5
22274332,4
22274333,5
22274336,5
22274338,5
22274353,4
22274354,4
22274360,5
22274362,5
22274364,5
22274365,5
22274366,5
22274367,5
22274368,4
22274369,4
22274370,5
22274376,5
22274379,5
22274382,5
22274383,4
22274396,4
22274397,4
22274398,4
22274401,5
22274402,5
22274409,4
22274411,5
22274421,5
22274425,5
22274426,5
22274456,4
22274457,4
22274459,4
22274461,5
22274464,4
22274463,4
22274465,4
22274469,6
22274470,5
22274477,5
22274478,5
22274480,5
22274482,4
22274485,5
22274486,5
22274488,4
22274489,5
22274490,5
22274492,5
22274494,5
22274495,5
22274502,5
22274506,5
22274507,5
22274510,5
22274518,5
22274523,5
22274529,5
22274532,5
22274535,5
22274540,5
22274545,4
22274548,5
22274549,5
22274550,5
22274557,5
22274559,5
22274560,5
22274567,4
22274568,4
22274573,5
22274578,5
22274581,5
22274586,5
22274592,5
22274594,5
22274596,5
22274597,5
22274599,6
22274603,5
22274604,5
22274609,5
22274615,4
22274616,4
22274617,4
22274620,5
22274625,5
22274627,4
22274628,5
22274629,5
22274633,5
22274634,4
22274636,5
22274642,5
22274643,5
22274646,5
22274653,4
22274658,5
22274660,5
22274665,5
22274666,5
22274675,5
22274683,5
22274706,5
22274710,5
22274713,5
22274698,4
22274699,4
22274700,5
22274701,5
22274704,4
22274715,4
22274719,5
22274723,5
22274725,5
22274726,3
22274732,5
22274733,5
22274737,4
22274739,5
22274741,5
22274743,3
22274744,5
22274755,5
22274756,4
22274760,5
22274759,5
22274762,5
22274764,4
22274765,5
22274766,5
22274768,4
22274769,5
22274770,5
22274775,4
22274776,4
22274781,4
22274783,5
22274788,5
22274790,5
22274791,5
22274792,5
22274793,5
22275072,4
22275073,4
22275079,5
22275081,5
22275082,5
22275083,4
22275084,5
22275085,4
22275086,4
22275095,5
22275098,4
22275101,5
22275102,4
22275105,4
22275108,4
22275111,5
22275113,5
22275118,5
22275123,4
22275124,4
22275128,4
22275136,4
22275145,5
22275149,5
22275152,5
22275157,4
22275158,5
22275160,5
22275159,5
22275161,5
22275165,5
22275166,5
22275167,5
22275178,5
22275190,5
22275192,5
22275193,5
22275196,5
22275197,4
22275202,4
22275203,4
22275204,4
22275206,5
22275209,5
22275218,4
22275219,4
22275220,5
22275236,5
22275243,4
22274802,5
22274812,5
22274813,5
22274818,5
22274823,5
22274826,5
22274827,5
22274838,5
22274835,5
22274836,5
22274837,5
22274839,5
22274840,5
22274842,5
22274843,5
22274846,5
22274847,4
22274848,5
22274850,4
22274851,4
22274852,5
22274855,5
22274858,4
22274860,5
22274862,4
22274863,5
22274865,4
22274867,4
22274868,5
22274875,5
22274880,5
22274885,5
22274886,4
22274887,5
22274888,5
22274889,5
22274905,4
22274907,4
22274908,4
22274910,4
22274912,4
22274923,4
22274922,4
22274927,5
22274928,5
22274930,4
22274946,5
22274956,5
22274957,5
22274960,5
22274976,4
22274977,4
22274979,5
22274980,5
22274981,5
22274983,5
22274986,5
22274987,5
22274989,5
22274990,5
22274993,5
22275001,4
22275002,4
22275004,4
22275005,4
22275003,4
22275006,4
22275008,4
22275010,4
22275019,5
22275024,5
22275027,5
22275031,5
22275046,5
22275047,5
22275054,4
22275063,5
22275064,5
22275065,5
22275067,5
22275249,5
22275250,5
22275251,5
22275253,5
22275252,5
22275255,5
22275256,4
22275264,5
22275277,5
22275278,5
22275279,4
22275283,4
22275292,5
22275302,1
22275303,4
22275304,4
22275313,5
22275318,4
22275319,4
22275327,5
22275329,4
22275330,4
22275339,5
22275341,5
22275342,5
22275346,5
22275354,5
22275361,5
22275363,5
22275364,5
22275365,5
22275366,3
22275491,4
22275492,5
22275493,4
22275494,4
22275495,5
22275496,4
22275499,5
22275502,4
22275505,5
22275508,5
22275513,5
22275514,5
22275515,5
22275517,4
22275518,4
22275522,4
22275537,5
22275541,5
22275551,5
22275549,5
22275550,5
22275552,5
22275553,5
22275565,5
22275570,5
22275571,5
22275574,5
22275576,5
22275581,4
22275592,4
22275598,5
22275709,5
22275711,5
22275602,5
22275635,5
22275636,5
22275641,4
22275642,4
22275648,5
22275649,4
22275651,5
22275655,5
22275668,5
22275669,5
22275671,5
22275679,4
22275683,4
