suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
5,25148768,1,11,1423118
5,25148769,1,11,1423119
5,25148770,1,11,1423120
12,25148774,1,11,1423121
2,25148778,1,11,1423211
5,25148782,1,11,1423212
5,25148785,30.5,1,1423213
5,25148790,1,11,1423214
5,25150046,3,1,1423225
2,25145361,1,11,1423338
5,25145363,1,11,1423339
1,25145371,16.3,1,1423340
2,25145375,1,11,1423341
12,25145377,1,11,1423342
12,25145383,1,11,1423343
12,25145385,18,1,1423344
5,25145395,1,11,1423412
2,25145409,1,11,1423413
2,25145410,1,11,1423414
1,25145412,1,11,1423415
12,25145415,1,11,1423416
2,25145416,1,11,1423417
5,25145418,1,11,1423418
12,25145420,1,11,1423419
5,25145422,1,11,1423420
5,25145425,1,4,1423421
5,25145434,1,11,1423422
5,25145438,1,11,1423423
5,25145475,1,11,1423504
5,25149087,1,11,1423520
2,25149088,1,11,1423521
2,25149091,23,1,1423522
1,25149093,25.7,1,1423523
5,25149099,1,11,1423524
12,25149104,1,11,1423525
12,25149126,1,11,1423526
5,25149133,1,11,1423527
5,25149138,1,11,1423528
5,25149140,1,11,1423529
5,25149142,1,11,1423530
5,25149143,1,11,1423531
12,25150296,8,9,1423532
5,25155289,1,11,1423619
5,25155290,1,11,1423620
5,25155300,1,11,1423621
5,25155359,8.5,1,1423671
5,25155384,1,9,1423672
5,25149368,1,11,1423695
5,25145766,1,11,1423744
5,25145802,0.03,3,1423745
5,25145804,0.5,1,1423746
12,25149386,1,11,1423756
5,25149400,1,11,1423757
5,25149452,1,3,1423758
5,25149453,10,9,1423759
5,25145881,1,9,1423795
5,25144743,1,11,1423876
2,25144755,1,11,1423877
5,25144756,1,11,1423878
5,25144774,1.5,1,1423879
5,25144778,1,11,1423880
5,25144779,14.3,1,1423881
2,25144782,1,11,1423960
5,25144783,1,11,1423961
1,25144785,7,9,1423962
2,25144790,1,11,1423963
5,25146051,1,1,1423965
5,25146060,21,1,1423966
5,25148407,0.001,1,1423970
12,25148444,3.3,1,1423971
5,25148469,0.101,4,1423972
5,25148472,0.5,1,1423973
1,25148477,0.021,1,1423974
5,25148478,1,11,1423975
5,25150875,1,1,1423984
5,25148483,1,11,1424036
5,25148492,1,11,1424037
2,25148495,1,11,1424038
12,25148511,92,1,1424039
1,25148513,23.5,1,1424040
2,25148517,1,11,1424041
5,25134216,1,9,1424064
5,25134219,0.25,3,1424065
1,25134222,1,9,1424066
5,25134233,1,9,1424067
2,25136636,1,11,1424080
5,25137836,0.01,1,1424091
5,25137848,1.1,1,1424092
1,25139062,1,9,1424096
5,25139074,2,1,1424097
5,25139081,1,9,1424098
5,25139085,0.86,1,1424099
1,25131812,1,1,1424144
5,25131835,1,3,1424145
5,25131839,1,3,1424146
5,25131866,1,3,1424147
16,25136755,2,9,1424181
5,25136764,1,3,1424182
5,25136779,1,3,1424183
1,25142767,1,11,1424211
15,25142769,1,11,1424212
5,25142781,1,11,1424213
12,25142787,1,11,1424214
14,25142792,1,11,1424215
5,25142797,1,11,1424216
1,25131880,1,1,1424246
5,25131924,1,3,1424247
5,25138034,10,9,1424277
5,25142825,1,11,1424290
5,25142840,1,11,1424291
5,25142859,1,9,1424292
5,25129618,1,11,1424366
5,25129633,14,1,1424367
5,25132027,1,1,1424370
5,25132076,1,9,1424371
5,25128498,1,1,1424428
5,25129706,8,1,1424429
5,25129708,3,1,1424430
1,25116079,1,1,1420256
1,25116080,1,1,1420257
5,25116089,1,3,1420258
16,25116112,1,11,1420259
5,25116119,1,3,1420260
17,25114966,1,11,1420358
5,25116144,1,3,1420359
1,25116149,1,1,1420360
5,25116166,1,3,1420361
1,25119798,1,1,1420373
5,25119817,1,3,1420374
