arrestee_id,weapon_id,nibrs_arrestee_weapon_id
16210954,1,16223358
16210948,1,16223352
16210947,1,16223351
16209855,1,16223325
16209854,1,16223324
16209853,1,16223323
16209844,1,16223314
16209843,1,16223313
16209842,1,16223312
16209841,1,16223311
16209840,1,16223310
16209829,1,16223299
16209820,1,16223290
16211977,1,16223182
16211976,1,16223181
16211972,2,16223177
16211971,2,16223176
16211970,1,16223175
16210930,1,16223138
16210929,1,16223137
16210916,1,16223124
16210900,1,16223108
16210888,1,16223096
16210887,1,16223095
16209800,1,16223074
16209799,1,16223073
16209798,1,16223072
16209797,1,16223071
16209796,1,16223070
16209794,1,16223068
16209773,1,16223047
16209772,1,16223046
16209769,1,16223043
16209751,1,16223025
16209744,1,16223018
16210844,1,16222856
16210843,1,16222855
16210834,6,16222846
16209711,1,16222788
16209710,1,16222787
16214271,1,16219968
16214260,1,16219761
16214242,1,16219743
16214237,1,16219738
16214230,1,16219731
16214229,1,16219730
16214219,1,16219720
16214218,1,16219719
16214217,1,16219718
16211000,1,16223600
16210866,1,17352733
16212134,7,16223928
16213188,7,16223780
16213172,1,16223764
16213147,7,16223739
16212127,7,16223724
16212119,1,16223716
16212115,7,16223712
16212112,7,16223709
16212106,1,16223703
16212103,1,16223700
16212100,7,16223697
16212088,7,16223685
16212062,7,16223462
16212061,1,16223461
16212060,2,16223460
16212053,1,16223453
16212042,1,16223442
16212038,7,16223438
16212029,1,16223429
16212028,1,16223428
16212019,1,16223419
16210980,1,16223384
16210933,1,16223337
16209830,7,16223300
16209826,1,16223296
16209817,7,16223287
16211999,3,16223204
16211985,1,16223190
16211974,1,16223179
16211967,1,16223172
16211966,1,16223171
16210920,7,16223128
16210915,1,16223123
16210897,1,16223105
16210885,1,16223093
16210872,1,16223080
16209795,1,16223069
16209768,1,16223042
16209767,1,16223041
16209760,1,16223034
16209754,1,16223028
16209741,1,16223015
16210865,6,16222877
16210863,7,16222875
16210847,1,16222859
16214274,3,16219971
16214220,1,16219721
16208769,1,16210574
16208767,6,16210572
16208718,6,16210325
16208699,7,16210306
16208695,1,16210302
16208686,1,16210293
16213250,1,16224040
16213248,1,16224038
16213245,1,16224035
16213220,1,16224010
16213164,1,16223756
16213152,1,16223744
16213148,1,16223740
16212111,1,16223708
16212110,1,16223707
16212109,1,16223706
16212108,1,16223705
16212107,1,16223704
16212105,1,16223702
16212104,1,16223701
16212077,1,16223674
16212067,1,16223664
16212066,1,16223663
16211003,1,16223603
16211002,1,16223602
16210999,1,16223599
16210998,1,16223598
16210997,1,16223597
16209884,1,16223549
16209883,1,16223548
16209876,1,16223541
16209875,1,16223540
16209874,1,16223539
16209873,1,16223538
16209871,1,16223536
16209870,1,16223535
16209869,1,16223534
16213111,1,16223507
16213110,1,16223506
16213109,1,16223505
16213097,1,16223493
16213084,1,16223480
16213083,1,16223479
16213082,1,16223478
16213081,1,16223477
16212065,1,16223465
16212064,1,16223464
16212058,7,16223458
16212041,1,16223441
16212020,1,16223420
16210979,3,16223383
16210978,3,16223382
16210959,1,16223363
16210956,1,16223360
16210955,1,16223359
16209885,1,16223550
16213093,1,16223489
16210964,1,16223368
16214268,1,16219965
16214216,3,16219717
16214215,3,16219716
16214214,3,16219715
16208744,1,16210549
16208743,1,16210548
16208738,3,16210543
16208717,1,16210324
16208716,3,16210323
16208715,3,16210322
16208708,1,16210315
16208707,1,16210314
16208706,1,16210313
16208702,1,16210309
16208701,1,16210308
16208697,1,16210304
16208693,1,16210300
16208690,1,16210297
16208682,1,16210289
16208677,1,16210284
16210963,7,16223367
16208739,3,16210544
16213181,1,16223773
16211993,1,16223198
16213144,1,16223736
16209748,1,16223022
16214276,1,16219973
16214275,1,16219972
16211965,1,16223170
16211964,1,16223169
16211954,1,16223159
16211953,1,16223158
16211952,1,16223157
16210931,1,16223139
16210925,1,16223133
16210923,1,16223131
16210913,1,16223121
16210910,1,16223118
16210903,1,16223111
16210901,1,16223109
16210898,1,16223106
16210894,1,16223102
16210891,1,16223099
16210886,1,16223094
16210884,1,16223092
16210877,1,16223085
16210875,1,16223083
16210874,1,16223082
16210870,1,16223078
16209793,1,16223067
16209792,1,16223066
16209791,1,16223065
16209790,1,16223064
16209789,1,16223063
16209788,1,16223062
16209782,1,16223056
16209778,1,16223052
16209774,1,16223048
16209771,1,16223045
16209766,1,16223040
16209757,1,16223031
16209753,1,16223027
16209752,1,16223026
16209746,1,16223020
16209743,1,16223017
16209740,1,16223014
16209739,1,16223013
16210860,1,16222872
16210859,1,16222871
16210854,1,16222866
16210853,1,16222865
16210849,1,16222861
16210848,1,16222860
16210846,1,16222858
16210845,1,16222857
16210842,1,16222854
16210835,1,16222847
16209720,1,16222797
16209719,1,16222796
16209715,1,16222792
16209712,1,16222789
16214287,1,16219984
16214285,1,16219982
16214283,1,16219980
16214280,1,16219977
16214279,1,16219976
16214272,1,16219969
16214264,1,16219765
16214261,1,16219762
16214254,1,16219755
16214253,1,16219754
16214239,1,16219740
16214238,1,16219739
16214236,1,16219737
16210951,1,16223355
16214235,1,16219736
16214201,1,16219508
16214198,1,16219505
16214197,1,16219504
16209838,1,16223308
16209837,1,16223307
16209828,1,16223298
16209827,1,16223297
16209825,1,16223295
16209811,1,16223281
16209801,1,16223271
16211996,1,16223201
16211990,1,16223195
16211982,1,16223187
16211980,1,16223185
16211979,1,16223184
16208754,1,16210559
16208750,1,16210555
16213180,1,16223772
16209862,1,16223332
16208764,1,16210569
16208763,1,16210568
16208762,1,16210567
16208761,1,16210566
16208760,1,16210565
16208758,1,16210563
16208757,1,16210562
16208751,1,16210556
16208747,1,16210552
16208746,1,16210551
16208742,1,16210547
16208741,1,16210546
16208740,1,16210545
16208737,1,16210542
16208728,1,16210335
16208727,1,16210334
16208722,1,16210329
16208712,1,16210319
16208703,1,16210310
16208700,1,16210307
16208696,1,16210303
16208689,1,16210296
16208688,1,16210295
16208685,1,16210292
16208684,1,16210291
16208680,1,16210287
16208679,1,16210286
16208678,1,16210285
16208674,1,16210281
16209836,1,16223306
16209714,1,16222791
16209713,1,16222790
16213251,1,16224041
16213233,1,16224023
16213232,1,16224022
16213231,1,16224021
16213211,1,16224001
16213208,1,16223998
16213207,1,16223997
16213197,1,16223789
16213185,1,16223777
16213170,1,16223762
