nibrs_month_id,agency_id,month_num,data_year,reported_status,report_date,prepared_date,update_flag,orig_format,ff_line_number,data_home,ddocname,did
6121018,6030,1,2013,U,,,N,F,,C,2013_01_IN366SP00_NIBRS,
6143350,6030,2,2013,U,,,N,F,,C,2013_02_IN366SP00_NIBRS,
6165682,6030,3,2013,U,,,N,F,,C,2013_03_IN366SP00_NIBRS,
6188014,6030,4,2013,U,,,N,F,,C,2013_04_IN366SP00_NIBRS,
6210346,6030,5,2013,U,,,N,F,,C,2013_05_IN366SP00_NIBRS,
6232678,6030,6,2013,U,,,N,F,,C,2013_06_IN366SP00_NIBRS,
6255010,6030,7,2013,U,,,N,F,,C,2013_07_IN366SP00_NIBRS,
6277342,6030,8,2013,U,,,N,F,,C,2013_08_IN366SP00_NIBRS,
6299674,6030,9,2013,U,,,N,F,,C,2013_09_IN366SP00_NIBRS,
6322006,6030,10,2013,U,,,N,F,,C,2013_10_IN366SP00_NIBRS,
6344338,6030,11,2013,I,,,N,F,,C,2013_11_IN366SP00_NIBRS,
6366670,6030,12,2013,U,,,N,F,,C,2013_12_IN366SP00_NIBRS,
6121019,6031,1,2013,U,,,N,F,,C,2013_01_IN367SP00_NIBRS,
6143351,6031,2,2013,U,,,N,F,,C,2013_02_IN367SP00_NIBRS,
6165683,6031,3,2013,U,,,N,F,,C,2013_03_IN367SP00_NIBRS,
6188015,6031,4,2013,U,,,N,F,,C,2013_04_IN367SP00_NIBRS,
6210347,6031,5,2013,U,,,N,F,,C,2013_05_IN367SP00_NIBRS,
6232679,6031,6,2013,U,,,N,F,,C,2013_06_IN367SP00_NIBRS,
6255011,6031,7,2013,U,,,N,F,,C,2013_07_IN367SP00_NIBRS,
6277343,6031,8,2013,U,,,N,F,,C,2013_08_IN367SP00_NIBRS,
6299675,6031,9,2013,U,,,N,F,,C,2013_09_IN367SP00_NIBRS,
6322007,6031,10,2013,U,,,N,F,,C,2013_10_IN367SP00_NIBRS,
6344339,6031,11,2013,U,,,N,F,,C,2013_11_IN367SP00_NIBRS,
6366671,6031,12,2013,U,,,N,F,,C,2013_12_IN367SP00_NIBRS,
6121020,6032,1,2013,U,,,N,F,,C,2013_01_IN368SP00_NIBRS,
6143352,6032,2,2013,U,,,N,F,,C,2013_02_IN368SP00_NIBRS,
6165684,6032,3,2013,U,,,N,F,,C,2013_03_IN368SP00_NIBRS,
6188016,6032,4,2013,U,,,N,F,,C,2013_04_IN368SP00_NIBRS,
6210348,6032,5,2013,U,,,N,F,,C,2013_05_IN368SP00_NIBRS,
6232680,6032,6,2013,U,,,N,F,,C,2013_06_IN368SP00_NIBRS,
6255012,6032,7,2013,U,,,N,F,,C,2013_07_IN368SP00_NIBRS,
6277344,6032,8,2013,U,,,N,F,,C,2013_08_IN368SP00_NIBRS,
6299676,6032,9,2013,U,,,N,F,,C,2013_09_IN368SP00_NIBRS,
6322008,6032,10,2013,U,,,N,F,,C,2013_10_IN368SP00_NIBRS,
6344340,6032,11,2013,U,,,N,F,,C,2013_11_IN368SP00_NIBRS,
6366672,6032,12,2013,U,,,N,F,,C,2013_12_IN368SP00_NIBRS,
6121021,6033,1,2013,U,,,N,F,,C,2013_01_IN369SP00_NIBRS,
6143353,6033,2,2013,U,,,N,F,,C,2013_02_IN369SP00_NIBRS,
6165685,6033,3,2013,U,,,N,F,,C,2013_03_IN369SP00_NIBRS,
6188017,6033,4,2013,U,,,N,F,,C,2013_04_IN369SP00_NIBRS,
6210349,6033,5,2013,U,,,N,F,,C,2013_05_IN369SP00_NIBRS,
6232681,6033,6,2013,U,,,N,F,,C,2013_06_IN369SP00_NIBRS,
6255013,6033,7,2013,U,,,N,F,,C,2013_07_IN369SP00_NIBRS,
6277345,6033,8,2013,U,,,N,F,,C,2013_08_IN369SP00_NIBRS,
6299677,6033,9,2013,U,,,N,F,,C,2013_09_IN369SP00_NIBRS,
6322009,6033,10,2013,U,,,N,F,,C,2013_10_IN369SP00_NIBRS,
6344341,6033,11,2013,U,,,N,F,,C,2013_11_IN369SP00_NIBRS,
6366673,6033,12,2013,I,,,N,F,,C,2013_12_IN369SP00_NIBRS,
6121022,6034,1,2013,U,,,N,F,,C,2013_01_IN370SP00_NIBRS,
6143354,6034,2,2013,U,,,N,F,,C,2013_02_IN370SP00_NIBRS,
6165686,6034,3,2013,U,,,N,F,,C,2013_03_IN370SP00_NIBRS,
6188018,6034,4,2013,U,,,N,F,,C,2013_04_IN370SP00_NIBRS,
6210350,6034,5,2013,U,,,N,F,,C,2013_05_IN370SP00_NIBRS,
6232682,6034,6,2013,U,,,N,F,,C,2013_06_IN370SP00_NIBRS,
6255014,6034,7,2013,U,,,N,F,,C,2013_07_IN370SP00_NIBRS,
6277346,6034,8,2013,U,,,N,F,,C,2013_08_IN370SP00_NIBRS,
6299678,6034,9,2013,U,,,N,F,,C,2013_09_IN370SP00_NIBRS,
6322010,6034,10,2013,U,,,N,F,,C,2013_10_IN370SP00_NIBRS,
6344342,6034,11,2013,U,,,N,F,,C,2013_11_IN370SP00_NIBRS,
6366674,6034,12,2013,U,,,N,F,,C,2013_12_IN370SP00_NIBRS,
6121023,6035,1,2013,U,,,N,F,,C,2013_01_IN371SP00_NIBRS,
6143355,6035,2,2013,U,,,N,F,,C,2013_02_IN371SP00_NIBRS,
6165687,6035,3,2013,U,,,N,F,,C,2013_03_IN371SP00_NIBRS,
6188019,6035,4,2013,U,,,N,F,,C,2013_04_IN371SP00_NIBRS,
6210351,6035,5,2013,U,,,N,F,,C,2013_05_IN371SP00_NIBRS,
