property_id,incident_id,prop_loss_id,stolen_count,recovered_count,ff_line_number
82450133,70985826,7,,,
82479557,70985827,3,,,
82479558,70985827,3,,,
82468936,70985828,5,,,
82468937,70985828,7,,,
82477147,70985829,7,,,
82468938,70985830,1,,,
82466019,70985833,5,,,
82466020,70985833,5,,,
82466021,70985833,7,,,
82466022,70985833,7,,,
82466023,70985833,7,,,
82466024,70985833,7,,,
82468939,70985837,1,,,
82468940,70985838,6,,,
82468941,70985838,6,,,
82460894,70985839,7,,,
82468942,70985840,1,,,
82460895,70985841,7,,,
82460896,70985842,7,,,
82460714,70985790,1,,,
82466015,70985791,1,,,
82479553,70985792,7,,,
82450128,70985793,6,,,
82466016,70985794,6,,,
82468932,70985795,3,,,
82468933,70985796,7,,,
82450129,70985799,7,,,
82466561,70985800,7,,,
82466562,70985800,7,,,
82466563,70985800,7,,,
82466564,70985800,7,,,
82466565,70985800,7,,,
82466566,70985800,7,,,
82468935,70985802,7,,,
82468934,70985801,7,,,
82450130,70985803,7,,,
82460715,70985804,5,,,
82460716,70985804,7,,,
82466567,70985806,7,,,
82466017,70985807,7,,,
82460890,70985812,7,,,
82479554,70985813,3,,,
82479555,70985813,7,,,
82466018,70985815,7,,,
82479556,70985817,7,,,
82477145,70985818,7,0,,
82460891,70985819,6,,,
82460892,70985824,7,,,
82460893,70985824,7,,,
82477146,70985823,7,,,
82450131,70985825,7,,,
82450132,70985825,7,,,
