victim_id,offense_id
77227809,77724822
77227810,77726176
77227812,77715514
77227811,77715514
77227815,77718821
77227813,77718820
77227814,77715515
77227817,77720994
77227816,77725721
77227818,77718822
77227819,77720995
77227820,77720996
77227821,77715516
77227822,77715517
77227822,77715518
77227823,77723370
77227824,77715519
77227825,77723371
77227826,77723372
77227827,77724229
77226885,77724226
77226886,77720988
77226887,77726169
77226888,77724816
77226889,77720989
77226890,77715509
77226891,77715510
77226892,77724817
77226893,77724817
77226894,77723365
77226895,77724818
77227780,77718441
77227781,77718441
77227783,77715512
77227782,77715511
77227784,77724819
77227786,77718817
77227785,77724227
77227787,77718442
77227788,77720990
77227789,77720991
77227791,77726170
77227792,77723366
77227790,77718443
77227793,77723367
77227796,77724228
77227794,77726171
77227794,77726172
77227794,77726173
77227795,77726171
77227795,77726172
77227795,77726173
77227797,77720992
77227798,77715513
77227799,77726174
77227800,77718818
77227801,77723368
77227802,77720993
77227803,77724820
77227804,77724820
77227807,77723369
77227806,77718819
77227805,77726175
77227808,77724821
