victim_id,offender_id,relationship_id,nibrs_victim_offender_id
77227815,80030426,5,23097563
77227816,80030427,3,23097562
77227818,80030429,4,22449951
77227819,80030430,5,23097561
77227819,80030431,19,23747494
77227820,80030432,5,22425548
77227827,80030443,1,23217141
77226892,80030381,2,23097576
77226893,80030381,2,23097575
77226894,80030382,5,23097574
77227786,80030390,3,23097573
77227789,80030394,9,23097572
77227791,80030396,3,23097570
77227791,80030397,1,23747496
77227791,80030398,3,23892470
77227792,80030399,3,23097569
77227792,80030400,3,23747495
77227790,80030395,5,23097571
77227796,80030403,20,23097568
77227798,80030405,18,23097567
77227802,80030409,19,23097566
77227803,80030410,4,23097565
77227804,80030410,4,23097564
