offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
77724822,70985826,46,C,13,,,
77726176,70985827,11,C,8,,,
77715514,70985828,45,C,21,,,
77718821,70985831,51,C,20,,,
77718820,70985829,45,C,20,,,
77715515,70985830,16,A,12,,,
77720994,70985833,45,C,20,,,
77725721,70985832,56,C,41,,,
77718822,70985834,56,C,20,,,
77720995,70985835,56,C,20,,,
77720996,70985836,56,C,20,,,
77715516,70985837,2,A,11,,,
77715517,70985838,16,C,13,,,
77715518,70985838,35,C,13,,,
77723370,70985839,45,C,25,,,
77715519,70985840,47,A,8,,,
77723371,70985841,45,C,2,,,
77723372,70985842,46,C,25,,,
77724229,70985843,56,C,10,,,
77724226,70985790,46,A,25,,,
77720988,70985791,45,A,25,,,
77726169,70985792,2,C,25,,,
77724816,70985793,16,C,46,,,
77720989,70985794,16,C,46,,,
77715509,70985795,11,C,12,,,
77715510,70985796,45,C,34,,,
77724817,70985797,56,C,20,,,
77723365,70985798,56,C,20,,,
77724818,70985799,45,C,13,,,
77718441,70985800,45,C,26,,,
77715512,70985802,45,C,20,,,
77715511,70985801,45,C,35,,,
77724819,70985803,45,C,25,,,
77718817,70985805,56,C,20,,,
77724227,70985804,45,C,5,,,
77718442,70985806,45,C,12,,,
77720990,70985807,2,C,24,,,
77720991,70985808,51,C,10,,,
77726170,70985810,56,C,20,,,
77723366,70985811,56,C,20,,,
77718443,70985809,51,C,20,,,
77723367,70985812,45,C,16,,,
77724228,70985814,56,C,20,,,
77726171,70985813,45,C,2,,,
77726172,70985813,11,C,2,,,
77726173,70985813,2,C,2,,,
77720992,70985815,45,C,20,,,
77715513,70985816,44,C,15,,,
77726174,70985817,2,C,12,,,
77718818,70985818,21,C,13,,,
77723368,70985819,16,C,13,,,
77720993,70985820,56,C,20,,,
77724820,70985821,56,C,20,,,
77723369,70985824,45,C,7,,,
77718819,70985823,2,C,20,,,
77726175,70985822,30,A,20,,,
77724821,70985825,49,C,20,0,N,
