year,state_name,state_abbr,agency_id,agency_ori,agency_name,agency_population,population_group_code,population_group,reported,months_reported,nibrs_reported,nibrs_months_reported,covered,participated,nibrs_participated
2015,Arkansas,AR,25626,AR0600700,Alexander,2853,6,"Cities from 2,500 thru 9,999",0,8,0,10,0,0,0
2015,Arkansas,AR,572,AR0170200,Alma,5581,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Arkansas,AR,636,AR0350600,Altheimer,892,7,"Cities under 2,500",0,0,0,0,1,1,1
2015,Arkansas,AR,25307,AR0240300,Altus,731,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Arkansas,AR,25673,AR0100500,Amity,700,7,"Cities under 2,500",0,10,0,10,0,0,0
2015,Arkansas,AR,543,AR0100100,Arkadelphia,10637,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Arkansas,AR,497,AR0010000,Arkansas,5986,8D,"Non-MSA counties under 10,000",1,12,1,12,0,1,1
2015,Arkansas,AR,585,AR0210200,Arkansas City,329,7,"Cities under 2,500",0,0,0,0,0,0,0
2015,Arkansas,AR,800,ARASP0000,Arkansas State Police,0,8D,"Non-MSA counties under 10,000",0,0,0,0,0,0,0
2015,Arkansas,AR,791,AR0731200,Arkansas State University: Beebe,0,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Arkansas,AR,567,AR0160500,Arkansas State University: Jonesboro,0,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Arkansas,AR,718,AR0580400,Arkansas Tech University,0,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Arkansas,AR,654,AR0410100,Ashdown,4453,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Arkansas,AR,758,AR0680300,Ash Flat,1059,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Arkansas,AR,501,AR0020000,Ashley,12749,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Arkansas,AR,717,AR0580200,Atkins,3055,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Arkansas,AR,793,AR0740100,Augusta,2084,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Arkansas,AR,664,AR0430500,Austin,3407,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Arkansas,AR,782,AR0730200,Bald Knob,2890,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Arkansas,AR,751,AR0660300,Barling,4725,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Arkansas,AR,621,AR0320100,Batesville,10534,5,"Cities from 10,000 thru 24,999",0,7,0,7,0,0,0
2015,Arkansas,AR,505,AR0030000,Baxter,24165,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Arkansas,AR,566,AR0160400,Bay,1794,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Arkansas,AR,693,AR0520200,Bearden,904,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Arkansas,AR,783,AR0730300,Beebe,8138,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Arkansas,AR,525,AR0042100,Bella Vista,27970,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2015,Arkansas,AR,510,AR0040000,Benton,47808,9B,"MSA counties from 25,000 thru 99,999",1,12,1,12,0,1,1
2015,Arkansas,AR,743,AR0630100,Benton,34356,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2015,Arkansas,AR,511,AR0040100,Bentonville,43190,4,"Cities from 25,000 thru 49,999",1,12,1,12,0,1,1
2015,Arkansas,AR,535,AR0080100,Berryville,5394,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Arkansas,AR,25572,AR0041200,Bethel Heights,2497,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Arkansas,AR,25308,AR0380500,Black Rock,628,7,"Cities under 2,500",0,8,0,8,0,0,0
2015,Arkansas,AR,675,AR0470100,Blytheville,14717,5,"Cities from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Arkansas,AR,569,AR0160700,Bono,2166,7,"Cities under 2,500",1,12,1,12,0,1,1
2015,Arkansas,AR,526,AR0050000,Boone,24093,8C,"Non-MSA counties from 10,000 thru 24,999",1,12,1,12,0,1,1
2015,Arkansas,AR,657,AR0420100,Booneville,3924,6,"Cities from 2,500 thru 9,999",1,12,1,12,0,1,1
2015,Arkansas,AR,788,AR0730800,Bradford,755,7,"Cities under 2,500",1,12,1,12,0,1,1
