suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
12,96381465,11000,1,7014940
12,96395028,6079,1,7016754
5,96392796,71005,1,7017578
5,96395175,5266,1,7016787
17,96395335,1000,11,7017797
8,96379758,,,7015793
12,96390906,6000,9,7017452
4,96390038,3005,1,7016499
1,96389387,14002,1,7016395
6,96389501,2000,9,7016413
12,96394217,2008,1,7016648
5,96394386,1149,1,7016667
5,96394475,15578,1,7017678
8,96393941,2124,1,7017712
8,96394004,305,1,7016714
5,96395016,4002,3,7016748
1,96395240,5,1,7016783
5,96395174,1763,1,7017776
8,98242954,8000,9,7293190
12,96388727,1000,11,7017307
12,96390529,1005,1,7016420
12,96391223,5,1,7016519
1,96391657,3000,1,7016572
12,96384220,1000,11,7016010
12,96385493,1000,11,7016134
5,96390592,1000,11,7017412
1,96389636,1002,1,7016442
17,96389805,1000,11,7016467
17,96389830,1000,11,7016472
8,96389875,14000,9,7016477
5,96395367,1017,1,7017803
12,96382155,5,1,7015009
5,96385585,1000,11,7016147
4,96390118,1,1,7017494
1,96390247,1000,11,7016374
5,96389439,3000,1,7016403
12,96389508,1,1,7016416
12,96390062,5,1,7017479
5,96391459,2000,1,7017530
12,96393597,3000,3,7016675
8,96394948,423,1,7016727
5,96395081,2941,1,7016768
5,96396203,6005,1,7016791
5,96385401,1000,11,7015140
16,96381799,3000,9,7014973
12,96381972,4002,1,7015972
5,96395010,11008,1,7016747
5,96395455,231,1,7017812
13,96386305,1000,11,7015139
17,96386557,1000,11,7016164
4,96391741,1006,1,7017559
8,96395228,16888,1,7016782
12,96396591,224,1,7016852
12,96398909,9529,1,7017125
5,96397906,1294,1,7017130
17,96397146,9000,1,7016949
5,96397381,539,1,7017015
5,99324092,2009,3,7442154
5,97568885,9,1,7189017
12,99314516,26000,1,7441558
6,96397534,3974,1,7017050
12,96396962,116,1,7016916
5,96397390,2548,1,7018009
5,96380027,2,1,7014865
5,99327107,1000,1,7442815
5,99319607,1001,1,7441878
5,99319832,5,1,7441917
5,96373766,12000,1,7014507
5,96374330,2000,1,7015316
5,98218953,1000,1,7289730
5,97570949,2000,1,7190388
5,96373980,4009,1,7014529
12,96375504,2,1,7014587
1,97571888,1000,1,7190044
5,98224575,1000,11,7291289
12,98223151,1000,1,7290035
5,98225208,12000,1,7290047
5,98225006,22009,1,7291359
5,98225429,1000,1,7290068
8,98219945,1000,11,7290958
12,96371063,1007,1,7013182
17,93015244,1,11,6670427
5,93015246,1,11,6670428
15,93016533,3,9,6670574
5,93018883,0.003,3,6670587
12,93018924,2,1,6670596
12,93022370,1,11,6670764
15,93071071,1,11,6671609
16,93071079,1,11,6671611
14,93053004,59,9,6671741
12,97566760,5,9,7188663
16,97567565,3000,9,7188174
5,97568276,8000,1,7188828
8,97568462,1000,9,7188884
8,93018891,10,9,6670591
5,93052966,2.005,1,6671738
8,93058109,2,9,6672225
12,93071476,0.001,1,6672301
5,93071477,0.001,1,6672302
12,92713215,1,1,6640006
16,92761178,8,9,6641496
2,92732959,0.005,1,6642447
12,92737822,0.001,1,6642465
15,92776428,0.674,1,6644304
8,92776435,9.086,1,6644305
12,92776437,0.169,1,6644306
5,92776442,61.599,1,6644307
12,96995519,706,1,7107170
8,92794497,8,9,6646197
12,92794512,84,1,6646198
12,92794517,1,1,6646199
12,92794521,9.999,1,6646200
12,98262563,1000,11,7296088
12,98266917,3000,1,7297375
5,98255956,1000,11,7295613
5,98258265,2000,4,7295793
16,92861136,1,11,6650571
5,92861139,1,11,6650572
12,92861153,1,11,6650573
12,92845479,1,11,6650594
12,92880949,1,11,6652810
16,92880984,1,11,6652811
5,92880092,1,1,6653327
12,92891272,1,9,6656085
5,92891288,0.006,1,6656086
5,92885576,4.005,1,6656560
5,92885604,0.005,1,6656563
5,92885605,2.005,1,6656564
5,92890358,22.003,1,6656605
12,92883540,1,11,6657114
12,92883542,0.002,1,6657115
16,92883543,1,11,6657116
5,92897100,0.007,1,6657713
5,93014522,0.001,1,6669019
15,93014523,1,11,6669020
15,93027149,18,9,6670798
12,93015277,0.006,1,6670431
12,93018901,1,9,6670594
5,93022399,1,11,6670766
12,93067029,1,1,6670941
12,93067844,1.007,1,6672281
17,92721936,3,1,6639111
5,92723100,5,1,6639113
5,92716282,0.005,1,6639516
9,92713210,1,1,6640004
5,92713213,52,1,6640005
5,92713223,2,1,6640007
16,92713236,19,9,6640008
5,92762370,1,1,6641501
17,92760316,1,11,6642073
5,92760318,12,1,6642074
12,92737817,4,1,6642464
5,96996645,807,1,7107435
17,92819352,1,11,6648987
12,92862348,1,11,6650576
16,97001446,1000,11,7107790
5,97002105,28000,1,7107862
12,92845492,0.029,1,6650596
16,92845495,1,11,6650597
17,92844657,1,1,6651096
5,92880943,1,9,6652809
5,92916591,16.004,1,6654612
16,92915737,2,9,6655422
16,92915742,1,11,6655423
5,92916918,2.005,1,6655453
5,92885592,1,1,6656562
5,92883557,6.082,1,6657117
5,92883566,3.005,1,6657118
8,92884717,16,9,6657121
5,92884718,0.007,1,6657122
12,92885994,3.003,1,6657130
16,93014503,1,11,6669016
8,93058677,1,11,6671119
12,93057749,1,1,6671651
5,93057754,1,3,6671652
13,93059069,8,1,6671780
5,93059530,0.001,3,6672620
5,93059578,1,11,6672624
5,93015260,1,11,6670429
17,93022393,28,9,6670765
5,93052973,0.012,1,6671739
8,93059372,0.147,1,6672236
12,93059373,0.131,1,6672237
5,93059375,0.035,1,6672238
12,98213622,5,1,7289361
5,92765602,1.943,1,6640945
4,92748812,1.005,9,6640956
12,92761175,1,1,6641495
12,92762326,0.008,1,6641498
17,92765910,1,11,6641518
5,92760320,5,1,6642075
5,92760321,1,11,6642076
5,92777199,0.044,1,6643779
12,92777204,4.436,1,6643780
5,92777208,0.613,1,6643781
12,92777235,0.933,1,6643783
8,92779622,8,9,6643799
12,92779624,0.153,1,6643800
12,92779625,1.843,1,6643801
12,92779652,4.444,1,6643802
12,92779661,0.062,1,6643803
12,92776422,0.147,1,6644303
12,92795747,1,1,6646206
12,92721918,3.005,1,6639110
13,92753233,4,1,6640481
5,92762331,1,1,6641499
5,92765932,2.627,1,6641519
8,92765935,1.271,1,6641520
12,92760334,1.007,1,6642077
5,92844625,13.005,1,6651091
8,92870940,1,11,6652429
16,92915734,1,11,6655421
5,92890366,3.002,1,6656607
14,92884742,7,9,6657127
12,92933704,1.003,1,6658541
5,92933708,2.007,1,6658542
5,92933741,39.007,1,6658543
5,92933742,2.002,1,6658544
5,92933747,0.001,1,6658545
17,93027153,1,11,6670800
5,93057727,0.002,1,6671648
5,93057762,1,1,6671653
5,93058944,1,7,6671656
5,93053367,1,11,6672312
5,93053395,25,3,6672313
15,93053421,29,9,6672463
5,93053429,3,1,6672466
5,93057039,9,1,6672479
5,93057212,1,11,6672745
12,92751166,1,1,6640963
12,92751211,0.005,1,6640965
16,92751215,8,9,6640966
12,92752408,22,1,6640972
5,92737835,40,10,6642468
1,92781198,38,1,6644325
5,92783622,1.099,1,6644346
12,92827404,2,1,6648482
5,92804807,1,11,6649020
5,92851473,10.004,1,6650626
