victim_id,injury_id
90545655,5
90546656,5
91282683,4
91282650,5
90529540,4
90530454,4
90837278,5
90838440,5
90838441,4
90838433,5
90838438,5
90787680,4
92866780,4
91250992,5
90848710,5
90849609,5
92868271,4
92868766,5
91269135,5
91269138,5
85087856,5
86522817,5
87659622,4
87659627,4
87448866,5
87448883,5
87766539,5
87766568,5
87802092,5
87806569,5
87751748,4
87751749,4
87752672,4
92844151,5
92844398,4
87750375,5
87408499,4
87409417,5
87409419,4
86798876,5
87397738,4
90852189,5
90853689,5
90854411,5
90854404,5
90856942,5
90856948,5
90857353,4
90857742,4
91273132,5
92851166,2
90555035,5
90565057,6
90520847,5
90522260,4
90523336,5
90522263,5
90522269,5
90522262,5
90523338,5
90522268,5
90522628,4
86897346,4
86897347,4
86899508,4
87680889,5
87680898,5
86733244,5
86733246,5
86733245,5
86733247,5
86733248,5
86718467,4
86718472,3
86718473,3
86718484,4
87689494,5
87689501,4
87689503,4
87689502,4
86715405,4
86715414,5
86549515,2
87637480,4
87425479,4
87425499,5
87425500,5
91567371,4
90544695,4
91283447,4
90547265,4
90547266,4
90837966,5
90839506,5
90785776,5
90785844,5
90786024,5
92866594,5
92867886,5
90842282,5
91251262,5
91256036,5
90846804,5
90847462,4
90849341,5
90849539,5
90851100,5
92868366,4
87695020,4
87650039,5
85087843,4
86537740,4
86522814,4
86522815,4
87659634,5
87448874,5
87448905,5
87448906,5
87766557,5
86820118,5
86820122,5
86820123,5
87751764,4
87753827,4
87753828,4
87751511,5
87751512,5
87751513,5
87751514,5
87751534,4
86797960,4
86797982,4
87397739,4
87397772,5
90855453,5
91273330,4
91283098,5
91289289,5
91283128,5
90549993,4
91289608,4
91255974,4
91255492,5
90512401,5
92784784,5
90565921,4
87695898,4
87695897,4
87695916,4
87697076,5
86897339,5
86897341,4
86897345,4
86897428,4
86899502,4
86718464,4
87689508,4
86715393,5
86715409,4
86549511,4
86550416,5
86550417,4
87637484,4
87637487,4
87637486,4
87621444,4
87621446,4
87425477,5
87425478,5
87425480,5
87425481,4
87425489,5
87425488,5
87457507,4
87456413,5
90516481,1
90520785,4
90547301,5
90837178,4
92866649,4
90841883,5
90842125,5
90842137,4
90842373,5
90842465,5
90844372,4
91255790,4
90846184,5
91261371,5
92867447,5
92868277,5
92868278,5
92868428,5
91273329,5
87651195,5
85087835,5
85087836,4
85087837,4
85087879,5
85087885,5
86537745,4
86537754,4
86520773,5
86522820,4
86522831,4
86522848,3
87659612,4
87659613,4
87448896,5
87448895,5
87806568,5
86803105,4
86803106,4
86820117,4
87751734,4
87751739,4
87751750,5
87751759,4
87749486,5
87408500,4
86798880,4
90851933,4
90852969,4
90854713,4
91275419,5
91284029,6
90553972,5
90553971,5
91289325,4
92851701,5
90510572,4
90510573,4
90559312,5
90563168,4
90565182,5
91567979,4
84843473,4
86897363,4
86897367,5
86897378,4
86897418,4
86895238,5
86899507,5
86899520,4
86866452,5
86867410,5
86867411,5
86718485,4
86898487,4
86898490,4
86898489,5
86898543,4
86898551,4
87689484,5
87689487,5
86715401,5
86715419,5
86715420,5
90520597,4
90522428,5
90522424,5
90783653,4
91568118,5
90837751,4
90841102,5
90841105,5
90841728,5
90786255,4
92866444,5
92867893,5
90841819,4
90842018,4
90842183,5
90842302,5
90843740,5
90844155,5
91256827,4
92867993,3
90847266,4
90849055,5
90849056,5
90849124,5
90850711,4
90850093,5
91283325,4
91262838,5
87672503,4
87650049,5
85087838,4
85087857,3
86537733,4
86537738,4
86522850,5
87448872,4
87448899,4
87805513,5
87805514,5
87751758,4
87753825,5
87753826,5
87751527,5
87751548,5
86797993,4
86798875,5
87397750,4
87397774,5
90851544,4
90852611,5
90852615,5
90854879,5
91284475,4
91286635,5
91286633,4
91286634,5
91286631,5
91286639,5
91287778,5
91289235,4
91289237,5
91283914,4
91247429,5
91247602,5
91247599,5
90513836,5
90558891,4
91245735,4
90514390,5
84843479,5
86897376,5
86897380,5
86897379,5
86897381,4
84858529,5
86899518,4
87680902,5
87680920,5
86718465,5
86898511,4
86898512,4
86898510,4
86898509,5
87689497,4
86715411,5
86715412,5
87425482,2
87425491,4
87593761,5
90531200,5
90836494,5
90838685,5
90838802,5
90838800,5
90840996,4
90841256,4
90841678,4
95403985,5
92865624,5
92867782,4
90841852,4
90842000,4
90843109,5
90843108,5
90842350,5
90842610,5
90843835,5
90843838,5
90843842,5
90843402,5
90843841,5
90843839,5
90844033,4
91256916,5
91260060,5
92868199,4
90847492,4
90849089,5
90851069,5
91267073,4
91241129,4
87672518,4
87651191,5
87651192,5
85087842,5
85087844,5
85087845,5
85087846,5
85087887,5
86522821,4
86522822,4
86522837,5
86522853,5
87448867,5
87766564,4
87805515,5
87805516,5
86803098,5
86803099,5
87753824,5
87749485,5
87751504,5
87751528,4
87751547,5
87408494,4
86798881,4
87397745,4
90854570,5
90855304,5
90857117,4
91287087,5
90554790,5
91288958,5
92851306,5
90513919,5
92784906,5
86897375,5
86899499,5
86899527,4
86866445,4
86733240,5
86718471,4
86718494,5
86715384,5
86715383,5
86715408,5
86550402,5
87621441,4
87621440,4
87621448,4
87425485,4
87425486,4
87457528,5
90540997,5
90526214,4
90528556,4
90532815,5
90838610,5
90838893,5
90840848,5
90840921,5
90841277,5
91251291,5
90843005,5
90842394,4
90842395,4
90842432,4
90844110,5
90844109,5
90844400,5
92868033,4
92868032,4
90846292,5
90846702,5
90846703,5
90846978,4
90847956,5
90847296,5
90847299,5
90847412,5
90847410,5
90849358,5
91243364,5
91244285,4
91243631,4
86893002,4
87650059,5
85087830,5
85087855,4
85087886,5
86537747,5
86537748,6
86537750,4
86520771,1
86522851,6
87659616,4
87448871,4
86803094,5
86911302,5
87751770,4
90502164,5
87751532,5
87751533,5
86797987,4
86798877,5
87397746,5
87397771,4
87397770,4
87397769,4
92868434,5
90851755,4
90852160,4
90854278,4
90857450,5
91287860,4
91278841,4
92803930,7
92803930,4
91255222,5
91254599,5
90513448,5
90565454,4
90565452,4
90566828,5
90515794,5
90515795,5
87673361,4
86898481,4
86897344,5
86866464,4
86866463,4
86866472,5
86866473,5
87680929,5
86733250,5
86733253,5
86718488,4
86898516,5
86715392,5
86715398,5
86715418,5
86550405,5
86550406,5
86550407,5
87425483,5
87425496,4
87457520,4
87474543,5
86540952,4
86540953,4
86634473,4
86634474,4
92869876,2
92870096,5
90520038,4
90533275,4
90532508,4
90533270,4
